breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 468.75350111, 1074.13630665, 2331.55852626])]","[array([ 1.42850461, -0.44916342,  0.64793927, -2.57075061,  1.57160464,
       -1.49467167])]"
1405,movel_fit,"[array([ 499.67146569, 1094.3896091 , 2303.15257209])]","[array([ 1.41334229, -0.43471272,  0.65624027, -2.55436086,  1.56626504,
       -1.49457428])]"
2796,movel_fit,"[array([ 528.42203065, 1112.63444848, 2273.01911363])]","[array([ 1.40318952, -0.42023546,  0.66424938, -2.53240855,  1.56360636,
       -1.491662  ])]"
4265,movel_fit,"[array([ 557.71681935, 1134.60630176, 2237.89423521])]","[array([ 1.3929967 , -0.4044305 ,  0.67434361, -2.51126671,  1.55799284,
       -1.49117778])]"
5782,movel_fit,"[array([ 586.84022497, 1157.30755629, 2200.3067871 ])]","[array([ 1.38348028, -0.38752949,  0.68466157, -2.48991098,  1.55166797,
       -1.49067584])]"
7373,movel_fit,"[array([ 616.48757176, 1181.47183526, 2160.49026075])]","[array([ 1.37327592, -0.36892091,  0.69486993, -2.4702768 ,  1.54381687,
       -1.49094006])]"
9008,movel_fit,"[array([ 646.30746933, 1205.96187591, 2121.07475901])]","[array([ 1.36183431, -0.34872312,  0.7035369 , -2.45403838,  1.53491284,
       -1.49137008])]"
10693,movel_fit,"[array([ 676.07010692, 1230.60241738, 2082.46852837])]","[array([ 1.34956201, -0.32697167,  0.71036186, -2.44091683,  1.52535961,
       -1.49165945])]"
12443,movel_fit,"[array([ 705.37122471, 1255.1235243 , 2044.06599203])]","[array([ 1.33746417, -0.30386647,  0.71564196, -2.42933455,  1.51582939,
       -1.49121318])]"
14287,movel_fit,"[array([ 734.22254927, 1279.74816071, 2004.989771  ])]","[array([ 1.32592015, -0.27927547,  0.71970787, -2.41843411,  1.50650812,
       -1.48985175])]"
16238,movel_fit,"[array([ 762.51151768, 1304.39036244, 1965.04347318])]","[array([ 1.31509505, -0.2532086 ,  0.72264893, -2.40788747,  1.49762417,
       -1.48734909])]"
18310,movel_fit,"[array([ 790.21381224, 1328.83426525, 1924.05009683])]","[array([ 1.30507306, -0.22567179,  0.72455469, -2.39731973,  1.48948085,
       -1.48343366])]"
20510,movel_fit,"[array([ 817.40618225, 1352.59970306, 1882.40793079])]","[array([ 1.29570596, -0.19674605,  0.72530041, -2.38666061,  1.48250469,
       -1.47773521])]"
22847,movel_fit,"[array([ 844.30479142, 1374.80277468, 1840.58621708])]","[array([ 1.2868602 , -0.16659464,  0.72480401, -2.37539681,  1.47746352,
       -1.46959674])]"
25363,movel_fit,"[array([ 871.49199206, 1393.68816556, 1798.09379057])]","[array([ 1.27866514, -0.13530787,  0.72344406, -2.36119593,  1.47592442,
       -1.4575328 ])]"
27848,movel_fit,"[array([ 897.63304663, 1405.66175897, 1760.42592955])]","[array([ 1.2710109 , -0.10596001,  0.72086061, -2.34458845,  1.47949377,
       -1.44133744])]"
29954,movel_fit,"[array([ 920.27320741, 1409.71974402, 1734.08618306])]","[array([ 1.26381751, -0.08244914,  0.71677954, -2.32903441,  1.48718521,
       -1.42372105])]"
31729,movel_fit,"[array([ 940.0553677 , 1408.02605766, 1715.8928418 ])]","[array([ 1.25717006, -0.06379354,  0.71208087, -2.31381674,  1.49743933,
       -1.40569708])]"
33254,movel_fit,"[array([ 957.86479138, 1402.61077121, 1703.52769563])]","[array([ 1.2507292 , -0.04863088,  0.70690619, -2.29920308,  1.50903593,
       -1.38787407])]"
34622,movel_fit,"[array([ 974.58912444, 1394.95374732, 1694.7273552 ])]","[array([ 1.24425354, -0.03558009,  0.70131891, -2.2850253 ,  1.5212172 ,
       -1.37034482])]"
35889,movel_fit,"[array([ 990.71947676, 1385.70453584, 1687.84082841])]","[array([ 1.23771489, -0.02384923,  0.69552048, -2.27075946,  1.53364668,
       -1.35304972])]"
37105,movel_fit,"[array([1006.71567209, 1375.145438  , 1681.39917242])]","[array([ 1.23111075, -0.01278231,  0.68970257, -2.25564344,  1.54617515,
       -1.33576128])]"
38302,movel_fit,"[array([1022.871681  , 1363.36191522, 1674.22928809])]","[array([ 1.22447949e+00, -1.95680928e-03,  6.84072157e-01, -2.23894024e+00,
        1.55866759e+00, -1.31831431e+00])]"
39511,movel_fit,"[array([1039.50582322, 1350.20186247, 1665.11951706])]","[array([ 1.21786031,  0.00900129,  0.67885558, -2.21964716,  1.57104528,
       -1.30044467])]"
40753,movel_fit,"[array([1056.85936966, 1335.4807734 , 1652.90346065])]","[array([ 1.21129348,  0.02037559,  0.67428992, -2.1967856 ,  1.58308818,
       -1.28200387])]"
42041,movel_fit,"[array([1075.09243122, 1319.56050752, 1636.81096907])]","[array([ 1.20471223,  0.03249915,  0.67038206, -2.17024104,  1.59418674,
       -1.26320963])]"
43385,movel_fit,"[array([1094.28290626, 1303.45203859, 1616.62237798])]","[array([ 1.19796828,  0.04580308,  0.66684069, -2.14092841,  1.6034662 ,
       -1.24457475])]"
44801,movel_fit,"[array([1114.65826092, 1287.41928683, 1591.62656712])]","[array([ 1.19098714,  0.06068228,  0.66355416, -2.10866107,  1.61034412,
       -1.22619233])]"
46323,movel_fit,"[array([1136.8319583 , 1271.48597972, 1560.46928187])]","[array([ 1.18356081,  0.07781541,  0.66034067, -2.07264653,  1.61404227,
       -1.20801143])]"
47972,movel_fit,"[array([1160.97357789, 1257.43175236, 1523.22564815])]","[array([ 1.17551345,  0.09797212,  0.65637807, -2.03469984,  1.61324006,
       -1.19078825])]"
49722,movel_fit,"[array([1186.00812645, 1248.28083378, 1482.07005142])]","[array([ 1.16728329,  0.12117899,  0.65077561, -1.99893418,  1.60705321,
       -1.17583339])]"
49999,movel_fit,"[array([1189.65661778, 1248.72100164, 1475.27049124])]","[array([ 1.16628208,  0.12524049,  0.64975528, -1.99478405,  1.60494925,
       -1.17434072])]"
