breakpoints,primitives,points,q_bp
0,movej_fit,"[array([-157.70336186, -574.86773626,  258.11096895])]","[array([-2.432074  ,  1.9080709 , -1.82642125, -1.95875966, -1.03793068,
        0.20000518])]"
1666,movel_fit,"[array([-147.57583508, -579.74774536,  265.78003132])]","[array([-2.41348749,  1.90178578, -1.83440132, -1.95039419, -1.03652227,
        0.20308   ])]"
3333,movel_fit,"[array([-136.68619078, -584.74598185,  276.50460543])]","[array([-2.39358358,  1.89265354, -1.84609064, -1.93655257, -1.03493255,
        0.20511496])]"
5000,movel_fit,"[array([-124.96369117, -589.68158264,  290.23047046])]","[array([-2.37253035,  1.88076243, -1.86143485, -1.91738337, -1.03295582,
        0.20619225])]"
6666,movel_fit,"[array([-112.32351198, -594.31258067,  306.82037606])]","[array([-2.35050924,  1.86629669, -1.88024876, -1.89319347, -1.03039861,
        0.20645622])]"
8333,movel_fit,"[array([ -98.68806877, -598.3471834 ,  325.98903837])]","[array([-2.32770748,  1.84955878, -1.90217358, -1.8645631 , -1.02709553,
        0.20609511])]"
10000,movel_fit,"[array([ -84.07551248, -601.46506585,  347.13949625])]","[array([-2.30439852,  1.83106926, -1.92653254, -1.83260739, -1.02295907,
        0.20531469])]"
11666,movel_fit,"[array([ -68.61969368, -603.40142726,  369.32466323])]","[array([-2.28088416,  1.81156537, -1.9523249 , -1.79903847, -1.01803969,
        0.20430362])]"
13333,movel_fit,"[array([ -52.56012831, -604.04035775,  391.31886874])]","[array([-2.25741591,  1.79193636, -1.97831962, -1.76603655, -1.01257748,
        0.20320138])]"
15000,movel_fit,"[array([ -36.29140619, -603.48122685,  411.65356033])]","[array([-2.23425506,  1.77323556, -2.00306389, -1.73616269, -1.00704526,
        0.20209829])]"
16666,movel_fit,"[array([ -20.30393013, -602.06433993,  428.81000478])]","[array([-2.21162796,  1.75657824, -2.02504993, -1.71203882, -1.00210417,
        0.20105142])]"
18333,movel_fit,"[array([  -5.13003299, -600.32352545,  441.30750482])]","[array([-2.18972833,  1.74310052, -2.04278948, -1.69621874, -0.99852908,
        0.20009893])]"
20000,movel_fit,"[array([   8.60048495, -598.90567308,  447.56335902])]","[array([-2.1688658 ,  1.73406538, -2.05466547, -1.69142654, -0.99717868,
        0.19925585])]"
21666,movel_fit,"[array([  20.20332138, -598.42938898,  445.77066736])]","[array([-2.14945438,  1.73086494, -2.0588864 , -1.70080607, -0.99894803,
        0.19846438])]"
23333,movel_fit,"[array([  28.97810374, -599.24790416,  433.72465886])]","[array([-2.13199985,  1.73500091, -2.0534618 , -1.72827214, -1.00465937,
        0.19749752])]"
25000,movel_fit,"[array([  34.2587223 , -601.06195189,  408.98242298])]","[array([-2.11715232,  1.74785915, -2.03650983, -1.77830405, -1.01460551,
        0.19586975])]"
26666,movel_fit,"[array([  35.63267543, -602.48005871,  370.0145782 ])]","[array([-2.10567341,  1.77002607, -2.00727244, -1.85415356, -1.02754371,
        0.19306997])]"
28333,movel_fit,"[array([  33.46075271, -601.12655855,  319.16143324])]","[array([-2.09812583,  1.79990771, -1.96801525, -1.95286905, -1.03996707,
        0.18962943])]"
30000,movel_fit,"[array([  29.700579  , -595.36646357,  265.60166771])]","[array([-2.09367097,  1.83230088, -1.92574244, -2.05930783, -1.0482471 ,
        0.18782251])]"
31666,movel_fit,"[array([  27.49496896, -586.6426708 ,  221.29669423])]","[array([-2.08912681,  1.86000409, -1.88989149, -2.15132977, -1.0524205 ,
        0.1889298 ])]"
33333,movel_fit,"[array([  29.25427466, -578.86708975,  193.74308506])]","[array([-2.08054989,  1.8771308 , -1.86803094, -2.21215879, -1.05465499,
        0.19073946])]"
35000,movel_fit,"[array([  36.24101937, -575.87499525,  186.28528767])]","[array([-2.0651529 ,  1.87960994, -1.86524426, -2.23174436, -1.05592792,
        0.18986722])]"
36666,movel_fit,"[array([  49.66637748, -579.38481396,  202.10343309])]","[array([-2.04191904,  1.86466175, -1.884929  , -2.20216067, -1.05623528,
        0.18529203])]"
38333,movel_fit,"[array([  71.08682645, -586.95861742,  245.05287363])]","[array([-2.01175019,  1.83156442, -1.9278406 , -2.11872936, -1.05491283,
        0.18066239])]"
40000,movel_fit,"[array([ 100.31567854, -591.39531826,  315.07968488])]","[array([-1.97798076,  1.78284705, -1.99027249, -1.98842842, -1.04761269,
        0.18271045])]"
41666,movel_fit,"[array([ 131.6384625 , -585.63349836,  395.82867818])]","[array([-1.94640259,  1.72844595, -2.05924708, -1.84606361, -1.02850631,
        0.19197095])]"
43333,movel_fit,"[array([ 157.75354672, -572.07397024,  459.475179  ])]","[array([-1.9198948 ,  1.68354069, -2.11609586, -1.73856006, -1.00480724,
        0.19990168])]"
45000,movel_fit,"[array([ 175.66678909, -560.06696068,  489.73049593])]","[array([-1.89728742,  1.65911559, -2.14788855, -1.68953247, -0.99225452,
        0.20213337])]"
46666,movel_fit,"[array([ 183.23704085, -557.60041225,  479.35572779])]","[array([-1.87938267,  1.66248219, -2.14642361, -1.70933877, -1.00091547,
        0.19855777])]"
48333,movel_fit,"[array([ 178.00410067, -564.63682114,  425.7950807 ])]","[array([-1.86936649,  1.69503448, -2.11034134, -1.80315784, -1.0292463 ,
        0.187025  ])]"
50000,movel_fit,"[array([ 159.08757236, -571.24426063,  337.15805622])]","[array([-1.86983939,  1.74914698, -2.0488207 , -1.96263388, -1.06084813,
        0.16704371])]"
