breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
500,movel_fit,"[array([ 858.2301662 , -826.0100673 ,  741.24157313])]","[array([-0.95000963, -0.08552487, -0.30745071, -0.3709071 , -1.37098036,
        2.93260492])]"
1000,movel_fit,"[array([ 855.14395737, -810.68673567,  735.05809486])]","[array([-0.94502044, -0.0882712 , -0.31522665, -0.37079162, -1.38185009,
        2.93120756])]"
1500,movel_fit,"[array([ 852.36988594, -795.17179629,  729.3024851 ])]","[array([-0.93790874, -0.08965952, -0.32080501, -0.36788548, -1.39415754,
        2.9252809 ])]"
2000,movel_fit,"[array([ 849.91079603, -779.48053239,  723.98377722])]","[array([-0.93008952, -0.09021447, -0.32527521, -0.36467588, -1.40736102,
        2.91823927])]"
2500,movel_fit,"[array([ 847.76799185, -763.62962358,  719.10920271])]","[array([-0.9221969 , -0.09028348, -0.32922322, -0.36223863, -1.42106647,
        2.91158767])]"
3000,movel_fit,"[array([ 845.94105644, -747.63679681,  714.68384353])]","[array([-0.91441435, -0.09005396, -0.33289404, -0.36085756, -1.43503728,
        2.90575667])]"
3500,movel_fit,"[array([ 844.42777908, -731.52042534,  710.71041302])]","[array([-0.90671119, -0.08959919, -0.33633983, -0.36045363, -1.44915816,
        2.90068154])]"
4000,movel_fit,"[array([ 843.22416839, -715.29912172,  707.18915195])]","[array([-0.89899154, -0.08893581, -0.33953602, -0.36084425, -1.46337771,
        2.89615364])]"
4500,movel_fit,"[array([ 842.32453106, -698.99135485,  704.11782463])]","[array([-0.89117107, -0.08807181, -0.34245531, -0.36186991, -1.47765802,
        2.89199441])]"
5000,movel_fit,"[array([ 841.72159939, -682.61510964,  701.49179852])]","[array([-0.88320383, -0.08703541, -0.34510273, -0.36343443, -1.49194414,
        2.88811296])]"
5500,movel_fit,"[array([ 841.40669259, -666.1875987 ,  699.30419077])]","[array([-0.87508035, -0.08588458, -0.34752167, -0.36549824, -1.50615441,
        2.88449932])]"
6000,movel_fit,"[array([ 841.36989975, -649.72502926,  697.54606522])]","[array([-0.86681273, -0.08470158, -0.349782  , -0.3680526 , -1.52018668,
        2.88119038])]"
6500,movel_fit,"[array([ 841.60027375, -633.24242412,  696.20666445])]","[array([-0.85841732, -0.08357849, -0.35196041, -0.3710924 , -1.53393336,
        2.87823165])]"
7000,movel_fit,"[array([ 842.08602744, -616.75349306,  695.27366274])]","[array([-0.84990133, -0.08260032, -0.35412106, -0.37459665, -1.54729856,
        2.875648  ])]"
7500,movel_fit,"[array([ 842.81472513, -600.27054938,  694.73342752])]","[array([-0.8412557 , -0.08183063, -0.3563018 , -0.37851959, -1.56021183,
        2.87342797])]"
8000,movel_fit,"[array([ 843.77346377, -583.80446585,  694.57127849])]","[array([-0.83245419, -0.08130302, -0.35850806, -0.38279144, -1.5726356 ,
        2.87152139])]"
8500,movel_fit,"[array([ 844.94903944, -567.36466436,  694.77173594])]","[array([-0.82345714, -0.08101924, -0.36071432, -0.38732545, -1.58456562,
        2.86984655])]"
9000,movel_fit,"[array([ 846.32809645, -550.9591338 ,  695.31875145])]","[array([-0.81421766, -0.0809531 , -0.36287091, -0.39202794, -1.59602586,
        2.86830276])]"
9500,movel_fit,"[array([ 847.89725689, -534.59447139,  696.19591611])]","[array([-0.80468823, -0.08105822, -0.36491389, -0.39680808, -1.60705981,
        2.86678417])]"
10000,movel_fit,"[array([ 849.64322984, -518.27594301,  697.38664332])]","[array([-0.79482643, -0.08127741, -0.36677517, -0.40158576, -1.61772077,
        2.86519177])]"
10500,movel_fit,"[array([ 851.55290023, -502.00755875,  698.87432466])]","[array([-0.78459884, -0.08155156, -0.36839127, -0.40629634, -1.62806293,
        2.86344212])]"
11000,movel_fit,"[array([ 853.61339794, -485.79216019,  700.64245872])]","[array([-0.77398285, -0.08182674, -0.36970928, -0.41089241, -1.63813468,
        2.86147184])]"
11500,movel_fit,"[array([ 855.81214847, -469.63151616,  702.67475387])]","[array([-0.76296665, -0.08205856, -0.37068991, -0.41534282, -1.64797466,
        2.85923835])]"
12000,movel_fit,"[array([ 858.13690683, -453.52642401,  704.95520695])]","[array([-0.75154774, -0.08221386, -0.37130757, -0.41962991, -1.65761054,
        2.85671759])]"
12500,movel_fit,"[array([ 860.57577672, -437.4768134 ,  707.46816008])]","[array([-0.73973062, -0.08226991, -0.37154845, -0.42374586, -1.66706007,
        2.85389984])]"
