breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1502.77328314, -225.59682732,  730.19462002])]","[array([ 5.35843845e-18,  5.11381471e-01, -7.99360797e-01,  0.00000000e+00,
        1.30027029e+00, -2.78101662e-17])]"
1000,movel_fit,"[array([1515.90809957, -218.0672211 ,  738.5131497 ])]","[array([ 4.85045430e-03,  5.12055918e-01, -7.88473245e-01, -4.57226159e-04,
        1.30124312e+00,  9.80742947e-03])]"
2000,movel_fit,"[array([1528.58375087, -212.03952096,  742.40240235])]","[array([ 0.00875994,  0.51690818, -0.77659748, -0.00232595,  1.30421056,
        0.01756978])]"
3000,movel_fit,"[array([1539.49959092, -209.44475368,  733.71239219])]","[array([ 0.01082459,  0.53303793, -0.76259366, -0.00932461,  1.3139049 ,
        0.02012823])]"
4000,movel_fit,"[array([1548.62731083, -210.690086  ,  712.26036823])]","[array([ 0.01082209,  0.56044188, -0.74615596, -0.02157728,  1.33046823,
        0.01745426])]"
5000,movel_fit,"[array([1553.87328253, -215.12778019,  679.45486802])]","[array([ 0.00916914,  0.59673187, -0.72914479, -0.03904509,  1.35389989,
        0.00981177])]"
6000,movel_fit,"[array([1552.94491378, -218.60272324,  646.06664086])]","[array([ 0.00803578,  0.63170655, -0.71705431, -0.05565252,  1.38398794,
        0.00425491])]"
7000,movel_fit,"[array([1554.7065832 , -220.02372514,  620.72241179])]","[array([ 0.00778613,  0.66082377, -0.70462404, -0.06700636,  1.41187755,
        0.00392992])]"
8000,movel_fit,"[array([1559.14666069, -219.15687519,  606.21785503])]","[array([ 0.00859995,  0.68060318, -0.69343948, -0.0731069 ,  1.43289905,
        0.00883664])]"
9000,movel_fit,"[array([1565.72581234, -215.78341149,  602.66601299])]","[array([ 0.01061255,  0.69064779, -0.68446748, -0.07395424,  1.44705257,
        0.01897499])]"
10000,movel_fit,"[array([1574.3680251 , -210.18609362,  610.15890635])]","[array([ 0.01360413,  0.69095938, -0.67785039, -0.06956354,  1.45433817,
        0.03424291])]"
11000,movel_fit,"[array([1587.90814151, -206.39126835,  619.48020988])]","[array([ 0.01540016,  0.69090605, -0.66687107, -0.06571991,  1.45475616,
        0.04815279])]"
12000,movel_fit,"[array([1599.06350932, -206.67544109,  626.19533676])]","[array([ 0.01502636,  0.69102722, -0.65674312, -0.06712894,  1.44889457,
        0.05683129])]"
13000,movel_fit,"[array([1608.63450847, -211.23508955,  622.95771153])]","[array([ 0.01240786,  0.69955607, -0.64406583, -0.07379035,  1.44646262,
        0.0602788 ])]"
14000,movel_fit,"[array([1617.11382737, -220.20708188,  607.37804919])]","[array([ 0.00747833,  0.71916961, -0.62731196, -0.08570423,  1.45089756,
        0.05849544])]"
