breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 703.91121372, -506.72253554,  591.54660022])]","[array([-0.75327455,  0.47361302,  0.40219315, -0.29974359, -1.95105139,
        2.24578222])]"
999,movel_fit,"[array([ 703.62327558, -486.19544676,  591.50598958])]","[array([-0.73846764,  0.44591722,  0.36285226, -0.30251848, -1.93848781,
        2.24650287])]"
1998,movel_fit,"[array([ 703.09923962, -465.67000058,  591.49771726])]","[array([-0.72505136,  0.41542111,  0.32097882, -0.30731428, -1.92331985,
        2.25006553])]"
2997,movel_fit,"[array([ 702.33867121, -445.14921545,  591.5167809 ])]","[array([-0.71301413,  0.38212571,  0.2767611 , -0.31403719, -1.90566678,
        2.25650143])]"
3996,movel_fit,"[array([ 701.341449  , -424.63922632,  591.55480317])]","[array([-0.70235826,  0.34602968,  0.23034615, -0.3226169 , -1.88565227,
        2.26583676])]"
4995,movel_fit,"[array([ 700.10804328, -404.14214884,  591.6000765 ])]","[array([-0.6930913 ,  0.30713181,  0.1818441 , -0.33300761, -1.86341168,
        2.27807494])]"
5994,movel_fit,"[array([ 698.64041252, -383.66029649,  591.63771103])]","[array([-0.68522142,  0.26545645,  0.13136147, -0.34518265, -1.83911262,
        2.29317079])]"
6993,movel_fit,"[array([ 696.94304766, -363.19613741,  591.6499881 ])]","[array([-0.67874663,  0.22107624,  0.07902888, -0.35912664, -1.81297382,
        2.31099947])]"
7992,movel_fit,"[array([ 695.02418898, -342.75170379,  591.61703668])]","[array([-0.67364094,  0.17413413,  0.02502787, -0.37482498, -1.78528102,
        2.33131998])]"
8991,movel_fit,"[array([ 692.8971758 , -322.32758563,  591.51793829])]","[array([-0.66983865,  0.12486131, -0.03038631, -0.39225117, -1.75639542,
        2.35373444])]"
9990,movel_fit,"[array([ 690.5822689 , -301.92479859,  591.33237669])]","[array([-0.66721855,  0.07359498, -0.08686065, -0.41135036, -1.72675486,
        2.37764194])]"
10989,movel_fit,"[array([ 688.10822234, -281.54274533,  591.04287342])]","[array([-0.66558916,  0.02077609, -0.14394151, -0.43202691, -1.69685435,
        2.40219925])]"
11988,movel_fit,"[array([ 685.51376737, -261.17673908,  590.63754007])]","[array([-0.66467882, -0.03306778, -0.20108664, -0.45413703, -1.66720952,
        2.42629237])]"
12987,movel_fit,"[array([ 682.84991704, -240.82222982,  590.11339054])]","[array([-0.66413178, -0.08733339, -0.25767072, -0.47747996, -1.63831673,
        2.44851662])]"
13986,movel_fit,"[array([ 680.18104773, -220.47032441,  589.47969386])]","[array([-0.66350831, -0.14138166, -0.31302299, -0.50180299, -1.61059385,
        2.46718909])]"
14985,movel_fit,"[array([ 677.58690321, -200.11321963,  588.76130983])]","[array([-0.66228502, -0.19454898, -0.36643599, -0.52679435, -1.58433688,
        2.48037478])]"
15984,movel_fit,"[array([ 675.16223908, -179.73580732,  588.00067538])]","[array([-0.65984538, -0.24618155, -0.41719749, -0.55208014, -1.55966757,
        2.48594472])]"
16983,movel_fit,"[array([ 673.01803812, -159.32698334,  587.25867016])]","[array([-0.65545183, -0.29559251, -0.46454286, -0.57716876, -1.53652175,
        2.48163729])]"
17982,movel_fit,"[array([ 671.27931264, -138.87701349,  586.61208533])]","[array([-0.64819085, -0.34201643, -0.50760651, -0.60136856, -1.51463923,
        2.46515207])]"
18981,movel_fit,"[array([ 670.081445  , -118.38350818,  586.14713962])]","[array([-0.63689939, -0.38448554, -0.54530838, -0.62364687, -1.49359876,
        2.4342771 ])]"
19980,movel_fit,"[array([669.56279455, -97.86807869, 585.94753698])]","[array([-0.62012024, -0.42161945, -0.57619721, -0.64245895, -1.47293183,
        2.38711608])]"
20979,movel_fit,"[array([669.85149036, -77.3455605 , 586.07632582])]","[array([-0.59612234, -0.45144379, -0.59838109, -0.65568491, -1.45231831,
        2.32230047])]"
21978,movel_fit,"[array([671.05174945, -56.85400699, 586.55554699])]","[array([-0.56317964, -0.47109897, -0.60944407, -0.66071603, -1.43203747,
        2.23938732])]"
22977,movel_fit,"[array([673.22487091, -36.4524157 , 587.34580839])]","[array([-0.5201716 , -0.47682869, -0.60664291, -0.65499853, -1.41356565,
        2.13929002])]"
23976,movel_fit,"[array([676.37678232, -16.18745275, 588.33605571])]","[array([-0.46734927, -0.46439865, -0.5873445 , -0.63704976, -1.40008974,
        2.02450937])]"
24975,movel_fit,"[array([680.45293547,   3.91227996, 589.34799318])]","[array([-0.40696119, -0.42997993, -0.54960614, -0.6076528 , -1.39648414,
        1.89932075])]"
25974,movel_fit,"[array([685.33931562,  23.83852014, 590.15611447])]","[array([-0.34317636, -0.37142337, -0.49287034, -0.57057211, -1.40817775,
        1.76969635])]"
26973,movel_fit,"[array([690.87032285,  43.61084284, 590.52141974])]","[array([-0.28100675, -0.28950528, -0.41866221, -0.53195597, -1.4389645 ,
        1.64259913])]"
27972,movel_fit,"[array([696.83234843,  63.25808326, 590.23360201])]","[array([-0.2247817 , -0.18871598, -0.33117647, -0.49840153, -1.48880038,
        1.52492515])]"
28971,movel_fit,"[array([702.97286793,  82.82115083, 589.15915898])]","[array([-0.17695312, -0.07684769, -0.23708567, -0.47473693, -1.55317936,
        1.42259958])]"
29970,movel_fit,"[array([709.0083219 , 102.34962211, 587.28739782])]","[array([-0.13793873,  0.03685122, -0.14415387, -0.46302406, -1.62481846,
        1.34074338])]"
30969,movel_fit,"[array([714.64112972, 121.9338624 , 584.76132179])]","[array([-0.10672593,  0.1444346 , -0.05895446, -0.46306529, -1.69677657,
        1.28435744])]"
31968,movel_fit,"[array([719.55025176, 141.66528125, 581.89697166])]","[array([-0.08172139,  0.24075368,  0.01445746, -0.47349331, -1.76459994,
        1.25891562])]"
32967,movel_fit,"[array([723.39554178, 161.64801756, 579.17201334])]","[array([-0.06103568,  0.32349069,  0.07473621, -0.49222737, -1.82673032,
        1.26961416])]"
33966,movel_fit,"[array([725.81213342, 181.93368647, 577.17740801])]","[array([-0.04242162,  0.39125669,  0.12205467, -0.51590272, -1.8827428 ,
        1.31908375])]"
34965,movel_fit,"[array([726.44484519, 202.42589915, 576.48271277])]","[array([-0.02338368,  0.44077491,  0.15621314, -0.53898732, -1.93006558,
        1.40298758])]"
35964,movel_fit,"[array([725.05069198, 222.87470789, 577.39108899])]","[array([-0.00217785,  0.46504987,  0.1745256 , -0.55482169, -1.96120371,
        1.50730313])]"
36963,movel_fit,"[array([721.60398627, 242.97058324, 579.72859838])]","[array([ 0.02113268,  0.45512018,  0.17108351, -0.55909635, -1.96522298,
        1.61361214])]"
37962,movel_fit,"[array([716.29571232, 262.54775039, 582.88209517])]","[array([ 0.04563647,  0.40445497,  0.13892587, -0.55202127, -1.93320952,
        1.70916947])]"
38961,movel_fit,"[array([709.44460361, 281.64023013, 586.04979159])]","[array([ 0.07143789,  0.31158833,  0.07327365, -0.53709996, -1.86179923,
        1.78957872])]"
39960,movel_fit,"[array([701.44866722, 300.39384936, 588.48476801])]","[array([ 0.10020318,  0.18185192, -0.02505684, -0.51904589, -1.75441564,
        1.85343945])]"
