average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
62.022865651265434,65.68777724910854,59.22530552094474,0.9674731822797985,0.07074003581570722,0.48341232991880545,0.0023229733431273446,0.0440038464190855,0.004943588017351711,0.03071490921534064,1.0507833572142822e-05,0.005577522150969156
