j1,j2,j3,j4,j5,j6
-0.00121936,0.001119659,-0.000846266,-0.000858005,-0.002613562,0.00050552
-0.00121939,0.001119815,-0.000846586,-0.000857742,-0.002613604,0.000505203
-0.00121947,0.001119912,-0.000846725,-0.00085762,-0.002613697,0.000505063
-0.001219501,0.00112007,-0.000847043,-0.000857357,-0.002613741,0.000504748
-0.001219574,0.001120173,-0.000847204,-0.000857215,-0.002613828,0.000504585
-0.001219623,0.001120309,-0.000847461,-0.000857002,-0.002613888,0.000504331
-0.001219683,0.001120429,-0.000847668,-0.000856825,-0.002613963,0.000504123
-0.001219732,0.001120565,-0.000847924,-0.000856612,-0.002614021,0.000503868
-0.001219796,0.001120681,-0.000848121,-0.000856443,-0.0026141,0.000503672
-0.001219837,0.001120824,-0.000848399,-0.000856212,-0.002614154,0.000503395
-0.001219926,0.001120912,-0.000848509,-0.000856112,-0.002614255,0.000503283
-0.001219941,0.001121085,-0.000848881,-0.000855807,-0.002614282,0.000502915
-0.001220025,0.001121179,-0.000849008,-0.000855695,-0.00261438,0.000502786
-0.001220066,0.001121321,-0.000849286,-0.000855461,-0.002614433,0.000502509
-0.001220123,0.001121447,-0.000849509,-0.000855275,-0.002614503,0.000502289
-0.001220195,0.001121554,-0.000849682,-0.000855126,-0.002614586,0.000502114
-0.001220228,0.001121706,-0.000849984,-0.000854875,-0.002614634,0.000501815
-0.001220293,0.001121822,-0.000850182,-0.000854707,-0.00261471,0.000501617
-0.001220347,0.00112195,-0.000850414,-0.00085451,-0.002614776,0.000501384
-0.001220414,0.001122063,-0.0008506,-0.000854351,-0.002614857,0.000501199
-0.001220454,0.001122208,-0.000850885,-0.000854114,-0.002614908,0.000500915
-0.001220516,0.001122325,-0.000851088,-0.000853941,-0.002614982,0.000500712
-0.001220577,0.001122447,-0.000851297,-0.000853764,-0.002615056,0.000500503
-0.001220622,0.001122583,-0.00085156,-0.000853545,-0.002615113,0.000500242
-0.001220687,0.0011227,-0.000851757,-0.000853376,-0.00261519,0.000500045
-0.001220729,0.001122842,-0.000852032,-0.000853147,-0.002615244,0.000499771
-0.001220801,0.001122948,-0.0008522,-0.000853002,-0.002615329,0.000499602
-0.001220845,0.001123087,-0.000852467,-0.000852778,-0.002615386,0.000499337
-0.001220907,0.001123206,-0.000852672,-0.000852605,-0.002615459,0.000499131
-0.00122096,0.001123336,-0.00085291,-0.000852404,-0.002615524,0.000498893
-0.001221013,0.001123465,-0.000853144,-0.000852208,-0.00261559,0.000498662
-0.001221079,0.001123579,-0.000853336,-0.000852043,-0.002615667,0.000498468
-0.001221122,0.00112372,-0.00085361,-0.000851815,-0.002615722,0.000498195
-0.001221174,0.001123847,-0.000853841,-0.000851619,-0.002615788,0.000497965
-0.00122125,0.001123951,-0.000854001,-0.000851481,-0.002615875,0.000497804
-0.001221285,0.001124103,-0.000854305,-0.000851229,-0.00261592,0.000497503
-0.001221348,0.001124218,-0.000854501,-0.000851061,-0.002615996,0.000497306
-0.0012214,0.001124349,-0.000854742,-0.000850859,-0.002616061,0.000497066
-0.00122146,0.001124469,-0.000854951,-0.000850681,-0.002616132,0.000496855
-0.001221517,0.001124594,-0.000855175,-0.000850493,-0.002616201,0.000496634
-0.001221565,0.001124728,-0.000855429,-0.000850279,-0.002616261,0.000496379
-0.001221628,0.001124845,-0.000855629,-0.000850108,-0.002616335,0.000496179
-0.001221683,0.001124973,-0.000855858,-0.000849917,-0.002616403,0.000495952
-0.001221722,0.001125117,-0.000856143,-0.000849678,-0.002616452,0.000495667
-0.001221805,0.001125211,-0.000856272,-0.000849563,-0.002616549,0.000495537
-0.001221833,0.00112537,-0.0008566,-0.000849293,-0.002616587,0.000495211
-0.001221905,0.001125474,-0.000856762,-0.000849151,-0.002616673,0.000495048
-0.00122196,0.001125603,-0.000856999,-0.000848953,-0.002616736,0.000494811
-0.001222005,0.00112574,-0.000857259,-0.000848735,-0.002616793,0.000494552
-0.001222064,0.001125862,-0.000857472,-0.000848554,-0.002616866,0.00049434
-0.001222131,0.001125973,-0.000857658,-0.000848395,-0.002616944,0.000494153
-0.001222168,0.001126121,-0.000857951,-0.000848151,-0.002616991,0.000493861
-0.00122223,0.00112624,-0.000858156,-0.000847977,-0.002617067,0.000493657
-0.001222291,0.001126358,-0.000858362,-0.000847802,-0.002617137,0.00049345
-0.001222338,0.001126494,-0.000858619,-0.000847587,-0.002617197,0.000493193
-0.001222394,0.001126619,-0.000858841,-0.000847398,-0.002617265,0.000492973
-0.001222453,0.00112674,-0.000859058,-0.000847214,-0.002617334,0.000492754
-0.001222509,0.001126865,-0.000859281,-0.000847026,-0.002617403,0.000492532
-0.001222559,0.001126998,-0.000859529,-0.000846819,-0.002617463,0.000492286
-0.001222613,0.001127126,-0.000859762,-0.000846621,-0.002617528,0.000492052
-0.001222677,0.00112724,-0.000859956,-0.000846456,-0.002617605,0.000491858
-0.001222717,0.001127383,-0.000860236,-0.000846221,-0.002617655,0.000491577
-0.001222793,0.001127486,-0.000860391,-0.000846087,-0.002617743,0.000491423
-0.001222824,0.00112764,-0.000860707,-0.000845826,-0.002617783,0.000491108
-0.001222904,0.001127736,-0.000860843,-0.000845705,-0.002617877,0.000490971
-0.001222934,0.001127893,-0.000861165,-0.00084544,-0.002617916,0.000490651
-0.001223009,0.001127995,-0.000861319,-0.000845305,-0.002618003,0.000490495
-0.00122305,0.001128136,-0.000861593,-0.000845074,-0.002618056,0.000490223
-0.001223109,0.001128259,-0.000861814,-0.000844891,-0.002618124,0.000490001
-0.00122317,0.001128378,-0.000862017,-0.000844715,-0.002618197,0.000489799
-0.001223216,0.001128514,-0.000862276,-0.000844499,-0.002618254,0.000489539
-0.001223282,0.001128627,-0.000862466,-0.000844337,-0.002618332,0.00048935
-0.001223319,0.001128774,-0.000862757,-0.000844093,-0.002618379,0.000489059
-0.001223387,0.001128886,-0.000862942,-0.000843937,-0.002618457,0.000488874
-0.001223441,0.001129012,-0.00086317,-0.000843741,-0.002618523,0.000488645
-0.001223495,0.001129137,-0.000863398,-0.000843549,-0.002618589,0.000488417
-0.001223542,0.001129276,-0.000863661,-0.000843332,-0.002618644,0.000488157
-0.001223611,0.001129383,-0.000863837,-0.000843179,-0.002618726,0.000487978
-0.001223657,0.001129519,-0.000864094,-0.000842963,-0.002618781,0.000487722
-0.00122371,0.001129647,-0.00086433,-0.000842763,-0.002618846,0.000487485
-0.001223762,0.001129777,-0.000864566,-0.000842565,-0.002618909,0.00048725
-0.001223824,0.001129895,-0.000864774,-0.00084239,-0.00261898,0.000487042
-0.001223884,0.001130013,-0.000864977,-0.000842212,-0.002619054,0.000486837
-0.001223924,0.001130158,-0.000865264,-0.000841979,-0.002619101,0.000486554
-0.001223986,0.001130274,-0.000865463,-0.000841806,-0.002619176,0.000486352
-0.001224041,0.001130401,-0.000865692,-0.000841613,-0.00261924,0.000486123
-0.001224088,0.001130535,-0.000865946,-0.000841399,-0.002619299,0.000485871
-0.001224161,0.001130641,-0.000866114,-0.000841256,-0.002619382,0.000485701
-0.001224194,0.001130792,-0.000866417,-0.000841002,-0.002619425,0.000485399
-0.001224258,0.001130907,-0.000866614,-0.000840835,-0.002619499,0.000485201
-0.001224313,0.001131032,-0.000866838,-0.000840643,-0.002619566,0.000484977
-0.001224376,0.001131149,-0.00086704,-0.000840474,-0.002619638,0.000484775
-0.001224418,0.001131288,-0.00086731,-0.000840246,-0.002619691,0.000484505
-0.001224475,0.001131412,-0.00086753,-0.00084006,-0.00261976,0.000484286
-0.001224521,0.001131548,-0.00086779,-0.000839844,-0.002619815,0.000484027
-0.001224589,0.001131659,-0.000867973,-0.000839685,-0.002619892,0.000483841
-0.001224644,0.001131784,-0.000868199,-0.000839495,-0.00261996,0.000483617
-0.001224691,0.001131917,-0.000868451,-0.000839282,-0.002620016,0.000483363
-0.001224744,0.001132046,-0.000868688,-0.000839083,-0.002620079,0.000483127
-0.001224805,0.001132166,-0.000868898,-0.000838906,-0.00262015,0.000482918
-0.001224863,0.001132287,-0.000869109,-0.000838725,-0.002620219,0.000482705
-0.001224901,0.001132432,-0.000869399,-0.000838484,-0.002620266,0.000482416
-0.00122497,0.00113254,-0.000869571,-0.000838335,-0.002620347,0.000482243
-0.00122501,0.001132684,-0.000869856,-0.000838098,-0.002620395,0.000481959
-0.001225091,0.001132777,-0.000869985,-0.000837981,-0.002620489,0.000481827
-0.001225113,0.001132943,-0.000870336,-0.000837695,-0.002620518,0.000481479
-0.001225181,0.001133052,-0.000870513,-0.000837541,-0.002620597,0.000481301
-0.001225241,0.001133171,-0.00087072,-0.000837363,-0.002620669,0.000481092
-0.001225289,0.001133306,-0.000870976,-0.000837151,-0.002620724,0.000480838
-0.001225343,0.001133432,-0.000871207,-0.000836954,-0.002620788,0.000480605
-0.001225405,0.001133548,-0.000871404,-0.000836786,-0.002620862,0.000480408
-0.00122544,0.001133697,-0.000871705,-0.000836536,-0.002620905,0.000480108
-0.001225524,0.001133788,-0.000871826,-0.000836428,-0.002621001,0.000479986
-0.001225548,0.001133948,-0.00087216,-0.00083615,-0.002621034,0.000479651
-0.001225612,0.001134065,-0.00087236,-0.00083598,-0.002621107,0.000479453
-0.001225677,0.001134177,-0.000872549,-0.000835819,-0.002621183,0.000479261
-0.001225724,0.001134312,-0.000872805,-0.000835603,-0.002621238,0.000479005
-0.001225769,0.001134448,-0.000873064,-0.000835386,-0.002621294,0.000478746
-0.001225837,0.001134558,-0.000873244,-0.00083523,-0.002621372,0.000478566
-0.001225879,0.001134698,-0.000873518,-0.000835003,-0.002621424,0.000478293
-0.00122595,0.001134805,-0.00087369,-0.000834853,-0.002621503,0.000478119
-0.001225981,0.001134957,-0.000873999,-0.000834596,-0.002621544,0.00047781
-0.001226051,0.001135065,-0.000874171,-0.000834448,-0.002621625,0.000477638
-0.001226105,0.001135192,-0.000874405,-0.000834251,-0.002621686,0.000477403
-0.001226149,0.001135329,-0.000874665,-0.000834032,-0.002621741,0.000477144
-0.001226214,0.001135441,-0.000874855,-0.000833868,-0.002621817,0.000476952
-0.001226263,0.001135575,-0.000875108,-0.000833658,-0.002621874,0.000476701
-0.001226315,0.001135702,-0.000875343,-0.000833458,-0.002621935,0.000476463
-0.001226368,0.00113583,-0.000875577,-0.000833261,-0.002621997,0.000476231
-0.001226423,0.001135955,-0.000875804,-0.00083307,-0.002622061,0.000476003
-0.001226484,0.001136072,-0.000876005,-0.000832896,-0.002622133,0.0004758
-0.001226529,0.001136208,-0.000876268,-0.000832677,-0.002622187,0.000475538
-0.001226585,0.001136332,-0.00087649,-0.00083249,-0.002622252,0.000475316
-0.001226637,0.00113646,-0.000876727,-0.000832289,-0.002622313,0.000475078
-0.001226693,0.001136583,-0.000876947,-0.000832102,-0.00262238,0.000474857
-0.001226757,0.001136697,-0.000877141,-0.000831936,-0.002622452,0.000474662
-0.001226791,0.001136847,-0.000877443,-0.000831686,-0.002622495,0.000474363
-0.001226859,0.001136956,-0.000877623,-0.00083153,-0.002622572,0.000474179
-0.001226907,0.001137089,-0.000877873,-0.00083132,-0.00262263,0.00047393
-0.001226962,0.001137214,-0.0008781,-0.000831127,-0.002622693,0.000473702
-0.001227015,0.001137342,-0.000878333,-0.000830932,-0.002622755,0.000473469
-0.001227069,0.001137466,-0.00087856,-0.000830738,-0.00262282,0.00047324
-0.001227131,0.001137583,-0.000878764,-0.000830565,-0.002622889,0.000473035
-0.001227168,0.001137729,-0.00087905,-0.000830327,-0.002622936,0.000472752
-0.001227226,0.001137848,-0.000879264,-0.000830143,-0.002623003,0.000472535
-0.001227289,0.001137965,-0.000879464,-0.000829974,-0.002623074,0.000472334
-0.001227338,0.001138096,-0.000879707,-0.000829768,-0.002623134,0.000472091
-0.001227388,0.001138225,-0.000879952,-0.000829561,-0.002623191,0.000471845
-0.001227451,0.001138343,-0.000880153,-0.000829392,-0.002623263,0.000471645
-0.00122749,0.001138484,-0.000880431,-0.000829158,-0.002623311,0.000471367
-0.001227553,0.001138599,-0.000880629,-0.000828989,-0.002623382,0.000471166
-0.00122761,0.001138721,-0.000880846,-0.000828804,-0.00262345,0.000470949
-0.001227652,0.001138862,-0.00088112,-0.000828575,-0.002623498,0.000470675
-0.001227715,0.001138975,-0.000881312,-0.000828411,-0.002623573,0.000470482
-0.001227769,0.001139102,-0.000881545,-0.000828212,-0.002623633,0.000470247
-0.001227808,0.001139245,-0.000881828,-0.000827979,-0.002623681,0.000469966
-0.001227878,0.00113935,-0.000881994,-0.000827831,-0.002623762,0.000469797
-0.001227923,0.001139487,-0.000882259,-0.000827613,-0.002623813,0.000469533
-0.00122798,0.001139608,-0.000882476,-0.000827427,-0.00262388,0.000469316
-0.001228036,0.001139732,-0.000882697,-0.000827239,-0.002623945,0.000469093
-0.001228084,0.001139864,-0.000882949,-0.000827028,-0.002623999,0.000468841
-0.001228143,0.001139983,-0.000883158,-0.000826848,-0.002624068,0.00046863
-0.001228183,0.001140125,-0.000883435,-0.000826619,-0.002624117,0.000468355
-0.001228249,0.001140236,-0.000883621,-0.000826457,-0.002624191,0.000468166
-0.001228297,0.00114037,-0.000883874,-0.000826246,-0.002624247,0.000467913
-0.001228358,0.001140484,-0.00088407,-0.000826076,-0.002624318,0.000467715
-0.001228396,0.00114063,-0.00088436,-0.000825837,-0.002624363,0.000467427
-0.001228463,0.00114074,-0.000884541,-0.000825678,-0.002624439,0.000467243
-0.001228509,0.001140874,-0.000884798,-0.000825464,-0.002624493,0.000466986
-0.001228568,0.001140994,-0.000885008,-0.000825283,-0.00262456,0.000466775
-0.001228614,0.001141129,-0.000885269,-0.000825068,-0.002624613,0.000466515
-0.001228674,0.001141245,-0.000885471,-0.000824891,-0.002624683,0.000466309
-0.001228721,0.00114138,-0.000885725,-0.00082468,-0.002624738,0.000466057
-0.001228785,0.001141492,-0.000885917,-0.000824514,-0.002624811,0.000465862
-0.001228826,0.001141634,-0.000886194,-0.000824283,-0.002624858,0.000465586
-0.001228881,0.001141757,-0.000886417,-0.000824095,-0.002624923,0.000465362
-0.001228942,0.001141874,-0.000886621,-0.000823918,-0.002624989,0.000465156
-0.001228985,0.001142011,-0.000886886,-0.000823698,-0.002625044,0.000464892
-0.001229049,0.001142126,-0.000887082,-0.000823532,-0.002625113,0.000464695
-0.001229084,0.001142271,-0.000887371,-0.000823286,-0.002625158,0.000464405
-0.001229163,0.001142368,-0.000887515,-0.000823163,-0.002625245,0.000464258
-0.001229195,0.001142518,-0.000887819,-0.000822908,-0.002625284,0.000463956
-0.001229253,0.001142638,-0.000888031,-0.000822729,-0.002625351,0.000463742
-0.001229304,0.001142767,-0.000888272,-0.000822524,-0.002625408,0.0004635
-0.001229368,0.00114288,-0.000888461,-0.000822363,-0.002625483,0.00046331
-0.001229415,0.001143014,-0.000888719,-0.000822146,-0.002625534,0.000463051
-0.001229457,0.001143151,-0.000888983,-0.000821924,-0.002625588,0.000462787
-0.001229531,0.001143252,-0.000889142,-0.000821784,-0.002625667,0.000462625
-0.00122956,0.001143409,-0.000889462,-0.000821522,-0.002625703,0.000462308
-0.001229629,0.001143512,-0.000889629,-0.000821373,-0.002625782,0.000462137
-0.00122968,0.001143643,-0.000889873,-0.00082117,-0.00262584,0.000461892
-0.001229732,0.00114377,-0.000890108,-0.000820969,-0.002625899,0.000461657
-0.001229784,0.001143896,-0.000890337,-0.000820777,-0.00262596,0.000461427
-0.00122983,0.001144031,-0.000890596,-0.000820559,-0.002626012,0.000461167
-0.001229897,0.00114414,-0.000890779,-0.0008204,-0.002626087,0.000460982
-0.001229938,0.00114428,-0.000891049,-0.000820174,-0.002626136,0.000460712
-0.001229993,0.001144403,-0.000891275,-0.000819984,-0.002626198,0.000460485
-0.001230048,0.001144526,-0.000891497,-0.000819794,-0.002626261,0.000460262
-0.0012301,0.001144654,-0.000891734,-0.000819595,-0.002626319,0.000460024
-0.001230152,0.001144779,-0.000891963,-0.000819399,-0.002626381,0.000459794
-0.001230203,0.001144909,-0.000892206,-0.000819196,-0.002626437,0.00045955
-0.001230269,0.001145019,-0.000892388,-0.000819038,-0.002626513,0.000459366
-0.001230299,0.001145171,-0.000892701,-0.000818778,-0.002626549,0.000459053
-0.001230371,0.001145276,-0.000892866,-0.000818633,-0.002626627,0.000458886
-0.001230412,0.001145415,-0.000893139,-0.000818408,-0.002626677,0.000458614
-0.001230471,0.001145532,-0.000893344,-0.000818229,-0.002626743,0.000458406
-0.001230523,0.00114566,-0.000893581,-0.000818031,-0.002626802,0.000458169
-0.001230573,0.001145789,-0.000893823,-0.000817826,-0.002626858,0.000457925
-0.001230622,0.001145919,-0.000894065,-0.000817621,-0.002626917,0.000457683
-0.001230679,0.00114604,-0.000894284,-0.000817436,-0.002626978,0.000457462
-0.001230734,0.001146162,-0.000894503,-0.000817249,-0.002627044,0.000457242
-0.001230785,0.001146292,-0.000894745,-0.000817045,-0.002627099,0.000457
-0.001230837,0.001146417,-0.000894976,-0.00081685,-0.00262716,0.000456767
-0.001230886,0.001146548,-0.000895223,-0.00081664,-0.002627213,0.000456518
-0.001230941,0.001146671,-0.000895445,-0.000816454,-0.002627278,0.000456297
-0.001231001,0.001146787,-0.00089565,-0.000816276,-0.002627344,0.000456089
-0.001231036,0.001146933,-0.00089594,-0.000816037,-0.002627388,0.0004558
-0.001231103,0.001147043,-0.000896124,-0.000815876,-0.00262746,0.000455613
-0.001231149,0.001147177,-0.000896379,-0.000815663,-0.002627513,0.000455358
-0.001231197,0.001147307,-0.000896625,-0.000815453,-0.002627568,0.000455109
-0.001231268,0.001147412,-0.000896794,-0.000815308,-0.002627645,0.000454939
-0.001231299,0.001147563,-0.000897102,-0.000815052,-0.002627684,0.000454632
-0.00123137,0.001147667,-0.000897266,-0.000814908,-0.002627762,0.000454464
-0.001231401,0.001147818,-0.000897576,-0.000814651,-0.002627799,0.000454155
-0.00123147,0.001147924,-0.000897748,-0.000814503,-0.002627876,0.00045398
-0.001231515,0.001148058,-0.000898001,-0.000814287,-0.002627927,0.000453727
-0.001231571,0.001148182,-0.000898229,-0.000814095,-0.002627989,0.000453497
-0.001231624,0.001148305,-0.000898452,-0.000813906,-0.002628049,0.000453273
-0.001231667,0.001148442,-0.000898719,-0.00081368,-0.0026281,0.000453005
-0.001231735,0.001148552,-0.0008989,-0.000813527,-0.002628172,0.000452823
-0.001231772,0.001148694,-0.000899183,-0.000813289,-0.002628217,0.000452539
-0.001231832,0.00114881,-0.000899384,-0.000813115,-0.002628285,0.000452335
-0.001231881,0.001148939,-0.000899628,-0.00081291,-0.00262834,0.000452091
-0.001231936,0.001149063,-0.000899854,-0.00081272,-0.0026284,0.000451863
-0.001231989,0.00114919,-0.000900087,-0.000812521,-0.002628458,0.000451629
-0.001232035,0.00114932,-0.000900335,-0.000812313,-0.002628514,0.000451381
-0.001232091,0.001149442,-0.000900555,-0.000812124,-0.002628575,0.000451158
-0.00123214,0.001149572,-0.000900801,-0.000811919,-0.00262863,0.000450912
-0.001232199,0.001149689,-0.000901006,-0.000811742,-0.002628696,0.000450704
-0.001232243,0.001149825,-0.00090127,-0.000811521,-0.002628746,0.00045044
-0.001232305,0.00114994,-0.000901466,-0.000811353,-0.002628815,0.000450242
-0.001232347,0.001150077,-0.000901733,-0.000811128,-0.002628864,0.000449974
-0.001232403,0.001150198,-0.000901953,-0.000810941,-0.002628925,0.000449753
-0.001232453,0.001150326,-0.000902191,-0.000810739,-0.002628981,0.000449512
-0.001232509,0.001150448,-0.000902412,-0.000810551,-0.002629043,0.00044929
-0.001232562,0.001150572,-0.000902638,-0.00081036,-0.002629104,0.000449063
-0.00123261,0.001150704,-0.00090289,-0.000810148,-0.002629156,0.00044881
-0.001232653,0.001150839,-0.000903147,-0.00080993,-0.002629206,0.000448551
-0.001232724,0.001150944,-0.00090332,-0.000809783,-0.002629283,0.000448376
-0.001232762,0.001151085,-0.000903596,-0.000809548,-0.002629327,0.0004481
-0.001232823,0.001151202,-0.000903802,-0.000809376,-0.002629395,0.000447892
-0.001232858,0.001151346,-0.00090409,-0.000809131,-0.002629434,0.000447602
-0.001232937,0.001151443,-0.000904232,-0.000809009,-0.002629521,0.000447459
-0.001232968,0.001151589,-0.000904533,-0.000808755,-0.002629557,0.000447156
-0.001233019,0.001151718,-0.000904772,-0.000808554,-0.002629614,0.000446917
-0.001233089,0.001151823,-0.000904941,-0.000808408,-0.002629689,0.000446745
-0.001233126,0.001151966,-0.000905226,-0.000808169,-0.002629733,0.00044646
-0.001233171,0.0011521,-0.000905484,-0.000807953,-0.002629782,0.000446201
-0.001233242,0.001152202,-0.000905644,-0.000807811,-0.002629862,0.000446037
-0.001233282,0.001152342,-0.00090592,-0.000807581,-0.002629907,0.000445761
-0.001233333,0.001152469,-0.000906158,-0.00080738,-0.002629962,0.000445522
-0.001233391,0.001152588,-0.000906368,-0.0008072,-0.002630028,0.00044531
-0.00123344,0.001152718,-0.000906613,-0.000806994,-0.00263008,0.000445064
-0.001233482,0.001152854,-0.000906876,-0.000806773,-0.00263013,0.0004448
-0.001233548,0.001152963,-0.00090706,-0.000806612,-0.002630201,0.000444611
-0.001233594,0.001153096,-0.000907313,-0.0008064,-0.002630253,0.000444359
-0.001233641,0.001153227,-0.000907563,-0.000806189,-0.002630304,0.000444107
-0.001233704,0.00115334,-0.000907755,-0.000806023,-0.002630375,0.000443913
-0.001233742,0.001153481,-0.000908036,-0.000805789,-0.002630417,0.000443632
-0.001233801,0.001153599,-0.000908247,-0.000805609,-0.002630481,0.000443418
-0.001233859,0.001153717,-0.000908456,-0.00080543,-0.002630545,0.000443207
-0.001233892,0.001153865,-0.000908754,-0.000805182,-0.002630583,0.000442909
-0.001233963,0.001153967,-0.000908916,-0.000805038,-0.002630661,0.000442742
-0.001233994,0.001154116,-0.00090922,-0.000804785,-0.002630697,0.000442439
-0.001234075,0.001154211,-0.000909357,-0.000804666,-0.002630782,0.000442299
-0.001234092,0.001154375,-0.000909706,-0.000804375,-0.002630806,0.00044195
-0.001234168,0.001154473,-0.000909859,-0.000804241,-0.002630885,0.000441794
-0.001234213,0.001154606,-0.000910109,-0.00080403,-0.002630938,0.000441543
-0.001234257,0.00115474,-0.000910372,-0.000803809,-0.002630985,0.000441279
-0.001234322,0.00115485,-0.000910556,-0.000803651,-0.002631058,0.000441093
-0.001234361,0.00115499,-0.000910833,-0.000803416,-0.0026311,0.000440812
-0.001234417,0.001155112,-0.000911052,-0.000803233,-0.002631162,0.000440594
-0.001234472,0.001155233,-0.000911273,-0.000803041,-0.002631222,0.000440369
-0.001234519,0.001155364,-0.000911522,-0.000802836,-0.002631273,0.000440121
-0.001234569,0.00115549,-0.000911758,-0.000802631,-0.002631329,0.000439881
-0.001234613,0.001155625,-0.000912017,-0.000802415,-0.002631379,0.000439622
-0.001234685,0.001155728,-0.000912183,-0.000802271,-0.002631454,0.000439452
-0.001234715,0.001155878,-0.000912486,-0.000802018,-0.002631491,0.00043915
-0.001234787,0.001155979,-0.000912649,-0.000801873,-0.002631567,0.000438982
-0.001234826,0.00115612,-0.000912926,-0.000801644,-0.002631611,0.000438706
-0.001234871,0.001156254,-0.000913185,-0.000801426,-0.002631659,0.000438445
-0.001234934,0.001156363,-0.000913369,-0.000801264,-0.00263173,0.000438257
-0.001234984,0.001156494,-0.000913613,-0.00080106,-0.002631783,0.000438013
-0.001235028,0.001156625,-0.000913868,-0.000800843,-0.002631833,0.000437754
-0.001235082,0.001156749,-0.000914094,-0.000800653,-0.002631891,0.000437529
-0.001235134,0.001156875,-0.000914327,-0.000800454,-0.002631948,0.000437294
-0.001235184,0.001157,-0.000914563,-0.000800255,-0.002632003,0.000437055
-0.001235236,0.001157127,-0.000914796,-0.000800056,-0.002632058,0.00043682
-0.001235284,0.001157255,-0.000915038,-0.000799853,-0.002632112,0.000436577
-0.001235347,0.001157368,-0.000915232,-0.000799685,-0.00263218,0.00043638
-0.001235385,0.001157507,-0.000915508,-0.000799454,-0.002632224,0.000436103
-0.001235443,0.001157625,-0.000915719,-0.000799273,-0.002632285,0.00043589
-0.001235479,0.00115777,-0.000916008,-0.000799033,-0.002632324,0.0004356
-0.001235554,0.001157866,-0.000916152,-0.000798902,-0.002632407,0.000435451
-0.001235587,0.001158015,-0.000916456,-0.000798653,-0.002632442,0.000435149
-0.001235639,0.001158138,-0.000916683,-0.000798457,-0.002632501,0.000434918
-0.0012357,0.001158253,-0.000916884,-0.000798286,-0.002632564,0.000434716
-0.001235745,0.001158385,-0.000917136,-0.000798072,-0.002632615,0.00043446
-0.001235801,0.001158505,-0.000917354,-0.000797887,-0.002632675,0.000434241
-0.00123584,0.001158645,-0.000917631,-0.000797654,-0.002632717,0.000433963
-0.001235897,0.001158762,-0.000917841,-0.000797475,-0.002632779,0.000433749
-0.001235952,0.001158885,-0.000918062,-0.000797286,-0.00263284,0.000433528
-0.001236005,0.001159008,-0.000918291,-0.000797093,-0.002632896,0.000433296
-0.001236044,0.001159148,-0.000918567,-0.000796861,-0.002632939,0.000433019
-0.001236107,0.001159258,-0.000918753,-0.000796698,-0.002633008,0.000432828
-0.001236143,0.001159404,-0.000919047,-0.000796456,-0.002633046,0.000432536
-0.00123621,0.001159509,-0.00091922,-0.000796302,-0.002633119,0.000432358
-0.001236245,0.001159653,-0.000919511,-0.000796061,-0.002633156,0.000432067
-0.001236313,0.00115976,-0.000919687,-0.000795907,-0.00263323,0.000431888
-0.001236352,0.001159898,-0.000919958,-0.00079568,-0.002633273,0.000431615
-0.001236405,0.001160023,-0.000920191,-0.000795483,-0.002633328,0.000431381
-0.001236463,0.001160138,-0.000920393,-0.000795307,-0.002633393,0.000431176
-0.0012365,0.001160281,-0.000920679,-0.00079507,-0.002633432,0.000430888
-0.001236555,0.001160401,-0.000920897,-0.000794883,-0.002633492,0.000430669
-0.001236614,0.001160518,-0.000921103,-0.000794706,-0.002633554,0.000430459
-0.001236662,0.001160646,-0.000921345,-0.000794502,-0.002633607,0.000430215
-0.001236694,0.001160793,-0.000921646,-0.00079425,-0.002633642,0.000429913
-0.001236776,0.001160884,-0.000921771,-0.000794137,-0.002633729,0.000429784
-0.001236801,0.001161039,-0.000922097,-0.000793867,-0.002633756,0.000429459
-0.001236867,0.001161145,-0.000922272,-0.000793713,-0.002633829,0.000429279
-0.001236903,0.001161289,-0.000922562,-0.000793472,-0.002633866,0.000428989
-0.001236966,0.001161401,-0.000922754,-0.000793308,-0.002633934,0.000428795
-0.001237005,0.001161537,-0.000923022,-0.000793079,-0.002633977,0.000428522
-0.001237071,0.001161648,-0.000923208,-0.00079292,-0.002634046,0.000428335
-0.001237113,0.001161784,-0.000923473,-0.000792698,-0.002634091,0.000428069
-0.001237164,0.001161908,-0.000923705,-0.0007925,-0.002634147,0.000427834
-0.001237205,0.001162044,-0.00092397,-0.000792276,-0.002634191,0.000427567
-0.001237276,0.001162147,-0.000924137,-0.000792132,-0.002634266,0.000427397
-0.001237299,0.001162304,-0.000924467,-0.000791855,-0.002634291,0.000427066
-0.001237377,0.001162398,-0.000924604,-0.000791735,-0.002634374,0.000426926
-0.001237418,0.001162535,-0.000924873,-0.00079151,-0.002634419,0.000426655
-0.001237458,0.001162671,-0.000925142,-0.000791281,-0.002634462,0.000426384
-0.001237518,0.001162787,-0.000925345,-0.000791108,-0.002634526,0.000426179
-0.001237559,0.001162923,-0.000925612,-0.000790884,-0.002634568,0.00042591
-0.001237625,0.00116303,-0.000925789,-0.000790729,-0.002634641,0.000425729
-0.001237657,0.001163178,-0.000926092,-0.000790477,-0.002634673,0.000425425
-0.001237728,0.001163279,-0.000926253,-0.000790336,-0.002634751,0.000425261
-0.001237768,0.001163417,-0.000926525,-0.000790107,-0.002634792,0.000424987
-0.001237801,0.001163563,-0.000926821,-0.00078986,-0.002634828,0.00042469
