primitives,points,q_bp
movej_fit,"[array([ 443.72017497, -427.94213994, -301.00715336])]","[array([-1.48715599,  1.60268535, -0.052041  , -0.7711148 , -1.25462228,
        0.0522556 ])]"
movel_fit,"[array([ 426.3819732 , -451.19456881, -228.78417024])]","[array([-1.51623469,  1.54524735, -0.07936757, -0.748071  , -1.33135615,
        0.05467946])]"
movec_fit,"[array([ 414.45107089, -469.29415199, -175.05031542]), array([ 402.337973  , -489.29621497, -118.68054778])]","[array([-1.53591322,  1.5256122 , -0.07546952, -0.7373922 , -1.4120858 ,
        0.07239128]), array([-1.55432792,  1.50160661, -0.07558996, -0.7302018 , -1.49263639,
        0.07532078])]"
movec_fit,"[array([ 397.4449857 , -499.35317351,  -95.24746403]), array([ 392.74909443, -510.4223363 ,  -72.23576592])]","[array([-1.56484272,  1.4965269 , -0.07422899, -0.73361377, -1.52957705,
        0.08104452]), array([-1.574002  ,  1.49266598, -0.07004849, -0.7374538 , -1.5676861 ,
        0.08494666])]"
movec_fit,"[array([ 388.73976227, -520.99374762,  -52.36624473]), array([ 384.8713871 , -532.34950814,  -32.99715236])]","[array([-1.58237687,  1.48578502, -0.06930007, -0.74199065, -1.59724454,
        0.08520232]), array([-1.58965107,  1.48042398, -0.06551924, -0.74684828, -1.6280319 ,
        0.0844627 ])]"
movec_fit,"[array([ 381.43639026, -543.34026794,  -15.68706761]), array([ 378.12115892, -554.81985993,    1.18837053])]","[array([-1.5975148 ,  1.47479555, -0.06416063, -0.75402367, -1.65419255,
        0.08556218]), array([-1.6045281 ,  1.47032397, -0.06076614, -0.76161078, -1.68105426,
        0.08581653])]"
movec_fit,"[array([ 375.19023237, -565.45744359,   16.21986529]), array([ 372.36723327, -576.43735683,   30.96190441])]","[array([-1.61082755,  1.4643786 , -0.05897435, -0.76902691, -1.70316166,
        0.08575465]), array([-1.61660348,  1.45921823, -0.05589193, -0.7769354 , -1.7256463 ,
        0.08484083])]"
movec_fit,"[array([ 370.04405896, -586.00003904,   43.3478154 ]), array([ 367.80118821, -595.66518304,   55.52351486])]","[array([-1.62149088,  1.45441329, -0.05354013, -0.78447975, -1.74404349,
        0.08494998]), array([-1.62605686,  1.45003483, -0.05065891, -0.79240162, -1.76245404,
        0.08448824])]"
movec_fit,"[array([ 366.11756656, -603.22003061,   64.81236708]), array([ 364.48426851, -610.80643451,   73.96791256])]","[array([-1.62944397,  1.44621428, -0.04849245, -0.79874172, -1.77607063,
        0.08426246]), array([-1.63265828,  1.44262991, -0.04606826, -0.80530479, -1.78963447,
        0.08370113])]"
movec_fit,"[array([ 363.48242377, -615.62519926,   79.66550313]), array([ 362.5014081 , -620.45873527,   85.30575477])]","[array([-1.634647  ,  1.44031844, -0.04453044, -0.80962659, -1.79798334,
        0.08356743]), array([-1.63656903,  1.43810535, -0.04288149, -0.81403827, -1.80630586,
        0.08329337])]"
movel_fit,"[array([ 360.87396615, -628.52781678,   94.64727059])]","[array([-1.63968938,  1.43425576, -0.04014678, -0.82152206, -1.81987861,
        0.0827756 ])]"
movec_fit,"[array([ 356.52047638, -652.31095703,  121.06516654]), array([ 352.62355516, -676.62113633,  146.61686448])]","[array([-1.6480272 ,  1.42288064, -0.03146142, -0.84502457, -1.85749757,
        0.08185826]), array([-1.65520246,  1.41331542, -0.02077854, -0.87119477, -1.89447648,
        0.07782947])]"
movec_fit,"[array([ 350.06887055, -694.67899693,  164.74504704]), array([ 347.69861118, -712.99004796,  182.39185287])]","[array([-1.66003495,  1.40485654, -0.01261136, -0.89180461, -1.91861661,
        0.07741118]), array([-1.66441449,  1.39744589, -0.00330605, -0.91384371, -1.94222522,
        0.07543762])]"
movel_fit,"[array([ 345.83508907, -728.84382887,  197.26528945])]","[array([-1.66786601,  1.39102387,  0.00522331, -0.93373391, -1.96134799,
        0.07350005])]"
movec_fit,"[array([ 343.71318706, -748.64157744,  215.18257502]), array([ 341.81894122, -768.57645322,  232.71130807])]","[array([-1.67178397,  1.38312649,  0.01693892, -0.95945141, -1.98336705,
        0.07150439]), array([-1.67544105,  1.37588661,  0.02897688, -0.98692207, -2.00413987,
        0.06803561])]"
movec_fit,"[array([ 339.7539533 , -792.75794115,  253.42202634]), array([ 337.87894905, -816.98014377,  273.66272317])]","[array([-1.67901747,  1.36702601,  0.04677629, -1.02072089, -2.02688899,
        0.06607596]), array([-1.68284617,  1.35836652,  0.06355355, -1.05702329, -2.04676535,
        0.06217104])]"
movec_fit,"[array([ 336.28097854, -838.52572023,  291.48040012]), array([ 334.69006394, -860.04861095,  309.0693478 ])]","[array([-1.68517332,  1.35150415,  0.08368591, -1.08901083, -2.06332476,
        0.06108031]), array([-1.68799113,  1.34456223,  0.10253894, -1.12282717, -2.07733767,
        0.05889181])]"
movec_fit,"[array([ 333.12987453, -879.7192323 ,  325.13378227]), array([ 331.39091216, -899.26456112,  341.15432023])]","[array([-1.69028804,  1.33815294,  0.12432501, -1.15268057, -2.08810537,
        0.05870813]), array([-1.69329929,  1.33130755,  0.14429611, -1.18374108, -2.0964826 ,
        0.05805252])]"
movec_fit,"[array([ 329.39953613, -918.26836957,  356.94595593]), array([ 327.00053775, -936.98706556,  372.77329542])]","[array([-1.69597114,  1.32521313,  0.1701577 , -1.2121033 , -2.10328365,
        0.05964751]), array([-1.69979624,  1.31799317,  0.19288314, -1.24115581, -2.10723704,
        0.06125334])]"
movec_fit,"[array([ 324.17947267, -954.71336241,  388.25038054]), array([ 320.73276112, -972.0295254 ,  403.87241086])]","[array([-1.70328108,  1.31227497,  0.22243282, -1.2662884 , -2.11034836,
        0.0651581 ]), array([-1.70812615,  1.30502382,  0.24828396, -1.29153891, -2.11070326,
        0.06971117])]"
movec_fit,"[array([ 316.28965789, -990.0314423 ,  420.91944085]), array([  310.91355799, -1007.28730424,   438.24110038])]","[array([-1.71342275,  1.29866614,  0.28431483, -1.31487116, -2.1103817 ,
        0.07666272]), array([-1.72046155,  1.28985712,  0.3152012 , -1.33751988, -2.10690679,
        0.08541458])]"
movec_fit,"[array([  298.45583202, -1035.73032526,   470.6493703 ]), array([  282.02187114, -1059.4677864 ,   504.92446994])]","[array([-1.7331002 ,  1.28076202,  0.39075788, -1.37051711, -2.10440231,
        0.10190961]), array([-1.75309435,  1.25423918,  0.43744614, -1.39606811, -2.08941266,
        0.13358465])]"
movec_fit,"[array([  267.93445495, -1072.22221685,   530.37668908]), array([  251.75342599, -1081.08468904,   557.24642722])]","[array([-1.76308808,  1.25479374,  0.50039126, -1.41381583, -2.09791257,
        0.14299602]), array([-1.77737011,  1.24185031,  0.54360089, -1.42583847, -2.09971267,
        0.16463674])]"
movec_fit,"[array([  237.91210122, -1085.16681963,   579.45473358]), array([  223.39044181, -1086.64132618,   602.62177525])]","[array([-1.78731391,  1.23700933,  0.58047318, -1.43837234, -2.10965582,
        0.17311703]), array([-1.7987259 ,  1.22586844,  0.60980788, -1.44756542, -2.11775121,
        0.18791724])]"
movec_fit,"[array([  208.17511627, -1085.35486883,   627.23250032]), array([  192.92309934, -1081.17717056,   652.79976434])]","[array([-1.80885425,  1.21907307,  0.64434892, -1.45953592, -2.13310102,
        0.19473158]), array([-1.81994596,  1.20563937,  0.67157713, -1.46796267, -2.14687657,
        0.20768783])]"
movec_fit,"[array([  176.77939697, -1073.54672656,   681.59431766]), array([  161.34362606, -1062.84599979,   711.22711479])]","[array([-1.82963549,  1.1951209 ,  0.70217289, -1.48242175, -2.16941563,
        0.21202676]), array([-1.83907482,  1.18102985,  0.73172232, -1.49467121, -2.19209088,
        0.21929218])]"
movec_fit,"[array([  149.13307819, -1051.9359908 ,   737.75914849]), array([  138.42384088, -1039.83315751,   764.71060228])]","[array([-1.84606095,  1.16662736,  0.74998958, -1.50847193, -2.21294489,
        0.2214212 ]), array([-1.8508828 ,  1.15752188,  0.78169377, -1.52524247, -2.23588619,
        0.21790919])]"
movel_fit,"[array([  112.16193768, -1016.00334626,   841.00598855])]","[array([-1.86354272,  1.16577548,  0.9289742 , -1.61376359, -2.28321829,
        0.14566805])]"
