timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6421,   8.3361, -35.3582, -34.7472,  32.8015,  25.2543
 8,  18.6421,   8.3361, -35.3582, -34.7472,  32.8015,  25.2543
 16,  18.6421,   8.3361, -35.3582, -34.7472,  32.8015,  25.2543
 32,  18.6418,   8.3360, -35.3585, -34.7464,  32.8019,  25.2536
 40,  18.6418,   8.3360, -35.3585, -34.7464,  32.8019,  25.2536
 48,  18.6416,   8.3360, -35.3587, -34.7455,  32.8023,  25.2529
 56,  18.6413,   8.3359, -35.3591, -34.7443,  32.8029,  25.2518
 64,  18.6408,   8.3358, -35.3597, -34.7426,  32.8037,  25.2504
 72,  18.6402,   8.3357, -35.3605, -34.7403,  32.8047,  25.2485
 80,  18.6393,   8.3355, -35.3614, -34.7374,  32.8061,  25.2460
 88,  18.6383,   8.3353, -35.3626, -34.7338,  32.8077,  25.2429
 96,  18.6371,   8.3351, -35.3641, -34.7294,  32.8098,  25.2391
 104,  18.6356,   8.3348, -35.3659, -34.7241,  32.8123,  25.2346
 112,  18.6339,   8.3344, -35.3680, -34.7178,  32.8152,  25.2292
 120,  18.6318,   8.3340, -35.3704, -34.7105,  32.8186,  25.2230
 128,  18.6295,   8.3335, -35.3732, -34.7020,  32.8225,  25.2158
 136,  18.6268,   8.3330, -35.3764, -34.6924,  32.8270,  25.2075
 144,  18.6237,   8.3324, -35.3801, -34.6815,  32.8321,  25.1982
 160,  18.6122,   8.3300, -35.3938, -34.6402,  32.8513,  25.1630
 168,  18.6122,   8.3300, -35.3938, -34.6402,  32.8513,  25.1630
 176,  18.6075,   8.3291, -35.3994, -34.6234,  32.8591,  25.1486
 184,  18.6023,   8.3280, -35.4056, -34.6049,  32.8678,  25.1328
 192,  18.5967,   8.3269, -35.4124, -34.5846,  32.8772,  25.1156
 200,  18.5905,   8.3256, -35.4198, -34.5625,  32.8876,  25.0967
 208,  18.5837,   8.3243, -35.4278, -34.5385,  32.8988,  25.0762
 216,  18.5765,   8.3228, -35.4364, -34.5125,  32.9110,  25.0541
 224,  18.5686,   8.3213, -35.4458, -34.4845,  32.9241,  25.0301
 232,  18.5601,   8.3196, -35.4559, -34.4543,  32.9383,  25.0044
 240,  18.5510,   8.3178, -35.4667, -34.4219,  32.9535,  24.9768
 248,  18.5412,   8.3159, -35.4783, -34.3872,  32.9698,  24.9472
 256,  18.5308,   8.3138, -35.4907, -34.3501,  32.9873,  24.9156
 264,  18.5197,   8.3116, -35.5039, -34.3107,  33.0059,  24.8820
 272,  18.5078,   8.3093, -35.5180, -34.2687,  33.0257,  24.8462
 288,  18.4677,   8.3016, -35.5654, -34.1269,  33.0930,  24.7254
 296,  18.4677,   8.3016, -35.5654, -34.1269,  33.0930,  24.7254
 304,  18.4527,   8.2987, -35.5830, -34.0742,  33.1181,  24.6805
 312,  18.4369,   8.2958, -35.6017, -34.0186,  33.1446,  24.6332
 320,  18.4203,   8.2926, -35.6212, -33.9602,  33.1726,  24.5835
 328,  18.4029,   8.2894, -35.6417, -33.8992,  33.2018,  24.5316
 336,  18.3847,   8.2860, -35.6630, -33.8355,  33.2324,  24.4775
 344,  18.3657,   8.2825, -35.6852, -33.7694,  33.2643,  24.4213
 352,  18.3460,   8.2789, -35.7082, -33.7008,  33.2974,  24.3630
 360,  18.3257,   8.2752, -35.7320, -33.6300,  33.3318,  24.3028
 368,  18.3046,   8.2715, -35.7566, -33.5568,  33.3673,  24.2406
 376,  18.2829,   8.2676, -35.7819, -33.4816,  33.4040,  24.1767
 384,  18.2605,   8.2636, -35.8079, -33.4043,  33.4418,  24.1111
 392,  18.2375,   8.2596, -35.8346, -33.3250,  33.4807,  24.0438
 400,  18.2139,   8.2556, -35.8619, -33.2438,  33.5206,  23.9750
 416,  18.1397,   8.2430, -35.9475, -32.9899,  33.6463,  23.7598
 424,  18.1397,   8.2430, -35.9475, -32.9899,  33.6463,  23.7598
 432,  18.1139,   8.2388, -35.9772, -32.9021,  33.6901,  23.6855
 440,  18.0876,   8.2345, -36.0073, -32.8129,  33.7348,  23.6099
 448,  18.0608,   8.2302, -36.0379, -32.7223,  33.7803,  23.5332
 456,  18.0336,   8.2259, -36.0690, -32.6305,  33.8266,  23.4556
 464,  18.0060,   8.2215, -36.1005, -32.5374,  33.8737,  23.3769
 472,  17.9779,   8.2172, -36.1323, -32.4433,  33.9215,  23.2973
 480,  17.9495,   8.2128, -36.1646, -32.3481,  33.9700,  23.2169
 488,  17.9207,   8.2085, -36.1972, -32.2520,  34.0192,  23.1358
 496,  17.8916,   8.2042, -36.2300, -32.1551,  34.0690,  23.0540
 504,  17.8622,   8.1999, -36.2632, -32.0574,  34.1194,  22.9716
 512,  17.8324,   8.1956, -36.2966, -31.9590,  34.1703,  22.8886
 520,  17.8024,   8.1913, -36.3303, -31.8600,  34.2218,  22.8052
 528,  17.7722,   8.1871, -36.3641, -31.7605,  34.2737,  22.7214
 544,  17.6801,   8.1747, -36.4666, -31.4596,  34.4321,  22.4682
 552,  17.6801,   8.1747, -36.4666, -31.4596,  34.4321,  22.4682
 560,  17.6491,   8.1706, -36.5010, -31.3588,  34.4855,  22.3835
 568,  17.6179,   8.1666, -36.5354, -31.2578,  34.5393,  22.2987
 576,  17.5866,   8.1627, -36.5699, -31.1568,  34.5933,  22.2138
 584,  17.5552,   8.1588, -36.6044, -31.0558,  34.6475,  22.1291
 592,  17.5238,   8.1550, -36.6389, -30.9549,  34.7019,  22.0444
 600,  17.4923,   8.1512, -36.6734, -30.8542,  34.7565,  21.9600
 608,  17.4608,   8.1475, -36.7078, -30.7537,  34.8111,  21.8758
 616,  17.4292,   8.1439, -36.7421, -30.6534,  34.8658,  21.7918
 624,  17.3976,   8.1404, -36.7764, -30.5534,  34.9206,  21.7081
 632,  17.3660,   8.1369, -36.8106, -30.4536,  34.9755,  21.6246
 640,  17.3344,   8.1335, -36.8448, -30.3540,  35.0305,  21.5413
 648,  17.3028,   8.1302, -36.8789, -30.2547,  35.0856,  21.4583
 656,  17.2711,   8.1269, -36.9129, -30.1556,  35.1407,  21.3756
 672,  17.1760,   8.1176, -37.0147, -29.8598,  35.3067,  21.1287
 680,  17.1760,   8.1176, -37.0147, -29.8598,  35.3067,  21.1287
 688,  17.1442,   8.1146, -37.0485, -29.7617,  35.3622,  21.0469
 696,  17.1125,   8.1117, -37.0822, -29.6637,  35.4178,  20.9654
 704,  17.0807,   8.1089, -37.1159, -29.5661,  35.4735,  20.8841
 712,  17.0488,   8.1061, -37.1495, -29.4686,  35.5293,  20.8030
 720,  17.0170,   8.1034, -37.1830, -29.3714,  35.5851,  20.7221
 728,  16.9851,   8.1008, -37.2165, -29.2744,  35.6411,  20.6415
 736,  16.9532,   8.0982, -37.2499, -29.1777,  35.6971,  20.5611
 744,  16.9213,   8.0957, -37.2833, -29.0811,  35.7532,  20.4810
 752,  16.8893,   8.0933, -37.3166, -28.9848,  35.8094,  20.4011
 760,  16.8574,   8.0910, -37.3499, -28.8888,  35.8657,  20.3214
 768,  16.8254,   8.0887, -37.3830, -28.7929,  35.9221,  20.2420
 776,  16.7934,   8.0865, -37.4162, -28.6973,  35.9785,  20.1628
 784,  16.7614,   8.0844, -37.4492, -28.6019,  36.0351,  20.0838
 800,  16.6651,   8.0784, -37.5480, -28.3171,  36.2052,  19.8482
 808,  16.6651,   8.0784, -37.5480, -28.3171,  36.2052,  19.8482
 816,  16.6330,   8.0766, -37.5808, -28.2225,  36.2621,  19.7702
 824,  16.6008,   8.0748, -37.6136, -28.1283,  36.3191,  19.6923
 832,  16.5687,   8.0731, -37.6463, -28.0342,  36.3761,  19.6147
 840,  16.5365,   8.0715, -37.6789, -27.9404,  36.4332,  19.5373
 848,  16.5043,   8.0699, -37.7115, -27.8468,  36.4904,  19.4602
 856,  16.4720,   8.0684, -37.7439, -27.7534,  36.5477,  19.3833
 864,  16.4398,   8.0670, -37.7764, -27.6602,  36.6051,  19.3066
 872,  16.4075,   8.0656, -37.8088, -27.5672,  36.6625,  19.2301
 880,  16.3752,   8.0644, -37.8411, -27.4745,  36.7201,  19.1539
 888,  16.3428,   8.0632, -37.8733, -27.3820,  36.7777,  19.0778
