breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 647.2171727 , -672.88356005,  573.75378771])]","[array([-1.01881726,  0.05092977, -0.12516944,  2.76878035,  1.41747621,
       -0.1609412 ])]"
5446,movec_fit,"[array([ 639.83135171, -600.89706583,  549.19435681]), array([ 639.83561668, -525.76889845,  535.21115989])]","[array([-1.0109399 ,  0.0245038 , -0.1977262 ,  2.71142173,  1.45874099,
       -0.28988265]), array([-0.99905435, -0.00425126, -0.26830491,  2.64269127,  1.49513635,
       -0.42245583])]"
8112,movec_fit,"[array([ 642.27688975, -488.50689294,  532.07499792]), array([ 646.17946564, -451.30191729,  531.29622116])]","[array([-0.98635707, -0.0149294 , -0.29488373,  2.61427636,  1.51458851,
       -0.48229658]), array([-0.97282299, -0.02536181, -0.32010305,  2.58315503,  1.53288894,
       -0.54303999])]"
10566,movec_fit,"[array([ 650.80722149, -417.12989856,  532.30397787]), array([ 656.34570735, -383.23708436,  534.92852614])]","[array([-0.95742852, -0.04140445, -0.3465164 ,  2.555977  ,  1.54323692,
       -0.59025746]), array([-0.94120392, -0.05693362, -0.37109766,  2.52713763,  1.55290691,
       -0.63849753])]"
12871,movec_fit,"[array([ 662.17103917, -351.57897894,  538.54495305]), array([ 668.54038025, -320.19966847,  543.2566432 ])]","[array([-0.91902778, -0.06985911, -0.38753808,  2.50720725,  1.56148585,
       -0.68320993]), array([-0.89623435, -0.081801  , -0.40212983,  2.48585358,  1.56946813,
       -0.72865445])]"
14881,movec_fit,"[array([ 674.40595328, -292.96695414,  548.03180765]), array([ 680.51630503, -265.96279858,  553.42570439])]","[array([-0.87155913, -0.09171531, -0.41062351,  2.4718819 ,  1.5750244 ,
       -0.76812649]), array([-0.84652075, -0.10056645, -0.41760615,  2.4570008 ,  1.58013079,
       -0.80796249])]"
15645,movel_fit,"[array([ 685.18981347, -245.47540382,  557.80783556])]","[array([-0.8245519 , -0.10601326, -0.41960306,  2.44874343,  1.58382852,
       -0.83813787])]"
19027,movec_fit,"[array([ 695.92644445, -200.40337578,  568.44189015]), array([ 706.74121791, -155.60197982,  579.86040738])]","[array([-0.77195413, -0.11556673, -0.41848612,  2.43297853,  1.59034391,
       -0.90519702]), array([-0.71880983, -0.12138239, -0.41384886,  2.41526479,  1.59544701,
       -0.97224005])]"
21549,movec_fit,"[array([ 714.69402963, -122.20527446,  588.70424346]), array([722.36643074, -88.82938948, 597.64878379])]","[array([-0.67016931, -0.12217959, -0.40039219,  2.41244763,  1.59783084,
       -1.02145768]), array([-0.62151746, -0.12030494, -0.38491104,  2.40903929,  1.59998791,
       -1.07032559])]"
23624,movec_fit,"[array([728.3944727 , -61.2619153 , 604.98696635]), array([734.15406908, -33.641449  , 612.22930581])]","[array([-0.57840066, -0.11661814, -0.36815185,  2.40986898,  1.60120368,
       -1.11087794]), array([-0.53542271, -0.11101725, -0.35015837,  2.41042605,  1.60242967,
       -1.15099947])]"
25631,movec_fit,"[array([739.32897217,  -6.76791715, 619.04077044]), array([744.10588313,  20.21102296, 625.60558103])]","[array([-0.48867814, -0.10149021, -0.32571992,  2.41779541,  1.60463688,
       -1.19104958]), array([-0.44229496, -0.09000382, -0.30024208,  2.42493496,  1.60734223,
       -1.23046778])]"
26421,movel_fit,"[array([747.56520887,  41.58058165, 630.48332051])]","[array([-0.4026012 , -0.07855385, -0.27608684,  2.43493493,  1.6099938 ,
       -1.26241725])]"
29240,movec_fit,"[array([752.67536254,  80.01209305, 638.54017649]), array([756.47937553, 118.77473764, 645.52383967])]","[array([-0.32846279, -0.05429652, -0.22794781,  2.45800937,  1.61642318,
       -1.31953211]), array([-0.25561132, -0.02614363, -0.17859305,  2.48045865,  1.62514539,
       -1.37466986])]"
31989,movec_fit,"[array([758.51729516, 156.95912326, 650.86504278]), array([758.79402503, 195.3612702 , 654.57456601])]","[array([-0.17109537,  0.01074376, -0.11446004,  2.52168905,  1.63919899,
       -1.43344486]), array([-0.08852536,  0.0518508 , -0.05012304,  2.56160517,  1.65749574,
       -1.48901122])]"
34753,movec_fit,"[array([756.86688087, 234.10421338, 656.17622718]), array([752.67146922, 272.63845748, 655.50424783])]","[array([ 0.00467912,  0.10382913,  0.02748003,  2.61673533,  1.68490915,
       -1.55029706]), array([ 0.09452777,  0.15993795,  0.10340141,  2.66875525,  1.71778494,
       -1.60587142])]"
39347,movec_fit,"[array([740.05304094, 335.46254732, 648.4657284 ]), array([720.63016547, 395.16816238, 634.09879407])]","[array([ 0.25298772,  0.27708628,  0.24689004,  2.77070196,  1.7957959 ,
       -1.70926869]), array([ 0.39622418,  0.40310055,  0.37877331,  2.85745527,  1.88582985,
       -1.78849128])]"
42721,movec_fit,"[array([702.47704944, 436.29603042, 619.10451651]), array([681.61672643, 474.68671931, 600.89590299])]","[array([ 0.486055  ,  0.52508375,  0.49311945,  2.90224116,  1.97661513,
       -1.87478953]), array([ 0.56493606,  0.65124707,  0.60370294,  2.93469039,  2.07075768,
       -1.94884573])]"
45555,movec_fit,"[array([662.42505043, 504.95798964, 583.55615282]), array([641.95106856, 533.26957106, 564.5787813 ])]","[array([ 0.61359882,  0.75790157,  0.69107446,  2.93721764,  2.14622179,
       -2.02564638]), array([ 0.65645799,  0.8656416 ,  0.77613593,  2.93091297,  2.22106489,
       -2.09971662])]"
48615,movec_fit,"[array([618.74019681, 562.04366211, 542.6484488 ]), array([594.57363534, 588.85076772, 519.40697568])]","[array([ 0.68971915,  0.98063561,  0.86200762,  2.90120788,  2.29552786,
       -2.19897004]), array([ 0.71804838,  1.09340234,  0.94094255,  2.85925737,  2.36473962,
       -2.30117096])]"
49096,movel_fit,"[array([586.84295829, 597.02697376, 511.93757003])]","[array([ 0.72445258,  1.11469686,  0.94804622,  2.84431383,  2.37170876,
       -2.33220549])]"
49961,movel_fit,"[array([572.73083924, 611.18817343, 498.15982253])]","[array([ 0.73640503,  1.17058776,  0.97914285,  2.81223001,  2.40060784,
       -2.39401183])]"
49999,movel_fit,"[array([572.08257192, 611.7388915 , 497.51646361])]","[array([ 0.73719731,  1.16136119,  0.96709478,  2.81521556,  2.39105791,
       -2.38900276])]"
