breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.44524467, 514.06306411, 575.50313247])]","[array([-0.0743168 , -0.31213098, -1.96677885, -2.96357195,  1.18524716,
       -1.09099924])]"
1633,moveabsj_fit,"[array([ 84.43536988, 519.28883606, 586.95984538])]","[array([-0.06576797, -0.32374414, -1.97610104, -2.9679325 ,  1.19473027,
       -1.09643483])]"
3258,moveabsj_fit,"[array([ 83.78623583, 525.32698425, 600.74077991])]","[array([-0.05257226, -0.33585765, -1.98853906, -2.96676017,  1.21024977,
       -1.10116708])]"
4914,moveabsj_fit,"[array([ 81.77016733, 533.1075747 , 615.88173706])]","[array([-0.03938385, -0.34687728, -2.00008027, -2.96693147,  1.22526194,
       -1.10850178])]"
6641,moveabsj_fit,"[array([ 77.45091564, 541.94159343, 631.51147686])]","[array([-0.02488754, -0.35711389, -2.01090553, -2.96746853,  1.23968667,
       -1.11737495])]"
8491,moveabsj_fit,"[array([ 70.01131847, 551.02067479, 646.13879517])]","[array([-0.00833248, -0.36649011, -2.02036792, -2.96830908,  1.25212775,
       -1.12692187])]"
10532,moveabsj_fit,"[array([ 58.57653194, 559.59028541, 658.51809639])]","[array([ 0.01180663, -0.37503124, -2.02844057, -2.96807052,  1.26242713,
       -1.13594757])]"
12873,moveabsj_fit,"[array([ 41.89620345, 567.38035073, 668.37305411])]","[array([ 0.03806424, -0.38296927, -2.03611707, -2.96375942,  1.27251802,
       -1.14339837])]"
15755,moveabsj_fit,"[array([ 17.34397199, 573.88874725, 674.7726311 ])]","[array([ 0.07457692, -0.39026442, -2.04415995, -2.95125651,  1.28432722,
       -1.14800416])]"
20154,moveabsj_fit,"[array([-25.67483269, 576.0262871 , 671.67332226])]","[array([ 0.13700111, -0.39562567, -2.05291274, -2.91642175,  1.30094084,
       -1.14465311])]"
23480,moveabsj_fit,"[array([-60.68930272, 569.6257727 , 657.38539166])]","[array([ 0.18859391, -0.393884  , -2.05544821, -2.87615849,  1.31110926,
       -1.13266835])]"
26380,moveabsj_fit,"[array([-92.38208585, 556.79029035, 635.62047424])]","[array([ 0.23732227, -0.38697137, -2.05414948, -2.82841342,  1.31826188,
       -1.11449778])]"
28692,moveabsj_fit,"[array([-118.11983562,  539.47444382,  610.16156112])]","[array([ 0.27888071, -0.37636807, -2.04900705, -2.78077462,  1.32033139,
       -1.09384454])]"
30688,moveabsj_fit,"[array([-140.62032654,  517.59765183,  581.72233109])]","[array([ 0.31706385, -0.36259308, -2.04058219, -2.73204908,  1.31796686,
       -1.07112305])]"
32478,moveabsj_fit,"[array([-160.98608083,  491.07966852,  551.45901284])]","[array([ 0.35350937, -0.3461255 , -2.02941682, -2.68209311,  1.31174334,
       -1.04683978])]"
34135,moveabsj_fit,"[array([-179.79755559,  459.6599957 ,  520.27584442])]","[array([ 0.3891123 , -0.32739166, -2.01572876, -2.63128426,  1.30161157,
       -1.02150327])]"
35713,moveabsj_fit,"[array([-197.17257818,  423.29818403,  489.35364647])]","[array([ 0.42461086, -0.30697205, -2.00003129, -2.57987684,  1.28802444,
       -0.99549785])]"
37254,moveabsj_fit,"[array([-212.60834448,  382.34243244,  460.0370173 ])]","[array([ 0.46076523, -0.2856166 , -1.98322441, -2.52779711,  1.27207102,
       -0.96888083])]"
38799,moveabsj_fit,"[array([-224.96089179,  337.34739063,  433.37880661])]","[array([ 0.4985149 , -0.26408414, -1.9663602 , -2.47444534,  1.2550481 ,
       -0.94116261])]"
40386,moveabsj_fit,"[array([-232.29568619,  289.23505164,  410.11446109])]","[array([ 0.53898043, -0.24322982, -1.95070351, -2.41876051,  1.23837584,
       -0.91124202])]"
42055,moveabsj_fit,"[array([-232.52131688,  239.37623084,  390.51691603])]","[array([ 0.58308659, -0.22404723, -1.93729235, -2.35995885,  1.22275757,
       -0.87817334])]"
43843,moveabsj_fit,"[array([-224.37169101,  189.70927342,  374.53162523])]","[array([ 0.63096332, -0.20769189, -1.92659919, -2.29837799,  1.20780282,
       -0.84215367])]"
45781,moveabsj_fit,"[array([-205.86513206,  142.93879413,  362.23156864])]","[array([ 0.68327615, -0.19587282, -1.91992957, -2.23336935,  1.19382807,
       -0.80221994])]"
47915,moveabsj_fit,"[array([-176.74341922,  101.95862514,  353.63626339])]","[array([ 0.74011845, -0.19051717, -1.91791955, -2.16508479,  1.18007463,
       -0.75881024])]"
49999,moveabsj_fit,"[array([-146.43235654,   71.89695979,  348.77548794])]","[array([ 0.79127081, -0.19183604, -1.91843301, -2.10580794,  1.16624994,
       -0.72227645])]"
