j1,j2,j3,j4,j5,j6
-0.001207146,-0.000419001,0.000767196,0.00030126,-0.003206422,-0.001412437
-0.001207198,-0.000419063,0.000767111,0.000301356,-0.003206405,-0.001412618
-0.001207253,-0.000419136,0.000767061,0.000301429,-0.003206414,-0.001412786
-0.001207347,-0.000419224,0.000767142,0.000301385,-0.003206523,-0.001412901
-0.001207375,-0.000419278,0.000766982,0.000301549,-0.003206452,-0.001413111
-0.001207456,-0.000419356,0.000767007,0.00030155,-0.003206518,-0.001413251
-0.001207542,-0.000419453,0.000767087,0.000301516,-0.003206618,-0.001413362
-0.001207568,-0.000419493,0.000766892,0.000301701,-0.003206532,-0.001413594
-0.001207659,-0.000419591,0.000766982,0.000301659,-0.003206635,-0.0014137
-0.001207694,-0.000419639,0.000766834,0.000301802,-0.003206584,-0.00141391
-0.001207789,-0.000419741,0.000766942,0.000301748,-0.003206698,-0.001414012
-0.001207832,-0.000419793,0.000766818,0.000301871,-0.003206663,-0.00141421
-0.00120791,-0.000419881,0.000766858,0.000301868,-0.003206735,-0.001414341
-0.001207958,-0.000419937,0.00076675,0.000301981,-0.00320671,-0.001414534
-0.001208049,-0.000420038,0.00076685,0.000301932,-0.003206817,-0.001414638
-0.001208084,-0.000420084,0.000766693,0.000302082,-0.003206761,-0.00141485
-0.001208168,-0.000420176,0.000766757,0.000302061,-0.003206848,-0.001414971
-0.001208227,-0.000420247,0.000766707,0.000302128,-0.003206858,-0.001415139
-0.001208277,-0.000420304,0.000766613,0.000302228,-0.003206847,-0.001415325
-0.00120836,-0.000420397,0.000766673,0.000302213,-0.003206924,-0.001415447
-0.001208413,-0.000420461,0.000766602,0.000302294,-0.003206927,-0.001415622
-0.001208475,-0.000420532,0.00076656,0.000302356,-0.003206942,-0.001415788
-0.001208552,-0.000420618,0.000766592,0.000302361,-0.003207006,-0.001415922
-0.0012086,-0.000420677,0.000766496,0.000302461,-0.003206992,-0.001416108
-0.001208672,-0.000420759,0.000766505,0.000302486,-0.003207038,-0.001416252
-0.001208743,-0.000420835,0.000766501,0.000302512,-0.003207086,-0.001416401
-0.001208806,-0.000420909,0.000766473,0.000302565,-0.003207106,-0.001416558
-0.001208844,-0.000420963,0.000766341,0.000302699,-0.003207069,-0.001416761
-0.001208942,-0.000421062,0.000766454,0.000302633,-0.003207185,-0.00141686
-0.001208984,-0.000421119,0.000766327,0.000302764,-0.003207146,-0.00141706
-0.001209056,-0.000421199,0.000766346,0.000302778,-0.003207206,-0.001417202
-0.001209129,-0.000421277,0.00076634,0.000302805,-0.003207247,-0.001417348
-0.001209174,-0.00042134,0.000766251,0.00030291,-0.003207231,-0.001417533
-0.001209253,-0.000421425,0.000766281,0.000302912,-0.003207296,-0.001417668
-0.001209302,-0.000421484,0.00076619,0.00030301,-0.003207282,-0.001417851
-0.00120939,-0.000421579,0.000766263,0.00030298,-0.003207374,-0.00141797
-0.001209436,-0.000421638,0.000766157,0.000303094,-0.003207349,-0.001418161
-0.001209491,-0.000421703,0.000766097,0.000303168,-0.003207352,-0.001418331
-0.00120957,-0.000421792,0.000766138,0.000303163,-0.003207426,-0.001418463
-0.001209638,-0.000421864,0.000766114,0.000303207,-0.003207457,-0.001418619
-0.001209696,-0.000421937,0.000766071,0.000303273,-0.003207471,-0.001418784
-0.001209764,-0.000422012,0.000766057,0.000303309,-0.003207508,-0.001418938
-0.001209798,-0.000422061,0.000765905,0.000303459,-0.003207449,-0.001419144
-0.001209907,-0.000422171,0.000766062,0.000303358,-0.003207601,-0.00141923
-0.001209953,-0.000422234,0.000765971,0.000303462,-0.003207583,-0.001419414
-0.001210003,-0.000422292,0.000765874,0.000303566,-0.003207563,-0.0014196
-0.001210098,-0.000422389,0.000765975,0.000303507,-0.00320768,-0.001419706
-0.001210122,-0.000422437,0.000765797,0.000303687,-0.003207599,-0.001419924
-0.001210218,-0.000422532,0.000765883,0.000303635,-0.003207709,-0.001420039
-0.001210265,-0.000422593,0.000765798,0.000303736,-0.003207692,-0.001420219
-0.001210327,-0.000422664,0.00076575,0.000303799,-0.003207706,-0.001420387
-0.001210403,-0.000422749,0.000765787,0.000303799,-0.003207775,-0.001420517
-0.001210468,-0.000422822,0.000765755,0.000303848,-0.003207804,-0.001420679
-0.001210538,-0.0004229,0.000765749,0.00030388,-0.003207839,-0.001420829
-0.001210562,-0.000422948,0.000765575,0.000304055,-0.003207768,-0.001421046
-0.001210669,-0.000423047,0.000765699,0.000303968,-0.003207898,-0.001421143
-0.001210714,-0.000423112,0.000765614,0.000304076,-0.003207883,-0.001421325
-0.001210791,-0.000423197,0.000765638,0.000304081,-0.003207946,-0.001421463
-0.001210835,-0.000423249,0.000765518,0.000304199,-0.003207914,-0.001421658
-0.001210911,-0.000423335,0.000765546,0.000304208,-0.003207971,-0.001421794
-0.001210986,-0.000423416,0.00076556,0.00030422,-0.003208032,-0.001421936
-0.001211017,-0.000423469,0.000765407,0.000304375,-0.003207966,-0.001422144
-0.001211112,-0.000423561,0.000765497,0.000304326,-0.003208079,-0.001422256
-0.001211156,-0.000423622,0.000765389,0.000304439,-0.003208047,-0.001422446
-0.001211242,-0.000423714,0.000765457,0.000304415,-0.003208139,-0.001422566
-0.001211289,-0.000423772,0.000765349,0.000304524,-0.003208109,-0.001422758
-0.001211354,-0.000423847,0.000765333,0.000304564,-0.003208149,-0.001422911
-0.001211415,-0.00042392,0.000765294,0.000304624,-0.003208163,-0.001423074
-0.001211511,-0.000424018,0.000765396,0.000304567,-0.003208279,-0.00142318
-0.001211515,-0.000424045,0.000765124,0.000304816,-0.003208137,-0.001423438
-0.001211624,-0.000424156,0.000765287,0.000304712,-0.003208291,-0.001423517
-0.001211683,-0.000424223,0.000765231,0.000304778,-0.003208306,-0.001423689
-0.001211744,-0.000424295,0.000765191,0.00030484,-0.003208317,-0.001423852
-0.001211789,-0.000424356,0.000765096,0.000304945,-0.003208299,-0.001424038
-0.00121187,-0.000424443,0.000765131,0.000304941,-0.003208368,-0.001424169
-0.001211938,-0.000424518,0.000765121,0.000304975,-0.003208409,-0.001424322
-0.001211996,-0.000424586,0.000765062,0.000305049,-0.003208411,-0.001424493
-0.001212054,-0.000424659,0.000765019,0.000305111,-0.003208426,-0.001424658
-0.001212118,-0.000424729,0.00076499,0.000305162,-0.003208455,-0.001424815
-0.001212194,-0.000424815,0.000765002,0.000305176,-0.003208504,-0.00142496
-0.001212249,-0.000424881,0.000764951,0.000305245,-0.003208518,-0.001425126
-0.001212318,-0.000424958,0.000764933,0.000305285,-0.003208548,-0.00142528
-0.001212382,-0.000425034,0.000764919,0.000305325,-0.003208586,-0.001425436
-0.001212436,-0.000425097,0.000764839,0.000305412,-0.003208574,-0.001425612
-0.001212513,-0.000425182,0.000764868,0.000305417,-0.003208641,-0.00142575
-0.00121255,-0.000425239,0.000764737,0.000305552,-0.003208593,-0.001425949
-0.001212657,-0.00042534,0.000764873,0.000305462,-0.003208735,-0.001426041
-0.001212679,-0.000425385,0.000764683,0.000305646,-0.003208648,-0.001426266
-0.001212774,-0.000425482,0.000764779,0.000305595,-0.003208758,-0.001426373
-0.001212822,-0.000425544,0.000764684,0.000305695,-0.00320874,-0.00142656
-0.001212904,-0.00042563,0.000764728,0.000305687,-0.003208816,-0.001426688
-0.001212935,-0.000425681,0.000764578,0.000305836,-0.003208756,-0.001426896
-0.00121301,-0.000425762,0.000764582,0.000305857,-0.003208806,-0.001427043
-0.001213107,-0.000425862,0.000764693,0.000305794,-0.003208923,-0.001427145
-0.00121312,-0.000425899,0.000764464,0.000306008,-0.003208814,-0.001427383
-0.00121322,-0.000425994,0.000764567,0.000305944,-0.003208933,-0.001427492
-0.001213265,-0.000426061,0.000764484,0.000306044,-0.003208914,-0.001427668
-0.001213343,-0.00042614,0.000764496,0.000306055,-0.003208973,-0.001427814
-0.001213391,-0.000426205,0.000764412,0.000306152,-0.003208959,-0.001427994
-0.001213474,-0.000426296,0.000764467,0.000306135,-0.003209038,-0.00142812
-0.00121351,-0.000426341,0.000764314,0.000306279,-0.003208986,-0.001428327
-0.001213612,-0.000426452,0.00076445,0.000306203,-0.003209115,-0.00142842
-0.001213642,-0.000426495,0.000764273,0.000306365,-0.003209046,-0.001428641
-0.001213731,-0.000426591,0.000764359,0.000306326,-0.003209146,-0.00142875
-0.001213767,-0.000426639,0.000764206,0.000306471,-0.003209089,-0.00142896
-0.001213863,-0.000426741,0.000764313,0.000306412,-0.003209205,-0.001429064
-0.001213885,-0.000426783,0.000764118,0.000306598,-0.003209116,-0.001429291
-0.001213994,-0.00042689,0.000764271,0.000306498,-0.003209268,-0.001429374
-0.001214041,-0.000426954,0.000764176,0.0003066,-0.003209246,-0.001429562
-0.0012141,-0.000427022,0.000764129,0.000306665,-0.003209259,-0.001429727
-0.001214155,-0.000427087,0.000764057,0.000306747,-0.003209257,-0.001429904
-0.00121423,-0.000427174,0.000764091,0.00030675,-0.003209322,-0.001430036
-0.001214299,-0.000427251,0.000764066,0.000306793,-0.003209348,-0.001430195
-0.001214357,-0.000427316,0.000764017,0.000306854,-0.003209367,-0.001430361
-0.001214423,-0.000427395,0.000764,0.000306899,-0.003209393,-0.001430515
-0.001214468,-0.000427457,0.000763904,0.000307003,-0.003209375,-0.001430701
-0.001214569,-0.000427552,0.000764004,0.000306939,-0.003209491,-0.001430809
-0.001214605,-0.000427612,0.000763884,0.000307074,-0.003209446,-0.001431002
-0.001214661,-0.000427676,0.000763815,0.000307145,-0.003209455,-0.00143118
-0.001214763,-0.000427782,0.000763944,0.000307072,-0.003209576,-0.001431274
-0.001214792,-0.000427828,0.000763774,0.000307235,-0.003209511,-0.001431489
-0.001214862,-0.000427906,0.000763772,0.00030726,-0.003209553,-0.001431637
-0.00121493,-0.000427982,0.000763752,0.000307298,-0.003209588,-0.001431793
-0.001215006,-0.00042807,0.000763785,0.000307306,-0.00320965,-0.001431927
-0.001215055,-0.000428127,0.000763688,0.000307402,-0.003209631,-0.001432112
-0.001215118,-0.000428204,0.000763666,0.00030745,-0.003209661,-0.001432268
-0.001215183,-0.000428278,0.000763634,0.0003075,-0.003209682,-0.001432429
-0.001215248,-0.00042835,0.000763607,0.000307545,-0.00320971,-0.001432586
-0.00121532,-0.000428436,0.00076362,0.000307562,-0.003209764,-0.001432731
-0.001215387,-0.000428508,0.000763602,0.000307599,-0.003209797,-0.001432881
-0.001215417,-0.00042856,0.000763438,0.000307764,-0.003209726,-0.001433098
-0.001215524,-0.000428663,0.000763582,0.000307666,-0.003209872,-0.001433185
-0.001215561,-0.000428719,0.000763442,0.000307807,-0.003209821,-0.00143339
-0.001215626,-0.000428791,0.000763416,0.000307853,-0.003209846,-0.001433546
-0.001215702,-0.000428878,0.000763446,0.000307855,-0.003209913,-0.001433683
-0.001215763,-0.000428947,0.000763398,0.000307916,-0.003209925,-0.001433847
-0.001215822,-0.000429021,0.000763358,0.000307977,-0.003209941,-0.001434013
-0.001215881,-0.000429086,0.000763296,0.000308048,-0.003209945,-0.001434182
-0.001215946,-0.000429164,0.000763292,0.000308082,-0.003209988,-0.001434332
-0.001216037,-0.00042926,0.000763357,0.00030805,-0.003210073,-0.001434455
-0.001216059,-0.000429299,0.000763166,0.000308231,-0.003209994,-0.001434678
-0.00121615,-0.000429396,0.000763243,0.000308195,-0.003210082,-0.001434794
-0.001216208,-0.000429468,0.000763203,0.000308253,-0.003210106,-0.001434956
-0.001216256,-0.000429525,0.000763099,0.000308361,-0.003210075,-0.001435146
-0.001216339,-0.000429615,0.000763145,0.000308346,-0.003210158,-0.001435275
-0.001216406,-0.000429695,0.000763137,0.000308382,-0.00321019,-0.001435426
-0.001216458,-0.000429757,0.000763059,0.00030847,-0.003210183,-0.001435603
-0.001216522,-0.000429831,0.000763032,0.000308513,-0.003210214,-0.001435762
-0.001216585,-0.000429907,0.000762999,0.000308568,-0.003210227,-0.001435921
-0.001216647,-0.000429977,0.000762964,0.000308619,-0.003210257,-0.001436083
-0.00121672,-0.000430059,0.000762971,0.000308641,-0.0032103,-0.001436228
-0.001216791,-0.00043014,0.000762969,0.000308664,-0.003210346,-0.001436377
-0.00121682,-0.000430187,0.000762811,0.000308821,-0.003210283,-0.001436585
-0.001216923,-0.00043029,0.000762927,0.000308747,-0.003210406,-0.001436686
-0.001216956,-0.000430342,0.000762781,0.000308893,-0.003210349,-0.001436894
-0.001217047,-0.000430435,0.000762862,0.000308852,-0.003210451,-0.001437005
-0.001217094,-0.000430498,0.000762764,0.000308955,-0.003210429,-0.001437196
-0.00121717,-0.000430582,0.000762788,0.000308962,-0.003210488,-0.00143733
-0.001217207,-0.000430635,0.000762647,0.000309101,-0.003210438,-0.001437535
-0.001217296,-0.000430727,0.000762719,0.000309067,-0.00321053,-0.001437654
-0.001217356,-0.0004308,0.000762679,0.000309123,-0.003210548,-0.001437815
-0.001217409,-0.000430866,0.000762604,0.00030921,-0.003210541,-0.001437994
-0.001217491,-0.000430954,0.000762646,0.000309198,-0.003210616,-0.001438125
-0.00121754,-0.000431015,0.000762564,0.000309293,-0.003210602,-0.001438304
-0.001217593,-0.000431081,0.000762481,0.00030938,-0.003210593,-0.001438484
-0.001217688,-0.000431183,0.000762594,0.000309319,-0.00321071,-0.001438586
-0.001217718,-0.000431226,0.000762409,0.000309485,-0.003210633,-0.001438807
-0.001217806,-0.000431324,0.000762497,0.000309449,-0.003210734,-0.00143892
-0.001217854,-0.000431382,0.000762394,0.000309549,-0.003210709,-0.001439108
-0.001217945,-0.000431477,0.000762471,0.000309512,-0.003210808,-0.001439224
-0.001217983,-0.000431536,0.000762354,0.000309637,-0.00321077,-0.001439418
-0.001218031,-0.000431592,0.000762247,0.000309741,-0.003210744,-0.001439608
-0.001218146,-0.000431712,0.000762436,0.000309618,-0.003210914,-0.001439679
-0.001218169,-0.00043175,0.000762232,0.000309803,-0.003210823,-0.001439909
-0.001218234,-0.000431824,0.000762207,0.000309849,-0.003210847,-0.001440065
-0.001218317,-0.000431917,0.000762264,0.00030983,-0.00321093,-0.001440191
-0.001218371,-0.000431983,0.000762191,0.000309911,-0.003210927,-0.001440366
-0.00121843,-0.000432051,0.000762138,0.000309978,-0.003210934,-0.001440536
-0.001218506,-0.000432137,0.000762168,0.000309977,-0.003211001,-0.00144067
-0.001218555,-0.0004322,0.000762075,0.00031008,-0.003210978,-0.001440853
-0.001218623,-0.00043228,0.000762073,0.000310105,-0.003211022,-0.001441004
-0.001218695,-0.000432354,0.000762056,0.000310141,-0.003211054,-0.001441155
-0.001218747,-0.000432424,0.000761995,0.000310217,-0.003211059,-0.00144133
-0.001218808,-0.000432496,0.000761959,0.000310271,-0.003211077,-0.001441487
-0.001218901,-0.000432591,0.000762034,0.00031023,-0.003211175,-0.001441608
-0.001218938,-0.000432646,0.000761907,0.000310362,-0.00321113,-0.001441804
-0.001219006,-0.000432722,0.00076189,0.000310397,-0.003211164,-0.001441957
-0.001219063,-0.000432791,0.000761831,0.000310469,-0.003211167,-0.00144213
-0.001219142,-0.00043288,0.00076187,0.000310463,-0.003211241,-0.001442261
-0.001219194,-0.000432942,0.000761792,0.000310551,-0.003211228,-0.001442439
-0.001219266,-0.000433024,0.000761794,0.00031057,-0.003211277,-0.001442585
-0.001219338,-0.000433105,0.0007618,0.000310595,-0.003211321,-0.001442731
-0.001219359,-0.000433146,0.000761597,0.000310778,-0.00321123,-0.001442958
-0.00121948,-0.000433265,0.000761802,0.000310639,-0.003211416,-0.001443024
-0.001219497,-0.000433301,0.000761573,0.000310845,-0.003211302,-0.001443263
-0.001219591,-0.000433402,0.00076168,0.000310787,-0.003211416,-0.001443366
-0.001219639,-0.000433462,0.000761583,0.000310886,-0.003211399,-0.001443552
-0.001219716,-0.000433547,0.000761603,0.000310894,-0.003211453,-0.001443693
-0.001219751,-0.000433599,0.000761464,0.000311035,-0.003211403,-0.001443894
-0.001219865,-0.000433713,0.000761634,0.000310915,-0.003211564,-0.001443975
-0.001219869,-0.000433741,0.000761368,0.000311161,-0.003211427,-0.001444226
-0.001219977,-0.000433848,0.000761514,0.000311059,-0.003211571,-0.001444316
-0.001220017,-0.000433905,0.000761386,0.000311192,-0.003211526,-0.001444515
-0.001220096,-0.000433991,0.00076142,0.000311186,-0.003211596,-0.001444648
-0.001220142,-0.000434052,0.000761322,0.00031129,-0.003211573,-0.001444834
-0.001220232,-0.000434148,0.0007614,0.000311252,-0.003211666,-0.001444949
-0.001220264,-0.000434196,0.00076124,0.000311403,-0.003211607,-0.001445162
-0.001220332,-0.000434274,0.000761225,0.000311438,-0.003211639,-0.001445314
-0.001220435,-0.000434379,0.000761358,0.000311358,-0.003211768,-0.001445406
-0.001220459,-0.000434424,0.000761173,0.00031153,-0.003211695,-0.001445631
-0.001220528,-0.0004345,0.000761152,0.000311567,-0.003211719,-0.001445784
-0.001220597,-0.000434579,0.000761158,0.000311589,-0.003211772,-0.001445929
-0.001220671,-0.000434662,0.000761156,0.000311615,-0.003211807,-0.001446077
-0.001220702,-0.00043471,0.000761008,0.000311757,-0.003211759,-0.001446285
-0.001220814,-0.000434823,0.000761162,0.000311658,-0.0032119,-0.001446368
-0.001220839,-0.000434866,0.000760979,0.000311826,-0.003211824,-0.00144659
-0.001220918,-0.000434953,0.000761016,0.000311821,-0.003211894,-0.001446721
-0.001220975,-0.000435027,0.000760967,0.000311889,-0.003211901,-0.001446889
-0.001221037,-0.000435091,0.000760909,0.000311952,-0.003211909,-0.001447058
-0.001221132,-0.000435198,0.000761022,0.00031189,-0.003212026,-0.001447161
-0.001221151,-0.000435233,0.000760813,0.000312078,-0.003211933,-0.001447391
-0.001221214,-0.000435306,0.000760767,0.000312142,-0.003211943,-0.001447556
-0.001221327,-0.000435423,0.000760948,0.000312018,-0.003212106,-0.001447633
-0.00122134,-0.000435455,0.000760715,0.000312229,-0.003211999,-0.001447872
-0.001221434,-0.000435556,0.000760809,0.000312182,-0.0032121,-0.001447981
-0.001221484,-0.000435615,0.000760714,0.000312273,-0.003212084,-0.001448166
-0.001221549,-0.000435696,0.000760698,0.000312317,-0.003212113,-0.00144832
-0.001221623,-0.000435775,0.000760709,0.000312329,-0.003212168,-0.001448461
-0.001221667,-0.000435835,0.000760597,0.000312442,-0.003212134,-0.001448656
-0.001221732,-0.00043591,0.000760572,0.000312486,-0.003212161,-0.001448811
-0.001221825,-0.000436007,0.000760663,0.000312437,-0.003212266,-0.001448922
-0.001221861,-0.000436061,0.000760522,0.000312574,-0.003212214,-0.001449126
-0.001221929,-0.00043614,0.000760514,0.000312606,-0.003212254,-0.001449276
-0.001221994,-0.000436211,0.000760474,0.000312654,-0.003212271,-0.001449439
-0.001222051,-0.000436283,0.000760431,0.000312719,-0.003212284,-0.001449604
-0.001222136,-0.000436377,0.000760492,0.000312693,-0.003212368,-0.001449725
-0.00122218,-0.000436431,0.000760371,0.00031281,-0.003212333,-0.001449922
-0.001222261,-0.000436521,0.000760412,0.000312798,-0.003212406,-0.001450053
-0.001222293,-0.000436575,0.000760267,0.000312947,-0.003212343,-0.001450256
-0.001222389,-0.00043667,0.000760359,0.00031289,-0.003212457,-0.001450367
-0.001222431,-0.000436728,0.000760236,0.000313011,-0.003212415,-0.001450564
-0.001222513,-0.000436816,0.000760283,0.000312996,-0.003212494,-0.001450692
-0.001222565,-0.000436886,0.000760216,0.00031308,-0.003212487,-0.001450866
-0.001222626,-0.000436956,0.000760171,0.000313137,-0.0032125,-0.00145103
-0.001222689,-0.000437028,0.000760131,0.000313189,-0.003212521,-0.001451194
-0.001222774,-0.00043712,0.000760193,0.000313163,-0.003212606,-0.001451315
-0.001222794,-0.000437162,0.000759987,0.000313354,-0.003212507,-0.001451546
-0.001222904,-0.000437272,0.000760146,0.000313247,-0.00321266,-0.001451627
-0.001222943,-0.000437327,0.000760014,0.000313376,-0.003212616,-0.001451831
-0.001223023,-0.000437414,0.000760044,0.000313377,-0.003212676,-0.001451963
-0.001223054,-0.000437462,0.000759892,0.000313522,-0.003212621,-0.00145217
-0.001223157,-0.000437572,0.000760022,0.000313441,-0.003212748,-0.001452268
-0.001223177,-0.000437607,0.000759808,0.000313635,-0.003212651,-0.001452498
-0.001223302,-0.000437734,0.00076003,0.000313482,-0.003212839,-0.001452557
-0.001223295,-0.000437751,0.000759717,0.000313754,-0.003212676,-0.00145283
-0.001223406,-0.000437861,0.000759868,0.000313653,-0.003212823,-0.001452918
-0.001223444,-0.000437916,0.00075974,0.000313784,-0.003212775,-0.001453112
-0.001223534,-0.000438015,0.000759824,0.000313737,-0.003212879,-0.00145323
-0.001223577,-0.000438071,0.000759703,0.00031386,-0.003212836,-0.001453422
-0.001223651,-0.000438152,0.000759714,0.000313868,-0.003212895,-0.001453567
-0.001223711,-0.000438227,0.000759675,0.000313927,-0.003212906,-0.001453728
-0.001223763,-0.000438288,0.000759588,0.000314017,-0.003212893,-0.001453911
-0.001223847,-0.000438384,0.000759655,0.00031399,-0.003212979,-0.001454031
-0.001223893,-0.00043844,0.000759542,0.000314099,-0.003212951,-0.001454223
-0.001223964,-0.000438523,0.000759547,0.00031412,-0.003212995,-0.001454367
-0.001224023,-0.000438595,0.000759498,0.000314186,-0.003213003,-0.001454535
-0.001224108,-0.000438684,0.000759549,0.000314161,-0.003213084,-0.001454661
-0.001224133,-0.000438729,0.000759369,0.000314332,-0.003213007,-0.00145488
-0.001224231,-0.00043883,0.000759474,0.000314266,-0.003213121,-0.001454985
-0.00122427,-0.000438886,0.000759346,0.000314399,-0.003213074,-0.001455183
-0.001224353,-0.000438977,0.000759397,0.000314376,-0.003213157,-0.001455311
-0.001224401,-0.000439039,0.000759299,0.00031448,-0.003213129,-0.001455496
-0.001224477,-0.000439122,0.00075932,0.000314482,-0.003213191,-0.001455635
-0.001224518,-0.000439179,0.000759198,0.000314605,-0.00321315,-0.001455831
-0.001224625,-0.00043929,0.000759347,0.00031451,-0.003213296,-0.001455918
-0.001224653,-0.000439334,0.000759171,0.000314669,-0.003213218,-0.001456136
-0.001224707,-0.000439401,0.000759096,0.000314755,-0.003213209,-0.001456313
-0.001224807,-0.000439507,0.000759223,0.000314676,-0.003213343,-0.001456408
-0.001224847,-0.000439562,0.000759095,0.0003148,-0.003213298,-0.001456607
-0.001224914,-0.000439638,0.000759074,0.00031484,-0.003213326,-0.001456762
-0.001224969,-0.000439708,0.000759014,0.000314911,-0.00321333,-0.001456932
-0.001225051,-0.000439795,0.000759052,0.000314902,-0.003213398,-0.001457065
-0.001225105,-0.000439865,0.00075899,0.000314973,-0.003213402,-0.001457237
-0.001225173,-0.000439942,0.000758975,0.000315011,-0.003213433,-0.001457389
-0.001225229,-0.000440011,0.000758913,0.000315082,-0.003213433,-0.001457561
-0.001225284,-0.000440076,0.000758849,0.000315154,-0.003213436,-0.001457733
-0.001225377,-0.000440178,0.000758942,0.000315103,-0.003213542,-0.001457845
-0.001225401,-0.000440217,0.000758738,0.000315288,-0.003213445,-0.001458072
-0.001225501,-0.000440326,0.000758873,0.000315206,-0.003213581,-0.001458164
-0.001225544,-0.00044038,0.000758744,0.000315328,-0.003213536,-0.001458364
-0.001225612,-0.000440458,0.000758733,0.000315357,-0.003213577,-0.001458515
-0.001225672,-0.000440533,0.000758696,0.000315415,-0.003213589,-0.001458677
-0.001225761,-0.000440627,0.000758769,0.000315376,-0.003213682,-0.001458794
-0.001225771,-0.000440657,0.000758509,0.000315605,-0.003213552,-0.001459046
-0.001225884,-0.000440773,0.000758689,0.000315484,-0.003213717,-0.00145912
-0.001225924,-0.000440831,0.000758568,0.000315608,-0.003213677,-0.001459318
-0.001225996,-0.00044091,0.000758564,0.000315628,-0.003213718,-0.001459463
-0.001226065,-0.00044099,0.000758559,0.000315657,-0.003213757,-0.001459615
-0.001226109,-0.000441046,0.000758442,0.000315769,-0.003213725,-0.001459806
-0.001226181,-0.000441131,0.00075845,0.000315787,-0.003213768,-0.001459952
-0.001226243,-0.000441204,0.000758417,0.000315838,-0.00321379,-0.001460109
-0.001226318,-0.000441289,0.000758434,0.000315845,-0.003213849,-0.001460255
-0.001226368,-0.000441349,0.000758338,0.000315942,-0.003213823,-0.001460435
-0.001226435,-0.00044143,0.000758325,0.000315977,-0.00321386,-0.001460588
-0.001226506,-0.000441511,0.000758334,0.00031599,-0.003213907,-0.001460732
-0.00122656,-0.000441576,0.000758257,0.000316075,-0.003213903,-0.001460911
-0.001226625,-0.000441652,0.000758228,0.000316119,-0.003213921,-0.001461069
-0.001226695,-0.000441732,0.000758231,0.000316139,-0.003213969,-0.001461213
-0.00122674,-0.000441795,0.000758128,0.000316247,-0.00321394,-0.001461403
-0.00122683,-0.000441887,0.000758199,0.000316206,-0.003214036,-0.001461522
-0.001226878,-0.000441954,0.000758107,0.000316308,-0.003214008,-0.001461705
-0.001226928,-0.000442014,0.000758026,0.000316391,-0.003214006,-0.001461883
-0.001227031,-0.00044212,0.000758144,0.000316317,-0.003214125,-0.001461984
-0.00122704,-0.000442154,0.000757901,0.000316537,-0.003214002,-0.001462227
-0.001227167,-0.000442275,0.000758116,0.000316384,-0.003214196,-0.00146229
-0.001227169,-0.000442308,0.000757854,0.00031662,-0.003214052,-0.001462538
-0.001227271,-0.00044241,0.000757973,0.000316546,-0.003214184,-0.001462641
-0.001227309,-0.000442463,0.000757833,0.000316675,-0.00321413,-0.001462842
-0.001227403,-0.000442561,0.000757922,0.000316625,-0.003214234,-0.001462954
-0.001227451,-0.000442628,0.000757844,0.000316715,-0.003214223,-0.001463132
-0.001227504,-0.000442691,0.000757757,0.000316801,-0.003214209,-0.001463314
-0.001227588,-0.000442784,0.000757818,0.000316779,-0.003214291,-0.001463437
-0.001227629,-0.000442842,0.000757693,0.000316901,-0.003214246,-0.001463632
-0.001227709,-0.000442926,0.000757727,0.00031689,-0.003214324,-0.001463768
-0.001227752,-0.000442988,0.000757612,0.000317007,-0.003214277,-0.00146396
-0.001227852,-0.000443089,0.000757731,0.000316933,-0.003214408,-0.001464058
-0.001227881,-0.00044314,0.000757563,0.000317091,-0.00321433,-0.001464272
-0.001227963,-0.000443227,0.000757601,0.00031708,-0.003214406,-0.001464406
-0.001228015,-0.000443293,0.000757524,0.000317161,-0.003214396,-0.001464582
-0.001228068,-0.000443363,0.000757463,0.000317242,-0.00321439,-0.001464753
-0.001228163,-0.000443458,0.000757543,0.000317187,-0.003214498,-0.001464869
-0.00122821,-0.000443521,0.000757451,0.000317286,-0.003214474,-0.001465052
-0.001228266,-0.000443593,0.000757401,0.000317352,-0.003214481,-0.001465219
-0.001228338,-0.00044367,0.000757388,0.000317379,-0.003214519,-0.00146537
-0.001228392,-0.000443742,0.000757329,0.000317452,-0.003214518,-0.001465542
-0.001228473,-0.000443827,0.000757362,0.000317441,-0.003214585,-0.001465675
-0.00122852,-0.000443891,0.000757271,0.000317541,-0.003214568,-0.001465859
-0.001228595,-0.000443976,0.000757284,0.00031755,-0.003214617,-0.001466
-0.001228656,-0.000444045,0.000757238,0.000317605,-0.003214633,-0.001466166
-0.001228698,-0.000444109,0.000757134,0.000317716,-0.0032146,-0.001466353
-0.001228793,-0.000444205,0.000757217,0.000317668,-0.0032147,-0.001466468
-0.00122884,-0.000444268,0.000757127,0.000317758,-0.003214688,-0.001466651
-0.001228907,-0.000444346,0.000757108,0.000317799,-0.003214711,-0.001466803
-0.001228959,-0.000444409,0.000757026,0.000317883,-0.003214704,-0.001466986
-0.001229035,-0.000444496,0.00075705,0.000317886,-0.00321476,-0.001467121
-0.001229094,-0.000444568,0.000757002,0.000317948,-0.003214771,-0.001467289
-0.001229152,-0.000444639,0.000756947,0.000318012,-0.003214775,-0.001467457
-0.001229238,-0.00044473,0.000757004,0.000317987,-0.003214857,-0.00146758
-0.001229273,-0.000444783,0.000756864,0.00031812,-0.003214808,-0.001467784
