j1,j2,j3,j4,j5,j6
-0.004532617,0.038627562,-0.000730322,-0.033073096,-0.13063585,-0.035582348
-0.00453423,0.038626855,-0.000727649,-0.033074844,-0.130638263,-0.035582775
-0.004535843,0.038626148,-0.000724977,-0.033076591,-0.130640676,-0.035583202
-0.004537457,0.038625441,-0.000722304,-0.033078338,-0.130643089,-0.03558363
-0.00453907,0.038624734,-0.000719631,-0.033080084,-0.130645501,-0.035584057
-0.004540683,0.038624026,-0.000716957,-0.033081831,-0.130647913,-0.035584484
-0.004542296,0.038623318,-0.000714284,-0.033083578,-0.130650324,-0.035584911
-0.00454391,0.03862261,-0.00071161,-0.033085324,-0.130652736,-0.035585339
-0.004545523,0.038621901,-0.000708937,-0.03308707,-0.130655146,-0.035585766
-0.004547137,0.038621192,-0.000706263,-0.033088817,-0.130657557,-0.035586194
-0.00454875,0.038620483,-0.000703589,-0.033090563,-0.130659968,-0.035586621
-0.004550364,0.038619773,-0.000700915,-0.033092308,-0.130662377,-0.035587049
-0.004551977,0.038619063,-0.00069824,-0.033094054,-0.130664787,-0.035587477
-0.004553591,0.038618353,-0.000695566,-0.0330958,-0.130667197,-0.035587904
-0.004555205,0.038617642,-0.000692891,-0.033097546,-0.130669606,-0.035588332
-0.004556818,0.038616932,-0.000690216,-0.033099291,-0.130672014,-0.03558876
-0.004558432,0.038616221,-0.000687541,-0.033101036,-0.130674423,-0.035589188
-0.004560046,0.038615509,-0.000684866,-0.033102781,-0.130676831,-0.035589616
-0.00456166,0.038614798,-0.00068219,-0.033104526,-0.130679239,-0.035590044
-0.004563274,0.038614086,-0.000679515,-0.033106271,-0.130681647,-0.035590472
-0.004564888,0.038613373,-0.000676839,-0.033108016,-0.130684054,-0.035590901
-0.004566502,0.038612661,-0.000674163,-0.033109761,-0.130686461,-0.035591329
-0.004568116,0.038611948,-0.000671487,-0.033111505,-0.130688867,-0.035591757
-0.00456973,0.038611235,-0.000668811,-0.033113249,-0.130691273,-0.035592186
-0.004571345,0.038610521,-0.000666134,-0.033114994,-0.130693679,-0.035592614
-0.004572959,0.038609808,-0.000663458,-0.033116738,-0.130696085,-0.035593043
-0.004574573,0.038609094,-0.000660781,-0.033118482,-0.13069849,-0.035593471
-0.004576188,0.038608379,-0.000658104,-0.033120226,-0.130700895,-0.0355939
-0.004577802,0.038607665,-0.000655427,-0.033121969,-0.1307033,-0.035594329
-0.004579417,0.03860695,-0.00065275,-0.033123713,-0.130705704,-0.035594757
-0.004581031,0.038606234,-0.000650073,-0.033125457,-0.130708109,-0.035595186
-0.004582646,0.038605519,-0.000647395,-0.0331272,-0.130710512,-0.035595615
-0.004584261,0.038604803,-0.000644718,-0.033128943,-0.130712916,-0.035596044
-0.004585875,0.038604087,-0.00064204,-0.033130686,-0.130715319,-0.035596473
-0.00458749,0.03860337,-0.000639362,-0.033132429,-0.130717722,-0.035596903
-0.004589105,0.038602654,-0.000636684,-0.033134172,-0.130720124,-0.035597332
-0.00459072,0.038601937,-0.000634005,-0.033135915,-0.130722526,-0.035597761
-0.004592335,0.038601219,-0.000631327,-0.033137657,-0.130724928,-0.03559819
-0.00459395,0.038600502,-0.000628648,-0.0331394,-0.13072733,-0.03559862
-0.004595565,0.038599784,-0.000625969,-0.033141142,-0.130729731,-0.035599049
-0.00459718,0.038599065,-0.00062329,-0.033142884,-0.130732132,-0.035599479
-0.004598795,0.038598347,-0.000620611,-0.033144626,-0.130734533,-0.035599908
-0.00460041,0.038597628,-0.000617932,-0.033146368,-0.130736933,-0.035600338
-0.004602025,0.038596909,-0.000615252,-0.03314811,-0.130739333,-0.035600768
-0.00460364,0.03859619,-0.000612573,-0.033149852,-0.130741732,-0.035601197
-0.004605256,0.03859547,-0.000609893,-0.033151593,-0.130744132,-0.035601627
-0.004606871,0.03859475,-0.000607213,-0.033153335,-0.130746531,-0.035602057
-0.004608487,0.03859403,-0.000604533,-0.033155076,-0.13074893,-0.035602487
-0.004610102,0.038593309,-0.000601852,-0.033156817,-0.130751328,-0.035602917
-0.004611718,0.038592588,-0.000599172,-0.033158558,-0.130753726,-0.035603347
-0.004613333,0.038591867,-0.000596491,-0.033160299,-0.130756124,-0.035603777
-0.004614949,0.038591145,-0.00059381,-0.03316204,-0.130758521,-0.035604208
-0.004616564,0.038590424,-0.000591129,-0.033163781,-0.130760919,-0.035604638
-0.00461818,0.038589701,-0.000588448,-0.033165521,-0.130763315,-0.035605068
-0.004619796,0.038588979,-0.000585767,-0.033167261,-0.130765712,-0.035605499
-0.004621412,0.038588256,-0.000583086,-0.033169002,-0.130768108,-0.035605929
-0.004623028,0.038587533,-0.000580404,-0.033170742,-0.130770504,-0.03560636
-0.004624644,0.03858681,-0.000577722,-0.033172482,-0.1307729,-0.03560679
-0.00462626,0.038586086,-0.00057504,-0.033174222,-0.130775294,-0.035607221
-0.004627876,0.038585363,-0.000572358,-0.033175961,-0.13077769,-0.035607652
-0.004629492,0.038584638,-0.000569676,-0.033177701,-0.130780084,-0.035608083
-0.004631108,0.038583914,-0.000566993,-0.03317944,-0.130782478,-0.035608514
-0.004632724,0.038583189,-0.000564311,-0.03318118,-0.130784873,-0.035608945
-0.00463434,0.038582464,-0.000561628,-0.033182919,-0.130787266,-0.035609375
-0.004635957,0.038581739,-0.000558945,-0.033184658,-0.13078966,-0.035609807
-0.004637573,0.038581013,-0.000556262,-0.033186397,-0.130792052,-0.035610238
-0.004639189,0.038580287,-0.000553579,-0.033188136,-0.130794445,-0.035610669
-0.004640806,0.038579561,-0.000550895,-0.033189875,-0.130796838,-0.0356111
-0.004642422,0.038578834,-0.000548212,-0.033191613,-0.13079923,-0.035611531
-0.004644039,0.038578107,-0.000545528,-0.033193352,-0.130801621,-0.035611963
-0.004645656,0.03857738,-0.000542844,-0.03319509,-0.130804013,-0.035612394
-0.004647272,0.038576652,-0.00054016,-0.033196828,-0.130806404,-0.035612826
-0.004648889,0.038575925,-0.000537476,-0.033198566,-0.130808795,-0.035613257
-0.004650506,0.038575197,-0.000534791,-0.033200304,-0.130811185,-0.035613689
-0.004652122,0.038574468,-0.000532107,-0.033202042,-0.130813576,-0.035614121
-0.004653739,0.03857374,-0.000529422,-0.03320378,-0.130815965,-0.035614552
-0.004655356,0.038573011,-0.000526737,-0.033205517,-0.130818355,-0.035614984
-0.004656973,0.038572281,-0.000524052,-0.033207255,-0.130820744,-0.035615416
-0.00465859,0.038571552,-0.000521367,-0.033208992,-0.130823133,-0.035615848
-0.004660207,0.038570822,-0.000518682,-0.033210729,-0.130825522,-0.03561628
-0.004661824,0.038570092,-0.000515996,-0.033212466,-0.13082791,-0.035616712
-0.004663442,0.038569361,-0.000513311,-0.033214203,-0.130830298,-0.035617144
-0.004665059,0.038568631,-0.000510625,-0.03321594,-0.130832686,-0.035617577
-0.004666676,0.038567899,-0.000507939,-0.033217677,-0.130835073,-0.035618009
-0.004668293,0.038567168,-0.000505252,-0.033219413,-0.13083746,-0.035618441
-0.004669911,0.038566436,-0.000502566,-0.03322115,-0.130839846,-0.035618874
-0.004671528,0.038565704,-0.00049988,-0.033222886,-0.130842233,-0.035619306
-0.004673146,0.038564972,-0.000497193,-0.033224622,-0.130844619,-0.035619739
-0.004674763,0.03856424,-0.000494506,-0.033226358,-0.130847005,-0.035620171
-0.004676381,0.038563507,-0.000491819,-0.033228094,-0.13084939,-0.035620604
-0.004677998,0.038562774,-0.000489132,-0.03322983,-0.130851775,-0.035621037
-0.004679616,0.03856204,-0.000486445,-0.033231565,-0.13085416,-0.035621469
-0.004681234,0.038561306,-0.000483757,-0.033233301,-0.130856544,-0.035621902
-0.004682851,0.038560572,-0.00048107,-0.033235036,-0.130858929,-0.035622335
-0.004684469,0.038559838,-0.000478382,-0.033236771,-0.130861312,-0.035622768
-0.004686087,0.038559103,-0.000475694,-0.033238506,-0.130863696,-0.035623201
-0.004687705,0.038558368,-0.000473006,-0.033240241,-0.130866079,-0.035623634
-0.004689323,0.038557633,-0.000470317,-0.033241976,-0.130868462,-0.035624068
-0.004690941,0.038556897,-0.000467629,-0.033243711,-0.130870844,-0.035624501
-0.004692559,0.038556162,-0.00046494,-0.033245446,-0.130873227,-0.035624934
-0.004694177,0.038555426,-0.000462252,-0.03324718,-0.130875609,-0.035625367
-0.004695795,0.038554689,-0.000459563,-0.033248914,-0.13087799,-0.035625801
-0.004697414,0.038553952,-0.000456873,-0.033250648,-0.130880371,-0.035626234
-0.004699032,0.038553215,-0.000454184,-0.033252383,-0.130882753,-0.035626668
-0.00470065,0.038552478,-0.000451495,-0.033254117,-0.130885133,-0.035627102
-0.004702269,0.03855174,-0.000448805,-0.03325585,-0.130887513,-0.035627535
-0.004703887,0.038551002,-0.000446115,-0.033257584,-0.130889894,-0.035627969
-0.004705506,0.038550264,-0.000443426,-0.033259318,-0.130892273,-0.035628403
-0.004707124,0.038549526,-0.000440735,-0.033261051,-0.130894653,-0.035628837
-0.004708743,0.038548787,-0.000438045,-0.033262784,-0.130897032,-0.035629271
-0.004710361,0.038548048,-0.000435355,-0.033264517,-0.13089941,-0.035629704
-0.00471198,0.038547308,-0.000432664,-0.033266251,-0.130901789,-0.035630139
-0.004713599,0.038546568,-0.000429974,-0.033267983,-0.130904167,-0.035630573
-0.004715218,0.038545828,-0.000427283,-0.033269716,-0.130906545,-0.035631007
-0.004716836,0.038545088,-0.000424592,-0.033271449,-0.130908922,-0.035631441
-0.004718455,0.038544347,-0.0004219,-0.033273181,-0.130911299,-0.035631875
-0.004720074,0.038543606,-0.000419209,-0.033274914,-0.130913676,-0.03563231
-0.004721693,0.038542865,-0.000416518,-0.033276646,-0.130916052,-0.035632744
-0.004723312,0.038542124,-0.000413826,-0.033278378,-0.130918428,-0.035633179
-0.004724931,0.038541382,-0.000411134,-0.03328011,-0.130920804,-0.035633613
-0.00472655,0.03854064,-0.000408442,-0.033281842,-0.13092318,-0.035634048
-0.00472817,0.038539897,-0.00040575,-0.033283574,-0.130925555,-0.035634483
-0.004729789,0.038539155,-0.000403057,-0.033285305,-0.13092793,-0.035634917
-0.004731408,0.038538412,-0.000400365,-0.033287037,-0.130930304,-0.035635352
-0.004733028,0.038537668,-0.000397672,-0.033288768,-0.130932679,-0.035635787
-0.004734647,0.038536925,-0.000394979,-0.0332905,-0.130935053,-0.035636222
-0.004736266,0.038536181,-0.000392286,-0.033292231,-0.130937426,-0.035636657
-0.004737886,0.038535436,-0.000389593,-0.033293962,-0.1309398,-0.035637092
-0.004739505,0.038534692,-0.0003869,-0.033295692,-0.130942172,-0.035637527
-0.004741125,0.038533947,-0.000384207,-0.033297423,-0.130944545,-0.035637962
-0.004742745,0.038533202,-0.000381513,-0.033299154,-0.130946917,-0.035638398
-0.004744364,0.038532457,-0.000378819,-0.033300884,-0.130949289,-0.035638833
-0.004745984,0.038531711,-0.000376125,-0.033302615,-0.130951661,-0.035639268
-0.004747604,0.038530965,-0.000373431,-0.033304345,-0.130954032,-0.035639704
-0.004749224,0.038530218,-0.000370737,-0.033306075,-0.130956404,-0.035640139
-0.004750844,0.038529472,-0.000368042,-0.033307805,-0.130958774,-0.035640575
-0.004752463,0.038528725,-0.000365348,-0.033309535,-0.130961145,-0.03564101
-0.004754083,0.038527978,-0.000362653,-0.033311264,-0.130963515,-0.035641446
-0.004755703,0.03852723,-0.000359958,-0.033312994,-0.130965884,-0.035641882
-0.004757324,0.038526482,-0.000357263,-0.033314723,-0.130968254,-0.035642318
-0.004758944,0.038525734,-0.000354568,-0.033316453,-0.130970623,-0.035642754
-0.004760564,0.038524986,-0.000351872,-0.033318182,-0.130972991,-0.035643189
-0.004762184,0.038524237,-0.000349177,-0.033319911,-0.13097536,-0.035643626
-0.004763804,0.038523488,-0.000346481,-0.03332164,-0.130977728,-0.035644062
-0.004765425,0.038522739,-0.000343785,-0.033323368,-0.130980096,-0.035644498
-0.004767045,0.038521989,-0.000341089,-0.033325097,-0.130982464,-0.035644934
-0.004768666,0.038521239,-0.000338393,-0.033326826,-0.130984831,-0.03564537
-0.004770286,0.038520489,-0.000335697,-0.033328554,-0.130987197,-0.035645806
-0.004771907,0.038519738,-0.000333,-0.033330282,-0.130989564,-0.035646243
-0.004773527,0.038518988,-0.000330303,-0.03333201,-0.13099193,-0.035646679
-0.004775148,0.038518236,-0.000327607,-0.033333738,-0.130994296,-0.035647116
-0.004776768,0.038517485,-0.00032491,-0.033335466,-0.130996662,-0.035647552
-0.004778389,0.038516733,-0.000322212,-0.033337194,-0.130999027,-0.035647989
-0.00478001,0.038515981,-0.000319515,-0.033338922,-0.131001392,-0.035648426
-0.004781631,0.038515229,-0.000316818,-0.033340649,-0.131003757,-0.035648862
-0.004783252,0.038514476,-0.00031412,-0.033342376,-0.131006121,-0.035649299
-0.004784873,0.038513724,-0.000311422,-0.033344104,-0.131008485,-0.035649736
-0.004786494,0.03851297,-0.000308724,-0.033345831,-0.131010849,-0.035650173
-0.004788115,0.038512217,-0.000306026,-0.033347558,-0.131013212,-0.03565061
-0.004789736,0.038511463,-0.000303328,-0.033349285,-0.131015575,-0.035651047
-0.004791357,0.038510709,-0.000300629,-0.033351011,-0.131017937,-0.035651484
-0.004792978,0.038509954,-0.000297931,-0.033352738,-0.1310203,-0.035651921
-0.004794599,0.0385092,-0.000295232,-0.033354464,-0.131022662,-0.035652359
-0.004796221,0.038508445,-0.000292533,-0.033356191,-0.131025023,-0.035652796
-0.004797842,0.038507689,-0.000289834,-0.033357917,-0.131027385,-0.035653233
-0.004799463,0.038506934,-0.000287135,-0.033359643,-0.131029746,-0.035653671
-0.004801085,0.038506178,-0.000284435,-0.033361369,-0.131032106,-0.035654108
-0.004802706,0.038505422,-0.000281736,-0.033363095,-0.131034467,-0.035654546
-0.004804328,0.038504665,-0.000279036,-0.03336482,-0.131036827,-0.035654983
-0.004805949,0.038503908,-0.000276336,-0.033366546,-0.131039187,-0.035655421
-0.004807571,0.038503151,-0.000273636,-0.033368271,-0.131041546,-0.035655859
-0.004809193,0.038502394,-0.000270936,-0.033369996,-0.131043905,-0.035656297
-0.004810814,0.038501636,-0.000268235,-0.033371722,-0.131046264,-0.035656735
-0.004812436,0.038500878,-0.000265535,-0.033373447,-0.131048622,-0.035657172
-0.004814058,0.03850012,-0.000262834,-0.033375172,-0.131050981,-0.03565761
-0.00481568,0.038499361,-0.000260133,-0.033376896,-0.131053339,-0.035658048
-0.004817302,0.038498602,-0.000257432,-0.033378621,-0.131055696,-0.035658487
-0.004818924,0.038497843,-0.000254731,-0.033380346,-0.131058053,-0.035658925
-0.004820546,0.038497084,-0.00025203,-0.03338207,-0.13106041,-0.035659363
-0.004822168,0.038496324,-0.000249328,-0.033383794,-0.131062766,-0.035659801
-0.00482379,0.038495564,-0.000246627,-0.033385518,-0.131065123,-0.03566024
-0.004825412,0.038494803,-0.000243925,-0.033387242,-0.131067478,-0.035660678
-0.004827034,0.038494042,-0.000241223,-0.033388966,-0.131069834,-0.035661117
-0.004828656,0.038493281,-0.000238521,-0.03339069,-0.131072189,-0.035661555
-0.004830279,0.03849252,-0.000235818,-0.033392413,-0.131074544,-0.035661994
-0.004831901,0.038491758,-0.000233116,-0.033394137,-0.131076899,-0.035662432
-0.004833524,0.038490997,-0.000230413,-0.03339586,-0.131079253,-0.035662871
-0.004835146,0.038490234,-0.000227711,-0.033397583,-0.131081607,-0.03566331
-0.004836768,0.038489472,-0.000225008,-0.033399307,-0.131083961,-0.035663749
-0.004838391,0.038488709,-0.000222305,-0.033401029,-0.131086314,-0.035664188
-0.004840014,0.038487946,-0.000219601,-0.033402752,-0.131088667,-0.035664627
-0.004841636,0.038487182,-0.000216898,-0.033404475,-0.131091019,-0.035665066
-0.004843259,0.038486419,-0.000214194,-0.033406198,-0.131093372,-0.035665505
-0.004844882,0.038485655,-0.000211491,-0.03340792,-0.131095724,-0.035665944
-0.004846505,0.03848489,-0.000208787,-0.033409642,-0.131098075,-0.035666383
-0.004848127,0.038484126,-0.000206083,-0.033411364,-0.131100426,-0.035666822
-0.00484975,0.038483361,-0.000203378,-0.033413087,-0.131102778,-0.035667262
-0.004851373,0.038482596,-0.000200674,-0.033414808,-0.131105128,-0.035667701
-0.004852996,0.03848183,-0.00019797,-0.03341653,-0.131107479,-0.035668141
-0.004854619,0.038481064,-0.000195265,-0.033418252,-0.131109829,-0.03566858
-0.004856242,0.038480298,-0.00019256,-0.033419973,-0.131112178,-0.03566902
-0.004857866,0.038479532,-0.000189855,-0.033421695,-0.131114528,-0.035669459
-0.004859489,0.038478765,-0.00018715,-0.033423416,-0.131116877,-0.035669899
-0.004861112,0.038477998,-0.000184445,-0.033425137,-0.131119225,-0.035670339
-0.004862735,0.038477231,-0.000181739,-0.033426858,-0.131121574,-0.035670779
-0.004864359,0.038476463,-0.000179033,-0.033428579,-0.131123922,-0.035671219
-0.004865982,0.038475695,-0.000176328,-0.0334303,-0.13112627,-0.035671659
-0.004867605,0.038474927,-0.000173622,-0.03343202,-0.131128617,-0.035672099
-0.004869229,0.038474158,-0.000170916,-0.033433741,-0.131130964,-0.035672539
-0.004870852,0.03847339,-0.000168209,-0.033435461,-0.131133311,-0.035672979
-0.004872476,0.038472621,-0.000165503,-0.033437182,-0.131135657,-0.035673419
-0.0048741,0.038471851,-0.000162796,-0.033438902,-0.131138003,-0.035673859
-0.004875723,0.038471081,-0.00016009,-0.033440622,-0.131140349,-0.0356743
-0.004877347,0.038470311,-0.000157383,-0.033442342,-0.131142695,-0.03567474
-0.004878971,0.038469541,-0.000154676,-0.033444061,-0.13114504,-0.03567518
-0.004880595,0.03846877,-0.000151968,-0.033445781,-0.131147384,-0.035675621
-0.004882219,0.038467999,-0.000149261,-0.0334475,-0.131149729,-0.035676061
-0.004883842,0.038467228,-0.000146553,-0.03344922,-0.131152073,-0.035676502
-0.004885466,0.038466457,-0.000143846,-0.033450939,-0.131154417,-0.035676943
-0.00488709,0.038465685,-0.000141138,-0.033452658,-0.13115676,-0.035677384
-0.004888715,0.038464913,-0.00013843,-0.033454377,-0.131159104,-0.035677824
-0.004890339,0.03846414,-0.000135722,-0.033456096,-0.131161446,-0.035678265
-0.004891963,0.038463368,-0.000133013,-0.033457814,-0.131163789,-0.035678706
-0.004893587,0.038462594,-0.000130305,-0.033459533,-0.131166131,-0.035679147
-0.004895211,0.038461821,-0.000127596,-0.033461251,-0.131168473,-0.035679588
-0.004896836,0.038461048,-0.000124887,-0.03346297,-0.131170815,-0.035680029
-0.00489846,0.038460274,-0.000122178,-0.033464688,-0.131173156,-0.03568047
-0.004900084,0.038459499,-0.000119469,-0.033466406,-0.131175497,-0.035680912
-0.004901709,0.038458725,-0.00011676,-0.033468124,-0.131177837,-0.035681353
-0.004903333,0.03845795,-0.00011405,-0.033469841,-0.131180178,-0.035681794
-0.004904958,0.038457175,-0.000111341,-0.033471559,-0.131182517,-0.035682236
-0.004906582,0.038456399,-0.000108631,-0.033473276,-0.131184857,-0.035682677
-0.004908207,0.038455624,-0.000105921,-0.033474994,-0.131187196,-0.035683119
-0.004909832,0.038454848,-0.000103211,-0.033476711,-0.131189535,-0.03568356
-0.004911457,0.038454071,-0.000100501,-0.033478428,-0.131191874,-0.035684002
-0.004913081,0.038453295,-9.78E-05,-0.033480145,-0.131194212,-0.035684444
-0.004914706,0.038452518,-9.51E-05,-0.033481862,-0.13119655,-0.035684886
-0.004916331,0.03845174,-9.24E-05,-0.033483579,-0.131198887,-0.035685327
-0.004917956,0.038450963,-8.97E-05,-0.033485295,-0.131201225,-0.035685769
-0.004919581,0.038450185,-8.69E-05,-0.033487012,-0.131203562,-0.035686211
-0.004921206,0.038449407,-8.42E-05,-0.033488728,-0.131205898,-0.035686653
-0.004922831,0.038448629,-8.15E-05,-0.033490444,-0.131208235,-0.035687095
-0.004924456,0.03844785,-7.88E-05,-0.033492161,-0.13121057,-0.035687537
-0.004926081,0.038447071,-7.61E-05,-0.033493876,-0.131212906,-0.03568798
-0.004927707,0.038446291,-7.34E-05,-0.033495592,-0.131215241,-0.035688422
-0.004929332,0.038445512,-7.07E-05,-0.033497308,-0.131217577,-0.035688864
-0.004930957,0.038444732,-6.80E-05,-0.033499024,-0.131219911,-0.035689307
-0.004932583,0.038443952,-6.53E-05,-0.033500739,-0.131222245,-0.035689749
-0.004934208,0.038443171,-6.25E-05,-0.033502454,-0.131224579,-0.035690192
-0.004935834,0.03844239,-5.98E-05,-0.033504169,-0.131226913,-0.035690634
-0.004937459,0.038441609,-5.71E-05,-0.033505885,-0.131229246,-0.035691077
-0.004939085,0.038440828,-5.44E-05,-0.033507599,-0.131231579,-0.035691519
-0.00494071,0.038440046,-5.17E-05,-0.033509314,-0.131233912,-0.035691962
-0.004942336,0.038439264,-4.90E-05,-0.033511029,-0.131236245,-0.035692405
-0.004943962,0.038438481,-4.63E-05,-0.033512743,-0.131238576,-0.035692848
-0.004945587,0.038437699,-4.35E-05,-0.033514458,-0.131240908,-0.035693291
-0.004947213,0.038436916,-4.08E-05,-0.033516172,-0.13124324,-0.035693734
-0.004948839,0.038436132,-3.81E-05,-0.033517886,-0.13124557,-0.035694177
-0.004950465,0.038435349,-3.54E-05,-0.0335196,-0.131247901,-0.03569462
-0.004952091,0.038434565,-3.27E-05,-0.033521314,-0.131250232,-0.035695063
-0.004953717,0.038433781,-3.00E-05,-0.033523028,-0.131252562,-0.035695506
-0.004955343,0.038432996,-2.73E-05,-0.033524741,-0.131254891,-0.03569595
-0.004956969,0.038432212,-2.46E-05,-0.033526455,-0.131257221,-0.035696393
-0.004958595,0.038431427,-2.18E-05,-0.033528168,-0.13125955,-0.035696836
-0.004960221,0.038430641,-1.91E-05,-0.033529881,-0.131261878,-0.03569728
-0.004961848,0.038429856,-1.64E-05,-0.033531595,-0.131264207,-0.035697723
-0.004963474,0.03842907,-1.37E-05,-0.033533307,-0.131266535,-0.035698167
-0.0049651,0.038428283,-1.10E-05,-0.03353502,-0.131268863,-0.035698611
-0.004966727,0.038427497,-8.26E-06,-0.033536733,-0.13127119,-0.035699054
-0.004968353,0.03842671,-5.54E-06,-0.033538445,-0.131273517,-0.035699498
-0.004969979,0.038425923,-2.83E-06,-0.033540158,-0.131275844,-0.035699942
-0.004971606,0.038425135,-1.11E-07,-0.03354187,-0.13127817,-0.035700386
-0.004973232,0.038424347,2.61E-06,-0.033543582,-0.131280496,-0.03570083
-0.004974859,0.038423559,5.32E-06,-0.033545295,-0.131282822,-0.035701274
-0.004976486,0.038422771,8.04E-06,-0.033547006,-0.131285148,-0.035701718
-0.004978112,0.038421982,1.08E-05,-0.033548718,-0.131287473,-0.035702162
-0.004979739,0.038421193,1.35E-05,-0.03355043,-0.131289797,-0.035702606
-0.004981366,0.038420404,1.62E-05,-0.033552141,-0.131292122,-0.03570305
-0.004982993,0.038419614,1.89E-05,-0.033553853,-0.131294446,-0.035703495
-0.00498462,0.038418825,2.16E-05,-0.033555564,-0.13129677,-0.035703939
-0.004986247,0.038418034,2.43E-05,-0.033557275,-0.131299093,-0.035704383
-0.004987874,0.038417244,2.71E-05,-0.033558986,-0.131301416,-0.035704828
-0.004989501,0.038416453,2.98E-05,-0.033560697,-0.131303739,-0.035705272
-0.004991128,0.038415662,3.25E-05,-0.033562408,-0.131306061,-0.035705717
-0.004992755,0.038414871,3.52E-05,-0.033564118,-0.131308384,-0.035706162
-0.004994382,0.038414079,3.79E-05,-0.033565829,-0.131310705,-0.035706606
-0.004996009,0.038413287,4.06E-05,-0.033567539,-0.131313027,-0.035707051
-0.004997637,0.038412495,4.34E-05,-0.03356925,-0.131315348,-0.035707496
-0.004999264,0.038411702,4.61E-05,-0.03357096,-0.131317668,-0.035707941
-0.005000891,0.038410909,4.88E-05,-0.03357267,-0.131319989,-0.035708386
-0.005002519,0.038410116,5.15E-05,-0.033574379,-0.131322309,-0.035708831
-0.005004146,0.038409322,5.42E-05,-0.033576089,-0.131324629,-0.035709276
-0.005005774,0.038408529,5.70E-05,-0.033577799,-0.131326949,-0.035709721
-0.005007401,0.038407734,5.97E-05,-0.033579508,-0.131329268,-0.035710166
-0.005009029,0.03840694,6.24E-05,-0.033581218,-0.131331587,-0.035710612
-0.005010657,0.038406145,6.51E-05,-0.033582927,-0.131333905,-0.035711057
-0.005012284,0.03840535,6.78E-05,-0.033584636,-0.131336223,-0.035711502
-0.005013912,0.038404555,7.06E-05,-0.033586345,-0.131338541,-0.035711948
-0.00501554,0.038403759,7.33E-05,-0.033588053,-0.131340858,-0.035712393
-0.005017168,0.038402964,7.60E-05,-0.033589762,-0.131343176,-0.035712839
-0.005018796,0.038402167,7.87E-05,-0.033591471,-0.131345492,-0.035713284
-0.005020424,0.038401371,8.14E-05,-0.033593179,-0.131347809,-0.03571373
-0.005022051,0.038400574,8.42E-05,-0.033594887,-0.131350125,-0.035714176
-0.00502368,0.038399777,8.69E-05,-0.033596595,-0.131352441,-0.035714621
-0.005025308,0.038398979,8.96E-05,-0.033598304,-0.131354756,-0.035715067
-0.005026936,0.038398182,9.23E-05,-0.033600011,-0.131357072,-0.035715513
-0.005028564,0.038397384,9.51E-05,-0.033601719,-0.131359386,-0.035715959
-0.005030192,0.038396585,9.78E-05,-0.033603427,-0.131361701,-0.035716405
-0.00503182,0.038395787,0.000100494,-0.033605134,-0.131364015,-0.035716851
-0.005033449,0.038394988,0.000103216,-0.033606842,-0.131366329,-0.035717297
-0.005035077,0.038394189,0.000105938,-0.033608549,-0.131368642,-0.035717744
-0.005036705,0.038393389,0.00010866,-0.033610256,-0.131370955,-0.03571819
-0.005038334,0.038392589,0.000111383,-0.033611963,-0.131373268,-0.035718636
-0.005039962,0.038391789,0.000114105,-0.03361367,-0.131375581,-0.035719083
-0.005041591,0.038390989,0.000116828,-0.033615376,-0.131377893,-0.035719529
-0.00504322,0.038390188,0.000119551,-0.033617083,-0.131380205,-0.035719975
-0.005044848,0.038389387,0.000122274,-0.03361879,-0.131382516,-0.035720422
-0.005046477,0.038388586,0.000124997,-0.033620496,-0.131384827,-0.035720869
-0.005048106,0.038387784,0.000127721,-0.033622202,-0.131387138,-0.035721315
-0.005049734,0.038386982,0.000130444,-0.033623908,-0.131389448,-0.035721762
-0.005051363,0.03838618,0.000133168,-0.033625614,-0.131391759,-0.035722209
-0.005052992,0.038385377,0.000135892,-0.03362732,-0.131394068,-0.035722656
-0.005054621,0.038384574,0.000138616,-0.033629025,-0.131396378,-0.035723102
-0.00505625,0.038383771,0.00014134,-0.033630731,-0.131398687,-0.035723549
-0.005057879,0.038382968,0.000144065,-0.033632436,-0.131400996,-0.035723996
-0.005059508,0.038382164,0.000146789,-0.033634142,-0.131403304,-0.035724444
-0.005061137,0.03838136,0.000149514,-0.033635847,-0.131405613,-0.035724891
-0.005062766,0.038380556,0.000152239,-0.033637552,-0.13140792,-0.035725338
-0.005064396,0.038379751,0.000154964,-0.033639257,-0.131410228,-0.035725785
-0.005066025,0.038378946,0.000157689,-0.033640962,-0.131412535,-0.035726232
-0.005067654,0.038378141,0.000160414,-0.033642666,-0.131414842,-0.03572668
-0.005069283,0.038377335,0.000163139,-0.033644371,-0.131417148,-0.035727127
-0.005070913,0.038376529,0.000165865,-0.033646075,-0.131419455,-0.035727575
-0.005072542,0.038375723,0.000168591,-0.033647779,-0.13142176,-0.035728022
-0.005074172,0.038374917,0.000171317,-0.033649483,-0.131424066,-0.03572847
-0.005075801,0.03837411,0.000174043,-0.033651187,-0.131426371,-0.035728918
-0.005077431,0.038373303,0.000176769,-0.033652891,-0.131428676,-0.035729365
-0.005079061,0.038372495,0.000179495,-0.033654595,-0.13143098,-0.035729813
-0.00508069,0.038371688,0.000182222,-0.033656298,-0.131433284,-0.035730261
-0.00508232,0.03837088,0.000184948,-0.033658002,-0.131435588,-0.035730709
