x,y,z
2326.771883439346,1075.1544196652653,752.3348341885824
2326.7678762989685,1075.0715921542578,752.2888613670115
2326.763860975603,1074.988757994316,752.242901240794
2326.759837469372,1074.9059171879494,752.1969538113224
2326.7558057803963,1074.8230697376675,752.1510190799884
2326.7517659087985,1074.7402156459802,752.1050970481838
2326.747717854701,1074.6573549153977,752.0591877172994
2326.7436616182263,1074.5744875484297,752.0132910887265
2326.7395971994974,1074.491613547587,751.9674071638551
2326.7355245986373,1074.4087329153797,751.9215359440752
2326.731443815769,1074.325845654319,751.8756774307767
2326.7273548510175,1074.2429517669157,751.8298316253486
2326.723257704505,1074.160051255681,751.7839985291798
2326.7191523763568,1074.0771441231263,751.7381781436588
2326.715038866697,1073.9942303717635,751.6923704701737
2326.7109171756497,1073.911310004104,751.6465755101121
2326.70678730334,1073.8283830226599,751.6007932648615
2326.7026492498935,1073.7454494299434,751.5550237358086
2326.698503015435,1073.6625092284667,751.5092669243402
2326.6943486000905,1073.5795624207428,751.463522831842
2326.690186003985,1073.4966090092842,751.4177914597004
2326.686015227246,1073.413648996604,751.3720728093003
2326.6818362699987,1073.3306823852151,751.3263668820271
2326.6776491323703,1073.2477091776314,751.2806736792649
2326.6734538144874,1073.1647293763663,751.2349932023982
2326.6692503164772,1073.0817429839333,751.189325452811
2326.6650386384667,1072.9987500028467,751.1436704318864
2326.660818780584,1072.9157504356203,751.0980281410081
2326.6565907429567,1072.8327442847692,751.052398581558
2326.652354525713,1072.7497315528074,751.006781754919
2326.6481101289805,1072.6667122422498,750.9611776624726
2326.643857552889,1072.5836863556115,750.9155863056005
2326.6395967975664,1072.5006538954076,750.8700076856841
2326.6353278631423,1072.4176148641536,750.8244418041038
2326.6310507497456,1072.334569264365,750.77888866224
2326.6267654575063,1072.2515170985573,750.7333482614729
2326.622471986554,1072.168458369247,750.6878206031819
2326.6181703370185,1072.0853930789501,750.6423056887463
2326.6138605090305,1072.0023212301828,750.5968035195451
2326.6095425027206,1071.9192428254619,750.5513140969564
2326.6052163182194,1071.8361578673039,750.5058374223585
2326.600881955658,1071.753066358226,750.4603734971289
2326.5965394151676,1071.6699683007453,750.4149223226451
2326.59218869688,1071.5868636973792,750.3694839002837
2326.587829800927,1071.5037525506455,750.3240582314215
2326.5834627274403,1071.4206348630614,750.2786453174347
2326.5790874765526,1071.3375106371454,750.2332451596985
2326.574704048396,1071.2543798754155,750.1878577595887
2326.570312443104,1071.1712425803898,750.1424831184804
2326.565912660809,1071.0880987545872,750.0971212377477
2326.5615047016445,1071.0049484005265,750.0517721187651
2326.557088565744,1070.9217915207264,750.0064357629064
2326.552664253241,1070.838628117706,749.961112171545
2326.54823176427,1070.755458193985,749.9158013460537
2326.5437910989654,1070.6722817520829,749.8705032878056
2326.539342257461,1070.589098794519,749.8252179981725
2326.534885239892,1070.5059093238137,749.7799454785267
2326.530420046394,1070.422713342487,749.7346857302392
2326.5259466771013,1070.3395108530592,749.6894387546815
2326.52146513215,1070.2563018580508,749.6442045532242
2326.5169754116755,1070.1730863599828,749.5989831272375
2326.5124775158138,1070.0898643613757,749.5537744780916
2326.5079714447015,1070.006635864751,749.5085786071556
2326.503457198475,1069.9234008726298,749.4633955157991
2326.498934777271,1069.8401593875337,749.4182252053907
2326.494404181227,1069.7569114119844,749.3730676772988
2326.489865410479,1069.6736569485038,749.3279229328914
2326.4853184651656,1069.590395999614,749.2827909735363
2326.480763345424,1069.5071285678375,749.2376718006004
2326.4762000513924,1069.4238546556967,749.1925654154506
2326.471628583209,1069.3405742657142,749.1474718194537
2326.4670489410128,1069.2572874004127,749.1023910139754
2326.4624611249415,1069.1739940623156,749.0573230003815
2326.457865135135,1069.0906942539464,749.0122677800373
2326.453260971732,1069.007387977828,748.9672253543076
2326.4486486348724,1068.9240752364847,748.922195724557
2326.4440281246953,1068.84075603244,748.8771788921497
2326.4393994413413,1068.757430368218,748.8321748584494
2326.4347625849505,1068.6740982463427,748.7871836248194
2326.430117555663,1068.5907596693391,748.7422051926226
2326.4254643536196,1068.5074146397317,748.6972395632216
2326.420802978962,1068.424063160045,748.6522867379788
2326.41613343183,1068.3407052328048,748.6073467182558
2326.4114557123667,1068.2573408605356,748.562419505414
2326.4067698207127,1068.1739700457629,748.5175051008146
2326.40207575701,1068.0905927910128,748.4726035058181
2326.3973735214013,1068.0072090988108,748.4277147217847
2326.392663114029,1067.9238189716832,748.3828387500744
2326.3879445350353,1067.8404224121557,748.3379755920464
2326.3832177845634,1067.757019422755,748.2931252490603
2326.3784828627568,1067.6736100060082,748.2482877224743
2326.3737397697587,1067.5901941644413,748.2034630136469
2326.3689885057124,1067.5067719005817,748.1586511239361
2326.3642290707626,1067.4233432169567,748.1138520546992
2326.359461465053,1067.3399081160933,748.0690658072936
2326.354685688728,1067.2564666005194,748.0242923830759
2326.349901741932,1067.1730186727627,747.9795317834025
2326.345109624811,1067.089564335351,747.9347840096295
2326.340309337509,1067.006103590813,747.8900490631122
2326.3355008801723,1066.9226364416763,747.8453269452061
2326.330684252946,1066.83916289047,747.8006176572658
2326.325859455976,1066.7556829397226,747.7559212006457
2326.3210264894087,1066.6721965919633,747.7112375767001
2326.3161853533907,1066.588703849721,747.6665667867825
2326.3113360480684,1066.505204715525,747.621908832246
2326.3064785735887,1066.421699191905,747.5772637144437
2326.3016129300986,1066.3381872813907,747.532631434728
2326.296739117746,1066.2546689865117,747.488011994451
2326.2918571366777,1066.1711443097986,747.4434053949643
2326.2869669870424,1066.0876132537812,747.3988116376192
2326.2820686689884,1066.0040758209905,747.354230723767
2326.2771621826632,1065.9205320139567,747.3096626547577
2326.2722475282158,1065.836981835211,747.2651074319418
2326.267324705795,1065.7534252872842,747.220565056669
2326.262393715551,1065.6698623727077,747.1760355302886
2326.2574545576313,1065.5862930940132,747.1315188541495
2326.252507232187,1065.5027174537317,747.0870150296005
2326.2475517393673,1065.419135454396,747.0425240579896
2326.2425880793226,1065.335547098537,746.9980459406646
2326.237616252203,1065.251952388688,746.9535806789731
2326.23263625816,1065.1683513273806,746.9091282742621
2326.227648097343,1065.084743917148,746.864688727878
2326.2226517699037,1065.0011301605227,746.8202620411674
2326.2176472759943,1064.9175100600378,746.7758482154759
2326.212634615765,1064.833883618226,746.7314472521491
2326.207613789369,1064.7502508376215,746.6870591525321
2326.2025847969576,1064.6666117207574,746.6426839179695
2326.1975476386833,1064.5829662701676,746.5983215498056
2326.1925023146987,1064.4993144883858,746.5539720493844
2326.187448825157,1064.4156563779466,746.5096354180495
2326.182387170211,1064.3319919413839,746.4653116571436
2326.1773173500133,1064.2483211812323,746.4210007680101
2326.1722393647187,1064.1646441000269,746.3767027519908
2326.16715321448,1064.080960700302,746.3324176104279
2326.162058899453,1063.9972709845933,746.288145344663
2326.15695641979,1063.9135749554357,746.2438859560372
2326.151845775646,1063.829872615365,746.1996394458913
2326.1467269671766,1063.7461639669166,746.1554058155658
2326.1415999945366,1063.6624490126264,746.1111850664006
2326.136464857881,1063.5787277550307,746.0669771997353
2326.131321557366,1063.4950001966654,746.0227822169094
2326.1261700931464,1063.4112663400674,745.9786001192614
2326.121010465379,1063.327526187773,745.9344309081298
2326.1158426742204,1063.2437797423188,745.8902745848529
2326.1106667198264,1063.1600270062422,745.8461311507681
2326.105482602354,1063.0762679820805,745.8020006072129
2326.1002903219605,1062.9925026723708,745.7578829555243
2326.0950898788033,1062.9087310796508,745.7137781970383
2326.0898812730393,1062.824953206458,745.6696863330914
2326.0846645048264,1062.741169055331,745.6256073650193
2326.0794395743233,1062.6573786288075,745.581541294157
2326.0742064816877,1062.573581929426,745.5374881218399
2326.0689652270785,1062.4897789597246,745.4934478494024
2326.0637158106547,1062.4059697222428,745.4494204781785
2326.058458232574,1062.3221542195188,745.405406009502
2326.0531924929974,1062.2383324540922,745.3614044447065
2326.047918592083,1062.1545044285022,745.3174157851247
2326.042636529992,1062.070670145288,745.2734400320892
2326.0373463068827,1061.9868296069897,745.2294771869324
2326.0320479229167,1061.9029828161467,745.1855272509861
2326.0267413782544,1061.8191297752994,745.1415902255816
2326.021426673056,1061.735270486988,745.0976661120499
2326.0161038074825,1061.6514049537527,745.0537549117219
2326.0107727816953,1061.5675331781345,745.0098566259273
2326.005433595856,1061.4836551626738,744.9659712559967
2326.000086250127,1061.399770909912,744.9220988032589
2325.994730744669,1061.31588042239,744.8782392690432
2325.989367079645,1061.2319837026491,744.8343926546786
2325.9839952552175,1061.1480807532312,744.7905589614927
2325.978615271549,1061.0641715766778,744.7467381908141
2325.9732271288026,1060.9802561755312,744.70293034397
2325.9678308271414,1060.896334552333,744.6591354222875
2325.962426366729,1060.812406709626,744.6153534270932
2325.957013747729,1060.7284726499522,744.5715843597138
2325.9515929703057,1060.6445323758549,744.5278282214749
2325.9461640346226,1060.5605858898766,744.4840850137023
2325.9407269408453,1060.4766331945602,744.4403547377209
2325.9352816891374,1060.3926742924496,744.3966373948556
2325.9298282796644,1060.3087091860878,744.3529329864307
2325.9243667125916,1060.2247378780185,744.3092415137703
2325.9188969880843,1060.1407603707853,744.2655629781979
2325.9134191063076,1060.0567766669326,744.2218973810368
2325.9079330674285,1059.9727867690044,744.1782447236096
2325.9024388716125,1059.8887906795453,744.1346050072391
2325.8969365190264,1059.8047884010996,744.0909782332469
2325.891426009837,1059.7207799362122,744.0473644029548
2325.8859073442104,1059.636765287428,744.0037635176841
2325.8803805223147,1059.5527444572922,743.9601755787555
2325.874845544317,1059.4687174483502,743.9166005874896
2325.869302410385,1059.3846842631472,743.8730385452063
2325.8637511206866,1059.3006449042293,743.8294894532255
2325.8581916753897,1059.216599374142,743.7859533128664
2325.8526240746633,1059.1325476754319,743.7424301254475
2325.8470483186757,1059.0484898106447,743.6989198922879
2325.8414644075956,1058.964425782327,743.6554226147055
2325.835872341592,1058.8803555930258,743.6119382940176
2325.8302721208356,1058.7962792452875,743.568466931542
2325.824663745495,1058.7121967416592,743.5250085285954
2325.81904721574,1058.6281080846882,743.4815630864945
2325.8134225317413,1058.5440132769218,743.4381306065552
2325.807789693669,1058.4599123209077,743.3947110900933
2325.802148701693,1058.3758052191934,743.3513045384243
2325.796499555986,1058.2916919743273,743.307910952863
2325.7908422567175,1058.207572588857,743.2645303347242
2325.7851768040596,1058.1234470653308,743.2211626853218
2325.7795031981836,1058.0393154062976,743.1778080059697
2325.773821439262,1057.9551776143062,743.1344662979814
2325.768131527466,1057.8710336919048,743.0911375626695
2325.7624334629686,1057.786883641643,743.047821801347
2325.7567272459423,1057.7027274660697,743.004519015326
2325.7510128765603,1057.6185651677347,742.9612292059184
2325.7452903549947,1057.5343967491874,742.9179523744353
2325.73955968142,1057.4502222129777,742.8746885221881
2325.733820856009,1057.3660415616553,742.8314376504871
2325.7280738789364,1057.2818547977706,742.7881997606428
2325.722318750375,1057.197661923874,742.744974853965
2325.7165554705007,1057.113462942516,742.701762931763
2325.7107840394865,1057.029257856247,742.6585639953462
2325.705004457509,1056.9450466676185,742.6153780460228
2325.6992167247417,1056.860829379181,742.5722050851015
2325.6934208413604,1056.7766059934863,742.5290451138899
2325.687616807541,1056.6923765130855,742.4858981336956
2325.6818046234594,1056.6081409405306,742.4427641458258
2325.675984289291,1056.523899278373,742.3996431515868
2325.670155805213,1056.4396515291648,742.3565351522855
2325.6643191714015,1056.3553976954586,742.3134401492274
2325.6584743880335,1056.2711377798062,742.2703581437181
2325.6526214552855,1056.1868717847606,742.2272891370628
2325.6467603733354,1056.1025997128745,742.1842331305662
2325.6408911423605,1056.0183215667007,742.1411901255326
2325.6350137625386,1055.9340373487923,742.098160123266
2325.629128234048,1055.8497470617028,742.0551431250699
2325.623234557067,1055.7654507079856,742.0121391322474
2325.617332731774,1055.6811482901944,741.9691481461014
2325.611422758347,1055.596839810883,741.9261701679341
2325.6055046369665,1055.5125252726052,741.8832051990478
2325.599578367811,1055.4282046779158,741.8402532407436
2325.5936439510597,1055.3438780293686,741.7973142943232
2325.587701386893,1055.2595453295187,741.754388361087
2325.581750675491,1055.1752065809205,741.7114754423355
2325.5757918170334,1055.0908617861292,741.6685755393689
2325.569824811701,1055.0065109476998,741.6256886534866
2325.563849659675,1054.9221540681876,741.5828147859877
2325.5578663611354,1054.8377911501484,741.5399539381714
2325.5518749162643,1054.7534221961375,741.4971061113358
2325.545875325243,1054.669047208711,741.4542713067791
2325.539867588253,1054.5846661904247,741.4114495257988
2325.5338517054765,1054.5002791438353,741.3686407696923
2325.5278276770955,1054.4158860714988,741.3258450397564
2325.521795503293,1054.331486975972,741.2830623372874
2325.5157551842517,1054.2470818598117,741.2402926635816
2325.509706720154,1054.1626707255748,741.1975360199347
2325.5036501111836,1054.0782535758185,741.1547924076415
2325.497585357524,1053.9938304130999,741.1120618279974
2325.4915124593585,1053.909401239977,741.0693442822965
2325.4854314168715,1053.8249660590068,741.0266397718332
2325.479342230247,1053.7405248727478,740.9839482979011
2325.4732448996697,1053.656077683758,740.9412698617933
2325.4671394253237,1053.5716244945952,740.8986044648029
2325.461025807395,1053.4871653078183,740.8559521082225
2325.454904046068,1053.4027001259856,740.8133127933438
2325.4487741415282,1053.3182289516562,740.7706865214591
2325.4426360939615,1053.2337517873887,740.728073293859
2325.436489903554,1053.1492686357424,740.6854731118351
2325.4303355704915,1053.0647794992767,740.6428859766775
2325.4241730949607,1052.9802843805512,740.6003118896766
2325.4180024771485,1052.8957832821254,740.557750852122
2325.4118237172415,1052.8112762065591,740.515202865303
2325.4056368154265,1052.7267631564127,740.4726679305086
2325.399441771892,1052.642244134246,740.4301460490274
2325.3932385868247,1052.5577191426198,740.3876372221476
2325.3870272604127,1052.4731881840946,740.3451414511569
2325.3808077928447,1052.3886512612312,740.3026587373427
2325.3745801843083,1052.3041083765904,740.2601890819917
2325.368344434993,1052.2195595327332,740.2177324863909
2325.3621005450873,1052.1350047322217,740.1752889518261
2325.35584851478,1052.0504439776164,740.1328584795835
2325.349588344261,1051.9658772714795,740.0904410709481
2325.34332003372,1051.881304616373,740.048036727205
2325.3370435833467,1051.7967260148587,740.005645449639
2325.330758993331,1051.7121414694986,739.9632672395342
2325.3244662638635,1051.6275509828556,739.9209020981741
2325.318165395135,1051.542954557492,739.8785500268425
2325.3118563873363,1051.4583521959707,739.8362110268223
2325.3055392406586,1051.3737439008546,739.793885099396
2325.299213955293,1051.2891296747068,739.751572245846
2325.292880531431,1051.2045095200906,739.709272467454
2325.2865389692647,1051.1198834395693,739.6669857655015
2325.2801892689863,1051.0352514357069,739.6247121412694
2325.273831430788,1050.950613511067,739.5824515960385
2325.2674654548628,1050.865969668214,739.540204131089
2325.2610913414032,1050.7813199097113,739.4979697477007
2325.2547090906023,1050.6966642381242,739.455748447153
2325.2483187026533,1050.6120026560166,739.4135402307252
2325.24192017775,1050.5273351659534,739.3713450996956
2325.2355135160865,1050.4426617704999,739.3291630553429
2325.2290987178562,1050.3579824722206,739.2869940989444
2325.222675783254,1050.2732972736812,739.244838231778
2325.2162447124742,1050.1886061774471,739.2026954551205
2325.2098055057118,1050.1039091860837,739.1605657702489
2325.2033581631617,1050.019206302157,739.1184491784392
2325.1969026850193,1049.934497528233,739.0763456809673
2325.1904390714803,1049.8497828668778,739.0342552791088
2325.18396732274,1049.7650623206578,738.9921779741388
2325.1774874389953,1049.6803358921393,738.9501137673319
2325.1709994204416,1049.5956035838894,738.9080626599624
2325.1645032672764,1049.5108653984746,738.8660246533041
2325.1579989796955,1049.4261213384623,738.8239997486307
2325.1514865578965,1049.3413714064193,738.7819879472152
2325.1449660020767,1049.2566156049133,738.7399892503304
2325.138437312434,1049.1718539365122,738.6980036592483
2325.1319004891648,1049.0870864037831,738.6560311752414
2325.1253555324683,1049.0023130092945,738.6140717995806
2325.118802442543,1048.9175337556142,738.5721255335374
2325.1122412195864,1048.8327486453106,738.5301923783823
2325.105671863798,1048.7479576809521,738.4882723353858
2325.0990943753764,1048.6631608651076,738.4463654058176
2325.0925087545215,1048.5783582003457,738.4044715909474
2325.085915001432,1048.4935496892356,738.3625908920443
2325.079313116308,1048.4087353343461,738.3207233103772
2325.07270309935,1048.3239151382472,738.278868847214
2325.0660849507576,1048.239089103508,738.237027503823
2325.059458670731,1048.1542572326982,738.1951992814718
2325.052824259472,1048.0694195283877,738.1533841814272
2325.0461817171804,1047.9845759931468,738.1115822049562
2325.039531044058,1047.8997266295457,738.069793353325
2325.032872240307,1047.8148714401548,738.0280176277997
2325.026205306128,1047.7300104275444,737.9862550296459
2325.019530241723,1047.6451435942856,737.9445055601286
2325.0128470472946,1047.5602709429495,737.9027692205126
2325.0061557230456,1047.475392476107,737.8610460120622
2324.9994562691786,1047.3905081963292,737.8193359360414
2324.992748685896,1047.305618106188,737.7776389937139
2324.986032973401,1047.2207222082545,737.7359551863427
2324.979309131898,1047.1358205051013,737.6942845151907
2324.9725771615895,1047.0509129993,737.6526269815201
2324.96583706268,1046.9659996934226,737.6109825865931
2324.9590888353737,1046.8810805900418,737.569351331671
2324.952332479875,1046.7961556917298,737.5277332180152
2324.945567996389,1046.7112250010598,737.4861282468864
2324.9387953851196,1046.6262885206042,737.444536419545
2324.932014646273,1046.5413462529366,737.402957737251
2324.925225780054,1046.4563982006298,737.3613922012638
2324.9184287866683,1046.371444366257,737.3198398128429
2324.911623666322,1046.2864847523924,737.2783005732467
2324.9048104192216,1046.2015193616096,737.236774483734
2324.8979890455726,1046.1165481964822,737.1952615455627
2324.8911595455825,1046.0315712595848,737.1537617599902
2324.8843219194578,1045.9465885534912,737.1122751282737
2324.8774761674053,1045.861600080776,737.0708016516702
2324.870622289633,1045.7766058440143,737.0293413314358
2324.863760286348,1045.6916058457805,736.9878941688269
2324.856890157759,1045.6066000886494,736.9464601650989
2324.8500119040737,1045.5215885751966,736.9050393215068
2324.8431255255,1045.4365713079972,736.8636316393057
2324.836231022247,1045.3515482896266,736.8222371197498
2324.8293283945236,1045.266519522661,736.7808557640933
2324.8224176425383,1045.1814850096757,736.7394875735897
2324.815498766501,1045.096444753247,736.6981325494922
2324.8085717666218,1045.011398755951,736.6567906930536
2324.8016366431093,1044.9263470203641,736.6154620055264
2324.794693396175,1044.841289549063,736.5741464881625
2324.7877420260274,1044.7562263446243,736.5328441422134
2324.780782532879,1044.6711574096248,736.4915549689308
2324.7738149169395,1044.5860827466418,736.450278969565
2324.76683917842,1044.5010023582524,736.4090161453665
2324.7598553175326,1044.4159162470344,736.3677664975855
2324.752863334488,1044.3308244155646,736.3265300274716
2324.745863229499,1044.2457268664216,736.2853067362738
2324.7388550027767,1044.1606236021828,736.2440966252411
2324.7318386545335,1044.0755146254266,736.2028996956219
2324.7248141849823,1043.9903999387311,736.1617159486643
2324.717781594336,1043.905279544675,736.1205453856157
2324.7107408828074,1043.820153445837,736.0793880077235
2324.70369205061,1043.7350216447953,736.0382438162344
2324.696635097957,1043.6498841441296,735.997112812395
2324.689570025062,1043.5647409464186,735.9559949974512
2324.68249683214,1043.479592054242,735.9148903726485
2324.6754155194044,1043.3944374701787,735.8737989392323
2324.66832608707,1043.309277196809,735.8327206984475
2324.6612285353517,1043.2241112367124,735.7916556515383
2324.654122864464,1043.1389395924691,735.7506037997489
2324.647009074623,1043.0537622666593,735.7095651443227
2324.6398871660435,1042.9685792618632,735.6685396865032
2324.6327571389415,1042.8833905806612,735.6275274275331
2324.625618993533,1042.7981962256345,735.5865283686546
2324.6184727300342,1042.7129961993633,735.5455425111103
2324.6113183486614,1042.6277905044294,735.5045698561414
2324.6041558496318,1042.5425791434134,735.4636104049891
2324.596985233162,1042.457362118897,735.4226641588943
2324.5898064994694,1042.3721394334618,735.3817311190975
2324.5826196487715,1042.2869110896895,735.3408112868387
2324.575424681286,1042.2016770901619,735.2999046633576
2324.568221597231,1042.116437437461,735.2590112498931
2324.5610103968243,1042.0311921341693,735.2181310476843
2324.553791080284,1041.9459411828689,735.1772640579698
2324.54656364783,1041.860684586143,735.1364102819871
2324.539328099681,1041.7754223465736,735.0955697209743
2324.5320844360554,1041.690154466744,735.0547423761684
2324.5248326571727,1041.6048809492374,735.0139282488063
2324.5175727632536,1041.519601796637,734.9731273401244
2324.510304754517,1041.4343170115262,734.9323396513587
2324.5030286311835,1041.3490265964886,734.8915651837449
2324.4957443934736,1041.263730554108,734.8508039385181
2324.4884520416076,1041.1784288869683,734.8100559169131
2324.481151575807,1041.0931215976539,734.7693211201646
2324.473842996292,1041.0078086887488,734.7285995495063
2324.4665263032853,1040.9224901628374,734.687891206172
2324.4592014970076,1040.8371660225048,734.6471960913948
2324.451868577681,1040.7518362703354,734.6065142064076
2324.4445275455278,1040.6665009089143,734.5658455524429
2324.4371784007703,1040.5811599408264,734.5251901307324
2324.429821143631,1040.4958133686575,734.4845479425081
2324.4224557743337,1040.4104611949929,734.443918989001
2324.4150822931,1040.3251034224181,734.4033032714419
2324.4077007001542,1040.2397400535192,734.3627007910611
2324.40031099572,1040.154371090882,734.3221115490891
2324.3929131800205,1040.0689965370925,734.281535546755
2324.3855072532806,1039.9836163947375,734.2409727852882
2324.378093215724,1039.8982306664032,734.2004232659176
2324.370671067576,1039.8128393546763,734.1598869898714
2324.363240809061,1039.7274424621435,734.1193639583778
2324.3558024404047,1039.642039991392,734.0788541726645
2324.3483559618317,1039.556631945009,734.0383576339582
2324.3409013735672,1039.471218325582,733.9978743434862
2324.3334386758384,1039.385799135698,733.9574043024746
2324.3259678688705,1039.3003743779454,733.9169475121496
2324.3184889528898,1039.2149440549115,733.8765039737368
2324.311001928123,1039.1295081691844,733.8360736884613
2324.303506794797,1039.0440667233524,733.7956566575476
2324.2960035531387,1038.958619720004,733.7552528822209
2324.2884922033754,1038.8731671617275,733.7148623637045
2324.280972745735,1038.7877090511117,733.674485103222
2324.2734451804454,1038.7022453907455,733.634121101997
2324.2659095077333,1038.6167761832178,733.593770361252
2324.2583657278287,1038.531301431118,733.5534328822094
2324.2508138409594,1038.4458211370354,733.5131086660913
2324.243253847354,1038.3603353035594,733.4727977141192
2324.2356857472414,1038.27484393328,733.4325000275143
2324.2281095408516,1038.1893470287864,733.3922156074974
2324.2205252284134,1038.1038445926697,733.3519444552888
2324.212932810157,1038.0183366275191,733.3116865721086
