breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 74.27595347, 538.99544926, 727.94225056])]","[array([-0.6678721 , -1.23542719, -0.32040959, -3.14336838, -1.08058166,
       -1.92212672])]"
1666,movel_fit,"[array([ 73.25862113, 541.54522244, 721.85802689])]","[array([-0.67103541, -1.24430926, -0.31492543, -3.13618526, -1.08256564,
       -1.92556911])]"
3333,movel_fit,"[array([ 70.00659276, 545.43460214, 714.3545642 ])]","[array([-0.67371885, -1.25629447, -0.30667433, -3.13020589, -1.08758974,
       -1.92917322])]"
5000,movel_fit,"[array([ 64.6067089 , 550.58849047, 705.33410859])]","[array([-0.67590605, -1.27133024, -0.29567836, -3.12548629, -1.09558363,
       -1.93297174])]"
6666,movel_fit,"[array([ 57.20111492, 556.87195339, 694.71249893])]","[array([-0.67756202, -1.2892706 , -0.28203802, -3.12207434, -1.10637032,
       -1.936994  ])]"
8333,movel_fit,"[array([ 48.04035259, 564.07278431, 682.44756933])]","[array([-0.67867557, -1.30984296, -0.26596909, -3.11996065, -1.11962388,
       -1.94126217])]"
10000,movel_fit,"[array([ 37.59589913, 571.85499211, 668.6425292 ])]","[array([-0.67932217, -1.33251087, -0.24792518, -3.1190197 , -1.13476451,
       -1.94576905])]"
11666,movel_fit,"[array([ 26.61222801, 579.77404499, 653.59486027])]","[array([-0.67974697, -1.35645918, -0.22862807, -3.11893134, -1.1509484 ,
       -1.95048895])]"
13333,movel_fit,"[array([ 16.07699558, 587.33918441, 637.79960431])]","[array([-0.68041715, -1.38066202, -0.20902417, -3.11915314, -1.16714491,
       -1.9554099 ])]"
15000,movel_fit,"[array([  7.1707479 , 594.05453611, 621.99343438])]","[array([-0.68201096, -1.40386801, -0.1902971 , -3.11895535, -1.18217154,
       -1.96054713])]"
16666,movel_fit,"[array([  1.10838068, 599.48980205, 607.07943603])]","[array([-0.68534539, -1.42473377, -0.17374711, -3.11750479, -1.19482097,
       -1.96596303])]"
18333,movel_fit,"[array([ -0.95377571, 603.28248747, 594.06652214])]","[array([-0.69130246, -1.44188096, -0.16072528, -3.11393051, -1.20389967,
       -1.97174749])]"
20000,movel_fit,"[array([  2.1139595 , 605.04709763, 584.12999183])]","[array([-0.70077109, -1.45375617, -0.15272373, -3.10733759, -1.20810542,
       -1.97792952])]"
21666,movel_fit,"[array([ 11.47346364, 604.27137786, 578.57909046])]","[array([-0.71464416, -1.45859969, -0.15137313, -3.09676535, -1.20593801,
       -1.98440112])]"
23333,movel_fit,"[array([ 28.41605984, 600.1514334 , 578.78664331])]","[array([-0.7338195 , -1.45442368, -0.15841659, -3.08114101, -1.1955828 ,
       -1.99082378])]"
25000,movel_fit,"[array([ 54.19496842, 591.44365553, 585.90363579])]","[array([-0.75894702, -1.43924738, -0.17542186, -3.0594672 , -1.17500338,
       -1.99651003])]"
26666,movel_fit,"[array([ 89.22363828, 576.58827043, 600.08340296])]","[array([-0.78973325, -1.41199403, -0.20293872, -3.03146525, -1.14260258,
       -2.00046684])]"
28333,movel_fit,"[array([131.20982045, 554.82696908, 619.18705252])]","[array([-0.8237007 , -1.37449779, -0.23885601, -2.99886881, -1.09917255,
       -2.00188941])]"
30000,movel_fit,"[array([173.78473177, 528.51426901, 638.23452041])]","[array([-0.85595842, -1.33369653, -0.27690241, -2.96610017, -1.05081458,
       -2.00094486])]"
31666,movel_fit,"[array([209.7834082 , 503.13401821, 652.17589376])]","[array([-0.88237988, -1.2993394 , -0.30890077, -2.93778065, -1.00767991,
       -1.99843158])]"
33333,movel_fit,"[array([235.30251361, 484.00081132, 658.77215161])]","[array([-0.90198621, -1.27910188, -0.3286467 , -2.9162306 , -0.97864134,
       -1.99462776])]"
35000,movel_fit,"[array([248.77719714, 474.85048681, 657.65062754])]","[array([-0.91517009, -1.27806697, -0.33204895, -2.90239659, -0.96979444,
       -1.98933276])]"
36666,movel_fit,"[array([248.68890408, 478.43945327, 648.37691191])]","[array([-0.92117596, -1.29995209, -0.31602927, -2.89750522, -0.98570069,
       -1.98269595])]"
38333,movel_fit,"[array([233.6158136 , 495.7611463 , 629.56617865])]","[array([-0.91765237, -1.34633391, -0.27930163, -2.90282207, -1.02822985,
       -1.97561606])]"
40000,movel_fit,"[array([204.73460494, 523.53861844, 599.70424031])]","[array([-0.90317434, -1.41436133, -0.22437283, -2.91766046, -1.09284135,
       -1.96927729])]"
41666,movel_fit,"[array([171.65085615, 551.48799694, 562.64763047])]","[array([-0.88353521, -1.49005964, -0.16282401, -2.93574469, -1.16271545,
       -1.96454034])]"
43333,movel_fit,"[array([149.05179277, 569.36581135, 529.38630453])]","[array([-0.87101325, -1.55214375, -0.11247443, -2.9475652 , -1.21701277,
       -1.96221863])]"
45000,movel_fit,"[array([144.18294066, 574.70466263, 509.54620029])]","[array([-0.8731488 , -1.58627979, -0.08598201, -2.94813424, -1.24475741,
       -1.96336713])]"
46666,movel_fit,"[array([158.54095177, 567.39013232, 509.18376834])]","[array([-0.89202715, -1.58361021, -0.09118103, -2.93559371, -1.23995421,
       -1.96815921])]"
48333,movel_fit,"[array([192.3689236 , 545.42406446, 528.80527475])]","[array([-0.92799092, -1.5423148 , -0.12889723, -2.90836692, -1.20056972,
       -1.97510712])]"
50000,movel_fit,"[array([242.85199485, 505.8103224 , 560.79234283])]","[array([-0.97848644, -1.47153287, -0.19024201, -2.86671489, -1.13168179,
       -1.98174603])]"
