breakpoints,primitives,points,q_bp
0,movej_fit,"[array([3225.59682732, -997.22671686,  730.19462002])]","[array([ 0.        ,  0.86917397, -0.30019663, -0.        ,  1.14144533,
        0.        ])]"
500,movel_fit,"[array([3226.9834544 , -989.06632164,  728.74850079])]","[array([ 0.00438484,  0.86985955, -0.29883854, -0.00478215,  1.13975148,
        0.00194011])]"
1000,movel_fit,"[array([3228.37286029, -980.88957293,  727.29948352])]","[array([ 0.00877277,  0.87056571, -0.29743554, -0.00957497,  1.13803944,
        0.00389073])]"
1500,movel_fit,"[array([3229.76226618, -972.71282422,  725.85046625])]","[array([ 0.01315484,  0.87129113, -0.29599031, -0.01436886,  1.13631261,
        0.00584822])]"
2000,movel_fit,"[array([3231.15167208, -964.53607551,  724.40144898])]","[array([ 0.01753088,  0.87203581, -0.29450283, -0.01916377,  1.13457106,
        0.00781284])]"
2500,movel_fit,"[array([3232.54107797, -956.3593268 ,  722.95243171])]","[array([ 0.02190072,  0.87279978, -0.29297312, -0.02395968,  1.13281483,
        0.00978486])]"
3000,movel_fit,"[array([3233.93048386, -948.18257809,  721.50341445])]","[array([ 0.0262642 ,  0.87358306, -0.29140115, -0.02875656,  1.13104396,
        0.01176454])]"
3500,movel_fit,"[array([3235.31988976, -940.00582938,  720.05439718])]","[array([ 0.03062116,  0.87438567, -0.28978694, -0.03355439,  1.12925852,
        0.01375214])]"
4000,movel_fit,"[array([3236.70929565, -931.82908067,  718.60537991])]","[array([ 0.03497144,  0.87520763, -0.28813046, -0.03835315,  1.12745854,
        0.01574791])]"
4500,movel_fit,"[array([3238.09870154, -923.65233196,  717.15636264])]","[array([ 0.03931488,  0.87604898, -0.28643173, -0.04315281,  1.1256441 ,
        0.01775213])]"
5000,movel_fit,"[array([3239.48810744, -915.47558325,  715.70734537])]","[array([ 0.04365133,  0.87690972, -0.28469072, -0.04795338,  1.12381524,
        0.01976505])]"
5500,movel_fit,"[array([3240.87751333, -907.29883454,  714.25832811])]","[array([ 0.04798062,  0.87778989, -0.28290744, -0.05275483,  1.12197203,
        0.02178693])]"
6000,movel_fit,"[array([3242.26691922, -899.12208583,  712.80931084])]","[array([ 0.0523026 ,  0.87868951, -0.28108188, -0.05755716,  1.12011452,
        0.02381805])]"
6500,movel_fit,"[array([3243.65632512, -890.94533712,  711.36029357])]","[array([ 0.05661713,  0.87960861, -0.27921402, -0.06236037,  1.11824279,
        0.02585866])]"
7000,movel_fit,"[array([3245.04573101, -882.76858841,  709.9112763 ])]","[array([ 0.06092405,  0.88054722, -0.27730386, -0.06716446,  1.11635688,
        0.02790903])]"
7500,movel_fit,"[array([3246.4351369 , -874.5918397 ,  708.46225903])]","[array([ 0.06522321,  0.88150536, -0.27535139, -0.07196942,  1.11445688,
        0.02996941])]"
