primitives,points,q_bp
movej_fit,"[array([  854.37121218, -1015.5828327 ,   759.98090984])]","[array([-0.9887187 , -0.02431949, -0.22922101, -0.29182071, -1.2394421 ,
        2.86361041])]"
movel_fit,"[array([  854.56394915, -1005.27943374,   760.46102368])]","[array([-0.98684683, -0.02892645, -0.23304849, -0.29603963, -1.24703683,
        2.86754226])]"
movel_fit,"[array([ 854.80870589, -994.98521441,  760.76693736])]","[array([-0.9849159 , -0.03335675, -0.23687932, -0.30025506, -1.25457241,
        2.87140834])]"
movel_fit,"[array([ 855.10084714, -984.68323668,  760.89714763])]","[array([-0.98292445, -0.0376161 , -0.24072277, -0.30447327, -1.26206282,
        2.87521559])]"
movel_fit,"[array([ 855.43583915, -974.37633603,  760.85901727])]","[array([-0.98087513, -0.04170715, -0.24457827, -0.30869384, -1.26950811,
        2.87896528])]"
movel_fit,"[array([ 855.8091216 , -964.06725117,  760.65958638])]","[array([-0.97877061, -0.04563253, -0.24844535, -0.31291628, -1.27690835,
        2.88265864])]"
movel_fit,"[array([ 856.21611778, -953.75863093,  760.30557752])]","[array([-0.97661357, -0.04939478, -0.25232361, -0.31714004, -1.28426369,
        2.88629682])]"
movel_fit,"[array([ 856.65224429, -943.45304016,  759.80340203])]","[array([-0.97440674, -0.05299639, -0.25621273, -0.32136449, -1.29157432,
        2.88988095])]"
movel_fit,"[array([ 857.11292019, -933.15296503,  759.15916692])]","[array([-0.97215284, -0.05643979, -0.2601125 , -0.32558894, -1.29884049,
        2.89341212])]"
movel_fit,"[array([ 857.59357564, -922.86081802,  758.3786829 ])]","[array([-0.96985462, -0.05972735, -0.26402278, -0.32981265, -1.30606246,
        2.89689133])]"
movel_fit,"[array([ 858.08965992, -912.57894155,  757.46747268])]","[array([-0.96751482, -0.06286138, -0.2679435 , -0.33403481, -1.31324057,
        2.90031956])]"
movel_fit,"[array([ 858.59664912, -902.30961168,  756.43078013])]","[array([-0.96513619, -0.06584415, -0.27187467, -0.33825453, -1.32037517,
        2.90369775])]"
movel_fit,"[array([ 859.11005333, -892.05504112,  755.27358007])]","[array([-0.96272147, -0.06867785, -0.2758164 , -0.34247089, -1.32746667,
        2.90702679])]"
movel_fit,"[array([ 859.62542339, -881.81738146,  754.00058828])]","[array([-0.96027341, -0.07136463, -0.27976886, -0.3466829 , -1.33451551,
        2.91030752])]"
movel_fit,"[array([ 860.13835707, -871.59872526,  752.61627204])]","[array([-0.95779472, -0.07390659, -0.28373227, -0.35088949, -1.34152214,
        2.91354074])]"
movel_fit,"[array([ 860.64450509, -861.40110762,  751.12486116])]","[array([-0.95528811, -0.07630577, -0.28770697, -0.35508958, -1.34848706,
        2.9167272 ])]"
movel_fit,"[array([ 861.13957648, -851.22650736,  749.530359  ])]","[array([-0.95275628, -0.07856416, -0.29169331, -0.35928201, -1.35541081,
        2.91986764])]"
movel_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
movel_fit,"[array([ 857.90386729, -833.16536363,  740.2809109 ])]","[array([-0.9554062 , -0.07964054, -0.30350239, -0.37385503, -1.37024034,
        2.93557824])]"
movel_fit,"[array([ 854.50165028, -825.01108299,  733.13268157])]","[array([-0.955867  , -0.07649976, -0.30732808, -0.37654298, -1.38038405,
        2.93703159])]"
movel_fit,"[array([ 851.42117206, -816.66465128,  726.41117858])]","[array([-0.95426351, -0.07207385, -0.30898326, -0.37626228, -1.39193963,
        2.93380804])]"
movel_fit,"[array([ 848.66388462, -808.14139573,  720.12646464])]","[array([-0.95200784, -0.06689668, -0.30955618, -0.37549182, -1.40437817,
        2.92930127])]"
movel_fit,"[array([ 846.22967263, -799.45804179,  714.28679705])]","[array([-0.94972665, -0.0613068 , -0.30962652, -0.3753076 , -1.41733287,
        2.92500395])]"
movel_fit,"[array([ 844.11668394, -790.63236375,  708.89827063])]","[array([-0.94759725, -0.05548318, -0.30943495, -0.37599485, -1.43059109,
        2.92134317])]"
movel_fit,"[array([ 842.32126994, -781.68278331,  703.96458896])]","[array([-0.94558519, -0.04949731, -0.30903278, -0.377474  , -1.44405358,
        2.9182563 ])]"
movel_fit,"[array([ 840.83801184, -772.62796209,  699.48695136])]","[array([-0.94359272, -0.04336988, -0.30839726, -0.37956016, -1.45767863,
        2.91553963])]"
movel_fit,"[array([ 839.6598124 , -763.48641824,  695.46404061])]","[array([-0.94153471, -0.03711544, -0.30750453, -0.38209189, -1.47143474,
        2.91302115])]"
movel_fit,"[array([ 838.77803537, -754.2761857 ,  691.89209556])]","[array([-0.93936538, -0.03076807, -0.30636411, -0.3849738 , -1.4852725 ,
        2.91061824])]"
movel_fit,"[array([ 838.18267753, -745.01452537,  688.76505175])]","[array([-0.93707651, -0.02438916, -0.30502497, -0.38817123, -1.49911591,
        2.90833161])]"
movel_fit,"[array([ 837.86256076, -735.71769174,  686.07473401])]","[array([-0.93468283, -0.01806176, -0.30356388, -0.39168468, -1.51286828,
        2.90621153])]"
movel_fit,"[array([ 837.80553332, -726.40075345,  683.81108539])]","[array([-0.93220495, -0.01187728, -0.30206601, -0.39552155, -1.52642651,
        2.90431962])]"
