breakpoints,primitives,points,q_bp
28000,movel_fit,"[array([1154.84459785,  105.7599019 , 1054.9765665 ])]","[array([-0.24990781, -0.26861771,  0.60520981,  0.70262285,  1.4465179 ,
       -1.86800511])]"
28500,movel_fit,"[array([1156.75044112,  122.83946184, 1058.43251149])]","[array([-0.22842071, -0.26191067,  0.59357256,  0.6911849 ,  1.44953754,
       -1.85243491])]"
29000,movel_fit,"[array([1158.38615593,  140.04785982, 1061.54793603])]","[array([-0.20639309, -0.25484021,  0.58169211,  0.67876883,  1.45267226,
       -1.83685601])]"
29500,movel_fit,"[array([1159.63213909,  157.37238229, 1064.15584277])]","[array([-0.18382782, -0.24745058,  0.56975578,  0.6653412 ,  1.45589642,
       -1.82131804])]"
30000,movel_fit,"[array([1160.57916769,  174.77055731, 1066.46045416])]","[array([-0.16071771, -0.23963243,  0.55751434,  0.65085786,  1.45940275,
       -1.80568155])]"
30500,movel_fit,"[array([1161.74426398,  192.03817706, 1069.43774229])]","[array([-0.13715018, -0.23094867,  0.54379218,  0.63522857,  1.46392191,
       -1.78953014])]"
31000,movel_fit,"[array([1162.22491661,  209.47006665, 1071.46173883])]","[array([-0.11298465, -0.22206778,  0.53054885,  0.61856252,  1.46842207,
       -1.77350126])]"
31500,movel_fit,"[array([1162.11055422,  226.97375648, 1072.70915454])]","[array([-0.08825888, -0.21289851,  0.51759102,  0.60084611,  1.47306244,
       -1.75750888])]"
32000,movel_fit,"[array([1162.22640379,  244.54105106, 1074.50812785])]","[array([-0.0629199 , -0.20279563,  0.50327862,  0.58205941,  1.47869217,
       -1.7409093 ])]"
32500,movel_fit,"[array([1161.84540888,  261.99669697, 1075.7521636 ])]","[array([-0.03716961, -0.19231242,  0.48905513,  0.56224937,  1.48473571,
       -1.72433661])]"
33000,movel_fit,"[array([1160.71117048,  279.54559424, 1076.10689913])]","[array([-0.01085291, -0.18166976,  0.47544279,  0.54152042,  1.49089646,
       -1.70776938])]"
33500,movel_fit,"[array([1159.56992607,  297.10832007, 1076.60621104])]","[array([ 0.01595738, -0.17025617,  0.46109109,  0.51990293,  1.49789366,
       -1.69081634])]"
34000,movel_fit,"[array([1157.8919977 ,  314.56869477, 1076.5144085 ])]","[array([ 0.04313059, -0.1584875 ,  0.44704348,  0.49749336,  1.50531165,
       -1.6738337 ])]"
34500,movel_fit,"[array([1156.05261353,  332.04000919, 1076.31820275])]","[array([ 0.0706964 , -0.1460351 ,  0.43266305,  0.4744111 ,  1.51347368,
       -1.65655198])]"
35000,movel_fit,"[array([1153.59673333,  349.4667223 , 1075.49482016])]","[array([ 0.09857109, -0.13324905,  0.41877344,  0.4507978 ,  1.52207331,
       -1.63915048])]"
35500,movel_fit,"[array([1150.3408159 ,  366.63386191, 1073.6840965 ])]","[array([ 0.12655302, -0.12025282,  0.40587546,  0.42677974,  1.53091873,
       -1.62182274])]"
36000,movel_fit,"[array([1147.2543193 ,  383.93705639, 1072.30820309])]","[array([ 0.15476427, -0.10620627,  0.3920628 ,  0.40256071,  1.54099444,
       -1.60387637])]"
36500,movel_fit,"[array([1143.71720544,  401.0252918 , 1070.40915011])]","[array([ 0.1828998 , -0.09160417,  0.37866899,  0.37829117,  1.55171493,
       -1.58579076])]"
37000,movel_fit,"[array([1139.42355403,  417.89179174, 1067.61995149])]","[array([ 0.21090497, -0.07666509,  0.36628061,  0.3541791 ,  1.56279279,
       -1.56758949])]"
37500,movel_fit,"[array([1134.48840654,  434.35042332, 1063.85177567])]","[array([ 0.23854718, -0.06127736,  0.3549396 ,  0.33038442,  1.57418276,
       -1.5493541 ])]"
38000,movel_fit,"[array([1130.07489735,  451.28925919, 1061.51521896])]","[array([ 0.26612689, -0.04442256,  0.34163712,  0.30723439,  1.58771077,
       -1.53002191])]"
38500,movel_fit,"[array([1124.57629445,  467.39337095, 1057.26393579])]","[array([ 0.29291415, -0.02744751,  0.33059995,  0.28473286,  1.60088988,
       -1.51100641])]"
39000,movel_fit,"[array([1118.51274991,  483.19422829, 1052.09483616])]","[array([ 0.31909616, -0.0098263 ,  0.32050927,  0.2631528 ,  1.61441752,
       -1.4916906 ])]"
39500,movel_fit,"[array([1112.6179948 ,  499.25290654, 1048.02467098])]","[array([ 0.34477328,  0.00902532,  0.30905437,  0.2427711 ,  1.62993967,
       -1.47138739])]"
40000,movel_fit,"[array([1105.825849 ,  514.3506802, 1041.9522969])]","[array([ 0.36930885,  0.02820653,  0.29984959,  0.22352315,  1.64493058,
       -1.45123139])]"
40500,movel_fit,"[array([1099.36171641,  530.19748639, 1037.6936177 ])]","[array([ 0.39340268,  0.0487601 ,  0.28849146,  0.20591076,  1.66240153,
       -1.42971821])]"
41000,movel_fit,"[array([1091.88410312,  544.57988542, 1030.77743834])]","[array([ 0.41596114,  0.06934265,  0.28024045,  0.18956415,  1.67855483,
       -1.40865693])]"
41500,movel_fit,"[array([1084.82917482,  559.84427234, 1025.31728477])]","[array([ 0.43798321,  0.09123858,  0.27007326,  0.17508166,  1.69660956,
       -1.38638741])]"
42000,movel_fit,"[array([1076.97614579,  573.90174124, 1018.31929386])]","[array([ 0.45853687,  0.11297112,  0.26210849,  0.16203875,  1.71383991,
       -1.36432681])]"
42500,movel_fit,"[array([1068.9688209 ,  587.40346943, 1010.2580465 ])]","[array([ 0.47784512,  0.13511688,  0.25522876,  0.15053842,  1.73046362,
       -1.34221312])]"
43000,movel_fit,"[array([1060.89766924,  601.31597876, 1003.22348477])]","[array([ 0.4964229 ,  0.15764708,  0.2475449 ,  0.14088752,  1.7481281 ,
       -1.31931959])]"
43500,movel_fit,"[array([1052.4941172 ,  614.85229048,  995.79157131])]","[array([ 0.51391373,  0.18027147,  0.24060868,  0.1328681 ,  1.76557349,
       -1.29616726])]"
44000,movel_fit,"[array([1043.92954789,  628.35295971,  988.48978688])]","[array([ 0.53045223,  0.20317767,  0.23373425,  0.12658167,  1.78328644,
       -1.27250658])]"
44500,movel_fit,"[array([1034.90256035,  640.56221213,  979.47331813])]","[array([ 0.54548399,  0.22602671,  0.22898083,  0.12164868,  1.79961957,
       -1.24900483])]"
45000,movel_fit,"[array([1026.12551021,  653.49658953,  971.56638992])]","[array([ 0.55983792,  0.24952884,  0.22291802,  0.11866241,  1.81707364,
       -1.22455378])]"
45500,movel_fit,"[array([1016.87874053,  665.70920303,  962.88719884])]","[array([ 0.57302883,  0.27280872,  0.2182009 ,  0.1172052 ,  1.83370136,
       -1.19991442])]"
46000,movel_fit,"[array([1007.6227815 ,  677.82180841,  954.17216435])]","[array([ 0.58528015,  0.2961409 ,  0.21369696,  0.11733311,  1.85005212,
       -1.17493391])]"
46500,movel_fit,"[array([998.17294022, 689.45564768, 945.03249237])]","[array([ 0.59653103,  0.31922523,  0.21005701,  0.11884509,  1.86561883,
       -1.14983372])]"
47000,movel_fit,"[array([988.46470258, 700.64252557, 935.60398371])]","[array([ 0.6068749 ,  0.34200542,  0.20724461,  0.12169601,  1.88049745,
       -1.12454403])]"
47500,movel_fit,"[array([978.70024823, 711.82631858, 926.24140088])]","[array([ 0.6165019 ,  0.36470131,  0.2046212 ,  0.12594965,  1.89504492,
       -1.09889275])]"
48000,movel_fit,"[array([968.85120274, 722.84826326, 916.78192657])]","[array([ 0.62544365,  0.3869505 ,  0.20251901,  0.13138258,  1.90875244,
       -1.07324602])]"
48500,movel_fit,"[array([958.89321552, 733.63977543, 907.17129259])]","[array([ 0.63386051,  0.40817596,  0.20121164,  0.13763778,  1.92095308,
       -1.04820596])]"
49000,movel_fit,"[array([948.83534826, 744.20940074, 897.42010962])]","[array([ 0.6418334 ,  0.42855669,  0.20056852,  0.1445794 ,  1.9318605 ,
       -1.02370862])]"
49500,movel_fit,"[array([938.85512914, 754.49131078, 887.27974232])]","[array([ 0.64888828,  0.44994237,  0.19999349,  0.15288206,  1.94317415,
       -0.99811522])]"
50000,movel_fit,"[array([870.12610059, 822.50634907, 820.46622502])]","[array([ 0.69170436,  0.56624565,  0.20650252,  0.21900013,  1.98469663,
       -0.85294405])]"
