primitives,points,q_bp
movej_fit,"[array([ 470.48507776, -399.17538672, -401.2891875 ])]","[array([-1.43804013,  1.73437079,  0.06630117, -0.79836037, -1.21310925,
        0.06303445])]"
movel_fit,"[array([ 426.41104981, -450.79359586, -228.68455105])]","[array([-1.51285842,  1.54867025, -0.07216127, -0.74490339, -1.33662632,
        0.06179362])]"
movel_fit,"[array([ 417.73954589, -464.27864469, -190.3716626 ])]","[array([-1.53043924,  1.53061056, -0.07648349, -0.73958274, -1.38879546,
        0.06736061])]"
movel_fit,"[array([ 407.63263125, -475.23823164, -149.34859145])]","[array([-1.54543594,  1.51235731, -0.08188453, -0.7321806 , -1.44476037,
        0.07725075])]"
movel_fit,"[array([ 399.93712503, -492.98944793, -108.81331812])]","[array([-1.55990177,  1.50071632, -0.0757184 , -0.73236243, -1.50865364,
        0.08066494])]"
movel_fit,"[array([ 391.94011393, -512.38329879,  -69.26121549])]","[array([-1.57546263,  1.49089579, -0.06980446, -0.73759893, -1.57170302,
        0.08351482])]"
movel_fit,"[array([ 383.81572288, -533.54980298,  -30.39983819])]","[array([-1.59180833,  1.47922704, -0.06685382, -0.7477783 , -1.63117285,
        0.08574489])]"
movel_fit,"[array([ 376.4303608 , -557.68379543,    6.51055417])]","[array([-1.60738648,  1.46702863, -0.06219486, -0.76302657, -1.68741068,
        0.08616239])]"
movel_fit,"[array([ 369.76492626, -583.84817651,   41.79695979])]","[array([-1.62140511,  1.45416037, -0.05575706, -0.78244452, -1.74058495,
        0.0855134 ])]"
movel_fit,"[array([ 363.68733722, -611.38219496,   75.7579432 ])]","[array([-1.63371984,  1.44096099, -0.0474832 , -0.80556719, -1.79109172,
        0.08423626])]"
movel_fit,"[array([ 358.17708979, -639.91427852,  108.44374696])]","[array([-1.64445288,  1.42770157, -0.03742342, -0.83235152, -1.83880448,
        0.08244949])]"
movel_fit,"[array([ 353.28570518, -669.32144054,  139.81721302])]","[array([-1.65371168,  1.41474643, -0.02526715, -0.86291141, -1.88358361,
        0.08006628])]"
movel_fit,"[array([ 348.9816503 , -699.46120082,  170.03198397])]","[array([-1.66169987,  1.40205816, -0.0110977 , -0.8972675 , -1.92517883,
        0.07712307])]"
movel_fit,"[array([ 345.31104304, -730.28837783,  199.01160003])]","[array([-1.6685479 ,  1.38981794,  0.00547222, -0.93540146, -1.96314723,
        0.07358678])]"
movel_fit,"[array([ 342.23567008, -761.64749947,  226.86428276])]","[array([-1.67439631,  1.3780174 ,  0.0246324 , -0.97702277, -1.9971376 ,
        0.06962277])]"
movel_fit,"[array([ 339.63258367, -793.34909098,  253.89582254])]","[array([-1.67933161,  1.36674257,  0.04665026, -1.02171152, -2.02725161,
        0.06558395])]"
movel_fit,"[array([ 337.37536209, -825.13255399,  280.20358474])]","[array([-1.68345936,  1.35627135,  0.07195296, -1.06883471, -2.05345788,
        0.06201166])]"
movel_fit,"[array([ 335.20865628, -856.8861134 ,  306.01465841])]","[array([-1.68720171,  1.34627903,  0.10096839, -1.11752074, -2.0752783 ,
        0.05930731])]"
movel_fit,"[array([ 332.7813772 , -888.53566976,  331.59104236])]","[array([-1.69117139,  1.33626472,  0.13427232, -1.16661033, -2.09201111,
        0.05802123])]"
movel_fit,"[array([ 329.63429586, -919.80617281,  357.1741316 ])]","[array([-1.69593137,  1.32608686,  0.17250369, -1.21459106, -2.10342241,
        0.05899881])]"
movel_fit,"[array([ 325.21986894, -950.31344631,  383.04254414])]","[array([-1.70201313,  1.31575092,  0.21619249, -1.25987361, -2.10974123,
        0.06317776])]"
movel_fit,"[array([ 318.98062281, -979.66106452,  409.48755421])]","[array([-1.71001934,  1.3049404 ,  0.26545008, -1.30088194, -2.11111774,
        0.07135115])]"
movel_fit,"[array([  310.49104499, -1007.11782129,   436.95959616])]","[array([-1.72032972,  1.29279796,  0.31889439, -1.33618278, -2.10811634,
        0.08409342])]"
movel_fit,"[array([  299.46021371, -1031.94247063,   465.59124369])]","[array([-1.73282122,  1.27966666,  0.37530979, -1.36545683, -2.10267071,
        0.10116921])]"
movel_fit,"[array([  285.54838581, -1053.45699409,   495.53334711])]","[array([-1.74713969,  1.26670747,  0.43398481, -1.38969248, -2.0978562 ,
        0.12123411])]"
movel_fit,"[array([  268.60709279, -1070.14385719,   527.36738366])]","[array([-1.7627863 ,  1.25357012,  0.49169403, -1.41001409, -2.09710152,
        0.14338295])]"
movel_fit,"[array([  248.58544893, -1080.48706568,   561.55527197])]","[array([-1.77943601,  1.23931427,  0.54534372, -1.42736776, -2.10320865,
        0.16647275])]"
movel_fit,"[array([  226.11746298, -1084.58241932,   598.04110217])]","[array([-1.79664801,  1.2243879 ,  0.59614033, -1.4434376 , -2.11666836,
        0.18730122])]"
movel_fit,"[array([  203.16214841, -1084.5140876 ,   636.10181776])]","[array([-1.81250561,  1.21505822,  0.65518808, -1.46300047, -2.13740572,
        0.19887783])]"
movel_fit,"[array([  181.21011574, -1078.15743164,   676.13480089])]","[array([-1.82615992,  1.20584521,  0.71322967, -1.48513518, -2.16465343,
        0.20453633])]"
movel_fit,"[array([  156.38416691, -1059.96735323,   720.10545006])]","[array([-1.84188428,  1.17878841,  0.74179906, -1.50093549, -2.19970139,
        0.2174328 ])]"
movel_fit,"[array([  136.54550415, -1039.22465147,   764.6782845 ])]","[array([-1.85387158,  1.14880863,  0.76416496, -1.52122205, -2.23352839,
        0.22497361])]"
movel_fit,"[array([   96.92872657, -1009.52388318,   901.97012936])]","[array([-1.8746737 ,  1.24723043,  1.17855611, -1.7539025 , -2.27940906,
       -0.03017308])]"
