primitives,points,q_bp
movej_fit,"[array([ 467.2394712 , -401.28312431, -390.58052728])]","[array([-1.44201041,  1.71630687,  0.04823455, -0.79430875, -1.21283173,
        0.06274863])]"
movel_fit,"[array([ 426.2893849 , -450.56323274, -228.65146564])]","[array([-1.51297628,  1.54851398, -0.0726794 , -0.74484318, -1.33635628,
        0.06204134])]"
movel_fit,"[array([ 417.72591351, -464.28382818, -190.3836715 ])]","[array([-1.53045417,  1.53063251, -0.0764552 , -0.73956695, -1.38879983,
        0.06735581])]"
movel_fit,"[array([ 408.71595931, -477.10743591, -149.60644013])]","[array([-1.54432933,  1.51367927, -0.07768968, -0.73304785, -1.44691249,
        0.07533242])]"
movel_fit,"[array([ 400.00282482, -493.13563687, -108.85622971])]","[array([-1.55983394,  1.5008602 , -0.07535481, -0.73242115, -1.50881734,
        0.08051797])]"
movel_fit,"[array([ 391.6457582 , -511.85230836,  -68.88975538])]","[array([-1.57577377,  1.49001155, -0.07145197, -0.73728748, -1.57114012,
        0.08403026])]"
movel_fit,"[array([ 383.76775914, -533.47971083,  -30.36358846])]","[array([-1.59185964,  1.47913014, -0.06705113, -0.74772282, -1.63110011,
        0.0858142 ])]"
movel_fit,"[array([ 376.4705942, -557.7344833,    6.4741618])]","[array([-1.60734326,  1.46711593, -0.06203822, -0.76307552, -1.68745955,
        0.08611283])]"
movel_fit,"[array([ 369.79014974, -583.8836551 ,   41.7664909 ])]","[array([-1.6213777 ,  1.45423021, -0.05564049, -0.78247773, -1.74061692,
        0.08547877])]"
movel_fit,"[array([ 363.69675576, -611.39350934,   75.74381014])]","[array([-1.63370969,  1.44099048, -0.04744018, -0.80557961, -1.7911005 ,
        0.08422566])]"
movel_fit,"[array([ 358.18603464, -639.92149795,  108.43100086])]","[array([-1.64444353,  1.42772626, -0.03739153, -0.83236247, -1.8388086 ,
        0.08244328])]"
movel_fit,"[array([ 353.29355983, -669.32818287,  139.80881177])]","[array([-1.6537035 ,  1.41476406, -0.02524224, -0.86292153, -1.88358753,
        0.08005974])]"
movel_fit,"[array([ 348.9889448 , -699.46759345,  170.02480841])]","[array([-1.66169233,  1.40207376, -0.01107523, -0.89727721, -1.92518219,
        0.07711655])]"
movel_fit,"[array([ 345.31723694, -730.29303469,  199.00554553])]","[array([-1.66854163,  1.3898306 ,  0.00548938, -0.93540941, -1.96314897,
        0.07358211])]"
movel_fit,"[array([ 342.24102663, -761.65107976,  226.8606251 ])]","[array([-1.674391  ,  1.37802562,  0.02464416, -0.97702958, -1.99713864,
        0.06961884])]"
movel_fit,"[array([ 339.63687505, -793.34822053,  253.8928198 ])]","[array([-1.67932778,  1.36674586,  0.04665052, -1.0217142 , -2.02724922,
        0.06558628])]"
movel_fit,"[array([ 337.37755742, -825.13255101,  280.20367155])]","[array([-1.68345739,  1.35627097,  0.07195222, -1.06883657, -2.05345722,
        0.06201172])]"
movel_fit,"[array([ 335.20670043, -856.88731296,  306.01599829])]","[array([-1.6872033 ,  1.34627857,  0.10097066, -1.11752046, -2.07527996,
        0.05930477])]"
movel_fit,"[array([ 332.77289771, -888.53482013,  331.59374431])]","[array([-1.69117879,  1.33626103,  0.13426994, -1.16660352, -2.09201408,
        0.05802104])]"
movel_fit,"[array([ 329.61939182, -919.79538533,  357.18420226])]","[array([-1.69594511,  1.32606173,  0.17246826, -1.21457167, -2.10342404,
        0.05901227])]"
movel_fit,"[array([ 325.2050619 , -950.28871033,  383.06822179])]","[array([-1.70202806,  1.31568537,  0.21610053, -1.25984403, -2.1097396 ,
        0.06320947])]"
movel_fit,"[array([ 318.9790188 , -979.58285589,  409.57773598])]","[array([-1.7100295 ,  1.30470749,  0.26512727, -1.30082039, -2.11109872,
        0.07145379])]"
movel_fit,"[array([  310.49897085, -1007.05630445,   437.02434158])]","[array([-1.72033078,  1.29261585,  0.31863549, -1.33613733, -2.10809907,
        0.08418051])]"
movel_fit,"[array([  299.47919739, -1031.92016678,   465.61154973])]","[array([-1.73280937,  1.27959782,  0.37520611, -1.36544696, -2.10265644,
        0.10120704])]"
movel_fit,"[array([  285.62994951, -1053.28794151,   495.6610576 ])]","[array([-1.74710077,  1.2662114 ,  0.43321864, -1.38956943, -2.09778178,
        0.12153601])]"
