average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
1100.9708176675335,1132.890713680709,1065.849263061048,13.57851019639633,0.11480731761152205,0.4996325509013495,0.006258789330982393,0.08891235228047559,0.0036374912562169037,0.023648384060750382,0.000578708480683686,0.004453925387048966
