breakpoints,primitives,p_bp,q_bp
34999,moveabsj,"[array([  42.10150376, -296.29967385,  140.72545497])]","[array([-0.34129599,  0.53714009,  0.54171858,  1.0869506 , -0.47392135,
       -4.71085866])]"
35999,moveabsj,"[array([  33.43269597, -290.53935639,  138.21211587])]","[array([-0.34246195,  0.54905606,  0.55111686,  1.08774336, -0.46647377,
       -4.70617876])]"
36999,moveabsj,"[array([  26.65151318, -282.46126292,  134.74697426])]","[array([-0.33299015,  0.56337321,  0.56165712,  1.08784822, -0.44079209,
       -4.70008097])]"
37999,moveabsj,"[array([  21.46935496, -272.83339007,  131.0073326 ])]","[array([-0.31272139,  0.5800095 ,  0.57311202,  1.08652742, -0.39593007,
       -4.69345111])]"
38999,moveabsj,"[array([  17.15037481, -262.91286803,  128.00155813])]","[array([-0.28251434,  0.59886857,  0.58547386,  1.082974  , -0.33230876,
       -4.68794997])]"
39999,moveabsj,"[array([  12.62836831, -254.36754051,  126.79619929])]","[array([-0.24515156,  0.61960307,  0.59907065,  1.07682561, -0.25344525,
       -4.68567331])]"
40999,moveabsj,"[array([   6.86457229, -248.44580922,  127.88350155])]","[array([-0.20591261,  0.6413291 ,  0.6143108 ,  1.06885742, -0.16746508,
       -4.68768004])]"
41999,moveabsj,"[array([  -0.56172837, -245.21156146,  130.85011013])]","[array([-0.17096234,  0.66269386,  0.63089026,  1.06066742, -0.08553901,
       -4.69288251])]"
42999,moveabsj,"[array([  -9.17610069, -244.07913076,  134.8274982 ])]","[array([-0.14453026,  0.68237793,  0.64752909,  1.05339769, -0.01778555,
       -4.69926792])]"
43999,moveabsj,"[array([ -18.00580227, -244.49980198,  138.97059806])]","[array([-0.12814292,  0.69943289,  0.66262837,  1.04738069,  0.02910044,
       -4.70533867])]"
44999,moveabsj,"[array([ -26.05367437, -246.05721989,  142.55195426])]","[array([-0.12203948,  0.71306296,  0.6746538 ,  1.04271152,  0.05063325,
       -4.71017321])]"
45999,moveabsj,"[array([ -32.52488644, -248.43170924,  144.97007015])]","[array([-0.12635694,  0.72242319,  0.68221169,  1.03963847,  0.04307901,
       -4.71315244])]"
46999,moveabsj,"[array([ -37.23168049, -251.44442998,  145.99474167])]","[array([-1.41145255e-01,  7.27139609e-01,  6.84676959e-01,  1.03847622e+00,
        4.64969778e-03, -4.71411502e+00])]"
47999,moveabsj,"[array([ -40.91009209, -255.06861798,  145.98175139])]","[array([-0.16647295,  0.72772457,  0.68265039,  1.03950706, -0.06382425,
       -4.71352753])]"
48999,moveabsj,"[array([ -45.00363729, -259.21054798,  145.77283101])]","[array([-0.2024256 ,  0.72522232,  0.67760705,  1.04311186, -0.15903033,
       -4.71234078])]"
49999,moveabsj,"[array([ -51.04813644, -263.40378354,  146.46097563])]","[array([-0.24731875,  0.72098755,  0.67159666,  1.04949618, -0.27204512,
       -4.71185024])]"
