primitives,points,q_bp
movej_fit,"[array([ 446.38584424, -414.06139193, -322.4805168 ])]","[array([-1.46413236,  1.57738865, -0.08671155, -0.76756757, -1.18765899,
        0.03338207])]"
movel_fit,"[array([ 426.66141775, -452.12401173, -228.90203429])]","[array([-1.51284752,  1.54385909, -0.07553859, -0.7440717 , -1.33201769,
        0.04851001])]"
movec_fit,"[array([ 407.9925581 , -480.65099412, -143.06496252]), array([1319.07691742,  137.3544731 , -287.06476707])]","[array([-1.5488294 ,  1.51378704, -0.07710176, -0.73670288, -1.45825196,
        0.07914575]), [-1.57460025, 1.48983553, -0.05587879, -0.73515315, -1.59659791, 0.07577201]]"
movec_fit,"[array([ 380.63808905, -548.84607406,  -10.26201901]), array([1207.35123292,  134.87343708, -318.88900123])]","[array([-1.59949171,  1.47304153, -0.06010826, -0.75668539, -1.6636558 ,
        0.08388759]), [-1.61821136, 1.46389364, -0.05055524, -0.78175204, -1.73581602, 0.08529089]]"
movec_fit,"[array([ 364.65904107, -612.29692398,   74.54086104]), array([1103.35304554,  146.37814262, -354.05860892])]","[[-1.63291073, 1.44328079, -0.04440874, -0.80721873, -1.79150295, 0.08500858], [-1.64483398, 1.42785304, -0.03121113, -0.83758937, -1.84781727, 0.07776711]]"
movec_fit,"[array([ 353.85961077, -671.48885285,  140.61010329]), array([1027.11783135,  159.95012203, -381.14423296])]","[[-1.65326141, 1.41535867, -0.02217411, -0.86534038, -1.88586201, 0.07923148], [-1.66051347, 1.40531076, -0.01033398, -0.89615591, -1.9231052, 0.07708037]]"
movel_fit,"[array([ 342.58962545, -763.40054439,  228.09954448])]","[array([-1.67420177,  1.37836495,  0.0257574 , -0.9799821 , -1.9992709 ,
        0.06724956])]"
movec_fit,"[array([ 338.57759911, -811.48445345,  269.22400651]), array([ 800.41367187,  203.2145559 , -453.62536659])]","[[-1.6807864, 1.36081823, 0.06348164, -1.04746565, -2.04342256, 0.0651898], [-1.68887646, 1.34303123, 0.09547122, -1.12476699, -2.07543771, 0.05654417]]"
movec_fit,"[array([ 331.62418138, -899.85648942,  342.1035363 ]), array([ 683.36366437,  213.32341822, -477.38619882])]","[[-1.69264537, 1.33088226, 0.14836369, -1.18347787, -2.09698746, 0.05942206], [-1.70055767, 1.31578299, 0.19124268, -1.24651149, -2.10729071, 0.06108463]]"
movec_fit,"[array([ 319.81358504, -975.58070782,  408.07764243]), array([ 568.38063366,  204.54313938, -484.89176868])]","[[-1.70855017, 1.30415072, 0.26028539, -1.29488362, -2.11194582, 0.07193612], [-1.72292596, 1.2847094, 0.31181892, -1.34210102, -2.10470448, 0.08797937]]"
movec_fit,"[array([  282.48615185, -1056.96618697,   502.13123304]), array([ 392.17321027,  135.51686088, -453.18272337])]","[array([-1.74515386,  1.28139514,  0.47108059, -1.39853416, -2.11246851,
        0.11087041]), [-1.79471439, 1.19810374, 0.50722501, -1.41912869, -2.07546468, 0.2046567]]"
movec_fit,"[array([  211.55850371, -1086.21015383,   621.07059877]), array([ 300.66846453,   63.96676574, -410.17698354])]","[array([-1.80770144,  1.21639798,  0.62682709, -1.45576652, -2.12621249,
        0.19283021]), [-1.8266206, 1.21002343, 0.72000018, -1.48061435, -2.1709317, 0.20597446]]"
movec_fit,"[array([  156.25484841, -1059.42449448,   718.78257289]), array([ 2.40102855e+02, -8.32190468e-02, -3.69594600e+02])]","[array([-1.8421432 ,  1.17658584,  0.73369024, -1.49902491, -2.19954089,
        0.21930221]), [-1.85178001, 1.15576651, 0.78088711, -1.52316689, -2.23418459, 0.21997249]]"
movel_fit,"[array([   98.82110005, -1005.83023995,   852.48784623])]","[array([-1.8770766 ,  1.14176851,  0.9147869 , -1.60842435, -2.29106424,
        0.17978361])]"
