breakpoints,primitives,points,q_bp
0,moveabsj,"[array([1279.31890471, 1449.1999687 ,  240.84187213])]","[array([ 0.73518536,  0.65221914,  0.20465636, -2.77517703, -0.63558827,
       -2.19932386])]"
500,movel_fit,"[array([1183.72402962, 1421.40201331,  303.30718069])]","[array([ 0.7269894 ,  0.60705434,  0.23494342, -2.69567067, -0.76584562,
       -2.21754582])]"
1000,movel_fit,"[array([1169.32018092, 1416.10808135,  312.07771867])]","[array([ 0.72728817,  0.60040712,  0.23916866, -2.69206107, -0.78394402,
       -2.22411208])]"
1500,movel_fit,"[array([1154.7897489 , 1413.82641636,  321.90949268])]","[array([ 0.72958938,  0.59490011,  0.23992145, -2.69182467, -0.80349856,
       -2.23073161])]"
2000,movel_fit,"[array([1140.60500889, 1412.67136904,  332.36964608])]","[array([ 0.7323399 ,  0.59019009,  0.23882381, -2.69216925, -0.82423517,
       -2.2376699 ])]"
2500,movel_fit,"[array([1126.9396117 , 1410.89421618,  343.44646893])]","[array([ 0.73450708,  0.5854728 ,  0.23746885, -2.69193618, -0.84579726,
       -2.24533524])]"
3000,movel_fit,"[array([1114.1183513 , 1408.39923586,  355.2164879 ])]","[array([ 0.73587295,  0.58075907,  0.23581853, -2.69096624, -0.86817826,
       -2.25352574])]"
3500,movel_fit,"[array([1101.80361295, 1405.83375936,  367.528146  ])]","[array([ 0.73685108,  0.57620917,  0.23375636, -2.68928201, -0.89109531,
       -2.26187012])]"
4000,movel_fit,"[array([1089.70981442, 1403.78849701,  380.10555185])]","[array([ 0.7378386 ,  0.57207167,  0.2311324 , -2.68695894, -0.91423523,
       -2.27016177])]"
4500,movel_fit,"[array([1077.69410449, 1402.21040497,  392.86607222])]","[array([ 0.73891481,  0.56824881,  0.22815399, -2.68410422, -0.93738805,
       -2.27845448])]"
5000,movel_fit,"[array([1065.70346135, 1401.14883704,  405.70809693])]","[array([ 0.74015049,  0.56474955,  0.22488262, -2.68077676, -0.96038849,
       -2.28673555])]"
5500,movel_fit,"[array([1053.97808756, 1400.50138875,  418.70422393])]","[array([ 0.74143208,  0.56156538,  0.22123066, -2.67707814, -0.98327405,
       -2.29498803])]"
6000,movel_fit,"[array([1042.51222103, 1400.06455718,  432.10421292])]","[array([ 0.74268581,  0.55839477,  0.21739645, -2.67306609, -1.0060688 ,
       -2.30312212])]"
