timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 8,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 16,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 24,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 32,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 40,  18.6420,   8.3360, -35.3580, -34.7469,  32.8020,  25.2539
 48,  18.6420,   8.3360, -35.3581, -34.7468,  32.8021,  25.2539
 56,  18.6419,   8.3360, -35.3581, -34.7467,  32.8021,  25.2537
 64,  18.6419,   8.3360, -35.3582, -34.7465,  32.8022,  25.2536
 72,  18.6418,   8.3360, -35.3582, -34.7463,  32.8023,  25.2534
 80,  18.6417,   8.3359, -35.3583, -34.7460,  32.8025,  25.2532
 96,  18.6413,   8.3359, -35.3588, -34.7446,  32.8031,  25.2520
 104,  18.6413,   8.3359, -35.3588, -34.7446,  32.8031,  25.2520
 112,  18.6411,   8.3358, -35.3590, -34.7440,  32.8034,  25.2515
 120,  18.6409,   8.3358, -35.3593, -34.7433,  32.8038,  25.2508
 128,  18.6407,   8.3358, -35.3596, -34.7424,  32.8042,  25.2501
 136,  18.6404,   8.3357, -35.3599, -34.7414,  32.8047,  25.2493
 144,  18.6401,   8.3356, -35.3603, -34.7403,  32.8052,  25.2483
 152,  18.6397,   8.3356, -35.3607, -34.7390,  32.8059,  25.2472
 160,  18.6393,   8.3355, -35.3611, -34.7376,  32.8065,  25.2460
 168,  18.6389,   8.3354, -35.3617, -34.7361,  32.8073,  25.2447
 176,  18.6384,   8.3353, -35.3622, -34.7344,  32.8081,  25.2433
 184,  18.6378,   8.3352, -35.3629, -34.7325,  32.8090,  25.2417
 192,  18.6372,   8.3351, -35.3636, -34.7304,  32.8101,  25.2399
 200,  18.6366,   8.3350, -35.3643, -34.7281,  32.8112,  25.2380
 208,  18.6359,   8.3349, -35.3652, -34.7257,  32.8123,  25.2359
 224,  18.6334,   8.3344, -35.3681, -34.7170,  32.8165,  25.2286
 232,  18.6334,   8.3344, -35.3681, -34.7170,  32.8165,  25.2286
 240,  18.6324,   8.3343, -35.3692, -34.7137,  32.8182,  25.2257
 248,  18.6314,   8.3341, -35.3704, -34.7101,  32.8199,  25.2227
 256,  18.6303,   8.3339, -35.3717, -34.7063,  32.8217,  25.2195
 264,  18.6291,   8.3337, -35.3730, -34.7023,  32.8237,  25.2160
 272,  18.6279,   8.3335, -35.3745, -34.6979,  32.8258,  25.2123
 280,  18.6265,   8.3332, -35.3760, -34.6934,  32.8280,  25.2085
 288,  18.6252,   8.3330, -35.3776, -34.6885,  32.8304,  25.2044
 296,  18.6237,   8.3327, -35.3793, -34.6835,  32.8328,  25.2001
 304,  18.6222,   8.3324, -35.3811, -34.6782,  32.8354,  25.1956
 312,  18.6206,   8.3321, -35.3830, -34.6727,  32.8381,  25.1909
 320,  18.6189,   8.3318, -35.3849, -34.6670,  32.8408,  25.1860
 328,  18.6172,   8.3315, -35.3869, -34.6610,  32.8437,  25.1810
 336,  18.6155,   8.3312, -35.3889, -34.6549,  32.8467,  25.1758
 352,  18.6099,   8.3302, -35.3955, -34.6354,  32.8561,  25.1593
 360,  18.6099,   8.3302, -35.3955, -34.6354,  32.8561,  25.1593
 368,  18.6079,   8.3299, -35.3978, -34.6286,  32.8595,  25.1535
 376,  18.6059,   8.3295, -35.4001, -34.6216,  32.8628,  25.1475
 384,  18.6038,   8.3291, -35.4025, -34.6145,  32.8663,  25.1415
 392,  18.6017,   8.3287, -35.4050, -34.6072,  32.8698,  25.1353
 400,  18.5996,   8.3284, -35.4075, -34.5998,  32.8734,  25.1290
 408,  18.5974,   8.3280, -35.4100, -34.5923,  32.8771,  25.1226
 416,  18.5952,   8.3276, -35.4125, -34.5847,  32.8808,  25.1161
 424,  18.5930,   8.3272, -35.4151, -34.5769,  32.8845,  25.1095
 432,  18.5907,   8.3268, -35.4178, -34.5691,  32.8884,  25.1029
 440,  18.5884,   8.3264, -35.4205, -34.5611,  32.8922,  25.0961
 448,  18.5861,   8.3259, -35.4231, -34.5531,  32.8961,  25.0893
 456,  18.5838,   8.3255, -35.4259, -34.5450,  32.9000,  25.0825
 464,  18.5815,   8.3251, -35.4286, -34.5369,  32.9040,  25.0755
 480,  18.5743,   8.3238, -35.4369, -34.5121,  32.9160,  25.0545
 488,  18.5743,   8.3238, -35.4369, -34.5121,  32.9160,  25.0545
 496,  18.5719,   8.3234, -35.4397, -34.5038,  32.9201,  25.0474
 504,  18.5695,   8.3229, -35.4425, -34.4954,  32.9241,  25.0403
 512,  18.5671,   8.3225, -35.4454, -34.4870,  32.9282,  25.0332
 520,  18.5647,   8.3221, -35.4482, -34.4786,  32.9323,  25.0261
 528,  18.5623,   8.3216, -35.4510, -34.4702,  32.9363,  25.0190
 536,  18.5598,   8.3212, -35.4538, -34.4619,  32.9404,  25.0118
 544,  18.5574,   8.3208, -35.4566, -34.4535,  32.9445,  25.0047
 552,  18.5550,   8.3203, -35.4594, -34.4451,  32.9485,  24.9976
 560,  18.5526,   8.3199, -35.4623, -34.4367,  32.9526,  24.9905
 568,  18.5502,   8.3195, -35.4651, -34.4283,  32.9567,  24.9833
 576,  18.5478,   8.3190, -35.4679, -34.4199,  32.9607,  24.9762
 584,  18.5453,   8.3186, -35.4707, -34.4115,  32.9648,  24.9691
 592,  18.5429,   8.3182, -35.4735, -34.4031,  32.9689,  24.9620
 608,  18.5357,   8.3169, -35.4820, -34.3780,  32.9811,  24.9406
 616,  18.5357,   8.3169, -35.4820, -34.3780,  32.9811,  24.9406
 624,  18.5333,   8.3164, -35.4848, -34.3696,  32.9852,  24.9335
 632,  18.5308,   8.3160, -35.4876, -34.3612,  32.9892,  24.9264
 640,  18.5284,   8.3156, -35.4904, -34.3528,  32.9933,  24.9192
 648,  18.5260,   8.3151, -35.4933, -34.3444,  32.9974,  24.9121
 656,  18.5236,   8.3147, -35.4961, -34.3361,  33.0015,  24.9050
 664,  18.5212,   8.3143, -35.4989, -34.3277,  33.0055,  24.8979
 672,  18.5188,   8.3138, -35.5017, -34.3193,  33.0096,  24.8907
 680,  18.5163,   8.3134, -35.5045, -34.3109,  33.0137,  24.8836
 688,  18.5139,   8.3129, -35.5073, -34.3025,  33.0177,  24.8765
 696,  18.5115,   8.3125, -35.5102, -34.2941,  33.0218,  24.8694
 704,  18.5091,   8.3121, -35.5130, -34.2857,  33.0259,  24.8623
 712,  18.5067,   8.3116, -35.5158, -34.2773,  33.0300,  24.8551
 720,  18.5043,   8.3112, -35.5186, -34.2690,  33.0340,  24.8480
 736,  18.4970,   8.3099, -35.5271, -34.2438,  33.0462,  24.8266
 744,  18.4970,   8.3099, -35.5271, -34.2438,  33.0462,  24.8266
 752,  18.4946,   8.3095, -35.5299, -34.2354,  33.0503,  24.8195
 760,  18.4922,   8.3090, -35.5327, -34.2270,  33.0544,  24.8124
 768,  18.4898,   8.3086, -35.5355, -34.2186,  33.0584,  24.8053
 776,  18.4874,   8.3082, -35.5383, -34.2103,  33.0625,  24.7981
