timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 8,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 16,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 24,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 40,  18.6419,   8.3360, -35.3581, -34.7467,  32.8022,  25.2537
 48,  18.6419,   8.3360, -35.3581, -34.7467,  32.8022,  25.2537
 56,  18.6418,   8.3360, -35.3582, -34.7464,  32.8023,  25.2535
 64,  18.6417,   8.3359, -35.3583, -34.7461,  32.8024,  25.2532
 72,  18.6416,   8.3359, -35.3585, -34.7456,  32.8027,  25.2528
 80,  18.6414,   8.3359, -35.3587, -34.7450,  32.8030,  25.2523
 88,  18.6412,   8.3359, -35.3589, -34.7443,  32.8033,  25.2517
 96,  18.6410,   8.3358, -35.3592, -34.7434,  32.8037,  25.2509
 104,  18.6406,   8.3358, -35.3596, -34.7423,  32.8043,  25.2500
 112,  18.6403,   8.3357, -35.3600, -34.7410,  32.8049,  25.2489
 120,  18.6398,   8.3356, -35.3605, -34.7395,  32.8056,  25.2477
 128,  18.6394,   8.3355, -35.3611, -34.7378,  32.8064,  25.2462
 136,  18.6388,   8.3354, -35.3617, -34.7359,  32.8074,  25.2445
 144,  18.6381,   8.3353, -35.3625, -34.7336,  32.8085,  25.2426
 152,  18.6374,   8.3352, -35.3633, -34.7311,  32.8097,  25.2405
 168,  18.6347,   8.3347, -35.3665, -34.7218,  32.8142,  25.2326
 176,  18.6347,   8.3347, -35.3665, -34.7218,  32.8142,  25.2326
 184,  18.6337,   8.3345, -35.3677, -34.7180,  32.8160,  25.2294
 192,  18.6325,   8.3343, -35.3691, -34.7139,  32.8181,  25.2259
 200,  18.6312,   8.3340, -35.3706, -34.7094,  32.8202,  25.2221
 208,  18.6298,   8.3338, -35.3723, -34.7045,  32.8226,  25.2179
 216,  18.6282,   8.3335, -35.3741, -34.6992,  32.8252,  25.2134
 224,  18.6266,   8.3332, -35.3760, -34.6935,  32.8280,  25.2085
 232,  18.6248,   8.3329, -35.3781, -34.6873,  32.8310,  25.2033
 240,  18.6229,   8.3326, -35.3803, -34.6807,  32.8342,  25.1977
 248,  18.6208,   8.3322, -35.3827, -34.6736,  32.8376,  25.1916
 256,  18.6187,   8.3318, -35.3852, -34.6660,  32.8413,  25.1852
 264,  18.6163,   8.3314, -35.3879, -34.6579,  32.8452,  25.1783
 272,  18.6138,   8.3309, -35.3908, -34.6493,  32.8494,  25.1710
 280,  18.6112,   8.3305, -35.3939, -34.6401,  32.8539,  25.1632
 296,  18.6025,   8.3289, -35.4041, -34.6099,  32.8685,  25.1376
 304,  18.6025,   8.3289, -35.4041, -34.6099,  32.8685,  25.1376
 312,  18.5993,   8.3283, -35.4077, -34.5989,  32.8739,  25.1282
 320,  18.5961,   8.3277, -35.4116, -34.5875,  32.8794,  25.1186
 328,  18.5926,   8.3271, -35.4156, -34.5757,  32.8851,  25.1085
 336,  18.5891,   8.3265, -35.4197, -34.5635,  32.8911,  25.0982
 344,  18.5855,   8.3258, -35.4239, -34.5509,  32.8972,  25.0875
 352,  18.5818,   8.3252, -35.4282, -34.5380,  32.9034,  25.0765
 360,  18.5780,   8.3245, -35.4327, -34.5247,  32.9099,  25.0652
 368,  18.5740,   8.3238, -35.4373, -34.5111,  32.9165,  25.0536
 376,  18.5700,   8.3230, -35.4419, -34.4972,  32.9232,  25.0418
 384,  18.5659,   8.3223, -35.4467, -34.4830,  32.9301,  25.0298
 392,  18.5618,   8.3216, -35.4516, -34.4685,  32.9372,  25.0175
 400,  18.5575,   8.3208, -35.4565, -34.4537,  32.9443,  25.0049
 408,  18.5532,   8.3200, -35.4616, -34.4387,  32.9516,  24.9922
 424,  18.5398,   8.3176, -35.4771, -34.3924,  32.9741,  24.9529
 432,  18.5398,   8.3176, -35.4771, -34.3924,  32.9741,  24.9529
 440,  18.5353,   8.3168, -35.4824, -34.3766,  32.9818,  24.9395
 448,  18.5307,   8.3160, -35.4878, -34.3607,  32.9895,  24.9259
 456,  18.5260,   8.3151, -35.4932, -34.3445,  32.9973,  24.9122
 464,  18.5214,   8.3143, -35.4987, -34.3283,  33.0052,  24.8984
 472,  18.5166,   8.3134, -35.5042, -34.3119,  33.0132,  24.8845
 480,  18.5119,   8.3126, -35.5097, -34.2955,  33.0212,  24.8705
 488,  18.5071,   8.3117, -35.5153, -34.2789,  33.0292,  24.8565
 496,  18.5023,   8.3109, -35.5209, -34.2623,  33.0373,  24.8424
 504,  18.4975,   8.3100, -35.5265, -34.2456,  33.0453,  24.8282
 512,  18.4927,   8.3091, -35.5321, -34.2290,  33.0534,  24.8140
 520,  18.4879,   8.3083, -35.5377, -34.2122,  33.0615,  24.7998
 528,  18.4831,   8.3074, -35.5433, -34.1955,  33.0697,  24.7856
 536,  18.4783,   8.3065, -35.5489, -34.1788,  33.0778,  24.7715
 552,  18.4638,   8.3039, -35.5658, -34.1287,  33.1021,  24.7289
 560,  18.4638,   8.3039, -35.5658, -34.1287,  33.1021,  24.7289
 568,  18.4590,   8.3031, -35.5714, -34.1120,  33.1102,  24.7147
 576,  18.4542,   8.3022, -35.5770, -34.0953,  33.1183,  24.7005
 584,  18.4494,   8.3013, -35.5826, -34.0786,  33.1264,  24.6863
 592,  18.4446,   8.3005, -35.5882, -34.0618,  33.1345,  24.6721
 600,  18.4398,   8.2996, -35.5938, -34.0451,  33.1427,  24.6579
 608,  18.4350,   8.2987, -35.5994, -34.0284,  33.1508,  24.6437
 616,  18.4301,   8.2979, -35.6050, -34.0117,  33.1589,  24.6295
 624,  18.4253,   8.2970, -35.6107, -33.9950,  33.1670,  24.6153
 632,  18.4205,   8.2961, -35.6163, -33.9783,  33.1751,  24.6011
 640,  18.4157,   8.2953, -35.6219, -33.9616,  33.1832,  24.5869
 648,  18.4109,   8.2944, -35.6275, -33.9449,  33.1913,  24.5728
 656,  18.4061,   8.2935, -35.6331, -33.9282,  33.1994,  24.5586
 664,  18.4013,   8.2927, -35.6387, -33.9114,  33.2075,  24.5444
 680,  18.3868,   8.2901, -35.6556, -33.8613,  33.2319,  24.5018
 688,  18.3868,   8.2901, -35.6556, -33.8613,  33.2319,  24.5018
 696,  18.3820,   8.2892, -35.6612, -33.8446,  33.2400,  24.4876
 704,  18.3772,   8.2883, -35.6668, -33.8279,  33.2481,  24.4734
 712,  18.3724,   8.2875, -35.6724, -33.8112,  33.2562,  24.4592
 720,  18.3676,   8.2866, -35.6780, -33.7945,  33.2643,  24.4450
 728,  18.3627,   8.2857, -35.6837, -33.7778,  33.2724,  24.4308
 736,  18.3579,   8.2849, -35.6893, -33.7610,  33.2805,  24.4166
 744,  18.3531,   8.2840, -35.6949, -33.7443,  33.2887,  24.4024
 752,  18.3483,   8.2831, -35.7005, -33.7276,  33.2968,  24.3883
 760,  18.3435,   8.2823, -35.7061, -33.7109,  33.3049,  24.3741
 768,  18.3387,   8.2814, -35.7117, -33.6942,  33.3130,  24.3599
 776,  18.3339,   8.2805, -35.7173, -33.6775,  33.3211,  24.3457
