average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
243.96561386129682,246.91717987665007,240.30783587695757,1.0022664406936956,77.59869874128803,120.62463278987734,29.10226315878556,25.97581705191719,0.3430237272269197,0.5961385019754983,0.05342861281840374,0.12022443279569678
