breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 647.22400859, -672.87849026,  573.76316765])]","[array([-1.00971447,  0.05765019, -0.11346878,  2.78253314,  1.42398033,
       -0.17889267])]"
999,movel_fit,"[array([ 643.6447201 , -646.97611836,  563.56131877])]","[array([-1.01803164,  0.04074414, -0.15352521,  2.74685643,  1.43256361,
       -0.2035201 ])]"
1998,movel_fit,"[array([ 641.06148065, -620.46328259,  554.72433558])]","[array([-1.01486388,  0.02991255, -0.18122509,  2.72562927,  1.44643871,
       -0.25285202])]"
2997,movel_fit,"[array([ 639.4870408 , -593.44144248,  547.30351228])]","[array([-1.0105085 ,  0.02048469, -0.20650181,  2.7039224 ,  1.46141665,
       -0.3035772 ])]"
3996,movel_fit,"[array([ 638.91290489, -566.02507252,  541.32356384])]","[array([-1.00592769,  0.01129907, -0.23110531,  2.68047685,  1.47634216,
       -0.35251526])]"
4995,movel_fit,"[array([ 639.30829666, -538.33186249,  536.77832129])]","[array([-1.00021727e+00,  2.34829336e-03, -2.54575300e-01,  2.65661683e+00,
        1.49101950e+00, -4.00563937e-01])]"
5994,movel_fit,"[array([ 640.62258061, -510.47368419,  533.63147401])]","[array([-0.99298618, -0.00655724, -0.276848  ,  2.63292693,  1.50514393,
       -0.44765854])]"
6993,movel_fit,"[array([ 642.78949935, -482.54995843,  531.82073252])]","[array([-0.9843253 , -0.01594801, -0.29840901,  2.60934758,  1.51820907,
       -0.49290978])]"
7992,movel_fit,"[array([ 645.73204285, -454.64367147,  531.26383064])]","[array([-0.9742789 , -0.02627729, -0.3196034 ,  2.58588678,  1.52982192,
       -0.535765  ])]"
8991,movel_fit,"[array([ 649.36713471, -426.81966825,  531.86503248])]","[array([-0.962611  , -0.03757633, -0.3402036 ,  2.56290355,  1.53991676,
       -0.57649196])]"
9990,movel_fit,"[array([ 653.60962587, -399.12467391,  533.52116427])]","[array([-0.94891317, -0.04945548, -0.35951401,  2.5409541 ,  1.54870787,
       -0.6159028 ])]"
10989,movel_fit,"[array([ 658.37533677, -371.58852863,  536.12657509])]","[array([-0.93282166, -0.06134399, -0.37674856,  2.52052169,  1.55649945,
       -0.65483644])]"
11988,movel_fit,"[array([ 663.58308851, -344.22621315,  539.57677967])]","[array([-0.91415335, -0.07273658, -0.39133958,  2.50186276,  1.56352478,
       -0.6938219 ])]"
12987,movel_fit,"[array([ 669.1558104 , -317.04031717,  543.77080772])]","[array([-0.89290879, -0.08330118, -0.40302205,  2.48501873,  1.56989461,
       -0.73303835])]"
13986,movel_fit,"[array([ 675.02090235, -290.02364383,  548.6124577 ])]","[array([-0.86919359, -0.09284515, -0.41173907,  2.46992123,  1.57563489,
       -0.77246023])]"
14985,movel_fit,"[array([ 681.11006747, -263.16167082,  554.01072747])]","[array([-0.84313767, -0.10122821, -0.41750644,  2.4564933 ,  1.58074909,
       -0.81201366])]"
15984,movel_fit,"[array([ 687.35881848, -236.43463353,  559.87968846])]","[array([-0.81485929, -0.10831291, -0.42034245,  2.44469224,  1.58525229,
       -0.85164198])]"
16983,movel_fit,"[array([ 693.70581433, -209.81908178,  566.13801188])]","[array([-0.78446976, -0.11397931, -0.4202773 ,  2.43450214,  1.5891647 ,
       -0.89128743])]"
