breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([764.94259835, 880.92915872, 289.93448746])]","[array([ 0.60502468, -0.05936248, -0.18654387, -0.57190883, -1.50879281,
        0.81909429])]"
1633,movel_fit,"[array([833.35495097, 738.24649796, 271.28074063])]","[array([ 0.54756584, -0.08931429, -0.19582292, -0.40719306, -1.53909907,
        0.8496877 ])]"
3258,movel_fit,"[array([854.37675079, 685.10154734, 269.74237437])]","[array([ 0.53075903, -0.11901457, -0.21268908, -0.34299651, -1.53218098,
        0.87072993])]"
4914,movel_fit,"[array([872.05346946, 629.7112097 , 272.82453622])]","[array([ 0.51531956, -0.14097063, -0.22083784, -0.27621852, -1.53977574,
        0.88695603])]"
6641,movel_fit,"[array([886.90820588, 571.40028352, 280.97378548])]","[array([ 0.50002714, -0.16921239, -0.23169237, -0.20747454, -1.54686679,
        0.90469803])]"
8491,movel_fit,"[array([898.90694322, 508.95670827, 294.55559144])]","[array([ 0.48261129, -0.19739312, -0.23991543, -0.13821253, -1.56100271,
        0.920384  ])]"
10532,movel_fit,"[array([908.13084794, 440.6765844 , 314.47541523])]","[array([ 0.46040204, -0.23052238, -0.24853802, -0.06947198, -1.57748339,
        0.93558791])]"
12873,movel_fit,"[array([914.75880262, 363.57304875, 342.35617376])]","[array([ 4.30862297e-01, -2.74097725e-01, -2.59842595e-01,  4.25266138e-04,
       -1.59130615e+00,  9.53307252e-01])]"
15755,movel_fit,"[array([919.06783468, 270.54409543, 382.03492611])]","[array([ 0.38684403, -0.33666064, -0.27610751,  0.0729457 , -1.59502884,
        0.97715732])]"
20154,movel_fit,"[array([921.93921035, 131.4659354 , 449.2825171 ])]","[array([ 0.29394561, -0.44044699, -0.29842796,  0.14642896, -1.56897837,
        1.01443772])]"
23480,movel_fit,"[array([925.69281461,  27.60142791, 502.56360938])]","[array([ 0.18505716, -0.51766523, -0.30871172,  0.14845376, -1.51494223,
        1.03286595])]"
26380,movel_fit,"[array([933.41943396, -63.56378348, 547.40159223])]","[array([ 0.05476274, -0.57403734, -0.31258351,  0.1001621 , -1.44321786,
        1.0401611 ])]"
28692,movel_fit,"[array([ 944.36849222, -136.7088431 ,  581.00951267])]","[array([-0.08065175, -0.60202229, -0.30924944,  0.01032253, -1.37582093,
        1.02674031])]"
30688,movel_fit,"[array([ 958.4865753 , -200.36940853,  606.98308851])]","[array([-0.21238894, -0.60293271, -0.29721233, -0.09912939, -1.32490433,
        0.99636295])]"
32478,movel_fit,"[array([ 975.70698827, -257.53370173,  627.04298366])]","[array([-0.33508834, -0.57970351, -0.27578557, -0.21757923, -1.29493303,
        0.95084564])]"
34135,movel_fit,"[array([ 996.23719912, -310.1217113 ,  641.72917036])]","[array([-0.44173568, -0.53152543, -0.24099557, -0.33037745, -1.29055434,
        0.89520797])]"
35713,movel_fit,"[array([1020.28460466, -359.17153828,  651.82228349])]","[array([-0.53072559, -0.46154029, -0.19223157, -0.43175746, -1.30922121,
        0.83432025])]"
37254,movel_fit,"[array([1047.78429394, -405.57213086,  657.6659757 ])]","[array([-0.60353659, -0.37471214, -0.13177957, -0.52183222, -1.34525715,
        0.77264215])]"
38799,movel_fit,"[array([1079.05117001, -450.05180843,  659.26080335])]","[array([-0.66341244, -0.27583614, -0.0636271 , -0.60578042, -1.39200855,
        0.71228709])]"
40386,movel_fit,"[array([1114.55136005, -493.12207047,  656.58445382])]","[array([-0.71377689, -0.16916865,  0.00718649, -0.6911147 , -1.44317221,
        0.65376463])]"
42055,movel_fit,"[array([1154.84212993, -535.22285039,  649.3699162 ])]","[array([-0.75684715, -0.05769008,  0.07566319, -0.78451029, -1.4936556 ,
        0.59690917])]"
43843,movel_fit,"[array([1200.56112269, -576.67476156,  637.3252294 ])]","[array([-0.79178688,  0.05765125,  0.14033279, -0.8863989 , -1.54031369,
        0.54232433])]"
45781,movel_fit,"[array([1252.1410707 , -617.64672281,  619.84037   ])]","[array([-0.81946858,  0.17310686,  0.19434909, -1.00213571, -1.57755118,
        0.4893806 ])]"
47915,movel_fit,"[array([1310.61677548, -658.22973856,  596.22973184])]","[array([-0.83884794,  0.28607187,  0.23272801, -1.13394002, -1.60073091,
        0.43723285])]"
49999,movel_fit,"[array([1450.73999378, -744.29656758,  531.88906448])]","[array([-0.84531351,  0.52444126,  0.30690405, -1.42143986, -1.61970528,
        0.32800248])]"
