breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([760.65726908, 886.55446239, 292.48099286])]","[array([ 0.61022581, -0.06228256, -0.18717531, -0.57377916, -1.50467418,
        0.81450683])]"
1633,movel_fit,"[array([833.73685592, 738.45401152, 270.62386624])]","[array([ 0.54737242, -0.08851074, -0.19576411, -0.40753911, -1.53888227,
        0.84995972])]"
3258,movel_fit,"[array([854.7645322 , 685.24384081, 269.53898878])]","[array([ 0.53063309, -0.11868506, -0.21257467, -0.34311533, -1.53179955,
        0.87096107])]"
4914,movel_fit,"[array([872.13856257, 629.7104287 , 272.5379638 ])]","[array([ 0.51526521, -0.14093314, -0.22106772, -0.27625013, -1.53950848,
        0.88708174])]"
6641,movel_fit,"[array([887.07661382, 571.40640487, 280.77715168])]","[array([ 0.50005617, -0.16913327, -0.23178347, -0.2073017 , -1.54658453,
        0.9047792 ])]"
8491,movel_fit,"[array([899.03158115, 508.93363789, 294.35133576])]","[array([ 0.48268467, -0.19732941, -0.24003775, -0.13795836, -1.56077451,
        0.92040816])]"
10532,movel_fit,"[array([908.15895825, 440.60549684, 314.27723743])]","[array([ 0.46047172, -0.2304057 , -0.24863506, -0.06922657, -1.57748204,
        0.93552373])]"
12873,movel_fit,"[array([914.70872983, 363.48764245, 342.17088548])]","[array([ 4.30974846e-01, -2.74077433e-01, -2.60020107e-01,  7.09249730e-04,
       -1.59133703e+00,  9.53191762e-01])]"
15755,movel_fit,"[array([919.05229351, 270.47998401, 381.91265183])]","[array([ 0.38700441, -0.3366729 , -0.27626416,  0.07329762, -1.59500973,
        0.97703567])]"
20154,movel_fit,"[array([921.61493968, 131.50213922, 449.37573514])]","[array([ 0.29404287, -0.44086431, -0.29862152,  0.14636623, -1.56910928,
        1.01439426])]"
23480,movel_fit,"[array([925.34387744,  27.63173894, 502.64202781])]","[array([ 0.18561958, -0.51801498, -0.30892976,  0.14918933, -1.5152165 ,
        1.03240794])]"
26380,movel_fit,"[array([932.93684646, -63.44673943, 547.76210222])]","[array([ 0.05553133, -0.57458846, -0.31266345,  0.10114657, -1.44356212,
        1.03958537])]"
28692,movel_fit,"[array([ 943.72420323, -136.57445582,  581.6010418 ])]","[array([-0.07960738, -0.60285522, -0.3093068 ,  0.01188877, -1.376117  ,
        1.02591299])]"
30688,movel_fit,"[array([ 957.77035958, -200.30665636,  607.71034397])]","[array([-0.21150757, -0.60408267, -0.29738059, -0.09749631, -1.32486368,
        0.99568377])]"
32478,movel_fit,"[array([ 974.73844771, -257.56518058,  628.02739248])]","[array([-0.33464835, -0.58127276, -0.27602793, -0.21622596, -1.29474498,
        0.95053427])]"
34135,movel_fit,"[array([ 995.14941301, -310.40537077,  642.55331635])]","[array([-0.4421164 , -0.53310393, -0.24141627, -0.32984271, -1.29043663,
        0.8955764 ])]"
35713,movel_fit,"[array([1019.36176518, -359.55325917,  652.43463089])]","[array([-0.53137617, -0.46267818, -0.19254258, -0.43160634, -1.30925466,
        0.83484752])]"
37254,movel_fit,"[array([1047.00663073, -406.05284748,  658.2063299 ])]","[array([-0.604202  , -0.37542505, -0.13181581, -0.52165073, -1.34543792,
        0.77309903])]"
38799,movel_fit,"[array([1078.33378143, -450.59971061,  659.6588452 ])]","[array([-0.66401633, -0.27618343, -0.063418  , -0.60541025, -1.39242202,
        0.71262429])]"
40386,movel_fit,"[array([1113.89110816, -493.7553549 ,  656.94171613])]","[array([-0.71436342, -0.16913592,  0.00775206, -0.69064829, -1.44385767,
        0.65400504])]"
42055,movel_fit,"[array([1154.2352022 , -535.90822161,  649.60971993])]","[array([-0.75747206, -0.05741161,  0.07633175, -0.78418499, -1.49449194,
        0.5971522 ])]"
43843,movel_fit,"[array([1200.07224231, -577.33722789,  637.61121331])]","[array([-0.79228071,  0.05825281,  0.14142702, -0.88599399, -1.54134463,
        0.54232407])]"
45781,movel_fit,"[array([1251.61361825, -618.46082224,  620.06897772])]","[array([-0.82005673,  0.17389025,  0.19559031, -1.00180818, -1.57871306,
        0.48935511])]"
47915,movel_fit,"[array([1310.13676852, -658.95920546,  596.20750218])]","[array([-0.83946047,  0.28690936,  0.23350597, -1.13421056, -1.60192648,
        0.43730681])]"
49999,movel_fit,"[array([1457.60830905, -747.67437666,  527.96104717])]","[array([-0.84352516,  0.53729094,  0.31934457, -1.42353645, -1.62053205,
        0.32653235])]"
