breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([761.63006954, 885.50059695, 291.79108374])]","[array([ 0.60924579, -0.06122558, -0.18674815, -0.57325817, -1.50569818,
        0.81534692])]"
1633,movel_fit,"[array([833.65564272, 738.4057498 , 270.79200841])]","[array([ 0.54743647, -0.08872497, -0.19577719, -0.40741467, -1.53890204,
        0.84989312])]"
3258,movel_fit,"[array([854.69216566, 685.22220519, 269.54968404])]","[array([ 0.53066651, -0.11872259, -0.21259917, -0.34308161, -1.53187139,
        0.87091138])]"
4914,movel_fit,"[array([872.14463384, 629.7133719 , 272.58234348])]","[array([ 0.51527055, -0.14091373, -0.22100884, -0.27623925, -1.53955057,
        0.88706652])]"
6641,movel_fit,"[array([887.04692161, 571.40197326, 280.80099106])]","[array([ 0.50003654, -0.16913947, -0.23177288, -0.20735312, -1.54663892,
        0.90477233])]"
8491,movel_fit,"[array([899.00945865, 508.92939807, 294.38278116])]","[array([ 0.48264662, -0.19734112, -0.24002221, -0.13803492, -1.5608194 ,
        0.92041973])]"
10532,movel_fit,"[array([908.15068622, 440.61326718, 314.3074379 ])]","[array([ 0.46043917, -0.2304536 , -0.2486438 , -0.06930011, -1.5774597 ,
        0.93555576])]"
12873,movel_fit,"[array([914.72123009, 363.50050709, 342.19808666])]","[array([ 4.30931016e-01, -2.74101788e-01, -2.60007904e-01,  6.24480669e-04,
       -1.59130364e+00,  9.53237016e-01])]"
15755,movel_fit,"[array([919.04606038, 270.48814556, 381.93372155])]","[array([ 0.38694843, -0.33669161, -0.27624869,  0.07318935, -1.59500676,
        0.97707842])]"
20154,movel_fit,"[array([921.66652114, 131.49079199, 449.36416908])]","[array([ 0.29403073, -0.44078706, -0.29858121,  0.14639089, -1.5691028 ,
        1.01439559])]"
23480,movel_fit,"[array([925.39034995,  27.63539909, 502.63841535])]","[array([ 0.1854787 , -0.51796754, -0.30888074,  0.14897354, -1.51517835,
        1.03252432])]"
26380,movel_fit,"[array([933.00265294, -63.4628444 , 547.7116885 ])]","[array([ 0.05533573, -0.57448436, -0.31261776,  0.10086731, -1.4435437 ,
        1.03973317])]"
28692,movel_fit,"[array([ 943.81645252, -136.59223219,  581.51523119])]","[array([-0.07989894, -0.60267166, -0.30923339,  0.01143052, -1.37614944,
        1.02614158])]"
30688,movel_fit,"[array([ 957.86263872, -200.31085683,  607.61295015])]","[array([-0.21178665, -0.60380917, -0.29724651, -0.09798798, -1.32502792,
        0.99588698])]"
32478,movel_fit,"[array([ 974.88015705, -257.55820598,  627.86387348])]","[array([-0.33485295, -0.58088256, -0.27586521, -0.21666214, -1.29498418,
        0.95065894])]"
34135,movel_fit,"[array([ 995.30595531, -310.3579926 ,  642.44934425])]","[array([-0.44214843, -0.53270609, -0.2411904 , -0.33007042, -1.29068251,
        0.89554441])]"
35713,movel_fit,"[array([1019.47394982, -359.5105035 ,  652.35884117])]","[array([-0.53135734, -0.46241221, -0.19239287, -0.43171974, -1.30941988,
        0.83479673])]"
37254,movel_fit,"[array([1047.1130663 , -405.98393028,  658.13163085])]","[array([-0.60415425, -0.37523852, -0.13173716, -0.5217579 , -1.34553836,
        0.77304482])]"
38799,movel_fit,"[array([1078.41916871, -450.52803807,  659.6182731 ])]","[array([-0.66399443, -0.27609371, -0.06341427, -0.60556893, -1.39245379,
        0.71260627])]"
40386,movel_fit,"[array([1113.9809857 , -493.66857181,  656.88730352])]","[array([-0.71432801, -0.16914328,  0.00763567, -0.69082073, -1.44377358,
        0.65400935])]"
42055,movel_fit,"[array([1154.33205334, -535.81217462,  649.58283173])]","[array([-0.75740527, -0.05745842,  0.0762088 , -0.78430474, -1.49435526,
        0.59713449])]"
43843,movel_fit,"[array([1200.13776048, -577.24951118,  637.5673401 ])]","[array([-0.79224144,  0.05811627,  0.14118298, -0.8861278 , -1.5411442 ,
        0.54236083])]"
45781,movel_fit,"[array([1251.69210833, -618.33178537,  620.03025567])]","[array([-0.81998197,  0.17370624,  0.1953011 , -1.00191196, -1.57846942,
        0.4893887 ])]"
47915,movel_fit,"[array([1310.22124136, -658.84574472,  596.2125805 ])]","[array([-0.83934915,  0.28671488,  0.233356  , -1.13409244, -1.60164194,
        0.43730469])]"
49999,movel_fit,"[array([1454.92223145, -746.47697538,  529.28938426])]","[array([-0.84424298,  0.53256223,  0.31485233, -1.42236699, -1.62035559,
        0.32712168])]"
