breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([763.35295353, 882.99488837, 290.86071918])]","[array([ 0.60699804, -0.06040624, -0.18672607, -0.57247447, -1.50732152,
        0.81734938])]"
1633,movel_fit,"[array([833.53604976, 738.33892551, 271.0034716 ])]","[array([ 0.54749991, -0.08899042, -0.19580041, -0.407298  , -1.53896025,
        0.84980871])]"
3258,movel_fit,"[array([854.57640272, 685.17729878, 269.60481757])]","[array([ 0.5307053 , -0.11881837, -0.21263559, -0.34304038, -1.53198618,
        0.87084238])]"
4914,movel_fit,"[array([872.12834898, 629.71606025, 272.66841661])]","[array([ 0.5152851 , -0.14091261, -0.22092856, -0.27622898, -1.5396305 ,
        0.88703084])]"
6641,movel_fit,"[array([886.99704261, 571.4039878 , 280.8585414 ])]","[array([ 0.50002696, -0.16915707, -0.23174216, -0.20741153, -1.54672516,
        0.90474663])]"
8491,movel_fit,"[array([898.97503855, 508.93249591, 294.44437801])]","[array([ 0.48261654, -0.19735988, -0.23998506, -0.13811748, -1.56088798,
        0.92041926])]"
10532,movel_fit,"[array([908.14292362, 440.63399234, 314.36579421])]","[array([ 0.46041313, -0.2304944 , -0.24862013, -0.06938122, -1.57745311,
        0.93558076])]"
12873,movel_fit,"[array([914.73777298, 363.52304681, 342.25602586])]","[array([ 4.30888394e-01, -2.74112852e-01, -2.59955768e-01,  5.30019025e-04,
       -1.59129069e+00,  9.53280610e-01])]"
15755,movel_fit,"[array([919.04958385, 270.50481951, 381.97087781])]","[array([ 0.38689187, -0.33669356, -0.27620456,  0.07307311, -1.5950101 ,
        0.97712246])]"
20154,movel_fit,"[array([921.76236551, 131.4827334 , 449.33439312])]","[array([ 0.29400701, -0.44066023, -0.29852393,  0.14641335, -1.56906596,
        1.01440218])]"
23480,movel_fit,"[array([925.48878628,  27.62609867, 502.62094157])]","[array([ 0.18529843, -0.51786799, -0.30881065,  0.14873285, -1.51510232,
        1.03267247])]"
26380,movel_fit,"[array([933.1369814 , -63.49771884, 547.6096636 ])]","[array([ 0.05508751, -0.5743213 , -0.31258485,  0.10054231, -1.44345709,
        1.03991982])]"
28692,movel_fit,"[array([ 943.99669803, -136.62760639,  581.34196809])]","[array([-0.08023554, -0.60242077, -0.30920488,  0.01091632, -1.3760873 ,
        1.02640639])]"
30688,movel_fit,"[array([ 958.06213021, -200.32934643,  607.40436904])]","[array([-0.21208826, -0.60344954, -0.29716851, -0.09853447, -1.32508854,
        0.9961161 ])]"
32478,movel_fit,"[array([ 975.15985383, -257.5583319 ,  627.57645656])]","[array([-0.33503379, -0.58037848, -0.27575368, -0.2171293 , -1.29510179,
        0.95078508])]"
34135,movel_fit,"[array([ 995.62211555, -310.27761231,  642.21803285])]","[array([-0.44206455, -0.53219894, -0.24101839, -0.33026678, -1.29077965,
        0.89544647])]"
35713,movel_fit,"[array([1019.73215587, -359.40715805,  652.19666784])]","[array([-0.53119887, -0.46204596, -0.19225618, -0.43179645, -1.30947307,
        0.83465423])]"
37254,movel_fit,"[array([1047.33203048, -405.84944842,  657.97617921])]","[array([-0.60398194, -0.3750123 , -0.13170917, -0.52183564, -1.34552251,
        0.77292224])]"
38799,movel_fit,"[array([1078.63391912, -450.37162573,  659.50371051])]","[array([-0.66383168, -0.27597177, -0.06346175, -0.60570677, -1.39235173,
        0.71251546])]"
40386,movel_fit,"[array([1114.17359512, -493.48521894,  656.78850121])]","[array([-0.71417014, -0.16914633,  0.00747355, -0.69098614, -1.44358511,
        0.65394537])]"
42055,movel_fit,"[array([1154.50488911, -535.61149894,  649.51822697])]","[array([-0.75723114, -0.05754814,  0.07600444, -0.78441641, -1.49411067,
        0.59706732])]"
43843,movel_fit,"[array([1200.27431424, -577.06086634,  637.48504801])]","[array([-0.79210924,  0.05792602,  0.14084194, -0.886264  , -1.54083354,
        0.54237148])]"
45781,movel_fit,"[array([1251.8506227 , -618.09901198,  619.96257744])]","[array([-0.81981473,  0.17347072,  0.19492378, -1.00202208, -1.57811284,
        0.48940312])]"
47915,movel_fit,"[array([1310.35641624, -658.63704537,  596.2247435 ])]","[array([-0.83917056,  0.28644704,  0.23312305, -1.133985  , -1.60126761,
        0.4372841 ])]"
49999,movel_fit,"[array([1453.37949581, -745.92045996,  530.21648347])]","[array([-0.84474501,  0.52969887,  0.31210215, -1.42198139, -1.62006243,
        0.32748218])]"
