timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 336,   2.8514,   1.7346,   -.7966,   3.4023, -90.8859,  -3.5958, -16.2380,   1.4049, -10.0956,  -6.8284, -72.2918,  17.0221
 348,   3.1845,   1.9373,   -.8896,   3.7998, -90.9894,  -4.0160, -17.7378,   1.5347, -11.0281,  -7.4591, -70.6562,  18.5943
 360,   3.5391,   2.1530,   -.9887,   4.2229, -91.0996,  -4.4632, -19.2688,   1.6671, -11.9800,  -8.1030, -68.9865,  20.1993
 372,   3.9153,   2.3819,  -1.0938,   4.6717, -91.2165,  -4.9375, -20.8248,   1.8017, -12.9474,  -8.7573, -67.2896,  21.8304
 384,   4.3129,   2.6238,  -1.2049,   5.1462, -91.3400,  -5.4389, -22.3998,   1.9380, -13.9267,  -9.4197, -65.5720,  23.4815
 396,   4.7320,   2.8787,  -1.3220,   5.6462, -91.4703,  -5.9675, -23.9876,   2.0754, -14.9139, -10.0874, -63.8404,  25.1460
 408,   5.1726,   3.1468,  -1.4451,   6.1720, -91.6071,  -6.5231, -25.5811,   2.2132, -15.9045, -10.7574, -62.1028,  26.8164
 420,   5.6347,   3.4279,  -1.5742,   6.7234, -91.7507,  -7.1059, -27.1700,   2.3507, -16.8924, -11.4256, -60.3699,  28.4820
 432,   6.1181,   3.7220,  -1.7092,   7.3002, -91.9009,  -7.7155, -28.7471,   2.4872, -17.8729, -12.0888, -58.6500,  30.1353
 444,   6.6220,   4.0285,  -1.8500,   7.9015, -92.0575,  -8.3510, -30.3061,   2.6221, -18.8422, -12.7444, -56.9499,  31.7696
 456,   7.1455,   4.3470,  -1.9963,   8.5261, -92.2201,  -9.0112, -31.8408,   2.7548, -19.7964, -13.3898, -55.2762,  33.3784
 468,   7.6876,   4.6768,  -2.1477,   9.1729, -92.3886,  -9.6947, -33.3450,   2.8850, -20.7316, -14.0223, -53.6359,  34.9552
 480,   8.2472,   5.0172,  -2.3040,   9.8406, -92.5624, -10.4005, -34.8123,   3.0119, -21.6439, -14.6394, -52.0356,  36.4934
 492,   8.8234,   5.3678,  -2.4650,  10.5282, -92.7415, -11.1272, -36.2367,   3.1352, -22.5295, -15.2384, -50.4823,  37.9866
 504,  10.0218,   6.0968,  -2.7998,  11.9581, -93.1138, -12.6384, -38.9314,   3.3683, -24.2048, -16.3716, -47.5436,  40.8114
 516,  10.0218,   6.0968,  -2.7998,  11.9581, -93.1138, -12.6384, -38.9314,   3.3683, -24.2048, -16.3716, -47.5436,  40.8114
 528,  10.6420,   6.4741,  -2.9731,  12.6981, -93.3065, -13.4206, -40.1892,   3.4771, -24.9868, -16.9005, -46.1720,  42.1299
 540,  11.2749,   6.8591,  -3.1499,  13.4533, -93.5032, -14.2187, -41.3789,   3.5801, -25.7265, -17.4008, -44.8745,  43.3771
 552,  11.9195,   7.2513,  -3.3300,  14.2225, -93.7034, -15.0316, -42.4942,   3.6766, -26.4200, -17.8698, -43.6582,  44.5463
 564,  12.5749,   7.6500,  -3.5131,  15.0045, -93.9071, -15.8581, -43.5290,   3.7661, -27.0633, -18.3049, -42.5298,  45.6310
 576,  13.2400,   8.0546,  -3.6989,  15.7981, -94.1137, -16.6969, -44.4768,   3.8481, -27.6526, -18.7035, -41.4961,  46.6246
 588,  13.9139,   8.4646,  -3.8872,  16.6022, -94.3231, -17.5468, -45.3323,   3.9221, -28.1845, -19.0633, -40.5631,  47.5214
 600,  14.5957,   8.8793,  -4.0776,  17.4157, -94.5349, -18.4065, -46.0941,   3.9880, -28.6581, -19.3836, -39.7324,  48.3200
 612,  15.2842,   9.2982,  -4.2700,  18.2373, -94.7489, -19.2749, -46.7630,   4.0459, -29.0740, -19.6649, -39.0029,  49.0211
 624,  15.9787,   9.7207,  -4.4640,  19.0660, -94.9647, -20.1507, -47.3437,   4.0961, -29.4350, -19.9091, -38.3696,  49.6299
 636,  16.6780,  10.1462,  -4.6594,  19.9004, -95.1819, -21.0326, -47.8424,   4.1393, -29.7451, -20.1188, -37.8258,  50.1527
 648,  17.3812,  10.5740,  -4.8559,  20.7395, -95.4004, -21.9194, -48.2652,   4.1759, -30.0080, -20.2967, -37.3647,  50.5960
 660,  18.0874,  11.0036,  -5.0531,  21.5821, -95.6199, -22.8100, -48.6185,   4.2064, -30.2276, -20.4452, -36.9794,  50.9663
 672,  18.7955,  11.4344,  -5.2510,  22.4270, -95.8399, -23.7030, -48.9085,   4.2315, -30.4079, -20.5671, -36.6632,  51.2703
 684,  19.5045,  11.8656,  -5.4490,  23.2730, -96.0601, -24.5970, -49.1413,   4.2517, -30.5527, -20.6651, -36.4092,  51.5143
 696,  20.9188,  12.7260,  -5.8441,  24.9605, -96.4995, -26.3806, -49.4607,   4.2793, -30.7512, -20.7994, -36.0610,  51.8491
 708,  20.9188,  12.7260,  -5.8441,  24.9605, -96.4995, -26.3806, -49.4607,   4.2793, -30.7512, -20.7994, -36.0610,  51.8491
 720,  21.6220,  13.1538,  -6.0406,  25.7996, -96.7180, -27.2674, -49.5598,   4.2879, -30.8128, -20.8410, -35.9529,  51.9530
 732,  22.3213,  13.5793,  -6.2360,  26.6340, -96.9353, -28.1493, -49.6268,   4.2937, -30.8545, -20.8692, -35.8799,  52.0232
 744,  23.0158,  14.0018,  -6.4300,  27.4627, -97.1511, -29.0251, -49.6678,   4.2972, -30.8800, -20.8865, -35.8351,  52.0663
 756,  23.7043,  14.4207,  -6.6224,  28.2843, -97.3650, -29.8935, -49.6896,   4.2991, -30.8935, -20.8956, -35.8114,  52.0891
 768,  24.3861,  14.8354,  -6.8128,  29.0977, -97.5769, -30.7532, -49.6982,   4.2998, -30.8989, -20.8992, -35.8020,  52.0981
 780,  25.0600,  15.2454,  -7.0011,  29.9019, -97.7863, -31.6031, -49.6999,   4.3000, -30.8999, -20.9000, -35.8001,  52.0999
 792,  25.7251,  15.6500,  -7.1869,  30.6955, -97.9929, -32.4419, -49.7000,   4.3000, -30.9000, -20.9000, -35.8000,  52.1000
 804,  26.3805,  16.0487,  -7.3700,  31.4775, -98.1965, -33.2684, -49.7000,   4.3000, -30.9000, -20.9000, -35.8000,  52.1000
 816,  27.0251,  16.4409,  -7.5501,  32.2467, -98.3968, -34.0813, -49.6999,   4.3000, -30.9000, -20.8999, -35.8000,  52.0998
 828,  27.6580,  16.8259,  -7.7269,  33.0019, -98.5935, -34.8794, -49.6996,   4.3000, -30.8999, -20.8997, -35.7999,  52.0994
 840,  28.2782,  17.2032,  -7.9002,  33.7419, -98.7862, -35.6616, -49.6990,   4.3000, -30.8998, -20.8994, -35.7997,  52.0986
 852,  28.8847,  17.5722,  -8.0696,  34.4656, -98.9746, -36.4264, -49.6980,   4.3000, -30.8996, -20.8988, -35.7994,  52.0972
 864,  29.4766,  17.9322,  -8.2350,  35.1718, -99.1585, -37.1728, -49.6965,   4.2999, -30.8994, -20.8979, -35.7990,  52.0951
 876,  30.0528,  18.2828,  -8.3960,  35.8594, -99.3376, -37.8995, -49.6944,   4.2999, -30.8990, -20.8967, -35.7985,  52.0923
 888,  31.1545,  18.9530,  -8.7037,  37.1739, -99.6798, -39.2888, -49.6882,   4.2998, -30.8980, -20.8930, -35.7967,  52.0836
 900,  31.1545,  18.9530,  -8.7037,  37.1739, -99.6798, -39.2888, -49.6882,   4.2998, -30.8980, -20.8930, -35.7967,  52.0836
 912,  31.6780,  19.2715,  -8.8500,  37.7985, -99.8425, -39.9490, -49.6838,   4.2997, -30.8972, -20.8904, -35.7955,  52.0775
 924,  32.1819,  19.5780,  -8.9908,  38.3998, -99.9991, -40.5845, -49.6784,   4.2996, -30.8963, -20.8872, -35.7940,  52.0700
 936,  32.6653,  19.8721,  -9.1258,  38.9766, -100.1493, -41.1941, -49.6719,   4.2995, -30.8952, -20.8834, -35.7922,  52.0611
 948,  33.1274,  20.1532,  -9.2549,  39.5280, -100.2928, -41.7769, -49.6643,   4.2994, -30.8938, -20.8788, -35.7901,  52.0505
 960,  33.5680,  20.4213,  -9.3780,  40.0537, -100.4297, -42.3325, -49.6555,   4.2993, -30.8923, -20.8736, -35.7877,  52.0382
 972,  33.9871,  20.6762,  -9.4951,  40.5538, -100.5600, -42.8610, -49.6452,   4.2991, -30.8905, -20.8675, -35.7848,  52.0240
 984,  34.3847,  20.9181,  -9.6062,  41.0283, -100.6835, -43.3625, -49.6335,   4.2989, -30.8885, -20.8605, -35.7816,  52.0077
 996,  34.7609,  21.1469,  -9.7113,  41.4771, -100.8004, -43.8368, -49.6202,   4.2987, -30.8862, -20.8526, -35.7780,  51.9893
 1008,  35.1155,  21.3627,  -9.8103,  41.9002, -100.9106, -44.2840, -49.6053,   4.2985, -30.8836, -20.8438, -35.7738,  51.9686
 1020,  35.4486,  21.5654,  -9.9034,  42.2977, -101.0141, -44.7041, -49.5888,   4.2982, -30.8807, -20.8339, -35.7693,  51.9457
 1032,  35.7603,  21.7549,  -9.9905,  42.6696, -101.1109, -45.0972, -49.5707,   4.2980, -30.8775, -20.8231, -35.7643,  51.9205
 1044,  36.0504,  21.9315, -10.0715,  43.0158, -101.2010, -45.4631, -49.5512,   4.2977, -30.8741, -20.8115, -35.7589,  51.8934
 1056,  36.3191,  22.0949, -10.1466,  43.3364, -101.2845, -45.8019, -49.5302,   4.2974, -30.8704, -20.7990, -35.7531,  51.8643
 1068,  36.5663,  22.2453, -10.2156,  43.6313, -101.3613, -46.1136, -49.5081,   4.2971, -30.8665, -20.7857, -35.7470,  51.8334
 1080,  36.9974,  22.5076, -10.3361,  44.1457, -101.4953, -46.6573, -49.4603,   4.2966, -30.8580, -20.7571, -35.7339,  51.7670
 1092,  36.9974,  22.5076, -10.3361,  44.1457, -101.4953, -46.6573, -49.4603,   4.2966, -30.8580, -20.7571, -35.7339,  51.7670
 1104,  37.1832,  22.6206, -10.3880,  44.3674, -101.5530, -46.8916, -49.4349,   4.2963, -30.8534, -20.7419, -35.7269,  51.7316
 1116,  37.3504,  22.7223, -10.4347,  44.5669, -101.6049, -47.1025, -49.4086,   4.2960, -30.8487, -20.7262, -35.7197,  51.6950
 1128,  37.5000,  22.8133, -10.4765,  44.7455, -101.6514, -47.2912, -49.3816,   4.2957, -30.8439, -20.7099, -35.7123,  51.6574
 1140,  37.6331,  22.8943, -10.5137,  44.9042, -101.6928, -47.4589, -49.3539,   4.2955, -30.8388, -20.6932, -35.7047,  51.6187
 1152,  37.7505,  22.9657, -10.5465,  45.0443, -101.7293, -47.6070, -49.3256,   4.2952, -30.8337, -20.6762, -35.6970,  51.5792
 1164,  37.8532,  23.0282, -10.5752,  45.1669, -101.7612, -47.7366, -49.2968,   4.2950, -30.8285, -20.6588, -35.6891,  51.5391
 1176,  37.9423,  23.0824, -10.6001,  45.2732, -101.7888, -47.8489, -49.2676,   4.2948, -30.8231, -20.6412, -35.6812,  51.4984
 1188,  38.0186,  23.1288, -10.6214,  45.3643, -101.8126, -47.9452, -49.2381,   4.2946, -30.8177, -20.6234, -35.6731,  51.4572
 1200,  38.0833,  23.1682, -10.6395,  45.4414, -101.8327, -48.0267, -49.2085,   4.2944, -30.8123, -20.6054, -35.6651,  51.4158
 1212,  38.1372,  23.2009, -10.6545,  45.5057, -101.8494, -48.0947, -49.1787,   4.2943, -30.8068, -20.5874, -35.6570,  51.3742
 1224,  38.1813,  23.2278, -10.6668,  45.5584, -101.8631, -48.1503, -49.1489,   4.2941, -30.8012, -20.5693, -35.6489,  51.3326
 1236,  38.2166,  23.2493, -10.6767,  45.6005, -101.8741, -48.1949, -49.1192,   4.2940, -30.7957, -20.5512, -35.6408,  51.2909
 1248,  38.2442,  23.2660, -10.6844,  45.6334, -101.8826, -48.2296, -49.0894,   4.2939, -30.7901, -20.5331, -35.6327,  51.2493
 1260,  38.2648,  23.2786, -10.6902,  45.6580, -101.8891, -48.2556, -49.0596,   4.2938, -30.7845, -20.5150, -35.6247,  51.2076
 1272,  38.2896,  23.2937, -10.6971,  45.6876, -101.8968, -48.2869, -49.0001,   4.2937, -30.7733, -20.4786, -35.6086,  51.1242
 1284,  38.2896,  23.2937, -10.6971,  45.6876, -101.8968, -48.2869, -49.0001,   4.2937, -30.7733, -20.4786, -35.6086,  51.1242
 1296,  38.2956,  23.2973, -10.6988,  45.6948, -101.8986, -48.2945, -48.9704,   4.2937, -30.7676, -20.4604, -35.6005,  51.0825
 1308,  38.2987,  23.2992, -10.6996,  45.6984, -101.8996, -48.2984, -48.9406,   4.2937, -30.7619, -20.4422, -35.5925,  51.0408
 1320,  38.2998,  23.2999, -10.7000,  45.6998, -101.8999, -48.2998, -48.9109,   4.2937, -30.7563, -20.4240, -35.5845,  50.9990
 1332,  38.3000,  23.3000, -10.7000,  45.7000, -101.9000, -48.3000, -48.8811,   4.2938, -30.7505, -20.4057, -35.5765,  50.9573
 1344,  38.3000,  23.3000, -10.7000,  45.7000, -101.9000, -48.3000, -48.8514,   4.2939, -30.7448, -20.3874, -35.5685,  50.9155
 1356,  38.3000,  23.3000, -10.7000,  45.7000, -101.9000, -48.3000, -48.8216,   4.2939, -30.7390, -20.3691, -35.5605,  50.8737
 1368,  38.3000,  23.3000, -10.7000,  45.7000, -101.9000, -48.3000, -48.7919,   4.2940, -30.7332, -20.3507, -35.5525,  50.8319
 1380,  38.3000,  23.2999, -10.7001,  45.6999, -101.8999, -48.3000, -48.7621,   4.2942, -30.7274, -20.3324, -35.5446,  50.7901
 1392,  38.3000,  23.2997, -10.7001,  45.6998, -101.8999, -48.3000, -48.7324,   4.2943, -30.7216, -20.3140, -35.5366,  50.7482
 1404,  38.3001,  23.2995, -10.7003,  45.6995, -101.8998, -48.2999, -48.7027,   4.2945, -30.7158, -20.2956, -35.5286,  50.7064
 1416,  38.3001,  23.2991, -10.7005,  45.6992, -101.8996, -48.2999, -48.6729,   4.2947, -30.7099, -20.2772, -35.5207,  50.6645
 1428,  38.3002,  23.2985, -10.7008,  45.6987, -101.8994, -48.2999, -48.6432,   4.2949, -30.7040, -20.2587, -35.5128,  50.6226
 1440,  38.3004,  23.2978, -10.7011,  45.6981, -101.8991, -48.2998, -48.6135,   4.2951, -30.6981, -20.2403, -35.5048,  50.5807
 1452,  38.3005,  23.2969, -10.7016,  45.6973, -101.8987, -48.2997, -48.5838,   4.2954, -30.6921, -20.2218, -35.4969,  50.5388
 1464,  38.3009,  23.2943, -10.7029,  45.6950, -101.8977, -48.2994, -48.5243,   4.2959, -30.6802, -20.1847, -35.4811,  50.4549
 1476,  38.3009,  23.2943, -10.7029,  45.6950, -101.8977, -48.2994, -48.5243,   4.2959, -30.6802, -20.1847, -35.4811,  50.4549
 1488,  38.3012,  23.2926, -10.7038,  45.6936, -101.8970, -48.2993, -48.4946,   4.2962, -30.6742, -20.1662, -35.4733,  50.4129
 1500,  38.3015,  23.2906, -10.7048,  45.6918, -101.8962, -48.2991, -48.4649,   4.2966, -30.6682, -20.1476, -35.4654,  50.3710
 1512,  38.3019,  23.2882, -10.7060,  45.6898, -101.8952, -48.2989, -48.4352,   4.2969, -30.6621, -20.1290, -35.4575,  50.3290
 1524,  38.3023,  23.2855, -10.7074,  45.6874, -101.8941, -48.2986, -48.4055,   4.2973, -30.6561, -20.1104, -35.4497,  50.2869
 1536,  38.3028,  23.2824, -10.7090,  45.6847, -101.8929, -48.2983, -48.3757,   4.2977, -30.6500, -20.0917, -35.4418,  50.2449
 1548,  38.3034,  23.2789, -10.7107,  45.6817, -101.8915, -48.2980, -48.3460,   4.2981, -30.6439, -20.0731, -35.4340,  50.2029
 1560,  38.3040,  23.2750, -10.7127,  45.6783, -101.8899, -48.2976, -48.3163,   4.2985, -30.6377, -20.0544, -35.4262,  50.1608
 1572,  38.3048,  23.2706, -10.7150,  45.6744, -101.8881, -48.2972, -48.2866,   4.2990, -30.6316, -20.0357, -35.4183,  50.1187
 1584,  38.3055,  23.2657, -10.7175,  45.6702, -101.8861, -48.2967, -48.2570,   4.2995, -30.6254, -20.0170, -35.4105,  50.0767
 1596,  38.3064,  23.2603, -10.7202,  45.6655, -101.8840, -48.2962, -48.2272,   4.3000, -30.6192, -19.9982, -35.4027,  50.0346
 1608,  38.3074,  23.2543, -10.7232,  45.6603, -101.8816, -48.2956, -48.1976,   4.3005, -30.6130, -19.9794, -35.3949,  49.9924
 1620,  38.3084,  23.2478, -10.7266,  45.6546, -101.8790, -48.2950, -48.1679,   4.3010, -30.6068, -19.9606, -35.3872,  49.9503
 1632,  38.3096,  23.2407, -10.7302,  45.6485, -101.8761, -48.2943, -48.1382,   4.3016, -30.6005, -19.9418, -35.3794,  49.9082
 1644,  38.3109,  23.2330, -10.7341,  45.6417, -101.8730, -48.2936, -48.1085,   4.3021, -30.5942, -19.9230, -35.3716,  49.8660
 1656,  38.3137,  23.2156, -10.7430,  45.6266, -101.8660, -48.2919, -48.0491,   4.3034, -30.5816, -19.8853, -35.3561,  49.7816
 1668,  38.3137,  23.2156, -10.7430,  45.6266, -101.8660, -48.2919, -48.0491,   4.3034, -30.5816, -19.8853, -35.3561,  49.7816
 1680,  38.3152,  23.2059, -10.7479,  45.6181, -101.8620, -48.2910, -48.0195,   4.3040, -30.5752, -19.8664, -35.3484,  49.7394
 1692,  38.3169,  23.1954, -10.7532,  45.6091, -101.8578, -48.2899, -47.9898,   4.3047, -30.5689, -19.8474, -35.3407,  49.6972
 1704,  38.3187,  23.1842, -10.7589,  45.5993, -101.8533, -48.2889, -47.9601,   4.3053, -30.5625, -19.8285, -35.3330,  49.6550
 1716,  38.3207,  23.1723, -10.7650,  45.5889, -101.8485, -48.2877, -47.9305,   4.3060, -30.5561, -19.8095, -35.3253,  49.6127
 1728,  38.3228,  23.1595, -10.7714,  45.5778, -101.8434, -48.2865, -47.9008,   4.3067, -30.5497, -19.7905, -35.3176,  49.5704
 1740,  38.3250,  23.1459, -10.7783,  45.5660, -101.8379, -48.2852, -47.8711,   4.3075, -30.5432, -19.7715, -35.3099,  49.5282
 1752,  38.3273,  23.1315, -10.7857,  45.5534, -101.8321, -48.2838, -47.8415,   4.3083, -30.5367, -19.7525, -35.3022,  49.4859
 1764,  38.3298,  23.1162, -10.7934,  45.5401, -101.8260, -48.2823, -47.8118,   4.3090, -30.5302, -19.7334, -35.2946,  49.4436
 1776,  38.3324,  23.1000, -10.8016,  45.5260, -101.8195, -48.2807, -47.7822,   4.3098, -30.5237, -19.7143, -35.2869,  49.4012
 1788,  38.3352,  23.0829, -10.8103,  45.5111, -101.8126, -48.2790, -47.7525,   4.3106, -30.5172, -19.6953, -35.2793,  49.3589
 1800,  38.3381,  23.0649, -10.8194,  45.4955, -101.8054, -48.2773, -47.7229,   4.3115, -30.5106, -19.6761, -35.2717,  49.3165
 1812,  38.3412,  23.0460, -10.8290,  45.4790, -101.7978, -48.2755, -47.6932,   4.3124, -30.5040, -19.6570, -35.2640,  49.2742
 1824,  38.3444,  23.0262, -10.8390,  45.4618, -101.7899, -48.2735, -47.6636,   4.3132, -30.4974, -19.6378, -35.2564,  49.2318
 1836,  38.3477,  23.0057, -10.8494,  45.4439, -101.7817, -48.2715, -47.6339,   4.3141, -30.4908, -19.6187, -35.2488,  49.1894
 1848,  38.3547,  22.9622, -10.8714,  45.4061, -101.7643, -48.2673, -47.5747,   4.3160, -30.4775, -19.5802, -35.2337,  49.1045
 1860,  38.3547,  22.9622, -10.8714,  45.4061, -101.7643, -48.2673, -47.5747,   4.3160, -30.4775, -19.5802, -35.2337,  49.1045
 1872,  38.3584,  22.9393, -10.8829,  45.3862, -101.7552, -48.2650, -47.5451,   4.3170, -30.4708, -19.5610, -35.2261,  49.0621
 1884,  38.3623,  22.9158, -10.8948,  45.3656, -101.7458, -48.2627, -47.5154,   4.3179, -30.4641, -19.5417, -35.2185,  49.0196
 1896,  38.3662,  22.8915, -10.9070,  45.3445, -101.7361, -48.2603, -47.4858,   4.3189, -30.4574, -19.5224, -35.2110,  48.9772
 1908,  38.3702,  22.8665, -10.9196,  45.3228, -101.7261, -48.2579, -47.4562,   4.3200, -30.4506, -19.5031, -35.2034,  48.9347
 1920,  38.3744,  22.8410, -10.9325,  45.3005, -101.7159, -48.2553, -47.4266,   4.3210, -30.4438, -19.4838, -35.1959,  48.8922
 1932,  38.3786,  22.8148, -10.9457,  45.2777, -101.7055, -48.2527, -47.3970,   4.3221, -30.4370, -19.4644, -35.1884,  48.8497
 1944,  38.3830,  22.7880, -10.9591,  45.2543, -101.6949, -48.2501, -47.3673,   4.3232, -30.4302, -19.4451, -35.1809,  48.8071
 1956,  38.3874,  22.7606, -10.9729,  45.2305, -101.6840, -48.2474, -47.3377,   4.3243, -30.4234, -19.4257, -35.1734,  48.7646
 1968,  38.3919,  22.7328, -10.9869,  45.2062, -101.6729, -48.2446, -47.3081,   4.3254, -30.4165, -19.4062, -35.1659,  48.7221
 1980,  38.3965,  22.7044, -11.0012,  45.1815, -101.6617, -48.2418, -47.2785,   4.3266, -30.4097, -19.3868, -35.1584,  48.6795
 1992,  38.4012,  22.6755, -11.0156,  45.1563, -101.6502, -48.2389, -47.2489,   4.3277, -30.4028, -19.3673, -35.1509,  48.6369
 2004,  38.4060,  22.6461, -11.0303,  45.1307, -101.6386, -48.2359, -47.2193,   4.3289, -30.3958, -19.3479, -35.1435,  48.5943
 2016,  38.4108,  22.6164, -11.0452,  45.1048, -101.6268, -48.2329, -47.1897,   4.3301, -30.3889, -19.3284, -35.1360,  48.5517
 2028,  38.4157,  22.5862, -11.0603,  45.0784, -101.6149, -48.2299, -47.1602,   4.3313, -30.3819, -19.3088, -35.1286,  48.5091
 2040,  38.4257,  22.5247, -11.0911,  45.0248, -101.5906, -48.2237, -47.1010,   4.3339, -30.3679, -19.2697, -35.1138,  48.4238
 2052,  38.4257,  22.5247, -11.0911,  45.0248, -101.5906, -48.2237, -47.1010,   4.3339, -30.3679, -19.2697, -35.1138,  48.4238
 2064,  38.4307,  22.4935, -11.1067,  44.9976, -101.5783, -48.2206, -47.0714,   4.3351, -30.3609, -19.2501, -35.1063,  48.3811
 2076,  38.4359,  22.4619, -11.1224,  44.9700, -101.5659, -48.2174, -47.0418,   4.3364, -30.3538, -19.2305, -35.0989,  48.3384
 2088,  38.4410,  22.4301, -11.1383,  44.9423, -101.5534, -48.2141, -47.0123,   4.3378, -30.3468, -19.2109, -35.0916,  48.2957
 2100,  38.4462,  22.3980, -11.1542,  44.9143, -101.5408, -48.2109, -46.9827,   4.3391, -30.3397, -19.1913, -35.0842,  48.2530
 2112,  38.4515,  22.3657, -11.1703,  44.8861, -101.5281, -48.2076, -46.9531,   4.3405, -30.3325, -19.1716, -35.0768,  48.2103
 2124,  38.4567,  22.3332, -11.1865,  44.8577, -101.5153, -48.2043, -46.9236,   4.3419, -30.3254, -19.1519, -35.0695,  48.1675
 2136,  38.4621,  22.3005, -11.2027,  44.8291, -101.5025, -48.2009, -46.8940,   4.3433, -30.3182, -19.1322, -35.0621,  48.1248
 2148,  38.4674,  22.2677, -11.2190,  44.8005, -101.4897, -48.1975, -46.8644,   4.3447, -30.3111, -19.1124, -35.0548,  48.0820
 2160,  38.4727,  22.2347, -11.2353,  44.7717, -101.4768, -48.1942, -46.8349,   4.3462, -30.3039, -19.0927, -35.0475,  48.0392
 2172,  38.4781,  22.2016, -11.2517,  44.7428, -101.4639, -48.1908, -46.8053,   4.3476, -30.2966, -19.0729, -35.0402,  47.9964
 2184,  38.4835,  22.1685, -11.2681,  44.7139, -101.4510, -48.1873, -46.7758,   4.3491, -30.2894, -19.0531, -35.0329,  47.9536
