timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 8,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 16,  18.6420,   8.3360, -35.3580, -34.7469,  32.8020,  25.2539
 24,  18.6418,   8.3360, -35.3582, -34.7463,  32.8023,  25.2534
 32,  18.6414,   8.3359, -35.3587, -34.7448,  32.8030,  25.2521
 40,  18.6405,   8.3357, -35.3597, -34.7418,  32.8044,  25.2496
 48,  18.6392,   8.3354, -35.3614, -34.7368,  32.8067,  25.2453
 56,  18.6371,   8.3350, -35.3638, -34.7294,  32.8101,  25.2390
 64,  18.6342,   8.3344, -35.3673, -34.7191,  32.8149,  25.2302
 72,  18.6304,   8.3336, -35.3719, -34.7053,  32.8213,  25.2184
 80,  18.6254,   8.3326, -35.3778, -34.6876,  32.8295,  25.2033
 96,  18.6025,   8.3281, -35.4050, -34.6059,  32.8675,  25.1336
 104,  18.6025,   8.3281, -35.4050, -34.6059,  32.8675,  25.1336
 112,  18.5918,   8.3259, -35.4178, -34.5675,  32.8854,  25.1008
 120,  18.5792,   8.3234, -35.4327, -34.5228,  32.9063,  25.0626
 128,  18.5647,   8.3206, -35.4498, -34.4713,  32.9303,  25.0187
 136,  18.5484,   8.3174, -35.4692, -34.4132,  32.9576,  24.9691
 144,  18.5302,   8.3138, -35.4907, -34.3488,  32.9879,  24.9142
 152,  18.5104,   8.3100, -35.5142, -34.2787,  33.0209,  24.8545
 160,  18.4891,   8.3059, -35.5394, -34.2033,  33.0565,  24.7903
 168,  18.4664,   8.3015, -35.5662, -34.1232,  33.0945,  24.7220
 176,  18.4424,   8.2969, -35.5945, -34.0388,  33.1347,  24.6502
 184,  18.4172,   8.2922, -35.6240, -33.9507,  33.1768,  24.5751
 192,  18.3911,   8.2873, -35.6547, -33.8592,  33.2206,  24.4973
 200,  18.3641,   8.2824, -35.6863, -33.7651,  33.2659,  24.4172
 208,  18.3364,   8.2773, -35.7187, -33.6688,  33.3124,  24.3354
 224,  18.2509,   8.2620, -35.8184, -33.3727,  33.4566,  24.0839
 232,  18.2509,   8.2620, -35.8184, -33.3727,  33.4566,  24.0839
 240,  18.2219,   8.2570, -35.8519, -33.2732,  33.5054,  23.9995
 248,  18.1930,   8.2520, -35.8853, -33.1741,  33.5542,  23.9154
 256,  18.1642,   8.2471, -35.9186, -33.0753,  33.6031,  23.8317
 264,  18.1353,   8.2423, -35.9518, -32.9769,  33.6519,  23.7484
 272,  18.1065,   8.2376, -35.9849, -32.8790,  33.7008,  23.6654
 280,  18.0778,   8.2330, -36.0178, -32.7814,  33.7496,  23.5829
 288,  18.0491,   8.2284, -36.0506, -32.6844,  33.7984,  23.5009
 296,  18.0205,   8.2239, -36.0832, -32.5880,  33.8470,  23.4194
 304,  17.9920,   8.2195, -36.1155, -32.4923,  33.8955,  23.3385
 312,  17.9636,   8.2152, -36.1478, -32.3971,  33.9439,  23.2581
 320,  17.9353,   8.2109, -36.1799, -32.3024,  33.9923,  23.1782
 328,  17.9071,   8.2067, -36.2118, -32.2082,  34.0405,  23.0987
 336,  17.8788,   8.2025, -36.2437, -32.1143,  34.0888,  23.0195
 352,  17.7942,   8.1902, -36.3390, -31.8343,  34.2340,  22.7836
 360,  17.7942,   8.1902, -36.3390, -31.8343,  34.2340,  22.7836
 368,  17.7659,   8.1862, -36.3707, -31.7415,  34.2824,  22.7054
 376,  17.7377,   8.1822, -36.4023, -31.6490,  34.3309,  22.6275
 384,  17.7096,   8.1783, -36.4338, -31.5567,  34.3794,  22.5499
 392,  17.6814,   8.1745, -36.4652, -31.4647,  34.4280,  22.4726
 400,  17.6531,   8.1706, -36.4967, -31.3729,  34.4766,  22.3953
 408,  17.6249,   8.1669, -36.5281, -31.2811,  34.5255,  22.3182
 416,  17.5965,   8.1632, -36.5595, -31.1892,  34.5745,  22.2411
 424,  17.5680,   8.1596, -36.5909, -31.0973,  34.6237,  22.1639
 432,  17.5394,   8.1560, -36.6223, -31.0053,  34.6732,  22.0867
 440,  17.5106,   8.1526, -36.6538, -30.9132,  34.7229,  22.0095
 448,  17.4818,   8.1491, -36.6854, -30.8210,  34.7729,  21.9322
 456,  17.4528,   8.1458, -36.7169, -30.7286,  34.8232,  21.8547
 464,  17.4236,   8.1425, -36.7486, -30.6360,  34.8738,  21.7772
 480,  17.3352,   8.1330, -36.8440, -30.3568,  35.0275,  21.5437
 488,  17.3352,   8.1330, -36.8440, -30.3568,  35.0275,  21.5437
 496,  17.3054,   8.1300, -36.8759, -30.2633,  35.0794,  21.4655
 504,  17.2754,   8.1270, -36.9080, -30.1696,  35.1316,  21.3872
 512,  17.2453,   8.1240, -36.9402, -30.0757,  35.1841,  21.3089
 520,  17.2152,   8.1211, -36.9724, -29.9818,  35.2368,  21.2306
 528,  17.1849,   8.1183, -37.0046, -29.8880,  35.2897,  21.1523
 536,  17.1546,   8.1154, -37.0367, -29.7943,  35.3427,  21.0742
 544,  17.1243,   8.1127, -37.0689, -29.7009,  35.3957,  20.9964
 552,  17.0940,   8.1100, -37.1010, -29.6077,  35.4488,  20.9189
 560,  17.0637,   8.1073, -37.1329, -29.5150,  35.5018,  20.8417
 568,  17.0336,   8.1047, -37.1648, -29.4228,  35.5547,  20.7650
 576,  17.0035,   8.1021, -37.1964, -29.3312,  35.6074,  20.6889
 584,  16.9736,   8.0996, -37.2279, -29.2403,  35.6600,  20.6133
 592,  16.9438,   8.0972, -37.2592, -29.1500,  35.7124,  20.5383
 608,  16.8552,   8.0903, -37.3518, -28.8827,  35.8684,  20.3167
 616,  16.8552,   8.0903, -37.3518, -28.8827,  35.8684,  20.3167
 624,  16.8259,   8.0881, -37.3824, -28.7948,  35.9200,  20.2439
 632,  16.7966,   8.0860, -37.4127, -28.7074,  35.9716,  20.1715
 640,  16.7675,   8.0840, -37.4429, -28.6204,  36.0230,  20.0995
 648,  16.7384,   8.0820, -37.4730, -28.5339,  36.0744,  20.0279
 656,  16.7093,   8.0801, -37.5029, -28.4478,  36.1257,  19.9567
 664,  16.6803,   8.0783, -37.5327, -28.3620,  36.1770,  19.8858
 672,  16.6513,   8.0766, -37.5624, -28.2765,  36.2283,  19.8152
 680,  16.6223,   8.0749, -37.5920, -28.1914,  36.2796,  19.7448
 688,  16.5934,   8.0734, -37.6214, -28.1065,  36.3309,  19.6748
 696,  16.5644,   8.0719, -37.6508, -28.0219,  36.3822,  19.6050
 704,  16.5355,   8.0705, -37.6800, -27.9376,  36.4335,  19.5355
 712,  16.5066,   8.0691, -37.7092, -27.8536,  36.4848,  19.4663
 720,  16.4777,   8.0678, -37.7382, -27.7700,  36.5360,  19.3974
 736,  16.3915,   8.0644, -37.8244, -27.5215,  36.6893,  19.1929
 744,  16.3915,   8.0644, -37.8244, -27.5215,  36.6893,  19.1929
 752,  16.3629,   8.0634, -37.8528, -27.4396,  36.7402,  19.1256
 760,  16.3344,   8.0625, -37.8811, -27.3581,  36.7910,  19.0586
 768,  16.3059,   8.0616, -37.9092, -27.2770,  36.8417,  18.9920
 776,  16.2775,   8.0608, -37.9372, -27.1964,  36.8923,  18.9259
