timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3370, -35.3590, -34.7480,  32.8010,  25.2540
 8,  18.6420,   8.3370, -35.3590, -34.7480,  32.8010,  25.2540
 16,  18.6420,   8.3370, -35.3590, -34.7480,  32.8010,  25.2540
 24,  18.6419,   8.3370, -35.3591, -34.7480,  32.8013,  25.2537
 32,  18.6417,   8.3369, -35.3594, -34.7481,  32.8019,  25.2531
 40,  18.6413,   8.3369, -35.3599, -34.7483,  32.8032,  25.2520
 48,  18.6407,   8.3368, -35.3608, -34.7486,  32.8053,  25.2500
 56,  18.6397,   8.3366, -35.3621, -34.7489,  32.8085,  25.2471
 64,  18.6384,   8.3364, -35.3639, -34.7495,  32.8129,  25.2431
 80,  18.6316,   8.3354, -35.3733, -34.7524,  32.8357,  25.2221
 88,  18.6316,   8.3354, -35.3733, -34.7524,  32.8357,  25.2221
 96,  18.6281,   8.3349, -35.3781, -34.7538,  32.8472,  25.2115
 104,  18.6240,   8.3343, -35.3837, -34.7555,  32.8610,  25.1988
 112,  18.6190,   8.3336, -35.3904, -34.7576,  32.8774,  25.1837
 120,  18.6133,   8.3327, -35.3982, -34.7599,  32.8964,  25.1662
 128,  18.6067,   8.3318, -35.4072, -34.7626,  32.9184,  25.1459
 136,  18.5993,   8.3308, -35.4173, -34.7657,  32.9432,  25.1228
 144,  18.5910,   8.3296, -35.4286, -34.7691,  32.9708,  25.0972
 152,  18.5819,   8.3284, -35.4409, -34.7728,  33.0009,  25.0692
 160,  18.5722,   8.3270, -35.4542, -34.7768,  33.0334,  25.0390
 168,  18.5618,   8.3256, -35.4683, -34.7810,  33.0680,  25.0067
 176,  18.5509,   8.3242, -35.4831, -34.7854,  33.1045,  24.9726
 184,  18.5394,   8.3227, -35.4987, -34.7901,  33.1427,  24.9367
 192,  18.5275,   8.3212, -35.5148, -34.7948,  33.1825,  24.8994
 208,  18.4898,   8.3166, -35.5660, -34.8099,  33.3090,  24.7800
 216,  18.4898,   8.3166, -35.5660, -34.8099,  33.3090,  24.7800
 224,  18.4767,   8.3151, -35.5837, -34.8151,  33.3528,  24.7385
 232,  18.4636,   8.3137, -35.6015, -34.8202,  33.3972,  24.6963
