timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 8,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 16,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 24,  18.6419,   8.3360, -35.3581, -34.7470,  32.8023,  25.2537
 32,  18.6417,   8.3360, -35.3584, -34.7471,  32.8029,  25.2531
 40,  18.6413,   8.3359, -35.3589, -34.7473,  32.8042,  25.2520
 48,  18.6407,   8.3358, -35.3598, -34.7475,  32.8063,  25.2500
 56,  18.6397,   8.3357, -35.3611, -34.7479,  32.8095,  25.2471
 64,  18.6384,   8.3355, -35.3629, -34.7485,  32.8139,  25.2431
 72,  18.6367,   8.3352, -35.3654, -34.7492,  32.8197,  25.2377
 80,  18.6344,   8.3349, -35.3685, -34.7502,  32.8272,  25.2308
 88,  18.6316,   8.3345, -35.3724, -34.7514,  32.8366,  25.2221
 96,  18.6281,   8.3340, -35.3771, -34.7528,  32.8481,  25.2115
 104,  18.6240,   8.3334, -35.3828, -34.7546,  32.8619,  25.1988
 112,  18.6190,   8.3327, -35.3896, -34.7566,  32.8782,  25.1837
 128,  18.5993,   8.3300, -35.4167, -34.7648,  32.9440,  25.1228
 136,  18.5993,   8.3300, -35.4167, -34.7648,  32.9440,  25.1228
 144,  18.5910,   8.3288, -35.4280, -34.7682,  32.9716,  25.0973
 152,  18.5819,   8.3276, -35.4404, -34.7719,  33.0017,  25.0693
 160,  18.5722,   8.3263, -35.4537, -34.7759,  33.0342,  25.0391
 168,  18.5618,   8.3250, -35.4678, -34.7802,  33.0688,  25.0068
 176,  18.5509,   8.3235, -35.4827, -34.7846,  33.1054,  24.9727
 184,  18.5394,   8.3221, -35.4983, -34.7892,  33.1437,  24.9368
 192,  18.5275,   8.3207, -35.5145, -34.7940,  33.1835,  24.8995
 200,  18.5153,   8.3192, -35.5312, -34.7990,  33.2246,  24.8608
 208,  18.5027,   8.3177, -35.5483, -34.8040,  33.2669,  24.8210
 216,  18.4899,   8.3162, -35.5657, -34.8091,  33.3101,  24.7803
 224,  18.4768,   8.3148, -35.5833, -34.8143,  33.3540,  24.7387
 232,  18.4637,   8.3134, -35.6011, -34.8194,  33.3984,  24.6966
 240,  18.4505,   8.3120, -35.6190, -34.8246,  33.4431,  24.6540
 256,  18.4109,   8.3081, -35.6727, -34.8400,  33.5778,  24.5251
 264,  18.4109,   8.3081, -35.6727, -34.8400,  33.5778,  24.5251
 272,  18.3977,   8.3069, -35.6905, -34.8450,  33.6228,  24.4817
 280,  18.3845,   8.3058, -35.7084, -34.8500,  33.6680,  24.4381
 288,  18.3713,   8.3047, -35.7262, -34.8550,  33.7133,  24.3943
 296,  18.3581,   8.3036, -35.7441, -34.8599,  33.7586,  24.3503
 304,  18.3449,   8.3026, -35.7619, -34.8648,  33.8041,  24.3061
 312,  18.3317,   8.3017, -35.7797, -34.8697,  33.8496,  24.2617
 320,  18.3185,   8.3007, -35.7976, -34.8744,  33.8952,  24.2171
 328,  18.3053,   8.2999, -35.8154, -34.8792,  33.9409,  24.1723
 336,  18.2921,   8.2990, -35.8333, -34.8839,  33.9867,  24.1273
 344,  18.2789,   8.2983, -35.8511, -34.8886,  34.0326,  24.0821
 352,  18.2657,   8.2975, -35.8689, -34.8932,  34.0785,  24.0367
 360,  18.2525,   8.2968, -35.8867, -34.8978,  34.1246,  23.9911
 368,  18.2393,   8.2962, -35.9045, -34.9024,  34.1707,  23.9452
 384,  18.1996,   8.2945, -35.9579, -34.9158,  34.3097,  23.8066
 392,  18.1996,   8.2945, -35.9579, -34.9158,  34.3097,  23.8066
 400,  18.1864,   8.2941, -35.9757, -34.9202,  34.3561,  23.7600
 408,  18.1731,   8.2937, -35.9934, -34.9245,  34.4027,  23.7133
 416,  18.1599,   8.2933, -36.0112, -34.9289,  34.4493,  23.6663
 424,  18.1467,   8.2930, -36.0289, -34.9332,  34.4960,  23.6191
 432,  18.1335,   8.2928, -36.0466, -34.9374,  34.5427,  23.5718
 440,  18.1203,   8.2925, -36.0644, -34.9417,  34.5895,  23.5242
 448,  18.1070,   8.2924, -36.0821, -34.9459,  34.6364,  23.4765
 456,  18.0938,   8.2922, -36.0998, -34.9500,  34.6834,  23.4286
 464,  18.0806,   8.2921, -36.1175, -34.9542,  34.7304,  23.3805
 472,  18.0674,   8.2921, -36.1352, -34.9583,  34.7775,  23.3322
 480,  18.0542,   8.2921, -36.1528, -34.9623,  34.8247,  23.2837
 488,  18.0409,   8.2922, -36.1705, -34.9664,  34.8719,  23.2350
 496,  18.0277,   8.2923, -36.1882, -34.9704,  34.9192,  23.1861
 512,  17.9879,   8.2928, -36.2411, -34.9822,  35.0615,  23.0385
 520,  17.9879,   8.2928, -36.2411, -34.9822,  35.0615,  23.0385
 528,  17.9747,   8.2931, -36.2587, -34.9860,  35.1090,  22.9889
 536,  17.9614,   8.2935, -36.2763, -34.9899,  35.1566,  22.9391
 544,  17.9481,   8.2938, -36.2939, -34.9937,  35.2043,  22.8892
 552,  17.9348,   8.2943, -36.3115, -34.9974,  35.2520,  22.8390
 560,  17.9215,   8.2947, -36.3290, -35.0011,  35.2999,  22.7887
 568,  17.9082,   8.2953, -36.3466, -35.0048,  35.3477,  22.7382
 576,  17.8949,   8.2958, -36.3641, -35.0085,  35.3957,  22.6876
 584,  17.8815,   8.2964, -36.3816, -35.0121,  35.4436,  22.6368
 592,  17.8682,   8.2971, -36.3991, -35.0156,  35.4917,  22.5858
 600,  17.8549,   8.2977, -36.4165, -35.0192,  35.5398,  22.5346
 608,  17.8416,   8.2985, -36.4340, -35.0227,  35.5880,  22.4833
 616,  17.8282,   8.2992, -36.4514, -35.0261,  35.6362,  22.4318
 624,  17.8149,   8.3000, -36.4688, -35.0295,  35.6845,  22.3801
 640,  17.7749,   8.3027, -36.5210, -35.0395,  35.8297,  22.2240
 648,  17.7749,   8.3027, -36.5210, -35.0395,  35.8297,  22.2240
 656,  17.7616,   8.3037, -36.5384, -35.0428,  35.8782,  22.1717
 664,  17.7482,   8.3047, -36.5557, -35.0460,  35.9267,  22.1191
 672,  17.7349,   8.3057, -36.5731, -35.0491,  35.9753,  22.0664
 680,  17.7215,   8.3068, -36.5904, -35.0523,  36.0240,  22.0135
 688,  17.7082,   8.3079, -36.6077, -35.0554,  36.0727,  21.9605
 696,  17.6948,   8.3091, -36.6250, -35.0584,  36.1214,  21.9073
 704,  17.6815,   8.3104, -36.6423, -35.0615,  36.1702,  21.8539
 712,  17.6681,   8.3116, -36.6596, -35.0644,  36.2191,  21.8003
 720,  17.6547,   8.3129, -36.6769, -35.0674,  36.2680,  21.7466
 728,  17.6413,   8.3143, -36.6942, -35.0703,  36.3169,  21.6927
 736,  17.6279,   8.3157, -36.7114, -35.0732,  36.3659,  21.6387
 744,  17.6145,   8.3171, -36.7287, -35.0761,  36.4149,  21.5845
 752,  17.6011,   8.3186, -36.7459, -35.0789,  36.4640,  21.5301
 768,  17.5608,   8.3232, -36.7975, -35.0872,  36.6114,  21.3661
 776,  17.5608,   8.3232, -36.7975, -35.0872,  36.6114,  21.3661
