average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
241.78152432605242,276.3037248056035,216.26807319643294,11.667779220087153,0.2333657117705734,0.4194064370818799,0.033385671061086704,0.11781503998687211,0.0006192995192362953,0.005405168917906046,3.080689216324593e-05,0.0005465060532496916
