breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1934.13476677, 2258.28890448, 1489.09530227])]","[array([ 0.96101165,  0.93805695, -0.69749748, -2.53541667,  0.60348831,
        1.33853417])]"
1665,moveabsj,"[array([1949.13556753, 2236.03398912, 1479.50734561])]","[array([ 0.95502049,  0.93127108, -0.68063833, -2.5225306 ,  0.61457024,
        1.33771451])]"
3332,moveabsj,"[array([1963.12758923, 2214.13483486, 1467.26872426])]","[array([ 0.9493116 ,  0.9238967 , -0.66236212, -2.50799136,  0.62381263,
        1.33839171])]"
4999,moveabsj,"[array([1976.13184385, 2192.56015798, 1452.4787365 ])]","[array([ 0.94383687,  0.91596934, -0.6427784 , -2.49196856,  0.63113085,
        1.34052767])]"
6665,moveabsj,"[array([1988.2487513 , 2171.22892456, 1435.29133315])]","[array([ 0.93850692,  0.90757243, -0.62207498, -2.47470126,  0.63646335,
        1.34404811])]"
8332,moveabsj,"[array([1999.64996343, 2149.98191028, 1415.99225455])]","[array([ 0.93319735,  0.89881302, -0.60050276, -2.45649477,  0.63984113,
        1.34881447])]"
9999,moveabsj,"[array([2010.50455395, 2128.64134078, 1395.16466776])]","[array([ 0.92778879,  0.88981612, -0.5784202 , -2.43778675,  0.64147759,
        1.35456296])]"
11665,moveabsj,"[array([2020.94371332, 2106.97488251, 1373.70565964])]","[array([ 0.92219371,  0.8806578 , -0.55617845, -2.41910012,  0.64188228,
        1.36087151])]"
13332,moveabsj,"[array([2031.00382209, 2084.68958279, 1352.71090455])]","[array([ 0.91638817,  0.87130029, -0.53396795, -2.40097234,  0.64189325,
        1.36717133])]"
14999,moveabsj,"[array([2040.52827246, 2061.5695794 , 1333.36978005])]","[array([ 0.91046265,  0.86161167, -0.51180587, -2.3839856 ,  0.64261796,
        1.37276325])]"
16665,moveabsj,"[array([2049.17204183, 2037.48660857, 1316.71222253])]","[array([ 0.90461481,  0.85137769, -0.48946247, -2.36870229,  0.64531385,
        1.37689337])]"
18332,moveabsj,"[array([2056.43938543, 2012.37617878, 1303.49598771])]","[array([ 0.89911932,  0.84033742, -0.4664778 , -2.35565226,  0.65130132,
        1.37879647])]"
19999,moveabsj,"[array([2061.70687519, 1986.31448953, 1294.39303963])]","[array([ 0.8943169 ,  0.82827469, -0.44238128, -2.34544286,  0.66194068,
        1.37766904])]"
21665,moveabsj,"[array([2064.35510891, 1959.396589  , 1290.27538937])]","[array([ 0.89054228,  0.81503079, -0.41684377, -2.33878483,  0.67867912,
        1.37264172])]"
23332,moveabsj,"[array([2063.98270365, 1931.55867314, 1292.63983776])]","[array([ 0.88800496,  0.8005256 , -0.38992404, -2.33651937,  0.70309044,
        1.36275429])]"
24999,moveabsj,"[array([2060.78782122, 1902.45417073, 1303.75993518])]","[array([ 0.8865788 ,  0.7849145 , -0.36249996, -2.33953038,  0.73655367,
        1.34712571])]"
26665,moveabsj,"[array([2056.07764859, 1871.40720504, 1325.85274913])]","[array([ 0.885502  ,  0.76885909, -0.33659104, -2.34838163,  0.7792448 ,
        1.32551965])]"
28332,moveabsj,"[array([2052.31409721, 1838.19899255, 1358.6312567 ])]","[array([ 0.88336306,  0.75377262, -0.31514339, -2.36265338,  0.82804984,
        1.29950608])]"
29999,moveabsj,"[array([2051.50919563, 1804.48125688, 1396.29359768])]","[array([ 0.87909036,  0.74107103, -0.29980666, -2.37991168,  0.87544121,
        1.27334163])]"
31665,moveabsj,"[array([2052.84478077, 1772.66919249, 1429.32214863])]","[array([ 0.87332691,  0.73018407, -0.2876915 , -2.39517625,  0.91416002,
        1.2520707 ])]"
33332,moveabsj,"[array([2053.25117367, 1743.42161291, 1450.58655589])]","[array([ 0.86799854,  0.71838762, -0.27289797, -2.40226571,  0.94186751,
        1.23898936])]"
34999,moveabsj,"[array([2049.70205167, 1716.3077462 , 1456.70231047])]","[array([ 0.86494669,  0.7028666 , -0.2506447 , -2.39594455,  0.95867761,
        1.23594728])]"
36665,moveabsj,"[array([2040.71802907, 1691.93920627, 1444.37361709])]","[array([ 0.86519398,  0.68286965, -0.21909411, -2.37328609,  0.96336729,
        1.24432729])]"
38332,moveabsj,"[array([2027.5574697 , 1672.11713965, 1408.99105315])]","[array([ 0.86817619,  0.66084464, -0.17987779, -2.33515162,  0.9526287 ,
        1.26479104])]"
39999,moveabsj,"[array([2014.81942427, 1657.79827234, 1351.31189409])]","[array([ 0.87103843,  0.64151023, -0.13946239, -2.28757267,  0.92355641,
        1.29607802])]"
41665,moveabsj,"[array([2008.05447943, 1645.13185302, 1288.81561275])]","[array([ 0.87000281,  0.62759737, -0.10701968, -2.24119645,  0.88340653,
        1.33125009])]"
43332,moveabsj,"[array([2005.99495552, 1627.67413047, 1243.22331645])]","[array([ 0.86533047,  0.61570148, -0.08239078, -2.20506369,  0.85119177,
        1.35903877])]"
44999,moveabsj,"[array([2001.05898522, 1604.35477124, 1220.33760399])]","[array([ 0.86127485,  0.60112833, -0.05699397, -2.18381583,  0.84085963,
        1.37205894])]"
46665,moveabsj,"[array([1987.60654976, 1578.01284287, 1219.34382721])]","[array([ 0.86148604,  0.58264447, -0.02581284, -2.18083065,  0.8588596 ,
        1.36649494])]"
48332,moveabsj,"[array([1968.20564307, 1549.49239559, 1244.71649262])]","[array([ 0.86516262,  0.56173758,  0.00688155, -2.19705632,  0.90570155,
        1.34171574])]"
49999,moveabsj,"[array([1951.84304879, 1515.57155966, 1301.95122752])]","[array([ 0.86671215,  0.54050433,  0.03134564, -2.22885805,  0.97347067,
        1.30246725])]"
