breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 233.40225815, -574.56354261,  724.72227233])]","[array([-0.27599326,  0.03386122,  0.65342843, -2.81604264,  0.66807026,
        3.66467156])]"
1665,moveabsj,"[array([ 218.78761865, -576.62054559,  723.86750591])]","[array([-0.29080455,  0.02266611,  0.66229322, -2.81176368,  0.66858342,
        3.66524061])]"
3332,moveabsj,"[array([ 203.61629295, -579.20019896,  719.6655301 ])]","[array([-0.30756558,  0.01447616,  0.67455284, -2.8059733 ,  0.66656243,
        3.66609657])]"
4999,moveabsj,"[array([ 187.96261668, -582.1755645 ,  712.18549236])]","[array([-0.32609393,  0.0094751 ,  0.69018176, -2.79879771,  0.66207044,
        3.66721202])]"
6665,moveabsj,"[array([ 171.85681136, -585.38030724,  701.57839624])]","[array([-0.34613214,  0.00777667,  0.70902095, -2.79039639,  0.65524405,
        3.6685797 ])]"
8332,moveabsj,"[array([ 155.28749444, -588.60065245,  688.14236602])]","[array([-0.36734462,  0.00932951,  0.73073582, -2.7809783 ,  0.64633125,
        3.67020448])]"
9999,moveabsj,"[array([ 138.28894343, -591.56383232,  672.46656113])]","[array([-0.38923562,  0.01377812,  0.75468248, -2.77086788,  0.63578321,
        3.67207876])]"
11665,moveabsj,"[array([ 120.95217897, -593.97308254,  655.48609392])]","[array([-0.41121746,  0.02033029,  0.77992171, -2.76051224,  0.62429853,
        3.67415743])]"
13332,moveabsj,"[array([ 103.42500269, -595.56976256,  638.42352514])]","[array([-0.43273498,  0.02774362,  0.80533328, -2.75044526,  0.61280902,
        3.67634072])]"
14999,moveabsj,"[array([  85.98484296, -596.18891559,  622.73086751])]","[array([-0.45327926,  0.03438557,  0.82963795, -2.74127377,  0.60247858,
        3.67846679])]"
16665,moveabsj,"[array([  68.98632875, -595.79956073,  609.8953533 ])]","[array([-0.47248119,  0.03840206,  0.85155228, -2.73359727,  0.59459665,
        3.68034057])]"
18332,moveabsj,"[array([  52.81191519, -594.48243247,  601.3382843 ])]","[array([-0.49009616,  0.03783811,  0.86983193, -2.72798657,  0.5905031 ,
        3.68176518])]"
19999,moveabsj,"[array([  37.93756209, -592.37017238,  598.51225501])]","[array([-0.50579054,  0.03063818,  0.88307631, -2.72507448,  0.5916032 ,
        3.68254541])]"
21665,moveabsj,"[array([  24.8916293 , -589.55273574,  602.99287078])]","[array([-0.51898842,  0.01462673,  0.88960966, -2.72564392,  0.59934241,
        3.68249329])]"
23332,moveabsj,"[array([  14.16937656, -585.9243168 ,  616.57523608])]","[array([-0.52865758, -0.01248501,  0.8873346 , -2.73072676,  0.61515059,
        3.68146592])]"
24999,moveabsj,"[array([   5.97447459, -580.97577695,  640.97015119])]","[array([-0.53314585, -0.05264816,  0.87382533, -2.74149063,  0.64008366,
        3.67955427])]"
26665,moveabsj,"[array([-4.68007357e-01, -5.73677032e+02,  6.76542081e+02])]","[array([-0.53061752, -0.10622709,  0.84715675, -2.75850422,  0.674025  ,
        3.67751591])]"
28332,moveabsj,"[array([  -7.63016886, -563.09360531,  719.77376413])]","[array([-0.52097188, -0.16957674,  0.80809942, -2.7800432 ,  0.7144807 ,
        3.67699838])]"
29999,moveabsj,"[array([ -18.69018737, -549.98900482,  762.13912222])]","[array([-0.50871179, -0.23350377,  0.76314804, -2.80115389,  0.75586522,
        3.67905834])]"
31665,moveabsj,"[array([ -34.198667  , -536.92989248,  795.31375463])]","[array([-0.50100824, -0.28803854,  0.72310906, -2.81697635,  0.79116118,
        3.68221364])]"
33332,moveabsj,"[array([ -51.31668801, -526.36561787,  815.76936228])]","[array([-0.50197512, -0.32799606,  0.69727302, -2.82556353,  0.81427809,
        3.68427718])]"
34999,moveabsj,"[array([ -66.35812482, -520.09183808,  822.5478065 ])]","[array([-0.5123552 , -0.35109602,  0.69162407, -2.82627844,  0.82063517,
        3.68435429])]"
36665,moveabsj,"[array([ -76.70682298, -519.61167221,  814.29590789])]","[array([-0.53221203, -0.35410091,  0.71039296, -2.81845867,  0.80712454,
        3.68226622])]"
38332,moveabsj,"[array([ -83.0063064 , -525.3305158 ,  788.80824695])]","[array([-0.56266833, -0.33279945,  0.75547557, -2.80150706,  0.77349166,
        3.67783089])]"
39999,moveabsj,"[array([ -90.73190628, -534.88499532,  744.71765417])]","[array([-0.60469248, -0.28578884,  0.8228736 , -2.77506125,  0.72428001,
        3.67205402])]"
41665,moveabsj,"[array([-105.51059359, -542.1618505 ,  689.6217131 ])]","[array([-0.65102708, -0.22499311,  0.89623276, -2.74307718,  0.67126777,
        3.66899216])]"
43332,moveabsj,"[array([-124.27705424, -542.81046331,  642.94064064])]","[array([-0.68860712, -0.17498273,  0.95473139, -2.71651621,  0.62957487,
        3.66974058])]"
44999,moveabsj,"[array([-140.02759063, -538.98288505,  619.71202512])]","[array([-0.7124352 , -0.15441703,  0.9869142 , -2.70330558,  0.61030753,
        3.67121559])]"
46665,moveabsj,"[array([-147.96336938, -534.17155005,  627.13628216])]","[array([-0.72078459, -0.17352894,  0.98594004, -2.70696618,  0.62029203,
        3.67152442])]"
48332,moveabsj,"[array([-147.92579789, -527.90085847,  665.93669028])]","[array([-0.71073234, -0.23282635,  0.94901321, -2.7287035 ,  0.65946577,
        3.67104373])]"
49999,moveabsj,"[array([-147.83315549, -515.1153147 ,  725.4962908 ])]","[array([-0.68350029, -0.32063865,  0.88188548, -2.76344907,  0.71934185,
        3.67393949])]"
