average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
248.77227151783785,255.56882950100433,223.28424117466596,4.333252361576026,0.16046180527385798,0.38138625221900846,0.008909482725443528,0.0717034812257924,0.0026045616843386856,0.00971669298333456,5.134876365754902e-05,0.0025177644131163736
