primitives,points,q_bp
movej_fit,"[array([438.34703207, 692.7886263 , 914.01891501])]","[array([ 4.00256900e-03,  3.79184072e-01, -1.03286354e+00,  6.89520671e-01,
       -2.02095317e+00,  5.64027352e+00])]"
movel_fit,"[array([453.0537448 , 637.7818099 , 896.69724191])]","[array([-0.0967176 ,  0.59896709, -1.00051216,  0.70209066, -1.83302358,
        5.52539084])]"
movec_fit,"[array([476.79816526, 599.4472866 , 920.056873  ]), array([484.97238121, 557.93297733, 952.30133853])]","[array([-0.12350217,  0.60380981, -0.99378909,  0.68436735, -1.80303628,
        5.54607951]), array([-0.14979992,  0.59978296, -0.96753408,  0.67197445, -1.77288792,
        5.5746747 ])]"
movec_fit,"[array([482.52075796, 537.69512387, 969.94386042]), array([476.04944809, 520.41746592, 986.40015779])]","[array([-0.16102843,  0.5961383 , -0.9515944 ,  0.6686232 , -1.75707303,
        5.59039318]), array([-0.16933912,  0.59195091, -0.93534955,  0.66657431, -1.74218243,
        5.60474576])]"
movec_fit,"[array([ 466.44208606,  505.61777069, 1001.75903618]), array([ 453.55559295,  491.89073964, 1016.95328433])]","[array([-0.17584283,  0.58688614, -0.91834767,  0.66494133, -1.7281736 ,
        5.61752666]), array([-0.18183124,  0.58062504, -0.89996457,  0.66343092, -1.71371985,
        5.6293858 ])]"
movec_fit,"[array([ 442.11567541,  482.25065623, 1028.03186504]), array([ 429.36771475,  472.99168532, 1038.83730422])]","[array([-0.18608104,  0.57540489, -0.88523793,  0.66212297, -1.70266731,
        5.63765028]), array([-0.19033963,  0.56973898, -0.86950715,  0.66055182, -1.69153163,
        5.64557778])]"
movel_fit,"[array([ 394.6313614 ,  451.83953798, 1063.34761295])]","[array([-0.20129943,  0.55458229, -0.8269835 ,  0.65435571, -1.66491471,
        5.66360081])]"
movec_fit,"[array([ 367.34425162,  436.75016505, 1079.38829771]), array([ 338.77746566,  421.28460194, 1093.9384205 ])]","[array([-0.21230352,  0.5422806 , -0.79228694,  0.64657258, -1.64576493,
        5.67546032]), array([-0.22883104,  0.52804184, -0.75347486,  0.63468654, -1.62666178,
        5.68623206])]"
movec_fit,"[array([ 314.71217997,  409.19273303, 1103.97516867]), array([ 291.44948045,  398.94685577, 1111.50468933])]","[array([-0.24790737,  0.51500942, -0.71779095,  0.62064229, -1.61110634,
        5.69292877]), array([-0.27329886,  0.50026144, -0.67880597,  0.60222835, -1.59702982,
        5.69662315])]"
movec_fit,"[array([ 270.93145678,  392.06620876, 1115.52917096]), array([ 255.05090632,  388.93285085, 1115.86124333])]","[array([-0.30478393,  0.48497296, -0.63772123,  0.57910429, -1.58475478,
        5.69543199]), array([-0.34395541,  0.46915914, -0.59470267,  0.55154048, -1.57471446,
        5.6886916 ])]"
movec_fit,"[array([ 248.61263959,  387.62847795, 1110.56394269]), array([ 284.41434941,  377.31894447, 1105.14000219])]","[array([-0.43065453,  0.44430095, -0.52354806,  0.49548506, -1.56360137,
        5.66638819]), array([-0.54460511,  0.43233671, -0.45730919,  0.41839718, -1.56180431,
        5.63033327])]"
movec_fit,"[array([ 329.38657518,  358.72223873, 1104.13496001]), array([ 385.32154399,  326.18656124, 1105.28287911])]","[array([-0.62563584,  0.43387776, -0.42398693,  0.36212117, -1.56531592,
        5.60025406]), array([-0.70993766,  0.44293205, -0.39703149,  0.30631086, -1.57240433,
        5.5679784 ])]"
movec_fit,"[array([ 430.59623248,  291.74302285, 1106.25481487]), array([ 472.5331468 ,  254.53794466, 1105.71226549])]","[array([-0.77580862,  0.45378288, -0.38258071,  0.26697301, -1.57773109,
        5.54276924]), array([-0.83383972,  0.46693755, -0.37498405,  0.23395226, -1.58154043,
        5.51803854])]"
movel_fit,"[array([ 571.39250276,  174.61862765, 1078.07983182])]","[array([-0.90085364,  0.5535943 , -0.36837625,  0.1087928 , -1.51659215,
        5.41513797])]"
