primitives,points,q_bp
movej_fit,"[array([439.90301679, 703.67608444, 944.5728465 ])]","[array([ 0.0456255 ,  0.23655543, -1.02866734,  0.69732471, -2.1400818 ,
        5.73927065])]"
movel_fit,"[array([452.37466025, 637.6379267 , 896.06343486])]","[array([-0.09751827,  0.60180209, -1.00194557,  0.70215078, -1.82978065,
        5.52251827])]"
movec_fit,"[array([475.76390463, 599.40257893, 919.57312135]), array([484.81406645, 558.1091523 , 952.14051037])]","[array([-0.12415691,  0.60576661, -0.99645299,  0.68433298, -1.79946802,
        5.54306392]), array([-0.14924685,  0.60043774, -0.96795758,  0.67128394, -1.77204484,
        5.57398854])]"
movec_fit,"[array([482.76129999, 537.51025473, 969.69289214]), array([475.95058701, 520.46394028, 986.26508911])]","[array([-0.1615456 ,  0.5974323 , -0.95055803,  0.66911189, -1.75686354,
        5.59024006]), array([-0.16923633,  0.59248229, -0.93557081,  0.66639062, -1.74159359,
        5.60427003])]"
movec_fit,"[array([ 466.12663794,  505.66393904, 1001.53464955]), array([ 453.53521115,  491.83669969, 1016.97417381])]","[array([-0.17587645,  0.58762654, -0.91917954,  0.66482184, -1.72693488,
        5.6165463 ]), array([-0.18202322,  0.58052769, -0.90001169,  0.66362853, -1.71374877,
        5.62943082])]"
movec_fit,"[array([ 442.09076082,  482.17045011, 1028.06044524]), array([ 429.30153221,  472.91913534, 1038.83454123])]","[array([-0.18635805,  0.57527698, -0.88528748,  0.66240788, -1.70271036,
        5.63772311]), array([-0.19061283,  0.56970001, -0.86966951,  0.66081691, -1.69141222,
        5.64552999])]"
movel_fit,"[array([ 394.61746756,  451.83333981, 1063.3422188 ])]","[array([-0.20132699,  0.55458871, -0.82702102,  0.65438064, -1.66487669,
        5.66357807])]"
movec_fit,"[array([ 367.34337668,  436.76260499, 1079.38357917]), array([ 338.78982234,  421.25969932, 1093.95903679])]","[array([-0.21226753,  0.5422935 , -0.79229645,  0.64653607, -1.64575211,
        5.67544003]), array([-0.22889314,  0.5279952 , -0.75342189,  0.63475017, -1.62673148,
        5.6863055 ])]"
movec_fit,"[array([ 314.70293722,  409.17268107, 1103.99849251]), array([ 291.45030578,  398.84501733, 1111.59282965])]","[array([-0.24796823,  0.51492488, -0.71780898,  0.62070193, -1.6111487 ,
        5.69298391]), array([-0.27356431,  0.5000302 , -0.67871563,  0.60248068, -1.59723736,
        5.69688898])]"
movec_fit,"[array([ 270.95601068,  392.01560396, 1115.60490234]), array([ 255.1583542 ,  388.94044551, 1115.92469994])]","[array([-0.30489141,  0.48481737, -0.63758369,  0.57920396, -1.58497459,
        5.69563142]), array([-0.34384489,  0.46917499, -0.59434627,  0.55144441, -1.57503264,
        5.68882432])]"
movec_fit,"[array([ 248.96511522,  387.71888848, 1110.41061728]), array([ 284.57850652,  377.36926072, 1105.17688625])]","[array([-0.43009651,  0.44529665, -0.52260689,  0.49502761, -1.56370373,
        5.66608385]), array([-0.54430481,  0.43251363, -0.45687465,  0.41816452, -1.56211653,
        5.63026509])]"
movec_fit,"[array([ 329.38423014,  358.94125972, 1103.70193207]), array([ 385.64384054,  326.57870496, 1105.22571495])]","[array([-0.6252301 ,  0.43452196, -0.42474267,  0.3618186 , -1.56410054,
        5.59951031]), array([-0.70878718,  0.44302802, -0.39711012,  0.30545284, -1.57246907,
        5.5671936 ])]"
movec_fit,"[array([ 430.98916015,  291.99586918, 1106.19890778]), array([ 471.83751411,  254.35174181, 1105.63229788])]","[array([-0.77478524,  0.45414366, -0.38223463,  0.26620877, -1.57789754,
        5.54210373]), array([-0.83527064,  0.46634098, -0.37625706,  0.23502787, -1.58066115,
        5.51880802])]"
movel_fit,"[array([ 570.69534137,  173.3221362 , 1073.275966  ])]","[array([-0.90382797,  0.56590566, -0.36762813,  0.11114284, -1.50490303,
        5.41564261])]"
