primitives,points,q_bp
movej_fit,"[array([ 466.58776183, -402.81736892, -386.3490202 ])]","[array([-1.44327307,  1.69555519,  0.02393871, -0.79541472, -1.19743147,
        0.04692679])]"
movel_fit,"[array([ 426.37311843, -451.75942845, -229.04548479])]","[array([-1.51313962,  1.54393317, -0.0760548 , -0.74387817, -1.33157453,
        0.04891158])]"
movec_fit,"[array([ 407.30817605, -479.00850391, -142.61198312]), array([ 389.76789883, -518.82350259,  -55.89690079])]","[array([-1.54952223,  1.51225622, -0.08112159, -0.73619785, -1.45639754,
        0.08081703]), array([-1.57517058,  1.48625565, -0.0627395 , -0.73451708, -1.59414189,
        0.07797451])]"
movec_fit,"[array([ 380.42544095, -547.21671032,   -8.91129108]), array([ 371.58015172, -579.12270743,   35.41853335])]","[array([-1.59976656,  1.46994444, -0.06549587, -0.75628711, -1.66201849,
        0.08548219]), array([-1.61875484,  1.46094134, -0.05536028, -0.78103984, -1.73459761,
        0.08665462])]"
movec_fit,"[array([ 364.34496747, -611.31931718,   75.68082157]), array([ 357.84991645, -645.33212814,  113.70749603])]","[array([-1.63329833,  1.44088248, -0.04809233, -0.80667638, -1.79069848,
        0.08600635]), array([-1.64517517,  1.42629199, -0.03345795, -0.8371428 , -1.84741466,
        0.07834575])]"
movec_fit,"[array([ 353.53593297, -671.05172519,  141.18801483]), array([ 349.63710892, -697.42606537,  167.53269764])]","[array([-1.65361146,  1.41415064, -0.02387046, -0.86486357, -1.88558077,
        0.07965225]), array([-1.66088434,  1.40433803, -0.01168676, -0.89562222, -1.92288591,
        0.07741552])]"
movel_fit,"[array([ 342.41623508, -763.2532299 ,  228.24951767])]","[array([-1.67436987,  1.37802048,  0.02528892, -0.97971801, -1.99921687,
        0.06735416])]"
movec_fit,"[array([ 338.51014972, -811.39948225,  269.17105395]), array([ 334.98272738, -859.74308584,  308.57131407])]","[array([-1.68084446,  1.36082677,  0.06339987, -1.04728735, -2.04337608,
        0.06520285]), array([-1.68895583,  1.34357185,  0.09605169, -1.12457368, -2.07547378,
        0.05639147])]"
movec_fit,"[array([ 331.47868333, -899.94394717,  341.68698086]), array([ 326.69530904, -939.59078075,  374.53351526])]","[array([-1.69274181,  1.33163765,  0.14917119, -1.18330976, -2.0970662 ,
        0.05920082]), array([-1.70062911,  1.31719497,  0.19292988, -1.24652656, -2.10746352,
        0.06055617])]"
movec_fit,"[array([ 319.90931602, -976.16817922,  407.5187307 ]), array([  310.02496581, -1010.55671109,   441.31793883])]","[array([-1.70841177,  1.30570626,  0.26258805, -1.29542528, -2.11204776,
        0.07126117]), array([-1.72244066,  1.28624072,  0.31445881, -1.34327447, -2.10449374,
        0.08717433])]"
movec_fit,"[array([  283.64394643, -1058.21883435,   501.7036105 ]), array([  243.41958529, -1083.81214619,   570.79357939])]","[array([-1.74415356,  1.28387103,  0.4753815 , -1.40041659, -2.11196722,
        0.10907104]), array([-1.79317541,  1.19803578,  0.50750352, -1.42028177, -2.07435307,
        0.20443173])]"
movec_fit,"[array([  212.51510051, -1085.5504653 ,   620.36381707]), array([  181.40148956, -1075.75418857,   674.32247284])]","[array([-1.80712352,  1.21469227,  0.6225901 , -1.45450552, -2.12545386,
        0.19601134]), array([-1.82460971,  1.20977105,  0.71977644, -1.48168591, -2.16919026,
        0.20595157])]"
movec_fit,"[array([  157.80325301, -1060.38795334,   719.02475167]), array([  137.44030866, -1039.23593895,   764.82496249])]","[array([-1.84085505,  1.17820356,  0.73704478, -1.50086709, -2.19853224,
        0.21720172]), array([-1.85244059,  1.15400399,  0.77791446, -1.52195532, -2.23474929,
        0.22153519])]"
movel_fit,"[array([   92.53260662, -1010.16358096,   892.85587555])]","[array([-1.87971103,  1.24150546,  1.1619717 , -1.73391259, -2.28177427,
       -0.00250713])]"
