primitives,points,q_bp
movej_fit,"[array([437.78538292, 689.26939256, 904.14133732])]","[array([-0.00957058,  0.42702296, -1.03109441,  0.69011316, -1.98424558,
        5.60955394])]"
movel_fit,"[array([452.98344635, 637.79460752, 896.69415622])]","[array([-0.09669484,  0.59895602, -1.00072626,  0.70203286, -1.83286815,
        5.52525561])]"
movec_fit,"[array([477.17104152, 599.33616906, 920.15460681]), array([485.16185385, 557.82302853, 952.43955851])]","[array([-0.12374609,  0.60348499, -0.99270837,  0.68482074, -1.80412914,
        5.54698788]), array([-0.15009496,  0.59924485, -0.96702584,  0.67240345, -1.77370591,
        5.5753408 ])]"
movec_fit,"[array([482.6699828 , 537.62026222, 970.07532758]), array([476.16723446, 520.36398527, 986.5147069 ])]","[array([-0.16120807,  0.59563421, -0.95120956,  0.66890748, -1.75776787,
        5.59095745]), array([-0.16945493,  0.59152449, -0.93504984,  0.66676855, -1.74274996,
        5.60520554])]"
movec_fit,"[array([ 466.52065154,  505.5748512 , 1001.85701706]), array([ 453.6118111 ,  491.86877438, 1017.02222527])]","[array([-0.17594125,  0.58652321, -0.91815453,  0.66509488, -1.72860717,
        5.61787926]), array([-0.18186987,  0.5803817 , -0.8998254 ,  0.66350372, -1.71401907,
        5.62962658])]"
movec_fit,"[array([ 442.16563949,  482.24094589, 1028.08701955]), array([ 429.41280625,  472.99636869, 1038.88509875])]","[array([-0.18608203,  0.57522114, -0.88511245,  0.66214921, -1.70291114,
        5.63784215]), array([-0.19029682,  0.56958629, -0.86939779,  0.66052836, -1.691742  ,
        5.64573526])]"
movel_fit,"[array([ 394.64716298,  451.84831521, 1063.36206906])]","[array([-0.20126281,  0.55454241, -0.82694611,  0.65432367, -1.66498021,
        5.66364256])]"
movec_fit,"[array([ 367.34509124,  436.75209767, 1079.38942725]), array([ 338.77508869,  421.3008634 , 1093.91375432])]","[array([-0.21229731,  0.54227696, -0.79228604,  0.64656666, -1.64576943,
        5.6754619 ]), array([-0.22878674,  0.52811976, -0.75348764,  0.63464051, -1.62659624,
        5.68616801])]"
movec_fit,"[array([ 314.71127763,  409.21731643, 1103.94452738]), array([ 291.43917732,  398.99365776, 1111.4492732 ])]","[array([-0.24784116,  0.51510113, -0.71780844,  0.62057655, -1.61103027,
        5.69284735]), array([-0.27318411,  0.5003987 , -0.67887898,  0.60211823, -1.59688135,
        5.6964679 ])]"
movec_fit,"[array([ 270.88281454,  392.09260935, 1115.46810969]), array([ 254.94492136,  388.92315362, 1115.80635061])]","[array([-0.30475611,  0.48505567, -0.63791215,  0.57907699, -1.58453235,
        5.69527214]), array([-0.34406977,  0.46912344, -0.59505006,  0.55164003, -1.57441991,
        5.68857554])]"
movec_fit,"[array([ 248.49481399,  387.61313501, 1110.51197069]), array([ 284.26254947,  377.24329383, 1105.12966074])]","[array([-0.4308083 ,  0.44421515, -0.52392706,  0.49561219, -1.56330198,
        5.66632547]), array([-0.54494137,  0.4321534 , -0.45764234,  0.41865721, -1.56158135,
        5.63046582])]"
movec_fit,"[array([ 329.22392144,  358.52010729, 1104.17374027]), array([ 385.07534863,  326.01406745, 1105.28384874])]","[array([-0.62623243,  0.43376185, -0.4240104 ,  0.36257025, -1.56526403,
        5.60065172]), array([-0.71059813,  0.44275593, -0.39730349,  0.30680326, -1.5721799 ,
        5.56836974])]"
movec_fit,"[array([ 430.47833412,  291.72978919, 1106.2342203 ]), array([ 472.74981563,  254.64147367, 1105.72725536])]","[array([-0.77601536,  0.45365077, -0.38287135,  0.26712709, -1.57754163,
        5.54286103]), array([-0.8333261 ,  0.46706642, -0.37471823,  0.2335659 , -1.58175291,
        5.51773744])]"
movel_fit,"[array([ 571.04883294,  175.75504783, 1082.64265611])]","[array([-0.89988996,  0.54080515, -0.37094377,  0.10800222, -1.52681722,
        5.41566165])]"
