breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
500,movel_fit,"[array([ 859.22877152, -825.02772966,  741.25092767])]","[array([-0.94859374, -0.08572043, -0.30755763, -0.37057878, -1.37063398,
        2.93184874])]"
1000,movel_fit,"[array([ 857.14324086, -808.72014829,  735.07664886])]","[array([-0.94217274, -0.08864257, -0.31542121, -0.37017222, -1.38115616,
        2.92971194])]"
1500,movel_fit,"[array([ 855.36990424, -792.22100891,  729.33007285])]","[array([-0.93362046, -0.09017349, -0.32105859, -0.36701799, -1.39312897,
        2.92306396])]"
2000,movel_fit,"[array([ 853.91159035, -775.54558775,  724.02024129])]","[array([-0.92435419, -0.09083631, -0.32555808, -0.36360555, -1.40600926,
        2.91532386])]"
2500,movel_fit,"[array([ 852.76958779, -758.71055731,  719.1543943 ])]","[array([-0.91500912, -0.09098067, -0.32950701, -0.3610112 , -1.41939696,
        2.90800058])]"
3000,movel_fit,"[array([ 851.94346403, -741.73363737,  714.73762271])]","[array([-0.90576958, -0.09079603, -0.33315156, -0.35951868, -1.43304978,
        2.90152661])]"
3500,movel_fit,"[array([ 851.43099287, -724.63319404,  710.77264884])]","[array([-0.89660602, -0.09035631, -0.33654416, -0.35904907, -1.44684874,
        2.89583734])]"
4000,movel_fit,"[array([ 851.22816768, -707.42783276,  707.25972251])]","[array([-0.88742407, -0.0896776 , -0.33965968, -0.35941999, -1.46074035,
        2.89072332])]"
4500,movel_fit,"[array([ 851.32928033, -690.13601547,  704.196617  ])]","[array([-0.87814096, -0.0887668 , -0.34246984, -0.36047191, -1.47468538,
        2.88600469])]"
5000,movel_fit,"[array([ 851.72704872, -672.77572034,  701.57870863])]","[array([-0.86871202, -0.08765116, -0.34497865, -0.36210787, -1.4886276 ,
        2.88158901])]"
5500,movel_fit,"[array([ 852.41277832, -655.3641535 ,  699.39912312])]","[array([-0.85912845, -0.08638812, -0.34722869, -0.36428647, -1.50248367,
        2.87746461])]"
6000,movel_fit,"[array([ 853.37654514, -637.91751598,  697.64893261])]","[array([-0.84940228, -0.08505978, -0.3492892 , -0.36699606, -1.51614932,
        2.87366636])]"
6500,movel_fit,"[array([ 854.60738968, -620.45082472,  696.31738755])]","[array([-0.83954926, -0.08375829, -0.35123632, -0.37022778, -1.52951469,
        2.8702375 ])]"
7000,movel_fit,"[array([ 856.09351326, -602.97778402,  695.39216971])]","[array([-0.82957566, -0.08256854, -0.35313358, -0.37395647, -1.54248182,
        2.86720035])]"
7500,movel_fit,"[array([ 857.82246944, -585.51070207,  694.85965346])]","[array([-0.8194716 , -0.08155358, -0.35501799, -0.37813229, -1.55497877,
        2.86454074])]"
