timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6532,   8.2910, -35.4098, -34.7593,  32.8115,  25.2596
 8,  18.6532,   8.2910, -35.4098, -34.7593,  32.8115,  25.2596
 16,  18.6532,   8.2910, -35.4098, -34.7593,  32.8115,  25.2596
 24,  18.6532,   8.2910, -35.4098, -34.7593,  32.8116,  25.2595
 32,  18.6531,   8.2910, -35.4099, -34.7591,  32.8116,  25.2594
 40,  18.6530,   8.2910, -35.4100, -34.7587,  32.8118,  25.2590
 48,  18.6528,   8.2909, -35.4103, -34.7581,  32.8121,  25.2585
 64,  18.6517,   8.2907, -35.4116, -34.7541,  32.8140,  25.2551
 72,  18.6517,   8.2907, -35.4116, -34.7541,  32.8140,  25.2551
 80,  18.6511,   8.2906, -35.4123, -34.7519,  32.8150,  25.2532
 88,  18.6503,   8.2904, -35.4132, -34.7491,  32.8163,  25.2509
 96,  18.6494,   8.2902, -35.4144, -34.7457,  32.8178,  25.2480
 104,  18.6483,   8.2900, -35.4157, -34.7417,  32.8197,  25.2445
 112,  18.6469,   8.2897, -35.4173, -34.7369,  32.8220,  25.2404
 120,  18.6454,   8.2894, -35.4192, -34.7313,  32.8246,  25.2356
 128,  18.6436,   8.2890, -35.4213, -34.7248,  32.8276,  25.2301
 136,  18.6415,   8.2886, -35.4238, -34.7174,  32.8310,  25.2238
 144,  18.6392,   8.2881, -35.4266, -34.7091,  32.8349,  25.2167
 152,  18.6365,   8.2876, -35.4297, -34.6997,  32.8392,  25.2087
 160,  18.6336,   8.2870, -35.4332, -34.6892,  32.8441,  25.1997
 168,  18.6304,   8.2863, -35.4371, -34.6775,  32.8495,  25.1898
 176,  18.6268,   8.2856, -35.4414, -34.6646,  32.8555,  25.1788
 192,  18.6137,   8.2830, -35.4569, -34.6180,  32.8772,  25.1390
 200,  18.6137,   8.2830, -35.4569, -34.6180,  32.8772,  25.1390
 208,  18.6086,   8.2819, -35.4631, -34.5997,  32.8858,  25.1233
 216,  18.6030,   8.2808, -35.4697, -34.5798,  32.8951,  25.1064
 224,  18.5970,   8.2796, -35.4769, -34.5583,  32.9052,  25.0880
 232,  18.5905,   8.2783, -35.4846, -34.5351,  32.9160,  25.0683
 240,  18.5835,   8.2769, -35.4929, -34.5103,  32.9276,  25.0471
 248,  18.5761,   8.2754, -35.5018, -34.4838,  32.9400,  25.0245
 256,  18.5681,   8.2739, -35.5112, -34.4554,  32.9534,  25.0003
 264,  18.5596,   8.2722, -35.5214, -34.4251,  32.9676,  24.9745
 272,  18.5505,   8.2704, -35.5321, -34.3929,  32.9827,  24.9470
 280,  18.5409,   8.2685, -35.5435, -34.3587,  32.9988,  24.9179
 288,  18.5306,   8.2665, -35.5557, -34.3225,  33.0159,  24.8870
 296,  18.5198,   8.2644, -35.5685, -34.2842,  33.0340,  24.8544
 304,  18.5084,   8.2622, -35.5820, -34.2437,  33.0532,  24.8199
 320,  18.4703,   8.2549, -35.6270, -34.1093,  33.1169,  24.7055
 328,  18.4703,   8.2549, -35.6270, -34.1093,  33.1169,  24.7055
 336,  18.4564,   8.2522, -35.6433, -34.0604,  33.1402,  24.6639
 344,  18.4419,   8.2495, -35.6604, -34.0096,  33.1645,  24.6206
 352,  18.4269,   8.2467, -35.6781, -33.9569,  33.1897,  24.5758
 360,  18.4113,   8.2438, -35.6963, -33.9024,  33.2158,  24.5294
 368,  18.3952,   8.2408, -35.7152, -33.8461,  33.2429,  24.4816
 376,  18.3786,   8.2377, -35.7346, -33.7882,  33.2708,  24.4323
 384,  18.3615,   8.2346, -35.7546, -33.7287,  33.2995,  24.3817
 392,  18.3439,   8.2314, -35.7751, -33.6676,  33.3291,  24.3298
 400,  18.3259,   8.2282, -35.7961, -33.6051,  33.3594,  24.2767
 408,  18.3075,   8.2249, -35.8176, -33.5411,  33.3905,  24.2224
 416,  18.2886,   8.2215, -35.8396, -33.4758,  33.4223,  24.1670
 424,  18.2693,   8.2181, -35.8620, -33.4092,  33.4549,  24.1105
 432,  18.2496,   8.2147, -35.8848, -33.3414,  33.4881,  24.0530
 448,  18.1884,   8.2042, -35.9555, -33.1315,  33.5916,  23.8749
 456,  18.1884,   8.2042, -35.9555, -33.1315,  33.5916,  23.8749
 464,  18.1673,   8.2007, -35.9798, -33.0595,  33.6273,  23.8139
 472,  18.1459,   8.1971, -36.0044, -32.9866,  33.6635,  23.7522
 480,  18.1243,   8.1935, -36.0292, -32.9130,  33.7002,  23.6898
 488,  18.1023,   8.1899, -36.0544, -32.8385,  33.7375,  23.6268
 496,  18.0801,   8.1864, -36.0798, -32.7634,  33.7752,  23.5632
 504,  18.0577,   8.1828, -36.1054, -32.6876,  33.8133,  23.4991
 512,  18.0350,   8.1792, -36.1312, -32.6112,  33.8518,  23.4346
 520,  18.0122,   8.1756, -36.1572, -32.5344,  33.8907,  23.3696
 528,  17.9892,   8.1720, -36.1834, -32.4571,  33.9300,  23.3043
 536,  17.9659,   8.1685, -36.2097, -32.3794,  33.9695,  23.2387
 544,  17.9426,   8.1649, -36.2362, -32.3014,  34.0094,  23.1728
 552,  17.9191,   8.1614, -36.2627, -32.2231,  34.0495,  23.1067
 560,  17.8954,   8.1579, -36.2894, -32.1446,  34.0899,  23.0405
 576,  17.8240,   8.1476, -36.3695, -31.9085,  34.2120,  22.8414
 584,  17.8240,   8.1476, -36.3695, -31.9085,  34.2120,  22.8414
 592,  17.8001,   8.1443, -36.3963, -31.8297,  34.2530,  22.7751
 600,  17.7762,   8.1409, -36.4231, -31.7511,  34.2941,  22.7089
 608,  17.7522,   8.1376, -36.4498, -31.6726,  34.3352,  22.6428
 616,  17.7282,   8.1344, -36.4765, -31.5942,  34.3764,  22.5769
 624,  17.7042,   8.1312, -36.5031, -31.5160,  34.4177,  22.5111
 632,  17.6802,   8.1280, -36.5297, -31.4379,  34.4590,  22.4454
 640,  17.6562,   8.1249, -36.5563, -31.3600,  34.5003,  22.3799
 648,  17.6322,   8.1218, -36.5828, -31.2822,  34.5417,  22.3146
 656,  17.6081,   8.1188, -36.6094, -31.2045,  34.5832,  22.2494
 664,  17.5841,   8.1157, -36.6358, -31.1270,  34.6247,  22.1843
 672,  17.5600,   8.1128, -36.6623, -31.0496,  34.6663,  22.1194
 680,  17.5359,   8.1099, -36.6887, -30.9724,  34.7079,  22.0546
 688,  17.5118,   8.1070, -36.7150, -30.8953,  34.7495,  21.9900
 704,  17.4394,   8.0986, -36.7939, -30.6649,  34.8749,  21.7970
 712,  17.4394,   8.0986, -36.7939, -30.6649,  34.8749,  21.7970
 720,  17.4152,   8.0959, -36.8201, -30.5883,  34.9168,  21.7329
