breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1729.32788006, -535.8455981 , 1283.30814903])]","[array([-0.67880177,  0.16704235,  0.55226247,  1.72518179,  1.47625241,
        2.29194346])]"
4766,movej_fit,"[array([1732.51997927, -458.15938037, 1299.44081103])]","[array([-0.6403482 ,  0.14768621,  0.57020869,  1.73713021,  1.48569562,
        2.28116725])]"
8984,movej_fit,"[array([1728.92795586, -392.23420501, 1341.19309814])]","[array([-0.60786166,  0.12491073,  0.58193448,  1.76205227,  1.5090229 ,
        2.25497616])]"
13461,movej_fit,"[array([1722.90346395, -320.56224648, 1397.62618692])]","[array([-0.57043649,  0.10108902,  0.5901887 ,  1.79717086,  1.54077715,
        2.21852921])]"
18165,movel_fit,"[array([1715.56006845, -241.59049396, 1439.66399694])]","[array([-0.52781584,  0.08193507,  0.60000592,  1.82582421,  1.5679711 ,
        2.18792228])]"
20721,movej_fit,"[array([1706.47787765, -200.99202056, 1435.91934916])]","[array([-0.50879624,  0.07139578,  0.61522265,  1.82468273,  1.57141451,
        2.18775219])]"
23055,movej_fit,"[array([1696.03553705, -166.59433685, 1420.73194752])]","[array([-0.49428553,  0.06066893,  0.63289486,  1.81468849,  1.56709828,
        2.19732902])]"
25437,movej_fit,"[array([1681.67826276, -134.73133058, 1377.93033157])]","[array([-0.48400581,  0.04953421,  0.65994595,  1.78683205,  1.5485046 ,
        2.22632098])]"
28637,movej_fit,"[array([1664.64719714,  -89.48812357, 1282.10447514])]","[array([-0.46774803,  0.04260812,  0.69994861,  1.72799116,  1.49908986,
        2.29317606])]"
31133,movej_fit,"[array([1661.20182973,  -43.72337857, 1199.5176896 ])]","[array([-0.44227419,  0.04829573,  0.72082842,  1.68215074,  1.44800509,
        2.35539257])]"
33571,movel_fit,"[array([1.65487955e+03, 1.19044131e-01, 1.16030435e+03])]","[array([-0.41692607,  0.04710264,  0.7332809 ,  1.65937641,  1.42151738,
        2.38993565])]"
35056,movej_fit,"[array([1643.51672864,   22.20074883, 1156.70270958])]","[array([-0.40688014,  0.03875701,  0.74345718,  1.65519101,  1.42214451,
        2.39275538])]"
36650,movej_fit,"[array([1627.48745508,   41.48938441, 1166.89086638])]","[array([-0.40027417,  0.02563759,  0.75574348,  1.65880566,  1.43505957,
        2.38248235])]"
38984,movej_fit,"[array([1595.98981189,   59.59400029, 1221.4158669 ])]","[array([-0.39921342, -0.00569215,  0.77456659,  1.68614817,  1.48273891,
        2.33444464])]"
41369,movel_fit,"[array([1570.13914057,   76.40802673, 1327.58026421])]","[array([-0.39243678, -0.04093605,  0.77788095,  1.74900571,  1.55311131,
        2.2547738 ])]"
43334,movel_fit,"[array([1562.11536508,  101.23311011, 1398.78874292])]","[array([-0.37174063, -0.05536775,  0.77204822,  1.80196435,  1.59220611,
        2.20056799])]"
44792,movel_fit,"[array([1553.35190837,  121.71473334, 1419.41701544])]","[array([-0.35781161, -0.06232747,  0.77509382,  1.8190419 ,  1.60684316,
        2.18244102])]"
45939,movej_fit,"[array([1542.34201773,  136.46530815, 1419.51835623])]","[array([-0.35076713, -0.07031627,  0.78380668,  1.81878553,  1.61028293,
        2.18155372])]"
47252,movej_fit,"[array([1525.38247326,  150.64107646, 1397.92537823])]","[array([-0.34832596, -0.08134095,  0.80162214,  1.8008298 ,  1.60425556,
        2.19770948])]"
49590,movel_fit,"[array([1494.7232471 ,  174.03529014, 1305.4462386 ])]","[array([-0.34879912, -0.09360321,  0.84430167,  1.73401479,  1.56452361,
        2.26452507])]"
49999,movel_fit,"[array([1493.82880532,  180.57330365, 1273.42609053])]","[array([-0.34588129, -0.08959559,  0.85210976,  1.71646296,  1.54603015,
        2.2862301 ])]"
