x,y,z,R1,R2,R3,R4,R5,R6,R7,R8,R9
1406.965243358941,343.5171241499252,1444.0527021425694,-0.8089733662550217,-0.3364607935286026,-0.48203342945082317,-0.5878384312523397,0.4669838932655919,0.6605846063702199,0.0028410267170066016,0.8177531276911226,-0.5755621171677127
1407.049490491504,343.2355996526559,1443.9400460517827,-0.8090413608163565,-0.3364326888284539,-0.4819389197565135,-0.5877444853329482,0.4671610665860338,0.6605429265588326,0.0029148669139697106,0.8176634905349855,-0.5756890825758447
1407.1337376240667,342.95407515538653,1443.827389960996,-0.8091093468555962,-0.3364045608277081,-0.48184441086851665,-0.5876505190745065,0.4673382214959423,0.6605012143520047,0.00298868907279859,0.8175738243017121,-0.5758160379446716
1407.2179847566297,342.6725506581172,1443.7147338702093,-0.8091773243698216,-0.33637640952757425,-0.4817499027908927,-0.5875565324810507,0.46751535798770766,0.660459469751528,0.0030624931903230103,0.8174841289951527,-0.5759429832687397
1407.3022318891924,342.39102616084784,1443.6020777794224,-0.809245293356114,-0.33634823492926275,-0.48165539552770187,-0.5874625255566174,0.46769247605372116,0.6604176927591963,0.0031362792633734663,0.8173944046191589,-0.5760699185425958
1407.3864790217553,342.1095016635785,1443.4894216886357,-0.8093132538115548,-0.33632003703398466,-0.4815608890830041,-0.5873684983052443,0.4678695756863745,0.660375883376804,0.0032100472887812985,0.8173046511775836,-0.5761968437607868
1407.4707261543183,341.82797716630915,1443.376765597849,-0.8093812057332262,-0.3362918158429522,-0.4814663834608592,-0.5872744507309696,0.4680466568780605,0.6603340416061474,0.0032837972633785904,0.8172148686742804,-0.5763237589178601
1407.554973286881,341.5464526690398,1443.2641095070624,-0.8094491491182105,-0.33626357135737855,-0.4813718786653272,-0.5871803828378327,0.4682237196211726,0.660292167449024,0.003357529183998215,0.817125057113105,-0.576450664008364
1407.639220419444,341.2649281717704,1443.1514534162757,-0.8095170839635901,-0.33623530357847803,-0.48127737470046816,-0.5870862946298738,0.46840076390810487,0.6602502609072326,0.003431243047473791,0.8170352164979138,-0.5765775590268464
1407.7234675520067,340.98340367450106,1443.038797325489,-0.8095850102664482,-0.3362070125074657,-0.4811828715703418,-0.5869921861111341,0.4685777897312526,0.6602083219825737,0.0035049388506397457,0.8169453468325646,-0.5767044439678563
1407.8077146845696,340.7018791772317,1442.926141234702,-0.8096529280238682,-0.33617869814555784,-0.4810883692790079,-0.5868980572856554,0.4687547970830115,0.660166350676849,0.003578616590331292,0.8168554481209164,-0.576831318825943
1407.8919618171326,340.4203546799624,1442.8134851439154,-0.8097208372329339,-0.3361503604939716,-0.48099386783052633,-0.5868039081574804,0.4689317859557782,0.6601243469918616,0.0036522762633843576,0.8167655203668294,-0.576958183595656
1407.9762089496953,340.138830182693,1442.7008290531287,-0.8097887378907294,-0.3361219995539252,-0.4808993672289568,-0.5867097387306528,0.4691087563419502,0.6600823109294157,0.003725917866635696,0.8166755635741652,-0.5770850382715454
1408.0604560822583,339.8573056854237,1442.588172962342,-0.809856629994339,-0.3360936153266379,-0.48080486747835915,-0.5866155490092173,0.46928570823392574,0.6600402424913175,0.0037995413969228236,0.8165855777467864,-0.5772118828481619
1408.144703214821,339.57578118815434,1442.4755168715553,-0.8099245135408479,-0.3360652078133298,-0.4807103685827929,-0.5865213389972193,0.4694626416241038,0.6599981416793743,0.0038731468510840757,0.8164955628885574,-0.5773387173200565
1408.228950347384,339.294256690885,1442.3628607807686,-0.8099923885273411,-0.3360367770152222,-0.48061587054631777,-0.5864271086987048,0.46963955650488415,0.6599560084953945,0.003946734225958454,0.816405519003343,-0.5774655416817802
1408.313197479947,339.01273219361565,1442.2502046899817,-0.8100602549509045,-0.3360083229335372,-0.4805213733729934,-0.5863328581177214,0.4698164528686674,0.6599138429411884,0.004020303518385838,0.81631544609501,-0.5775923559278853
1408.3974446125096,338.7312076963463,1442.137548599195,-0.8101281128086237,-0.3359798455694981,-0.48042687706687937,-0.5862385872583166,0.469993330707855,0.6598716450185671,0.00409385472520687,0.8162253441674262,-0.5777191600529238
1408.4816917450726,338.44968319907696,1442.0248925084084,-0.8101959620975852,-0.33595134492432904,-0.4803323816320351,-0.5861442961245399,0.47017019001484917,0.659829414729344,0.004167387843262947,0.8161352132244605,-0.5778459540514483
