breakpoints,primitives,points,q_bp
0,moveabsj_fit,"[array([1776.9998878 , -918.49914493, 1505.38744025])]","[array([-0.35457078,  0.05882783,  0.00530489,  2.71265846, -0.71948675,
        2.61859562])]"
1666,movel_fit,"[array([1779.12790062, -874.81596064, 1480.95794858])]","[array([-0.33657867,  0.05494932,  0.01679667,  2.732985  , -0.73730745,
        2.6294477 ])]"
3333,movel_fit,"[array([1781.51900145, -827.27740803, 1456.20256318])]","[array([-0.31600019,  0.05256461,  0.02654835,  2.75189836, -0.7587062 ,
        2.64036016])]"
5000,movel_fit,"[array([1783.22210412, -775.93377575, 1434.88747968])]","[array([-0.29413504,  0.04887649,  0.03547194,  2.77280558, -0.78002798,
        2.65200074])]"
6666,movel_fit,"[array([1784.27302284, -722.63656395, 1414.89095458])]","[array([-0.27149195,  0.04495112,  0.04417673,  2.79418302, -0.80075526,
        2.66347689])]"
8333,movel_fit,"[array([1784.70723962, -669.02900616, 1394.67963462])]","[array([-0.24868995,  0.0414194 ,  0.05335785,  2.81521009, -0.81993157,
        2.67417007])]"
10000,movel_fit,"[array([1784.62718723, -616.17927836, 1373.27880189])]","[array([-0.22600216,  0.03887206,  0.06322309,  2.83506666, -0.83731331,
        2.68369086])]"
11666,movel_fit,"[array([1784.05661685, -564.22217752, 1350.64304775])]","[array([-0.20326918,  0.03760745,  0.07344959,  2.85322007, -0.85343568,
        2.69198327])]"
13333,movel_fit,"[array([1782.94923067, -512.92474243, 1327.11323545])]","[array([-0.18028277,  0.03763003,  0.08371474,  2.86957416, -0.86876033,
        2.69915565])]"
15000,movel_fit,"[array([1781.27283284, -462.24837817, 1303.01333969])]","[array([-0.1570054 ,  0.03885898,  0.09384678,  2.88418997, -0.88339528,
        2.70530206])]"
16666,movel_fit,"[array([1779.01609519, -412.1876015 , 1278.58430636])]","[array([-0.1334302 ,  0.04121656,  0.10373392,  2.89714858, -0.89737251,
        2.7105018 ])]"
18333,movel_fit,"[array([1776.18189261, -362.67962064, 1253.94748541])]","[array([-0.10952201,  0.0446523 ,  0.1133151 ,  2.90852832, -0.91071769,
        2.71482049])]"
20000,movel_fit,"[array([1772.80522445, -313.83213743, 1229.16952524])]","[array([-0.08532784,  0.04913977,  0.12256481,  2.91835114, -0.92335502,
        2.71828146])]"
21666,movel_fit,"[array([1768.90361784, -265.71495363, 1204.3427569 ])]","[array([-0.06085368,  0.0546549 ,  0.13142047,  2.92657207, -0.93531838,
        2.72089787])]"
23333,movel_fit,"[array([1764.41062244, -218.19333617, 1179.65389229])]","[array([-0.03595346,  0.06116155,  0.13972637,  2.93305304, -0.94693041,
        2.72268817])]"
25000,movel_fit,"[array([1759.23030022, -171.30976128, 1155.35115699])]","[array([-0.01054752,  0.06859146,  0.14733082,  2.93756955, -0.9585206 ,
        2.72363622])]"
26666,movel_fit,"[array([1753.31102764, -125.44990863, 1131.54964819])]","[array([ 0.0152364 ,  0.07683045,  0.15427609,  2.93991754, -0.97011403,
        2.72367462])]"
28333,movel_fit,"[array([1746.58720726,  -81.16036232, 1108.36094562])]","[array([ 0.04117137,  0.08566178,  0.16073158,  2.93990823, -0.98163064,
        2.72271377])]"
30000,movel_fit,"[array([1738.88431402,  -39.06839322, 1086.27940506])]","[array([ 0.06703258,  0.09467543,  0.16676511,  2.93726098, -0.99328983,
        2.72068087])]"
31666,movel_fit,"[array([1.72995424e+03, 9.59838352e-02, 1.06610650e+03])]","[array([ 0.09256142,  0.10326189,  0.17241933,  2.93168283, -1.00550565,
        2.71752931])]"
33333,movel_fit,"[array([1719.63428758,   35.39015029, 1048.67658068])]","[array([ 0.11728171,  0.11063195,  0.17791953,  2.9231435 , -1.01840462,
        2.71326044])]"
35000,movel_fit,"[array([1707.89343322,   65.89802526, 1034.87811191])]","[array([ 0.14059051,  0.11591991,  0.18349826,  2.91196874, -1.0319626 ,
        2.70800282])]"
36666,movel_fit,"[array([1694.63539339,   91.26695684, 1025.52286367])]","[array([ 0.1621882 ,  0.11847595,  0.18914342,  2.89858696, -1.04663052,
        2.70202837])]"
38333,movel_fit,"[array([1679.5336961 ,  111.63528093, 1021.03472855])]","[array([ 0.18215402,  0.11805256,  0.19468652,  2.88329642, -1.06345374,
        2.6956798 ])]"
40000,movel_fit,"[array([1661.97982369,  127.08215526, 1021.42386293])]","[array([ 0.20072797,  0.11477428,  0.19994335,  2.86605296, -1.0839924 ,
        2.68928147])]"
41666,movel_fit,"[array([1641.35256751,  137.44676528, 1026.08771891])]","[array([ 0.21800589,  0.10901045,  0.20505087,  2.84684991, -1.109438  ,
        2.68310137])]"
43333,movel_fit,"[array([1617.6512741 ,  143.09038028, 1033.53570874])]","[array([ 0.23387007,  0.10132988,  0.2106114 ,  2.82664242, -1.13921414,
        2.67741216])]"
45000,movel_fit,"[array([1590.82420123,  144.25419796, 1042.67037044])]","[array([ 0.24835811,  0.09232111,  0.2170087 ,  2.80575914, -1.17318245,
        2.67231535])]"
46666,movel_fit,"[array([1560.88445536,  141.29497304, 1052.45968779])]","[array([ 0.26152043,  0.08257135,  0.22463317,  2.78454277, -1.21106813,
        2.66787304])]"
48333,movel_fit,"[array([1528.57009847,  135.60550734, 1061.80121357])]","[array([ 0.27353372,  0.07263753,  0.23378244,  2.76410185, -1.25125436,
        2.66415182])]"
50000,movel_fit,"[array([1494.88694293,  130.97285962, 1068.83287833])]","[array([ 0.28502024,  0.06297442,  0.24471932,  2.74785693, -1.29058171,
        2.66172196])]"
