breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1300.,  500.,  300.])]","[array([ 0.48263116,  0.1197838 ,  0.05540358,  0.37139663, -1.39883788,
       -1.31238221])]"
2501,movel_fit,"[array([ 1.3e+03, -2.0e-01,  3.0e+02])]","[array([-0.17744192, -0.40507892, -0.53525599, -0.37565171, -0.87130693,
       -1.51471273])]"
5001,movel_fit,"[array([1300., -500.,  300.])]","[array([-0.60994698, -0.49165188, -0.85894668, -1.42734855, -0.56643216,
       -1.48428286])]"
