average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
401.25809778373093,411.91866283698687,387.8906957334257,3.5475424369530324,0.020761564771038583,0.16279459453064474,0.00038354900147798533,0.03010971052408172,0.0015588231437424988,0.006106806988104483,7.964906510464331e-05,0.001375318322866729
