breakpoints,primitives,points,q_bp
0,moveabsj_fit,"[array([ 124.40946992, -461.35640444, 1276.80962702])]","[array([-0.5200059 , -0.86045824,  0.73727218,  2.51091102, -1.9812259 ,
       -2.81150297])]"
146,movel_fit,"[array([ 158.27144369, -542.06815586, 1222.57375653])]","[array([-0.58866924, -0.79697441,  0.77141978,  2.50259893, -1.86593764,
       -2.79567963])]"
4748,movec_fit,"[array([ 174.29746718, -578.68738798, 1197.27035439]), array([ 190.75034831, -614.72509425, 1171.34157704])]","[array([-0.60709648, -0.7643502 ,  0.78793058,  2.49235086, -1.81650148,
       -2.79394382]), array([-0.61517839, -0.73108358,  0.80706527,  2.47317445, -1.76962582,
       -2.78289114])]"
5539,movel_fit,"[array([ 197.03236281, -626.52226428, 1162.23825678])]","[array([-0.60645276, -0.71873739,  0.81884028,  2.45833769, -1.75662749,
       -2.80126022])]"
8845,movec_fit,"[array([ 209.28578366, -651.71179561, 1142.95507951]), array([ 221.89129086, -676.34062043, 1123.26798878])]","[array([-0.60006782, -0.692839  ,  0.83816656,  2.43380001, -1.72631724,
       -2.81097642]), array([-0.59325358, -0.66577144,  0.85740495,  2.40833989, -1.6963235 ,
       -2.81858425])]"
11345,movec_fit,"[array([ 231.56892024, -694.70522886, 1108.07227038]), array([ 241.13661095, -712.9028864 , 1092.57321928])]","[array([-0.57718114, -0.64388561,  0.87925037,  2.37652158, -1.67736791,
       -2.83408982]), array([-0.56464735, -0.6219178 ,  0.89976458,  2.3472038 , -1.65708313,
       -2.84891678])]"
12299,movel_fit,"[array([ 248.27263469, -726.74222076, 1080.78284249])]","[array([-0.55933389, -0.60294334,  0.91254129,  2.32840753, -1.64153811,
       -2.85723724])]"
13737,movel_fit,"[array([ 259.34700382, -747.27381651, 1062.59453597])]","[array([-0.54828055, -0.57420395,  0.93447823,  2.29573681, -1.61861152,
       -2.87252992])]"
14986,movel_fit,"[array([ 268.43696797, -765.36792119, 1046.80490327])]","[array([-0.54335579, -0.54716801,  0.95041875,  2.27046607, -1.59827798,
       -2.88332729])]"
16003,movel_fit,"[array([ 275.88186635, -780.10424243, 1033.99531081])]","[array([-0.54126337, -0.52446646,  0.96156813,  2.25150864, -1.5813674 ,
       -2.89112305])]"
16837,movel_fit,"[array([ 281.79261652, -792.41156388, 1023.64386876])]","[array([-0.54192506, -0.5052281 ,  0.96851314,  2.23804849, -1.56712242,
       -2.89601017])]"
17562,movel_fit,"[array([ 286.93008918, -803.22921524, 1014.77066456])]","[array([-0.54386486, -0.48830997,  0.97300753,  2.22777459, -1.55442637,
       -2.89928642])]"
18215,movel_fit,"[array([ 291.48964829, -813.16128384, 1006.93489582])]","[array([-0.54707362, -0.47291291,  0.97544637,  2.22006086, -1.54267635,
       -2.9011834 ])]"
18817,movel_fit,"[array([ 295.65035839, -822.43492905,  999.8980958 ])]","[array([-0.55115391, -0.45879051,  0.97632524,  2.21429184, -1.53160416,
       -2.90208044])]"
19380,movel_fit,"[array([ 299.51757715, -831.27679599,  993.47157671])]","[array([-0.55608728, -0.4456292 ,  0.97579497,  2.21025243, -1.52095595,
       -2.90201388])]"
19912,movel_fit,"[array([ 303.12155842, -839.73909265,  987.61361163])]","[array([-0.56172377, -0.43341838,  0.97404944,  2.20773979, -1.5106853 ,
       -2.90116487])]"
20426,movel_fit,"[array([ 306.58699048, -848.08658526,  982.10602615])]","[array([-0.56816568, -0.4217798 ,  0.97113107,  2.20663298, -1.50045989,
       -2.89948681])]"
20926,movel_fit,"[array([ 309.92126952, -856.33766549,  976.94590468])]","[array([-0.57539066, -0.41073618,  0.96707885,  2.2069321 , -1.49025734,
       -2.89702601])]"
21415,movel_fit,"[array([ 313.1503081 , -864.56336369,  972.08337269])]","[array([-0.58344545, -0.40021836,  0.96189691,  2.20866189, -1.47998383,
       -2.89375537])]"
21897,movel_fit,"[array([ 316.2761563 , -872.76927298,  967.50357329])]","[array([-0.59235135, -0.39023937,  0.95559432,  2.21189651, -1.46961145,
       -2.88965759])]"
22378,movel_fit,"[array([ 319.33244941, -881.07334076,  963.14675687])]","[array([-0.60227059, -0.38068625,  0.94808061,  2.21677021, -1.45898444,
       -2.88464436])]"
22860,movel_fit,"[array([ 322.34471753, -889.54784527,  958.95583825])]","[array([-0.61333999, -0.37147905,  0.93928173,  2.22345268, -1.44798828,
       -2.87859074])]"
23345,movel_fit,"[array([ 325.31219844, -898.2069818 ,  954.93137046])]","[array([-0.62567299, -0.36262036,  0.92912866,  2.23215461, -1.43659334,
       -2.87140761])]"
23838,movel_fit,"[array([ 328.23032578, -907.14570537,  951.02916898])]","[array([-0.6395523 , -0.35404039,  0.91745833,  2.24322487, -1.42465963,
       -2.86293628])]"
24344,movel_fit,"[array([ 331.08800455, -916.3724168 ,  947.25209685])]","[array([-0.65520865, -0.34574517,  0.90413298,  2.25707062, -1.41215356,
       -2.85296016])]"
24861,movel_fit,"[array([ 333.88403056, -925.96408135,  943.52883715])]","[array([-0.67290262, -0.33760606,  0.88906727,  2.2740464 , -1.39898922,
       -2.84131968])]"
25390,movel_fit,"[array([ 336.5991617 , -935.86354749,  939.89225504])]","[array([-0.69276746, -0.32961404,  0.87225015,  2.29449493, -1.38529166,
       -2.82786702])]"
25931,movel_fit,"[array([ 339.15007683, -946.07820823,  936.29797681])]","[array([-0.7150795 , -0.32168313,  0.85370408,  2.31880938, -1.37111713,
       -2.8125222 ])]"
26478,movel_fit,"[array([ 341.49963582, -956.49114749,  932.76018937])]","[array([-0.73968982, -0.31373103,  0.83374833,  2.34690958, -1.35678695,
       -2.79541172])]"
27025,movel_fit,"[array([ 343.61565996, -966.95931667,  929.25802586])]","[array([-0.76627284, -0.30563706,  0.81285229,  2.37844428, -1.34268243,
       -2.77682069])]"
27566,movel_fit,"[array([ 345.44971156, -977.42036999,  925.75586678])]","[array([-0.79440187, -0.29724505,  0.79155644,  2.41275033, -1.32913866,
       -2.75724475])]"
28104,movel_fit,"[array([ 346.99034959, -987.79570308,  922.21698795])]","[array([-0.82374354, -0.28844341,  0.77023919,  2.44936995, -1.31643325,
       -2.73692414])]"
28641,movel_fit,"[array([ 348.29281327, -998.14795959,  918.56609607])]","[array([-0.85396794, -0.27899597,  0.74917203,  2.48776457, -1.30471083,
       -2.7161958 ])]"
29179,movel_fit,"[array([  349.27312845, -1008.49894536,   914.77544489])]","[array([-0.88468563, -0.26885631,  0.72871045,  2.52719841, -1.29411029,
       -2.69554675])]"
29724,movel_fit,"[array([  349.97397955, -1018.94961981,   910.71038729])]","[array([-0.91560449, -0.25784957,  0.70902493,  2.5671636 , -1.28458241,
       -2.67526269])]"
30276,movel_fit,"[array([  350.68534506, -1029.39689176,   906.36236083])]","[array([-0.94580953, -0.2459379 ,  0.69037715,  2.606664  , -1.27625072,
       -2.65566696])]"
30824,movel_fit,"[array([  351.32901922, -1039.71846551,   901.76573412])]","[array([-0.97417698, -0.23346406,  0.67337666,  2.64389531, -1.26906466,
       -2.6377257 ])]"
31353,movel_fit,"[array([  351.92580074, -1049.52471124,   897.15290157])]","[array([-0.99941818, -0.22110579,  0.65854932,  2.67708052, -1.26305679,
       -2.62216947])]"
31846,movel_fit,"[array([  352.61069414, -1058.6126586 ,   892.59318638])]","[array([-1.0206727 , -0.20931342,  0.64613198,  2.7050132 , -1.2579359 ,
       -2.6093758 ])]"
32300,movel_fit,"[array([  353.37100106, -1066.86058554,   888.26002779])]","[array([-1.03805612, -0.1984541 ,  0.6358988 ,  2.72781398, -1.25352174,
       -2.59918146])]"
32716,movel_fit,"[array([  354.25195617, -1074.34713018,   884.17051523])]","[array([-1.0519722 , -0.18855402,  0.62749463,  2.7459852 , -1.24956139,
       -2.59121514])]"
33101,movel_fit,"[array([  355.26160497, -1081.21995209,   880.26805484])]","[array([-1.06305056, -0.17948441,  0.62052833,  2.76033989, -1.24584057,
       -2.58504616])]"
33461,movel_fit,"[array([  356.39238493, -1087.55976545,   876.54634986])]","[array([-1.07175648, -0.17117754,  0.61472521,  2.77148785, -1.24225958,
       -2.58036098])]"
33802,movel_fit,"[array([  357.72061442, -1093.48868313,   872.95420899])]","[array([-1.07839211, -0.16347015,  0.60984701,  2.77985715, -1.23871531,
       -2.57683328])]"
34128,movel_fit,"[array([  359.19202097, -1099.04927549,   869.51031557])]","[array([-1.08327974, -0.15634099,  0.60574779,  2.78583881, -1.23518341,
       -2.57437768])]"
34441,movel_fit,"[array([  360.82288949, -1104.38320126,   866.14135957])]","[array([-1.08661717, -0.14962909,  0.60229517,  2.78963048, -1.23155447,
       -2.5728766 ])]"
34747,movel_fit,"[array([  362.62798087, -1109.48436489,   862.81311269])]","[array([-1.0885165 , -0.14330259,  0.59945216,  2.79139795, -1.22780807,
       -2.57220409])]"
35049,movel_fit,"[array([  364.63509385, -1114.36874725,   859.5057316 ])]","[array([-1.08901799, -0.1373263 ,  0.5971935 ,  2.79119068, -1.22391643,
       -2.57231187])]"
35347,movel_fit,"[array([  366.88645182, -1119.09534146,   856.21498191])]","[array([-1.08813817, -0.13162841,  0.59546342,  2.78900661, -1.21985972,
       -2.57316202])]"
35645,movel_fit,"[array([  369.39383452, -1123.70388122,   852.94136648])]","[array([-1.0858831 , -0.12616678,  0.59424225,  2.78480203, -1.21562599,
       -2.57478151])]"
35947,movel_fit,"[array([  372.14051032, -1128.28608877,   849.62755879])]","[array([-1.08227722, -0.12085431,  0.59353623,  2.77848789, -1.21113127,
       -2.57729158])]"
36253,movel_fit,"[array([  375.11593321, -1132.77847117,   846.25805448])]","[array([-1.07723542, -0.11572864,  0.59345324,  2.76989081, -1.20639028,
       -2.58072151])]"
36566,movel_fit,"[array([  378.34427446, -1137.18765907,   842.82662496])]","[array([-1.07066128, -0.11075859,  0.59404981,  2.75881091, -1.20140898,
       -2.58518738])]"
36892,movel_fit,"[array([  381.95047493, -1141.6450721 ,   839.2106421 ])]","[array([-1.06228474, -0.10574481,  0.59540896,  2.74474065, -1.19606388,
       -2.59083992])]"
