breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([1524.04220534,  200.32551956, -305.28733584])]","[array([-1.51413396,  1.55039091, -0.06979254, -0.74651232, -1.33828285,
        0.06086256])]"
1044,movel_fit,"[array([1510.94697198,  177.19265585, -318.07843086])]","[array([-1.52615134,  1.53977067, -0.07171354, -0.74428136, -1.37075498,
        0.06261946])]"
2794,movel_fit,"[array([1484.56696052,  142.22154888, -339.87601035])]","[array([-1.5370054 ,  1.52106217, -0.06978819, -0.73501424, -1.43113535,
        0.07073621])]"
5339,movel_fit,"[array([1447.01057952,   92.65275752, -377.93242597])]","[array([-1.56059916,  1.50233425, -0.06631575, -0.73365865, -1.52532704,
        0.07926902])]"
7614,movel_fit,"[array([1417.14162503,   46.90139067, -415.08386033])]","[array([-1.58319421,  1.48733747, -0.0623548 , -0.74298311, -1.6084308 ,
        0.08296106])]"
10146,movel_fit,"[array([1389.84617709,   -6.77293732, -457.25894831])]","[array([-1.60710984,  1.46952884, -0.05597369, -0.76525008, -1.69477407,
        0.08441163])]"
13246,movel_fit,"[array([1362.56884342,  -73.71288953, -508.44250424])]","[array([-1.63219157,  1.44506019, -0.04351105, -0.80505791, -1.79094067,
        0.08310004])]"
16208,movel_fit,"[array([1341.01350773, -137.50770823, -554.00879195])]","[array([-1.65073511,  1.42070844, -0.02580099, -0.85462925, -1.87313401,
        0.07984325])]"
18818,movel_fit,"[array([1325.59103231, -193.90607446, -589.89374055])]","[array([-1.66354753,  1.40022392, -0.00460379, -0.9084434 , -1.9377066 ,
        0.07541755])]"
21130,movel_fit,"[array([1314.95942762, -244.05917978, -617.00128962])]","[array([-1.67263205,  1.3827979 ,  0.0191065 , -0.96359631, -1.98737233,
        0.07039927])]"
23126,movel_fit,"[array([1308.24710944, -287.43909722, -635.48034376])]","[array([-1.67901707,  1.36852698,  0.0438602 , -1.01628639, -2.02417797,
        0.06585927])]"
24893,movel_fit,"[array([1304.33643862, -325.61312089, -646.58875078])]","[array([-1.68360559,  1.35673403,  0.06961158, -1.06584052, -2.05224911,
        0.06214748])]"
26532,movel_fit,"[array([1302.94776439, -360.48031545, -651.62121838])]","[array([-1.68742477,  1.34629141,  0.09713892, -1.11351429, -2.07400415,
        0.05954799])]"
28061,movel_fit,"[array([1304.14319925, -392.02238414, -651.22630969])]","[array([-1.69111176,  1.33651933,  0.12641929, -1.15842528, -2.08988696,
        0.05837042])]"
29467,movel_fit,"[array([1307.84996554, -419.57223075, -645.99957409])]","[array([-1.69499146,  1.32734833,  0.15682705, -1.19912349, -2.10049483,
        0.05890183])]"
30770,movel_fit,"[array([1313.9311005 , -443.17763987, -636.41894961])]","[array([-1.69925372,  1.31873138,  0.18833606, -1.23549156, -2.10702491,
        0.06125125])]"
32010,movel_fit,"[array([1322.43693694, -463.23119243, -622.71442325])]","[array([-1.70415693,  1.31042122,  0.22151134, -1.26820004, -2.11037416,
        0.06553841])]"
33218,movel_fit,"[array([1333.45805181, -479.86006797, -605.001973  ])]","[array([-1.70998206,  1.30211154,  0.25685372, -1.29763401, -2.11098517,
        0.07189311])]"
34403,movel_fit,"[array([1346.84451684, -492.82510121, -583.47474726])]","[array([-1.71687015,  1.29368235,  0.2942586 , -1.32368092, -2.10926619,
        0.08032905])]"
35559,movel_fit,"[array([1362.06988208, -501.81644831, -558.374475  ])]","[array([-1.72473165,  1.28526206,  0.33302827, -1.34617204, -2.10596655,
        0.09060112])]"
36681,movel_fit,"[array([1378.38507328, -506.72686046, -529.81323581])]","[array([-1.73336372,  1.27705509,  0.37234402, -1.3653253 , -2.10208862,
        0.10227174])]"
37764,movel_fit,"[array([1394.88935658, -507.61550628, -497.91668854])]","[array([-1.74252758,  1.26925193,  0.41133059, -1.38159011, -2.09865587,
        0.1147911 ])]"
38796,movel_fit,"[array([1410.53311266, -504.6751111 , -463.11535842])]","[array([-1.75190969,  1.26204727,  0.44892021, -1.39541626, -2.09659802,
        0.12750942])]"
39786,movel_fit,"[array([1424.6351595 , -498.12932882, -425.30513039])]","[array([-1.76142011,  1.25540505,  0.48496194, -1.40748865, -2.09654873,
        0.14006801])]"
40771,movel_fit,"[array([1436.84434988, -487.88619272, -383.36090287])]","[array([-1.77127631,  1.24898774,  0.52042811, -1.41862154, -2.09896065,
        0.1525298 ])]"
41800,movel_fit,"[array([1446.53200867, -473.56365038, -335.69180338])]","[array([-1.78185062,  1.2421677 ,  0.55655211, -1.42956564, -2.10430976,
        0.16507986])]"
42868,movel_fit,"[array([1452.11640511, -455.70932515, -283.53703588])]","[array([-1.79295914,  1.23439945,  0.59223762, -1.440449  , -2.11277897,
        0.17730028])]"
43913,movel_fit,"[array([1452.33928638, -436.12894912, -230.96756216])]","[array([-1.80385808,  1.2257146 ,  0.62477758, -1.45087734, -2.12387355,
        0.18834342])]"
44926,movel_fit,"[array([1447.02900293, -415.43159574, -178.82040286])]","[array([-1.81403485,  1.21641667,  0.65449131, -1.46103526, -2.13754747,
        0.19782628])]"
45939,movel_fit,"[array([1435.84192969, -393.87930036, -126.47461113])]","[array([-1.82348658,  1.20611782,  0.68223336, -1.47156508, -2.15398302,
        0.20589933])]"
46961,movel_fit,"[array([1418.73288268, -372.59908225,  -74.96788438])]","[array([-1.83235096,  1.19431998,  0.70761467, -1.48280199, -2.17261856,
        0.21267177])]"
47954,movel_fit,"[array([1396.70094039, -352.79375484,  -26.7172849 ])]","[array([-1.83977058,  1.18162043,  0.73023255, -1.4944285 , -2.19251448,
        0.21783027])]"
48913,movel_fit,"[array([1371.88505185, -336.89122888,   16.10255445])]","[array([-1.8460994 ,  1.16779289,  0.74934942, -1.50678961, -2.21140691,
        0.22129397])]"
49809,movel_fit,"[array([1344.93273384, -323.10177079,   54.28507513])]","[array([-1.85132309,  1.15403682,  0.76572522, -1.51882915, -2.2301471 ,
        0.22363459])]"
49983,movel_fit,"[array([1339.92821231, -323.15066566,   59.86163876])]","[array([-1.85209782,  1.15011014,  0.76594318, -1.52200493, -2.23293938,
        0.22398668])]"
49999,movel_fit,"[array([1340.20845909, -323.68648423,   59.99449013])]","[array([-1.8528654 ,  1.149917  ,  0.76610697, -1.5223775 , -2.23222181,
        0.22380601])]"
