breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
1044,movel_fit,"[array([461.9009951 , 628.55936842, 901.21251366])]","[array([-0.10376281,  0.60146343, -0.9985081 ,  0.70025568, -1.82952324,
        5.53319427])]"
2794,movel_fit,"[array([474.9755663 , 608.25297421, 914.0797392 ])]","[array([-0.11889776,  0.60156128, -0.99082562,  0.69179425, -1.81741619,
        5.54642574])]"
5339,movel_fit,"[array([485.29688485, 578.04173838, 936.36118041])]","[array([-0.13928225,  0.59841715, -0.97550127,  0.68134022, -1.79675924,
        5.56648026])]"
7614,movel_fit,"[array([486.67060296, 552.94736892, 957.09745761])]","[array([-0.15421757,  0.59420493, -0.95957704,  0.67440276, -1.77737176,
        5.58402628])]"
10146,movel_fit,"[array([481.68863366, 529.70812754, 978.03730551])]","[array([-0.16596048,  0.58992732, -0.94150293,  0.66987688, -1.7572189 ,
        5.60160892])]"
13246,movel_fit,"[array([ 467.76002639,  505.84189344, 1002.077404  ])]","[array([-0.17635451,  0.58360514, -0.91699492,  0.66634476, -1.73316056,
        5.62056231])]"
16208,movel_fit,"[array([ 447.10253225,  485.64126461, 1024.5814852 ])]","[array([-0.18467986,  0.57516409, -0.88947118,  0.66312276, -1.7096494 ,
        5.63687439])]"
18818,movel_fit,"[array([ 424.1128549 ,  469.24562195, 1043.67297478])]","[array([-0.19183355,  0.56592497, -0.86164789,  0.65963617, -1.6887437 ,
        5.65019799])]"
21130,movel_fit,"[array([ 401.22945219,  455.51546097, 1059.4847589 ])]","[array([-0.19886216,  0.55671852, -0.83430133,  0.65550676, -1.67052445,
        5.66127647])]"
23126,movel_fit,"[array([ 380.15180612,  443.78324105, 1072.27274114])]","[array([-0.20649196,  0.54792539, -0.80839652,  0.65039633, -1.65496944,
        5.67037578])]"
24893,movel_fit,"[array([ 360.60342356,  433.11507968, 1083.01280718])]","[array([-0.21545964,  0.53920331, -0.78329574,  0.6438937 , -1.64110686,
        5.67807917])]"
