average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
226.2589618713595,237.72346146055233,191.42379316194408,9.274314638250752,0.12449907156493534,0.4165507712224674,0.0008424481495479013,0.10325574815882718,0.0024553961309912507,0.00838585853108573,7.184937104496767e-05,0.002014849569400067
