average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
132.87422925608868,136.20796461838063,129.35956486617957,1.0646176556555844,0.11657258844297969,0.4840136909295992,0.0027733637170015532,0.10518095194367673,0.0024909964895622077,0.016598196605818488,1.2495918671080241e-05,0.0027158274553012395
