average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
176.71205787416525,183.61626546550278,150.22941386440388,8.072879565470945,0.11814376879729956,0.4755420245391548,0.002218667516544347,0.08784697025214543,0.002275596172391969,0.006575879548408367,5.007554896481923e-05,0.0018187342767060776
