breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([289.26047688, 813.56516668, 652.6779176 ])]","[array([ 0.98172336, -0.4734759 , -0.14174143, -0.28682945, -1.83066029,
       -2.35466243])]"
499,movel_fit,"[array([305.76333745, 813.16730871, 646.88996795])]","[array([ 0.97468963, -0.46536723, -0.13935974, -0.27265334, -1.82895946,
       -2.35720876])]"
999,movel_fit,"[array([322.30785786, 812.21162924, 641.07843103])]","[array([ 0.96430836, -0.46379739, -0.14279299, -0.26296277, -1.82094838,
       -2.36093839])]"
1499,movel_fit,"[array([338.81194426, 810.69433931, 635.27305105])]","[array([ 0.9527293 , -0.4653378 , -0.14887795, -0.25485721, -1.81009827,
       -2.36543782])]"
1999,movel_fit,"[array([355.25911787, 808.61344928, 629.48072631])]","[array([ 0.94098559, -0.46810576, -0.15592246, -0.24687937, -1.79832986,
       -2.37041115])]"
2499,movel_fit,"[array([371.63263869, 805.96969489, 623.70861686])]","[array([ 0.92948338, -0.47120838, -0.16314204, -0.23844735, -1.78656966,
       -2.37566773])]"
2999,movel_fit,"[array([387.91595719, 802.7667497 , 617.96398177])]","[array([ 0.91829484, -0.4743418 , -0.17028368, -0.22945464, -1.77514281,
       -2.38110195])]"
3499,movel_fit,"[array([404.0931427 , 799.0112632 , 612.25400834])]","[array([ 0.90734679, -0.47749636, -0.17735546, -0.22000745, -1.76406861,
       -2.38666226])]"
3999,movel_fit,"[array([420.14925989, 794.71276513, 606.58565136])]","[array([ 0.89652867, -0.48076042, -0.18444973, -0.21027056, -1.75325963,
       -2.39232093])]"
4499,movel_fit,"[array([436.07067738, 789.88347055, 600.96549315])]","[array([ 0.88574196, -0.48421076, -0.19164615, -0.20039425, -1.74263443,
       -2.39805097])]"
4999,movel_fit,"[array([451.84530254, 784.53801422, 595.39963064])]","[array([ 0.87491374, -0.48786734, -0.19897293, -0.1904924 , -1.73216508,
       -2.40381254])]"
5499,movel_fit,"[array([467.46274311, 778.69313853, 589.89359119])]","[array([ 0.86399243, -0.49168966, -0.20640465, -0.1806471 , -1.72188182,
       -2.40954849])]"
5999,movel_fit,"[array([482.9144013 , 772.36735493, 584.45227652])]","[array([ 0.85293765, -0.49559548, -0.21387917, -0.17092274, -1.71185408,
       -2.41518729])]"
6499,movel_fit,"[array([498.19350846, 765.58059559, 579.07993241])]","[array([ 0.84171111, -0.49948775, -0.22132094, -0.16137966, -1.70216276,
       -2.42065063])]"
6999,movel_fit,"[array([513.29511003, 758.35386883, 573.78014054])]","[array([ 0.83027112, -0.5032797 , -0.22866236, -0.15208284, -1.69287417,
       -2.42586264])]"
7499,movel_fit,"[array([528.21601067, 750.70892916, 568.55582863])]","[array([ 0.8185714 , -0.50691232, -0.23585838, -0.14310474, -1.68402198,
       -2.43075807])]"
7999,movel_fit,"[array([542.95468906, 742.6679706 , 563.40929495])]","[array([ 0.80656272, -0.51036196, -0.24289277, -0.13452348, -1.67559959,
       -2.43528773])]"
8499,movel_fit,"[array([557.51119083, 734.2533495 , 558.34224347])]","[array([ 0.79419606, -0.51363904, -0.24977692, -0.12641857, -1.6675621 ,
       -2.43942025])]"
8999,movel_fit,"[array([571.88700697, 725.48734134, 553.35582652])]","[array([ 0.78142585, -0.51678005, -0.25654324, -0.11886619, -1.65983532,
       -2.44314052])]"
9499,movel_fit,"[array([586.08494377, 716.39193399, 548.45069204])]","[array([ 0.76821227, -0.51983625, -0.26323585, -0.11193527, -1.65232838,
       -2.4464457 ])]"
9999,movel_fit,"[array([600.1089891 , 706.98865851, 543.62703349])]","[array([ 0.7545226 , -0.52286178, -0.26990103, -0.10568524, -1.64494681,
       -2.44934008])]"
10499,movel_fit,"[array([613.96417878, 697.29845697, 538.88464047])]","[array([ 0.74033138, -0.52590357, -0.27657912, -0.10016527, -1.63760366,
       -2.45182986])]"
10999,movel_fit,"[array([627.65646573, 687.34158558, 534.22294895])]","[array([ 0.72561989, -0.52899435, -0.28329903, -0.09541477, -1.63022721,
       -2.45391911])]"
11499,movel_fit,"[array([641.19259432, 677.13755046, 529.64108997])]","[array([ 0.71037516, -0.53214921, -0.29007569, -0.09146476, -1.62276483,
       -2.45560703])]"
11999,movel_fit,"[array([654.57998126, 666.7050725 , 525.13793634])]","[array([ 0.6945889 , -0.53536552, -0.29691016, -0.08833955, -1.61518316,
       -2.45688699])]"
12499,movel_fit,"[array([667.82660451, 656.06207722, 520.71214667])]","[array([ 0.67825644, -0.53862531, -0.30379178, -0.08605851, -1.6074657 ,
       -2.45774691])]"
12999,movel_fit,"[array([680.94090132, 645.22570525, 516.36220628])]","[array([ 0.66137591, -0.54189922, -0.3107015 , -0.08463779, -1.59960873,
       -2.45817056])]"
13499,movel_fit,"[array([693.93167617, 634.21233902, 512.08646485])]","[array([ 0.6439475 , -0.54515067, -0.3176154 , -0.08409167, -1.59161703,
       -2.45813917])]"
13999,movel_fit,"[array([706.80801969, 623.03764134, 507.88317028])]","[array([ 0.62597308, -0.54833951, -0.3245077 , -0.08443363, -1.58350012,
       -2.45763301])]"
14499,movel_fit,"[array([719.57923898, 611.71660197, 503.75049871])]","[array([ 0.60745594, -0.55142444, -0.33135283, -0.08567707, -1.57526981,
       -2.45663242])]"
14999,movel_fit,"[array([732.25479999, 600.26358897, 499.6865804 ])]","[array([ 0.58840075, -0.55436404, -0.33812617, -0.0878356 , -1.56693931,
       -2.45511836])]"
15499,movel_fit,"[array([744.84428201, 588.6924019 , 495.68952147])]","[array([ 0.56881383, -0.55711637, -0.34480378, -0.09092289, -1.55852363,
       -2.45307234])]"
15999,movel_fit,"[array([757.35734411, 577.01632528, 491.7574215 ])]","[array([ 0.5487035 , -0.55963781, -0.35136132, -0.09495216, -1.55004092,
       -2.45047618])]"
