average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
62.639480529948884,65.77525507909277,60.73679590383174,0.41300117343733594,0.12861169597935115,0.4700237784714765,0.011075862510460902,0.06217177280473225,0.0007631847821751027,0.0025066898993078308,0.00010021825456435302,0.0005801240918785595
