breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 876.48119422, -933.80760292,  194.2211852 ])]","[array([-0.89163023, -0.22007917, -0.3833986 , -0.20279437, -1.18858755,
        2.92983083])]"
499,movel_fit,"[array([ 860.36738396, -825.08267605,  149.61551993])]","[array([-0.90726505, -0.28750347, -0.48249588, -0.34435657, -1.24286574,
        2.84918124])]"
999,movel_fit,"[array([ 858.29413821, -808.7752469 ,  143.42059439])]","[array([-0.90516455, -0.29543931, -0.49434461, -0.35655602, -1.25232832,
        2.82567499])]"
1499,movel_fit,"[array([ 856.48393698, -792.28875975,  137.65323112])]","[array([-0.9009476 , -0.30194786, -0.50406273, -0.36509701, -1.26300597,
        2.79709571])]"
1999,movel_fit,"[array([ 855.01815667, -775.6010461 ,  132.34027221])]","[array([-0.89595781, -0.30773229, -0.51274731, -0.37293643, -1.27422901,
        2.76698414])]"
2499,movel_fit,"[array([ 853.87168335, -758.76375128,  127.46039331])]","[array([-0.8908309 , -0.3131894 , -0.52098867, -0.38128694, -1.28559509,
        2.73695263])]"
2999,movel_fit,"[array([ 853.04862164, -741.77637157,  123.04090489])]","[array([-0.88570607, -0.3185125 , -0.52899476, -0.39043396, -1.29693437,
        2.70745995])]"
3499,movel_fit,"[array([ 852.52751071, -724.66311072,  119.07623208])]","[array([-0.88054206, -0.32374952, -0.53679969, -0.4002404 , -1.30817742,
        2.67850036])]"
3999,movel_fit,"[array([ 852.32211862, -707.45191975,  115.5658165 ])]","[array([-0.87521962, -0.32885998, -0.54433782, -0.41047052, -1.31928796,
        2.64992629])]"
4499,movel_fit,"[array([ 852.43270421, -690.14946574,  112.50296102])]","[array([-0.86962638, -0.33381922, -0.55156036, -0.42091496, -1.33024859,
        2.62160989])]"
4999,movel_fit,"[array([ 852.83211419, -672.79490657,  109.88894283])]","[array([-0.86373673, -0.3386223 , -0.55844157, -0.43145625, -1.34104142,
        2.59356114])]"
5499,movel_fit,"[array([ 853.52018862, -655.3725912 ,  107.71337023])]","[array([-0.85751211, -0.3433265 , -0.56502829, -0.44206055, -1.35160672,
        2.56582744])]"
5999,movel_fit,"[array([ 854.48515716, -637.91409785,  105.95819389])]","[array([-0.85096268, -0.34797458, -0.57136482, -0.45271539, -1.36186464,
        2.53851257])]"
6499,movel_fit,"[array([ 855.72919429, -620.45249126,  104.62724165])]","[array([-0.84411794, -0.35262646, -0.57749697, -0.46345844, -1.37172897,
        2.51175374])]"
6999,movel_fit,"[array([ 857.20981534, -602.96221401,  103.70166691])]","[array([-0.83697529, -0.35739692, -0.58351717, -0.47427352, -1.38115827,
        2.48560188])]"
7499,movel_fit,"[array([ 858.93333569, -585.49624334,  103.16952804])]","[array([-0.82954952, -0.36229546, -0.58943017, -0.48515016, -1.39007561,
        2.46012853])]"
7999,movel_fit,"[array([ 860.90163145, -568.03218326,  103.01708571])]","[array([-0.82178399, -0.36735342, -0.59524533, -0.49603156, -1.39845097,
        2.43528423])]"
8499,movel_fit,"[array([ 863.08496682, -550.60613042,  103.22594193])]","[array([-0.8136712 , -0.37254285, -0.6009237 , -0.50682995, -1.40629183,
        2.41103912])]"
