primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 646.97857353, -673.0538905 ,  573.43826369])]","[array([-1.01126252,  0.05542701, -0.11702456,  2.78048597,  1.42131196,
       -0.17667339])]"
movel_fit,"[array([ 640.65137637, -620.64242911,  554.14681415])]","[array([-1.01589568,  0.02915042, -0.18314331,  2.72484536,  1.44531252,
       -0.25140446])]"
movel_fit,"[array([ 638.6015804 , -566.03815698,  540.84787317])]","[array([-1.00597051,  0.01110102, -0.23186607,  2.68088713,  1.47590774,
       -0.35237265])]"
movel_fit,"[array([ 640.24929121, -510.35869402,  532.9668712 ])]","[array([-0.99309138, -0.00668245, -0.27787329,  2.63324819,  1.50477128,
       -0.44729402])]"
movel_fit,"[array([ 645.51169936, -454.32412115,  530.78193395])]","[array([-0.97419052, -0.02634007, -0.32039148,  2.58602415,  1.52972887,
       -0.53561757])]"
movel_fit,"[array([ 653.48188249, -398.78538264,  533.18767058])]","[array([-0.94892519, -0.04955827, -0.36027124,  2.54077419,  1.54867825,
       -0.61567647])]"
movel_fit,"[array([ 663.45032845, -343.99895421,  539.25809848])]","[array([-0.91436917, -0.07283027, -0.39215118,  2.50154225,  1.56346333,
       -0.6933776 ])]"
movel_fit,"[array([ 675.04018614, -289.74599063,  548.49572419])]","[array([-0.86921233, -0.09286192, -0.41219852,  2.46952171,  1.57567832,
       -0.77231193])]"
movel_fit,"[array([ 687.31780367, -236.24911032,  559.72399062])]","[array([-0.81499379, -0.10827429, -0.42081242,  2.44434505,  1.58532028,
       -0.85134295])]"
movel_fit,"[array([ 700.16722168, -183.0312426 ,  572.71829374])]","[array([-0.75201322, -0.11802666, -0.41752101,  2.42552842,  1.59264712,
       -0.9308332 ])]"
movel_fit,"[array([ 712.85013274, -130.11658784,  586.53433471])]","[array([-0.68180281, -0.1217657 , -0.40335502,  2.41330289,  1.59774087,
       -1.00930308])]"
movel_fit,"[array([725.02057454, -77.17045876, 600.73685895])]","[array([-0.60419611, -0.11902399, -0.37852152,  2.40842202,  1.60069448,
       -1.08696241])]"
movel_fit,"[array([736.19025951, -23.92910686, 614.73708129])]","[array([-0.51874075, -0.10728079, -0.34092505,  2.41298953,  1.60370217,
       -1.16507353])]"
movel_fit,"[array([745.83315682,  29.7815051 , 627.90710786])]","[array([-0.42502545, -0.08451119, -0.288988  ,  2.42896389,  1.60913049,
       -1.24436367])]"
movel_fit,"[array([753.38649183,  84.23501851, 639.56697087])]","[array([-0.32226941, -0.05118731, -0.22354721,  2.45788591,  1.61767881,
       -1.32459474])]"
movel_fit,"[array([758.0304335 , 139.22262914, 648.82268366])]","[array([-0.21046533, -0.00618089, -0.14353775,  2.50204976,  1.63281632,
       -1.40574697])]"
movel_fit,"[array([758.97835295, 194.93029131, 654.73908461])]","[array([-0.08811362,  0.05332029, -0.04792318,  2.56287541,  1.65882963,
       -1.48936151])]"
movel_fit,"[array([755.47952171, 250.87816712, 656.35711422])]","[array([ 0.04342552,  0.12840978,  0.0612745 ,  2.63872644,  1.69932144,
       -1.5744169 ])]"
movel_fit,"[array([746.53046969, 306.02431674, 652.46349856])]","[array([ 0.17950331,  0.21802082,  0.17728325,  2.72386644,  1.75550547,
       -1.65839647])]"
movel_fit,"[array([733.32265402, 360.08359815, 643.9875451 ])]","[array([ 0.31254567,  0.32657946,  0.3020651 ,  2.80743061,  1.83085388,
       -1.74236217])]"
movel_fit,"[array([714.59122433, 411.09475466, 629.41284491])]","[array([ 0.43236325,  0.45211951,  0.4277113 ,  2.87711946,  1.92275434,
       -1.82685054])]"
movel_fit,"[array([691.21367534, 458.3178665 , 609.47120808])]","[array([ 0.53177695,  0.59444205,  0.55518549,  2.92220807,  2.02826858,
       -1.91698762])]"
movel_fit,"[array([664.65665715, 501.85739162, 585.67608726])]","[array([ 0.60937216,  0.74473203,  0.6806205 ,  2.9387005 ,  2.13678306,
       -2.01560972])]"
movel_fit,"[array([635.67766561, 541.9766862 , 558.80292183])]","[array([ 0.66669119,  0.90007037,  0.80433838,  2.92362739,  2.24414899,
       -2.12902934])]"
movel_fit,"[array([604.78672301, 578.35154117, 529.36361293])]","[array([ 0.70705169,  1.04854384,  0.91231135,  2.87767329,  2.33816802,
       -2.25894147])]"
movel_fit,"[array([572.50981236, 611.5533717 , 497.96638128])]","[array([ 0.73593016,  1.17146034,  0.97953865,  2.80972683,  2.40101267,
       -2.39362334])]"
movel_fit,"[array([543.76421813, 641.27474117, 470.01920997])]","[array([ 0.76704926,  1.14965124,  0.90286487,  2.79736498,  2.33387937,
       -2.40492603])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
