average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
45.27895272723078,47.05503829113282,38.77830065579672,1.8889817932407726,0.02214382615014527,0.034788189715239344,0.008686540440995594,0.0038826069639034764,8.874313495148281e-05,0.00045486195325491704,0.0,8.43648926204663e-05
