breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 1055.4563981 , -1141.99684284,   493.16797218])]","[array([-0.96199291,  1.46717826,  1.90623421, -0.489181  , -1.48268049,
        1.81579148])]"
1666,movel_fit,"[array([ 1082.41085192, -1133.01191098,   491.22294114])]","[array([-0.94241273,  1.47184869,  1.90376593, -0.48510631, -1.45904085,
        1.81577275])]"
3333,movel_fit,"[array([ 1108.552303  , -1125.36492952,   492.741745  ])]","[array([-0.92333266,  1.47549523,  1.90326178, -0.47942896, -1.43368111,
        1.81728757])]"
5000,movel_fit,"[array([ 1133.79355251, -1118.93247019,   497.67272418])]","[array([-0.90472811,  1.47816345,  1.90466797, -0.47205053, -1.40693506,
        1.82034276])]"
6666,movel_fit,"[array([ 1158.12730563, -1113.5619556 ,   505.83403615])]","[array([-0.88654532,  1.47998442,  1.90784537, -0.46295387, -1.37899421,
        1.82490549])]"
8333,movel_fit,"[array([ 1181.64557088, -1109.05734176,   516.86062189])]","[array([-0.86870324,  1.48118614,  1.91253282, -0.45224904, -1.34990052,
        1.83087887])]"
10000,movel_fit,"[array([ 1204.44690965, -1105.16419307,   530.1005873 ])]","[array([-0.85117417,  1.48208234,  1.91829443, -0.4402773 , -1.31973258,
        1.83804766])]"
11666,movel_fit,"[array([ 1226.6713694 , -1101.51947166,   544.60159595])]","[array([-0.83395654,  1.48303538,  1.92451868, -0.42764186, -1.28868636,
        1.84605855])]"
13333,movel_fit,"[array([ 1248.51867096, -1097.63194335,   559.20980915])]","[array([-0.81704261,  1.48438028,  1.93048374, -0.41516422, -1.2571367 ,
        1.85443785])]"
15000,movel_fit,"[array([ 1270.13798017, -1092.92976323,   572.66164687])]","[array([-0.80047866,  1.48633887,  1.93542498, -0.40385121, -1.22579589,
        1.86258837])]"
16666,movel_fit,"[array([ 1291.6468719 , -1086.82977444,   583.76760473])]","[array([-0.78433172,  1.48897789,  1.9386312 , -0.39477013, -1.1955856 ,
        1.86984578])]"
18333,movel_fit,"[array([ 1313.15202754, -1078.79435488,   591.47995878])]","[array([-0.76867531,  1.49224152,  1.93946417, -0.38899406, -1.16746758,
        1.87551451])]"
20000,movel_fit,"[array([ 1334.66173241, -1068.3798101 ,   594.7341368 ])]","[array([-0.75367298,  1.49603345,  1.93728045, -0.38768272, -1.14247972,
        1.87882691])]"
21666,movel_fit,"[array([ 1356.15188251, -1055.2072685 ,   592.20631661])]","[array([-0.73955582,  1.50037748,  1.93131586, -0.39215649, -1.12160932,
        1.87892607])]"
23333,movel_fit,"[array([ 1377.62909575, -1038.9561984 ,   581.96502941])]","[array([-0.72661861,  1.50565233,  1.92052225, -0.40399984, -1.10557377,
        1.87484916])]"
25000,movel_fit,"[array([ 1399.07832705, -1019.64797324,   561.4141188 ])]","[array([-0.71530092,  1.51283954,  1.90353423, -0.42496736, -1.09419088,
        1.86564408])]"
26666,movel_fit,"[array([1420.27709264, -998.33965751,  528.2327453 ])]","[array([-0.70628055,  1.52350019,  1.87906507, -0.45633388, -1.08520425,
        1.85069703])]"
28333,movel_fit,"[array([1440.23909822, -977.90462011,  483.23428693])]","[array([-0.700408  ,  1.53864013,  1.84738407, -0.49694062, -1.07419649,
        1.83027283])]"
30000,movel_fit,"[array([1457.38887211, -961.82301975,  433.92327642])]","[array([-0.69765677,  1.55644939,  1.81253729, -0.54078067, -1.05777025,
        1.80646956])]"
31666,movel_fit,"[array([1471.7485436 , -950.16738887,  391.94599278])]","[array([-0.69571283,  1.57252918,  1.78148352, -0.57940122, -1.03728247,
        1.78363329])]"
33333,movel_fit,"[array([1485.51014944, -938.73419037,  365.93888979])]","[array([-0.69083006,  1.58317175,  1.76029354, -0.60666325, -1.01782397,
        1.76698749])]"
35000,movel_fit,"[array([1500.98705627, -922.73017476,  360.31758229])]","[array([-0.67974383,  1.5865101 ,  1.75290609, -0.61856484, -1.0042775 ,
        1.76112346])]"
36666,movel_fit,"[array([1519.14944155, -901.05224437,  378.52490404])]","[array([-0.66106993,  1.5816197 ,  1.76173176, -0.61202605, -0.99690014,
        1.76900231])]"
38333,movel_fit,"[array([1538.98629492, -878.59383596,  423.78895377])]","[array([-0.63643383,  1.56841018,  1.78692643, -0.58592973, -0.98865567,
        1.79044579])]"
40000,movel_fit,"[array([1556.85571032, -863.66686344,  494.00583764])]","[array([-0.61047973,  1.54919449,  1.8244539 , -0.54219712, -0.96965584,
        1.8213721 ])]"
41666,movel_fit,"[array([1569.25072497, -859.32824985,  570.9579165 ])]","[array([-0.58854538,  1.5311836 ,  1.8630947 , -0.49169191, -0.93734481,
        1.85351834])]"
43333,movel_fit,"[array([1578.9084322 , -856.6341215 ,  629.49622183])]","[array([-0.57127296,  1.52090765,  1.8906783 , -0.4526108 , -0.90190779,
        1.87876171])]"
45000,movel_fit,"[array([1590.37655708, -845.26530422,  659.20238715])]","[array([-0.55614667,  1.51726091,  1.90278346, -0.4358172 , -0.87729272,
        1.89222362])]"
46666,movel_fit,"[array([1604.59318887, -821.32814975,  656.94164987])]","[array([-0.54271454,  1.51735442,  1.8981227 , -0.44586248, -0.87370862,
        1.88989116])]"
48333,movel_fit,"[array([1619.84461236, -786.26154268,  617.3570326 ])]","[array([-0.5322994 ,  1.52296957,  1.875154  , -0.48259438, -0.89333445,
        1.87005123])]"
50000,movel_fit,"[array([1631.58763063, -746.9055913 ,  540.46284038])]","[array([-0.52697974,  1.53827846,  1.83437962, -0.53806985, -0.92697952,
        1.83501075])]"
