breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1290.71275358,  476.52677969,  393.17613065])]","[array([-0.02906613,  0.5875206 ,  0.5271068 , -2.21460683, -1.24164194,
        2.51048629])]"
500,movel_fit,"[array([1296.918946  ,  481.39801164,  386.65837442])]","[array([-0.02567062,  0.59600082,  0.52005905, -2.21229223, -1.23903461,
        2.51097265])]"
1000,movel_fit,"[array([1303.16556059,  486.32700309,  380.15745922])]","[array([-0.0220227 ,  0.60421719,  0.51275253, -2.21058153, -1.23622176,
        2.51115914])]"
1500,movel_fit,"[array([1309.42750167,  491.29448383,  373.69952653])]","[array([-0.0181385 ,  0.61213843,  0.50521883, -2.20949058, -1.23320818,
        2.5110422 ])]"
2000,movel_fit,"[array([1315.70437742,  496.3007699 ,  367.28442605])]","[array([-0.01402042,  0.61976859,  0.49746202, -2.20902508, -1.22998944,
        2.51062094])]"
2500,movel_fit,"[array([1321.9951205 ,  501.34588101,  360.91245808])]","[array([-0.00967072,  0.62711188,  0.48948711, -2.20919092, -1.22656235,
        2.50989472])]"
3000,movel_fit,"[array([1328.29863164,  506.43004279,  354.58369634])]","[array([-0.00509123,  0.63417359,  0.48129937, -2.20999379, -1.22292483,
        2.50886332])]"
3500,movel_fit,"[array([1334.61318938,  511.55319958,  348.29856615])]","[array([-2.83923227e-04,  6.40959524e-01,  4.72905138e-01, -2.21143881e+00,
       -1.21907639e+00,  2.50752713e+00])]"
4000,movel_fit,"[array([1340.93806882,  516.71631484,  342.05622035])]","[array([ 0.00475019,  0.64747789,  0.4643097 , -2.2135306 , -1.21501733,
        2.50588704])]"
4500,movel_fit,"[array([1347.27152792,  521.91972383,  335.85653473])]","[array([ 0.01000932,  0.65373718,  0.45552004, -2.21627244, -1.21075012,
        2.50394501])]"
5000,movel_fit,"[array([1353.61215509,  527.16420716,  329.6987545 ])]","[array([ 0.01549179,  0.65974777,  0.44654308, -2.21966617, -1.20627878,
        2.50170399])]"
5500,movel_fit,"[array([1359.9582324 ,  532.45044429,  323.58210923])]","[array([ 0.02119524,  0.66552137,  0.43738663, -2.22371147, -1.20160946,
        2.49916836])]"
6000,movel_fit,"[array([1366.30753638,  537.77880668,  317.50598341])]","[array([ 0.02711616,  0.67107102,  0.42805977, -2.22840501, -1.19675085,
        2.49634436])]"
6500,movel_fit,"[array([1372.65823067,  543.15006111,  311.46904835])]","[array([ 0.03325043,  0.67641197,  0.41857162, -2.23374045, -1.19171367,
        2.49323995])]"
7000,movel_fit,"[array([1379.00815574,  548.56472711,  305.46994017])]","[array([ 0.03959233,  0.68156114,  0.40893237, -2.23970735, -1.18651137,
        2.48986546])]"
7500,movel_fit,"[array([1385.35494315,  554.02310688,  299.50714384])]","[array([ 0.04613433,  0.68653725,  0.39915323, -2.24629044, -1.18116017,
        2.48623381])]"
8000,movel_fit,"[array([1391.69591604,  559.52512121,  293.57908675])]","[array([ 0.05286664,  0.69136076,  0.38924654, -2.25346882, -1.17567924,
        2.48236091])]"
8500,movel_fit,"[array([1398.02951571,  565.07146945,  287.68281945])]","[array([ 0.05977839,  0.69605487,  0.37922355, -2.26121701, -1.17008947,
        2.47826496])]"
